R	Gamma	E
1.00	0	1346138.708108
1.00	10	933298.725138
1.00	20	451610.355102
1.00	30	238939.74275
1.00	40	156742.803737
1.00	50	115023.706275
1.00	60	86006.312209
1.00	70	66206.61198
1.00	80	55172.741003
1.00	90	51998.05701
1.00	100	56107.60235
1.00	110	67624.639817
1.00	120	86755.134655
1.00	130	113652.518669
1.00	140	155131.51195
1.00	150	250818.068736
1.00	160	534592.206805
1.00	170	1289285.295496
1.00	180	2073087.202431
1.10	0	2684298.77298
1.10	10	1439574.117849
1.10	20	512350.394588
1.10	30	226805.831361
1.10	40	141738.798396
1.10	50	103653.117136
1.10	60	75825.256116
1.10	70	56426.299816
1.10	80	45652.049982
1.10	90	42445.230771
1.10	100	46158.261794
1.10	110	56732.787346
1.10	120	74257.972627
1.10	130	98317.587443
1.10	140	135467.106218
1.10	150	234705.170256
1.10	160	598024.798617
1.10	170	1973995.398524
1.10	180	4672069.452086
1.20	0	6844049.325041
1.20	10	2070355.110453
1.20	20	542628.842311
1.20	30	207259.384162
1.20	40	127512.549499
1.20	50	94008.709513
1.20	60	67074.64377
1.20	70	48294.149283
1.20	80	37956.115184
1.20	90	34720.107537
1.20	100	37821.642493
1.20	110	47123.064778
1.20	120	62765.070249
1.20	130	84177.110204
1.20	140	116939.687131
1.20	150	211491.620244
1.20	160	605074.332572
1.20	170	2564976.200836
1.30	10	2389965.919307
1.30	20	518094.972852
1.30	30	181762.575829
1.30	40	114062.996033
1.30	50	84845.783494
1.30	60	58481.863714
1.30	70	40746.801396
1.30	80	31127.223319
1.30	90	27985.882256
1.30	100	30417.037783
1.30	110	38350.812094
1.30	120	52129.416194
1.30	130	71631.002616
1.30	140	101062.075361
1.30	150	184150.272429
1.30	160	543165.292264
1.30	170	2423697.235203
1.40	10	2015394.558259
1.40	20	443379.36101
1.40	30	154147.977972
1.40	40	100525.369651
1.40	50	75406.802907
1.40	60	49858.451063
1.40	70	33638.33882
1.40	80	24997.384403
1.40	90	22066.457291
1.40	100	23884.241829
1.40	110	30518.900431
1.40	120	42612.698672
1.40	130	60910.842839
1.40	140	88493.356499
1.40	150	157740.518037
1.40	160	441944.874506
1.40	170	1725055.315799
1.40	180	4996533.310983
1.50	0	3552800.455641
1.50	10	1360850.820828
1.50	20	348482.444918
1.50	30	128290.47899
1.50	40	86845.338714
1.50	50	65490.168547
1.50	60	41515.276841
1.50	70	27143.175586
1.50	80	19634.900759
1.50	90	17001.13703
1.50	100	18331.397016
1.50	110	23808.758394
1.50	120	34418.123793
1.50	130	51892.512496
1.50	140	79152.445619
1.50	150	136598.678736
1.50	160	342412.888886
1.50	170	1091613.551234
1.50	180	2178664.159065
1.60	0	1649133.02432
1.60	10	845062.272186
1.60	20	262221.966624
1.60	30	106682.19855
1.60	40	73993.865994
1.60	50	55459.878583
1.60	60	33821.018419
1.60	70	21436.741918
1.60	80	15100.527097
1.60	90	12813.909717
1.60	100	13780.762526
1.60	110	18257.744238
1.60	120	27542.556542
1.60	130	44246.694757
1.60	140	72358.116905
1.60	150	122645.111064
1.60	160	267265.191745
1.60	170	692859.296524
1.60	180	1142386.065218
1.70	0	874293.909686
1.70	10	528826.784945
1.70	20	197684.174441
1.70	30	89946.988228
1.70	40	62541.686632
1.70	50	45654.245186
1.70	60	26994.657591
1.70	70	16597.095422
1.70	80	11369.994635
1.70	90	9446.792242
1.70	100	10157.123224
1.70	110	13800.06256
1.70	120	21867.956252
1.70	130	37648.610509
1.70	140	67097.072314
1.70	150	115481.750884
1.70	160	217569.202032
1.70	170	472484.0882
1.70	180	690987.57554
1.80	0	529915.619532
1.80	10	356139.888886
1.80	20	155013.141434
1.80	30	77314.74952
1.80	40	52564.945672
1.80	50	36182.904309
1.80	60	21160.898952
1.80	70	12645.753832
1.80	80	8422.338476
1.80	90	6851.483992
1.80	100	7382.759498
1.80	110	10339.09451
1.80	120	17259.065461
1.80	130	31865.101647
1.80	140	62257.704602
1.80	150	112448.744401
1.80	160	184563.772673
1.80	170	362169.068007
1.80	180	508155.826532
1.90	0	388552.296577
1.90	10	271743.937093
1.90	20	128530.238073
1.90	30	67424.776143
1.90	40	43927.327564
1.90	50	28477.424349
1.90	60	16326.830868
1.90	70	9504.057539
1.90	80	6149.277419
1.90	90	4893.692898
1.90	100	5296.046627
1.90	110	7679.970403
1.90	120	13517.234577
1.90	130	26714.754254
1.90	140	56869.052727
1.90	150	103424.917515
1.90	160	161234.383151
1.90	170	320881.795879
1.90	180	487070.125571
2.00	0	365632.194965
2.00	10	240241.340875
2.00	20	111493.892738
2.00	30	58963.682574
2.00	40	36437.819051
2.00	50	22304.725715
2.00	60	12441.829665
2.00	70	7052.783823
2.00	80	4426.605066
2.00	90	3441.302494
2.00	100	3749.111673
2.00	110	5656.639144
2.00	120	10511.910236
2.00	130	22120.584807
2.00	140	50337.167311
2.00	150	91399.425523
2.00	160	142575.392108
2.00	170	327306.259835
2.00	180	617054.29811
2.10	0	444037.957551
2.10	10	242337.656524
2.10	20	98630.130945
2.10	30	51136.079826
2.10	40	29966.402223
2.10	50	17374.11848
2.10	60	9389.288251
2.10	70	5173.285628
2.10	80	3142.222679
2.10	90	2380.600647
2.10	100	2617.19766
2.10	110	4130.497056
2.10	120	8118.298625
2.10	130	18061.00301
2.10	140	42634.403956
2.10	150	78823.069024
2.10	160	125934.087236
2.10	170	371386.771923
2.10	180	973715.780249
2.20	0	660971.009922
2.20	10	269966.147967
2.20	20	87127.623035
2.20	30	43705.155565
2.20	40	24422.711405
2.20	50	13438.45723
2.20	60	7024.655036
2.20	70	3752.624633
2.20	80	2197.955319
2.20	90	1617.066485
2.20	100	1798.489473
2.20	110	2988.194985
2.20	120	6220.795727
2.20	130	14530.613746
2.20	140	35225.472392
2.20	150	66703.589239
2.20	160	110580.751344
2.20	170	444342.77979
2.20	180	1792940.70527
2.30	0	1141294.352561
2.30	10	320569.717292
2.30	20	76250.279425
2.30	30	36785.602462
2.30	40	19730.371144
2.30	50	10331.897732
2.30	60	5212.172597
2.30	70	2691.371316
2.30	80	1512.48102
2.30	90	1074.022596
2.30	100	1212.90588
2.30	110	2139.409981
2.30	120	4727.34786
2.30	130	11551.692782
2.30	140	28695.491109
2.30	150	55717.589742
2.30	160	96505.129635
2.30	170	523964.148022
2.30	180	3858855.339736
2.40	0	2233936.316708
2.40	10	386048.496401
2.40	20	66100.322353
2.40	30	30586.293065
2.40	40	15802.601019
2.40	50	7892.799216
2.40	60	3834.504739
2.40	70	1907.202056
2.40	80	1021.301277
2.40	90	693.256297
2.40	100	798.882667
2.40	110	1513.409402
2.40	120	3561.055765
2.40	130	9085.237769
2.40	140	23110.838889
2.40	150	46191.671274
2.40	160	83732.604404
2.40	170	569941.970858
2.50	0	5274764.999154
2.50	10	443524.753307
2.50	20	56782.957074
2.50	30	25251.606898
2.50	40	12552.739545
2.50	50	5985.478307
2.50	60	2794.876234
2.50	70	1332.591284
2.50	80	672.959726
2.50	90	430.231247
2.50	100	509.816313
2.50	110	1055.823286
2.50	120	2657.481851
2.50	130	7073.096252
2.50	140	18440.779662
2.50	150	38175.431847
2.50	160	72338.911134
2.50	170	548311.162281
2.60	10	461341.644409
2.60	20	48308.945895
2.60	30	20812.386192
2.60	40	9919.322068
2.60	50	4502.974581
2.60	60	2015.893016
2.60	70	915.966514
2.60	80	429.380757
2.60	90	251.531571
2.60	100	310.83151
2.60	110	723.360808
2.60	120	1963.519807
2.60	130	5453.09728
2.60	140	14610.622279
2.60	150	31538.5241
2.60	160	62543.685352
2.60	170	464954.918855
2.60	180	6145374.668573
2.70	10	422952.39412
2.70	20	40748.922579
2.70	30	17198.842257
2.70	40	7800.244621
2.70	50	3358.297599
2.70	60	1436.489614
2.70	70	616.931315
2.70	80	261.54372
2.70	90	132.485226
2.70	100	176.107058
2.70	110	484.512939
2.70	120	1434.136969
2.70	130	4164.268063
2.70	140	11496.385225
2.70	150	26088.499587
2.70	160	54590.252127
2.70	170	358671.544138
2.70	180	2481380.879769
2.80	0	4332366.999459
2.80	10	342835.889345
2.80	20	34269.778463
2.80	30	14331.109533
2.80	40	6105.302356
2.80	50	2480.610681
2.80	60	1008.948885
2.80	70	404.566048
2.80	80	147.780023
2.80	90	55.081855
2.80	100	86.708299
2.80	110	314.751773
2.80	120	1034.139591
2.80	130	3149.24989
2.80	140	8984.404923
2.80	150	21633.206639
2.80	160	48521.643825
2.80	170	264981.320647
2.80	180	1239412.124599
2.90	0	1860578.585003
2.90	10	251724.872301
2.90	20	29050.402391
2.90	30	12062.408737
2.90	40	4756.505565
2.90	50	1812.592415
2.90	60	696.189723
2.90	70	255.525675
2.90	80	72.182618
2.90	90	6.335684
2.90	100	28.890659
2.90	110	195.570824
2.90	120	734.69771
2.90	130	2357.429779
2.90	140	6972.364939
2.90	150	17954.2444
2.90	160	44126.276693
2.90	170	198749.870966
2.90	180	697624.718001
3.00	0	898515.075404
3.00	10	173004.850147
3.00	20	25184.600975
3.00	30	10242.35033
3.00	40	3687.316535
3.00	50	1308.153404
3.00	60	469.595528
3.00	70	152.353814
3.00	80	23.203416
3.00	90	-23.001286
3.00	100	-7.216668
3.00	110	113.11235
3.00	120	512.667502
3.00	130	1745.420758
3.00	140	5371.165236
3.00	150	14878.523864
3.00	160	40891.836261
3.00	170	159438.778773
3.00	180	452076.268352
3.10	0	457577.05081
3.10	10	115437.281337
3.10	20	22534.195663
3.10	30	8737.325415
3.10	40	2842.47895
3.10	50	930.403927
3.10	60	307.194049
3.10	70	82.10223
3.10	80	-7.448755
3.10	90	-39.42354
3.10	100	-28.626697
3.10	110	57.06643
