R	Gamma	E
4.30	5	-78.267334675733
4.30	10	-78.267334895947
4.30	15	-78.267335299658
4.30	20	-78.267335921971
4.30	25	-78.267336783333
4.30	30	-78.26733787645
4.30	35	-78.267339164114
4.30	40	-78.267340586968
4.30	45	-78.267342076718
4.30	50	-78.267343566907
4.30	55	-78.267344996559
4.30	60	-78.267346311494
4.30	65	-78.267347464243
4.30	70	-78.267348418178
4.30	75	-78.267349152726
4.30	80	-78.267349664485
4.30	85	-78.26734995706
4.30	90	-78.26735006219
4.40	0	-78.267343036112
4.40	5	-78.267343068596
4.40	10	-78.267343177758
4.40	15	-78.267343394277
4.40	20	-78.26734375193
4.40	25	-78.267344272883
4.40	30	-78.267344957337
4.40	35	-78.267345781278
4.40	40	-78.267346704699
4.40	45	-78.26734768105
4.40	50	-78.267348666661
4.40	55	-78.267349622428
4.40	60	-78.267350512923
4.40	65	-78.267351304454
4.40	70	-78.267351968365
4.40	75	-78.267352485753
4.40	80	-78.267352849602
4.40	85	-78.267353061472
4.40	90	-78.267353135854
4.50	0	-78.267348794405
4.50	5	-78.267348803504
4.50	10	-78.26734884142
4.50	15	-78.267348934755
4.50	20	-78.267349114975
4.50	25	-78.267349404649
4.50	30	-78.267349809803
4.50	35	-78.267350318174
4.50	40	-78.267350904471
4.50	45	-78.267351538902
4.50	50	-78.267352193025
4.50	55	-78.267352841224
4.50	60	-78.267353458506
4.50	65	-78.267354019166
4.50	70	-78.267354498831
4.50	75	-78.267354879081
4.50	80	-78.267355143221
4.50	85	-78.267355312303
4.50	90	-78.267355368022
4.60	0	-78.267352722254
4.60	5	-78.26735271616
4.60	10	-78.2673527069
4.60	15	-78.267352717977
4.60	20	-78.267352778095
4.60	25	-78.267352910715
4.60	30	-78.267353127145
4.60	35	-78.267353424588
4.60	40	-78.267353789383
4.60	45	-78.267354202883
4.60	50	-78.267354645939
4.60	55	-78.267355100186
4.60	60	-78.26735554605
4.60	65	-78.267355961527
4.60	70	-78.267356325231
4.60	75	-78.267356619252
4.60	80	-78.267356830311
4.60	85	-78.267356963544
4.60	90	-78.267357007777
4.70	0	-78.267355397872
4.70	5	-78.267355381675
4.70	10	-78.267355341052
4.70	15	-78.267355297144
4.70	20	-78.267355277006
4.70	25	-78.267355305261
4.70	30	-78.267355397784
4.70	35	-78.267355559
4.70	40	-78.26735578306
4.70	45	-78.267356058039
4.70	50	-78.267356369957
4.70	55	-78.267356703772
4.70	60	-78.267357042145
4.70	65	-78.267357365718
4.70	70	-78.267357655046
4.70	75	-78.267357888278
4.70	80	-78.267358069561
4.70	85	-78.267358179623
4.70	90	-78.267358216475
4.80	0	-78.267357217272
4.80	5	-78.267357194742
4.80	10	-78.267357134016
4.80	15	-78.267357055003
4.80	20	-78.267356983782
4.80	25	-78.267356946159
4.80	30	-78.267356961386
4.80	35	-78.267357038326
4.80	40	-78.267357175812
4.80	45	-78.267357365844
4.80	50	-78.267357596436
4.80	55	-78.26735785415
4.80	60	-78.26735812294
4.80	65	-78.267358385533
4.80	70	-78.267358617582
4.80	75	-78.267358822956
4.80	80	-78.267358975565
4.80	85	-78.267359069319
4.80	90	-78.267359100883
4.90	0	-78.267358451053
4.90	5	-78.267358424872
4.90	10	-78.267358352871
4.90	15	-78.267358253779
4.90	20	-78.267358153329
4.90	25	-78.267358077836
4.90	30	-78.267358048255
4.90	35	-78.267358075718
4.90	40	-78.267358161337
4.90	45	-78.267358298902
4.90	50	-78.267358477482
4.90	55	-78.26735868428
4.90	60	-78.267358904716
4.90	65	-78.267359115621
4.90	70	-78.267359322559
4.90	75	-78.267359496372
4.90	80	-78.26735962712
4.90	85	-78.267359708098
4.90	90	-78.267359735457
5.00	0	-78.267359282707
5.00	5	-78.267359255078
5.00	10	-78.267359178482
5.00	15	-78.267359070753
5.00	20	-78.267358956911
5.00	25	-78.267358863035
5.00	30	-78.267358810237
5.00	35	-78.267358810348
5.00	40	-78.267358865183
5.00	45	-78.267358969088
5.00	50	-78.267359111964
5.00	55	-78.26735928174
5.00	60	-78.267359457049
5.00	65	-78.267359646646
5.00	70	-78.267359821321
5.00	75	-78.267359969592
5.00	80	-78.26736008204
5.00	85	-78.26736015203
5.00	90	-78.267360175839
5.10	0	-78.267359836073
5.10	5	-78.267359808594
5.10	10	-78.267359732229
5.10	15	-78.26735962386
5.10	20	-78.267359507447
5.10	25	-78.267359408056
5.10	30	-78.26735934576
5.10	35	-78.267359331866
5.10	40	-78.267359368156
5.10	45	-78.267359449155
5.10	50	-78.267359565476
5.10	55	-78.267359697502
5.10	60	-78.267359856415
5.10	65	-78.267360015059
5.10	70	-78.267360162668
5.10	75	-78.267360288973
5.10	80	-78.267360385384
5.10	85	-78.267360445748
5.10	90	-78.267360466269
5.20	0	-78.267360194434
5.20	5	-78.2673601682
5.20	10	-78.267360095183
5.20	15	-78.267359991494
5.20	20	-78.267359879385
5.20	25	-78.267359782233
5.20	30	-78.267359718505
5.20	35	-78.267359698548
5.20	40	-78.26735972354
5.20	45	-78.267359788037
5.20	50	-78.267359875139
5.20	55	-78.267359996555
5.20	60	-78.267360128076
5.20	65	-78.267360260577
5.20	70	-78.267360384832
5.20	75	-78.267360491965
5.20	80	-78.267360574262
5.20	85	-78.267360625898
5.20	90	-78.267360643496
5.30	0	-78.267360415054
5.30	5	-78.267360390777
5.30	10	-78.267360323103
5.30	15	-78.267360226968
5.30	20	-78.267360123071
5.30	25	-78.267360032684
5.30	30	-78.267359972412
5.30	35	-78.267359951025
5.30	40	-78.2673599691
5.30	45	-78.267360013507
5.30	50	-78.26736009644
5.30	55	-78.267360196036
5.30	60	-78.267360304598
5.30	65	-78.267360414722
5.30	70	-78.267360518785
5.30	75	-78.267360609186
5.30	80	-78.26736067905
5.30	85	-78.267360723123
5.30	90	-78.267360738147
5.40	0	-78.267360538954
5.40	5	-78.267360516799
5.40	10	-78.267360455478
5.40	15	-78.267360368657
5.40	20	-78.267360275088
5.40	25	-78.267360193808
5.40	30	-78.267360139459
5.40	35	-78.267360119398
5.40	40	-78.267360126452
5.40	45	-78.26736017327
5.40	50	-78.267360240964
5.40	55	-78.267360322515
5.40	60	-78.267360411728
5.40	65	-78.267360502771
5.40	70	-78.267360589549
5.40	75	-78.26736066558
5.40	80	-78.267360724896
5.40	85	-78.267360762429
5.40	90	-78.267360775355
5.50	0	-78.267360596853
5.50	5	-78.267360577189
5.50	10	-78.267360522614
5.50	15	-78.267360445563
5.50	20	-78.26736036314
5.50	25	-78.267360292154
5.50	30	-78.267360245195
5.50	35	-78.26736022189
5.50	40	-78.267360236897
5.50	45	-78.26736027533
5.50	50	-78.267360330853
5.50	55	-78.267360397424
5.50	60	-78.267360470329
5.50	65	-78.267360545183
5.50	70	-78.267360617264
5.50	75	-78.267360681188
5.50	80	-78.267360731621
5.50	85	-78.267360763863
5.50	90	-78.267360774916
5.60	0	-78.267360612755
5.60	5	-78.267360595518
5.60	10	-78.267360547778
5.60	15	-78.267360480803
5.60	20	-78.267360409564
5.60	25	-78.267360341214
5.60	30	-78.26736030468
5.60	35	-78.267360293528
5.60	40	-78.267360306362
5.60	45	-78.267360338107
5.60	50	-78.267360383391
5.60	55	-78.26736043739
5.60	60	-78.267360496464
5.60	65	-78.267360557681
5.60	70	-78.267360617555
5.60	75	-78.267360671598
5.60	80	-78.267360714701
5.60	85	-78.267360742633
5.60	90	-78.26736075225
5.70	0	-78.267360605305
5.70	5	-78.267360590457
5.70	10	-78.267360540081
5.70	15	-78.267360484202
5.70	20	-78.267360425673
5.70	25	-78.267360377002
5.70	30	-78.267360346849
5.70	35	-78.267360338233
5.70	40	-78.267360349294
5.70	45	-78.26736037555
5.70	50	-78.267360412069
5.70	55	-78.267360455073
5.70	60	-78.267360502418
5.70	65	-78.267360552268
5.70	70	-78.267360602012
5.70	75	-78.267360647999
5.70	80	-78.267360685325
5.70	85	-78.267360709837
5.70	90	-78.267360718333
5.80	0	-78.267360588177
5.80	5	-78.267360569698
5.80	10	-78.2673605355
5.80	15	-78.267360488036
5.80	20	-78.267360438835
5.80	25	-78.267360398411
5.80	30	-78.267360373811
5.80	35	-78.267360367254
5.80	40	-78.267360376546
5.80	45	-78.267360397494
5.80	50	-78.267360426046
5.80	55	-78.267360459592
5.80	60	-78.267360497011
5.80	65	-78.267360537398
5.80	70	-78.267360578988
5.80	75	-78.267360618415
5.80	80	-78.267360651254
5.80	85	-78.267360673057
5.80	90	-78.267360680744
5.90	0	-78.26736056732
5.90	5	-78.267360556795
5.90	10	-78.267360527837
5.90	15	-78.267360488015
5.90	20	-78.267360446906
5.90	25	-78.26736041353
5.90	30	-78.267360393455
5.90	35	-78.267360387919
5.90	40	-78.267360394831
5.90	45	-78.267360410559
5.90	50	-78.267360431859
5.90	55	-78.267360457114
5.90	60	-78.267360486175
5.90	65	-78.267360518768
5.90	70	-78.267360553906
5.90	75	-78.267360588187
5.90	80	-78.267360617478
5.90	85	-78.267360637195
5.90	90	-78.267360644255
6.00	0	-78.267360555688
6.00	5	-78.26736054679
6.00	10	-78.267360522546
6.00	15	-78.267360489046
6.00	20	-78.267360454669
6.00	25	-78.26736042678
6.00	30	-78.267360409682
6.00	35	-78.267360404214
6.00	40	-78.267360408255
6.00	45	-78.267360418834
6.00	50	-78.267360433534
6.00	55	-78.267360451678
6.00	60	-78.267360473799
6.00	65	-78.267360500251
6.00	70	-78.267360530086
6.00	75	-78.267360560454
6.00	80	-78.267360586881
6.00	85	-78.267360604996
6.00	90	-78.267360611431
6.20	0	-78.267360547414
6.20	5	-78.267360541012
6.20	10	-78.267360523488
6.20	15	-78.267360499199
6.20	20	-78.267360473897
6.20	25	-78.26736045246
6.20	30	-78.267360437695
6.20	35	-78.267360429718
6.20	40	-78.267360427305
6.20	45	-78.267360428533
6.20	50	-78.267360432764
6.20	55	-78.267360440345
6.20	60	-78.267360452713
6.20	65	-78.267360470531
6.20	70	-78.267360493097
6.20	75	-78.267360517693
6.20	80	-78.267360540058
6.20	85	-78.267360555667
6.20	90	-78.267360561214
6.40	0	-78.267360551251
6.40	5	-78.267360546399
6.40	10	-78.267360532822
6.40	15	-78.267360513718
6.40	20	-78.267360492944
6.40	25	-78.267360474051
6.40	30	-78.267360458948
6.40	35	-78.26736044789
6.40	40	-78.267360440176
6.40	45	-78.267360435269
6.40	50	-78.267360433072
6.40	55	-78.267360434786
6.40	60	-78.267360441772
6.40	65	-78.267360454739
6.40	70	-78.26736047283
6.40	75	-78.267360493362
6.40	80	-78.267360512543
6.40	85	-78.267360526182
6.40	90	-78.267360531056
6.60	0	-78.267360554838
6.60	5	-78.267360550824
6.60	10	-78.267360539615
6.60	15	-78.267360523541
6.60	20	-78.267360505566
6.60	25	-78.267360488096
6.60	30	-78.267360472811
6.60	35	-78.267360460283
6.60	40	-78.267360450253
6.60	45	-78.267360442721
6.60	50	-78.267360438077
6.60	55	-78.267360437472
6.60	60	-78.267360441935
6.60	65	-78.267360452122
6.60	70	-78.267360467044
6.60	75	-78.267360484242
6.60	80	-78.26736050051
6.60	85	-78.267360511995
6.60	90	-78.267360516182
6.80	0	-78.26736055521
6.80	5	-78.26736055188
6.80	10	-78.267360542473
6.80	15	-78.267360528796
6.80	20	-78.267360513147
6.80	25	-78.267360497667
6.80	30	-78.267360483601
6.80	35	-78.267360471664
6.80	40	-78.267360461886
6.80	45	-78.267360454296
6.80	50	-78.267360449516
6.80	55	-78.26736044826
6.80	60	-78.267360451569
6.80	65	-78.267360459639
6.80	70	-78.267360471736
6.80	75	-78.267360485812
6.80	80	-78.267360499024
6.80	85	-78.267360508465
6.80	90	-78.267360511888
7.00	0	-78.267360556871
7.00	5	-78.267360554118
7.00	10	-78.267360546335
7.00	15	-78.267360534995
7.00	20	-78.267360521834
7.00	25	-78.267360508868
7.00	30	-78.267360496823
7.00	35	-78.267360486534
7.00	40	-78.267360477923
7.00	45	-78.267360471294
7.00	50	-78.267360466888
7.00	55	-78.267360465479
7.00	60	-78.267360467665
7.00	65	-78.267360473696
7.00	70	-78.267360483026
7.00	75	-78.267360494115
7.00	80	-78.267360504587
7.00	85	-78.267360511995
7.00	90	-78.267360514763
7.20	0	-78.267360564389
7.20	5	-78.267360562141
7.20	10	-78.267360555757
7.20	15	-78.267360546466
7.20	20	-78.267360535691
7.20	25	-78.267360524778
7.20	30	-78.267360514716
7.20	35	-78.267360505739
7.20	40	-78.267360498306
7.20	45	-78.267360492138
7.20	50	-78.267360487887
7.20	55	-78.267360485964
7.20	60	-78.267360486969
7.20	65	-78.26736049114
7.20	70	-78.267360497985
7.20	75	-78.267360506505
7.20	80	-78.267360514481
7.20	85	-78.267360520187
7.20	90	-78.267360522353
7.40	0	-78.26736057778
7.40	5	-78.267360575861
7.40	10	-78.267360570631
7.40	15	-78.267360562883
7.40	20	-78.267360553764
7.40	25	-78.267360544369
7.40	30	-78.26736053545
7.40	35	-78.267360527351
7.40	40	-78.267360520196
7.40	45	-78.267360514218
7.40	50	-78.267360509686
7.40	55	-78.267360507119
7.40	60	-78.267360506992
7.40	65	-78.267360509622
7.40	70	-78.267360514647
7.40	75	-78.267360521027
7.40	80	-78.267360527203
7.40	85	-78.267360531686
7.40	90	-78.267360533429
7.60	0	-78.267360593526
7.60	5	-78.267360591912
7.60	10	-78.26736058737
7.60	15	-78.267360580631
7.60	20	-78.267360572556
7.60	25	-78.267360564058
7.60	30	-78.267360555738
7.60	35	-78.267360547901
7.60	40	-78.267360540831
7.60	45	-78.267360534727
7.60	50	-78.267360529933
7.60	55	-78.26736052688
7.60	60	-78.267360526137
7.60	65	-78.267360527772
7.60	70	-78.267360531553
7.60	75	-78.267360536605
7.60	80	-78.267360541527
7.60	85	-78.267360545183
7.60	90	-78.267360546567
7.80	0	-78.26736060762
7.80	5	-78.267360606213
7.80	10	-78.267360602234
7.80	15	-78.26736059612
7.80	20	-78.267360588754
7.80	25	-78.267360580818
7.80	30	-78.267360572916
7.80	35	-78.267360565349
7.80	40	-78.267360558454
7.80	45	-78.267360552354
7.80	50	-78.267360547664
7.80	55	-78.267360544656
7.80	60	-78.267360543706
7.80	65	-78.267360545003
7.80	70	-78.267360548154
7.80	75	-78.267360552434
7.80	80	-78.267360556648
7.80	85	-78.26736055972
7.80	90	-78.267360560887
8.00	0	-78.267360617966
8.00	5	-78.267360616737
8.00	10	-78.267360613129
8.00	15	-78.267360607603
8.00	20	-78.267360600895
8.00	25	-78.267360593604
8.00	30	-78.267360586187
8.00	35	-78.267360579158
8.00	40	-78.267360572725
8.00	45	-78.267360567151
8.00	50	-78.267360562922
8.00	55	-78.26736056044
8.00	60	-78.267360559782
8.00	65	-78.267360561194
8.00	70	-78.267360564155
8.00	75	-78.267360568071
8.00	80	-78.26736057185
8.00	85	-78.267360574669
8.00	90	-78.267360575597
8.20	0	-78.267360624435
8.20	5	-78.267360623286
8.20	10	-78.267360620173
8.20	15	-78.267360615333
8.20	20	-78.267360609423
8.20	25	-78.267360602916
8.20	30	-78.267360596303
8.20	35	-78.267360590095
8.20	40	-78.267360584484
8.20	45	-78.267360579872
8.20	50	-78.26736057649
8.20	55	-78.267360574712
8.20	60	-78.267360574713
8.20	65	-78.267360576395
8.20	70	-78.267360579416
8.20	75	-78.267360583138
8.20	80	-78.267360586733
8.20	85	-78.267360589211
8.20	90	-78.267360590226
8.40	0	-78.26736062844
8.40	5	-78.267360627542
8.40	10	-78.26736062486
8.40	15	-78.267360620707
8.40	20	-78.267360615623
8.40	25	-78.267360610141
8.40	30	-78.267360604578
8.40	35	-78.267360599379
8.40	40	-78.267360594923
8.40	45	-78.267360591349
8.40	50	-78.267360589023
8.40	55	-78.267360588112
8.40	60	-78.267360588738
8.40	65	-78.267360590815
8.40	70	-78.267360593974
8.40	75	-78.267360597543
8.40	80	-78.267360600904
8.40	85	-78.267360603293
8.40	90	-78.267360604092
8.60	0	-78.267360631739
8.60	5	-78.267360630965
8.60	10	-78.267360628722
8.60	15	-78.267360625396
8.60	20	-78.267360621238
8.60	25	-78.267360616737
8.60	30	-78.267360612245
8.60	35	-78.267360608222
8.60	40	-78.267360604797
8.60	45	-78.26736060233
8.60	50	-78.267360600965
8.60	55	-78.267360600871
8.60	60	-78.267360602063
8.60	65	-78.267360604416
8.60	70	-78.267360607615
8.60	75	-78.267360611097
8.60	80	-78.267360614213
8.60	85	-78.267360616425
8.60	90	-78.267360617207
8.80	0	-78.267360635599
8.80	5	-78.267360634916
8.80	10	-78.267360633154
8.80	15	-78.267360630506
8.80	20	-78.267360627151
8.80	25	-78.267360623674
8.80	30	-78.267360620304
8.80	35	-78.267360617188
8.80	40	-78.267360614855
8.80	45	-78.267360613282
8.80	50	-78.26736061266
8.80	55	-78.267360613208
8.80	60	-78.267360614711
8.80	65	-78.267360617286
8.80	70	-78.267360620443
8.80	75	-78.267360623739
8.80	80	-78.267360626613
8.80	85	-78.267360628615
8.80	90	-78.267360629254
9.00	0	-78.267360640598
9.00	5	-78.26736064012
9.00	10	-78.267360638659
9.00	15	-78.267360636622
9.00	20	-78.267360634045
9.00	25	-78.267360631364
9.00	30	-78.267360628813
9.00	35	-78.267360626604
9.00	40	-78.267360624995
9.00	45	-78.267360624088
9.00	50	-78.267360624102
9.00	55	-78.267360625096
9.00	60	-78.267360626795
9.00	65	-78.267360629373
9.00	70	-78.267360632347
9.00	75	-78.267360635342
9.00	80	-78.267360637998
9.00	85	-78.267360639801
9.00	90	-78.267360640367
9.50	0	-78.267360657936
9.50	5	-78.267360657697
9.50	10	-78.267360656949
9.50	15	-78.267360655776
9.50	20	-78.26736065437
9.50	25	-78.267360652997
9.50	30	-78.2673606517
9.50	35	-78.26736065077
9.50	40	-78.267360650279
9.50	45	-78.267360650318
9.50	50	-78.267360650863
9.50	55	-78.267360652032
9.50	60	-78.267360653724
9.50	65	-78.26736065585
9.50	70	-78.267360658243
9.50	75	-78.267360660563
9.50	80	-78.26736066248
9.50	85	-78.267360663831
9.50	90	-78.267360664336
10.00	0	-78.267360677556
10.00	5	-78.267360677345
10.00	10	-78.267360676886
10.00	15	-78.267360676107
10.00	20	-78.267360675308
10.00	25	-78.267360674377
10.00	30	-78.267360673673
10.00	35	-78.26736067314
10.00	40	-78.267360672939
10.00	45	-78.267360673063
