2.500000000000000000e+00,1.085976974397621859e+02,-1.655324532577598120e+03,1.641698188979424913e+03,-5.505096097844879296e+03,-7.209877320657539030e+02,5.374008831636855348e+02,-9.733530950452934576e+02,1.699958128354257269e+03,-1.241211839521831280e+03,1.296499382771049113e+03,-5.146392246758080091e+02,-2.111872973138893030e+03,1.642640605625705120e+03,-2.089406410972545018e+03,7.687224089493633983e+02,-4.357980132356730110e+02,4.240650373809953635e+02,-5.083187415035156960e+02,7.892294377449753711e+02,2.200783076226771300e+02,-1.112698022314894843e+03,6.905290567494893139e+02,-5.690946644207941745e+02,2.703336241609807189e+02,-6.062753149508266404e+01,-1.094357895122750364e+02,3.205865108662668490e+02,-7.301578274603208456e+02
2.600000000000000089e+00,1.214294426251474761e+03,-7.425602840741701129e+02,8.397488176030256000e+02,-2.674313002573823724e+03,-1.808250442395397215e+02,1.651849000947971149e+02,-3.547560795385478514e+02,9.349138339988337520e+02,-6.807564888258453948e+02,7.139548753042222415e+02,-3.407105340747566515e+02,-1.124882977891808878e+03,8.663834121080055866e+02,-1.087370001025151169e+03,3.978911080202007042e+02,-2.260226912240393631e+02,2.207045750958151586e+02,-2.654874603100259378e+02,4.133842930245230605e+02,1.074520807564130678e+02,-5.734674748873731005e+02,3.664740278572896273e+02,-3.215584912358198721e+02,1.350391573472065261e+02,-2.625045824566324626e+01,-6.359254228002201614e+01,1.760557845844710414e+02,-3.956902605406867224e+02
2.700000000000000178e+00,1.433314732123893236e+03,-2.932274570129420681e+02,4.141991817434545737e+02,-1.194252870240003176e+03,9.807643013099419704e+01,-2.855958265921740136e+01,-3.067935412159809871e+01,5.016394930481914116e+02,-3.643116218813523801e+02,3.839573460986829332e+02,-2.189854338338717241e+02,-5.805567079565430504e+02,4.393594265315591088e+02,-5.383206355875450981e+02,1.989214533213144591e+02,-1.132190264010896641e+02,1.109317229556009465e+02,-1.339026564189094870e+02,2.090828381169039574e+02,4.783344621970240951e+01,-2.783484458144841369e+02,1.886241520337682118e+02,-1.848685058829187255e+02,6.522747709264349680e+01,-1.059227911851036730e+01,-3.533540938539253062e+01,9.327443075168042697e+01,-2.071492418858305484e+02
2.799999999999999822e+00,1.264370061673143027e+03,-8.775975594674835634e+01,1.949055029120322899e+02,-4.565514821144188886e+02,2.263769035991009275e+02,-1.197533170909043747e+02,1.253687678043514069e+02,2.612112587877873580e+02,-1.892616049619080343e+02,2.007272132223873484e+02,-1.376084084786014898e+02,-2.876397593094692979e+02,2.106261214490554039e+02,-2.461797729383429214e+02,9.531766913240539907e+01,-5.433752839155735614e+01,5.338914261826828067e+01,-6.463299593904264384e+01,1.011639550903066294e+02,1.795387037983075373e+01,-1.216146881417713672e+02,9.320535161808923874e+01,-1.097477397625885942e+02,3.047421748618275572e+01,-4.068342615358480963e+00,-1.845692220176327325e+01,4.705235368437229226e+01,-1.035416357155360743e+02
2.899999999999999911e+00,9.645933145095168584e+02,-5.148556061650198856e+00,8.595879036379798777e+01,-1.148033891976889862e+02,2.711042201718605611e+02,-1.540887949938631891e+02,1.886793359211503969e+02,1.310820364350868488e+02,-9.481929542672538958e+01,1.014395029575699141e+02,-8.524090457539500676e+01,-1.347945860884145475e+02,9.226784925340260202e+01,-9.675514456399611163e+01,4.335065200798911178e+01,-2.472363289471964976e+01,2.431509111554071012e+01,-2.947243949808173369e+01,4.618311854199124866e+01,4.172579634332416632e+00,-4.173310158199462450e+01,4.340426244651170862e+01,-6.835521703630296031e+01,1.390503568594297690e+01,-1.700494087793894993e+00,-8.767006923429388365e+00,2.208643873054246853e+01,-4.844821435593998871e+01
3.000000000000000000e+00,6.571159515812134941e+02,1.941750661864804073e+01,3.434199373742907113e+01,2.419323418175466855e+01,2.720257141113882540e+02,-1.585231767184856722e+02,2.032146360259532116e+02,6.282247887263827835e+01,-4.543703607831305646e+01,4.924836788315947445e+01,-5.262660445852507252e+01,-5.818102736711468737e+01,3.385797461931384333e+01,-2.457610700487244770e+01,1.850264622687825167e+01,-1.052458253862817728e+01,1.030859426390677491e+01,-1.245319440098419683e+01,1.946901753229305143e+01,-1.314409308184963265e+00,-3.445448726217876345e+00,1.829634047542715081e+01,-4.520783441380245193e+01,6.396209572463002146e+00,-1.025634626681893202e+00,-3.494659364050863637e+00,9.201479015990402743e+00,-2.042515524551614803e+01
3.100000000000000089e+00,3.933155118620012445e+02,1.935015365725168479e+01,1.143048658611055224e+01,6.539907399707841762e+01,2.521080026698296876e+02,-1.485540975576338667e+02,1.940141483055164144e+02,2.844403209284205758e+01,-2.064162601164334987e+01,2.286403435772877302e+01,-3.285984274578635222e+01,-2.185012947104027958e+01,7.000921924267959007e+00,7.190315414917198389e+00,7.350283716431764702e+00,-4.136775441974748446e+00,3.981628680418164201e+00,-4.733092003657995761e+00,7.310491795999828568e+00,-2.832508528043093055e+00,1.307518971387566786e+01,6.202240839783747184e+00,-3.184239128563838861e+01,3.170752765482369284e+00,-9.088277506104005532e-01,-8.468554129361559601e-01,2.983582679800697690e+00,-7.058619708940771176e+00
3.200000000000000178e+00,1.880857047985242900e+02,1.095955967556129629e+01,2.212380406548041911e+00,6.388497964608273350e+01,2.241342936609409549e+02,-1.327823093305570978e+02,1.748675772679721092e+02,1.206225310548102847e+01,-8.856513523002817578e+00,1.020392263044093184e+01,-2.110620147132034674e+01,-6.001128878497786978e+00,-3.934669949366167430e+00,1.878489022101633665e+01,2.761338920569767819e+00,-1.507725803663992670e+00,1.375702348255305463e+00,-1.549439665764480223e+00,2.290714156235410748e+00,-2.677652084192683191e+00,1.872268599487672702e+01,7.428282678551566542e-01,-2.371663477285560617e+01,1.830650797643253780e+00,-8.853170137572993204e-01,3.087083099169667388e-01,3.010749975006354329e-01,-1.311871065465477271e+00
3.299999999999999822e+00,3.927635670393183176e+01,1.548462150453325359e+00,-8.989506432705411942e-01,4.716146349099907553e+01,1.948427064063678529e+02,-1.157410229910481263e+02,1.530083033291841730e+02,4.861790524275596326e+00,-3.682406608333427922e+00,4.560704838760446300e+00,-1.415330660495585668e+01,-2.620737252528533914e-02,-7.309662738012729477e+00,2.099996742523452298e+01,1.091874867410941530e+00,-5.589606254703528565e-01,4.471659879372266722e-01,-4.274345490237930756e-01,5.357961576532771497e-01,-1.993667092403726082e+00,1.930824803502646958e+01,-1.475272305036469334e+00,-1.843645461599995627e+01,1.239998098530471715e+00,-8.066208905222645997e-01,6.669311753714008972e-01,-6.120906598643743868e-01,6.979549984179675981e-01
3.399999999999999911e+00,-6.199479457725247755e+01,-6.109324901634147764e+00,-1.553312540694991029e+00,2.796467199104062473e+01,1.674787962196582782e+02,-9.962694829698912713e+01,1.319461903305372630e+02,2.087750569932640410e+00,-1.682319798258151033e+00,2.313940073476636883e+00,-9.966739833835809748e+00,1.555466989879626949e+00,-7.428956102265550143e+00,1.936079107687274359e+01,5.779585119840228158e-01,-2.792363289786882752e-01,1.932116506384993493e-01,-1.426149104025772607e-01,1.165591817971343286e-01,-1.293888697720958714e+00,1.781173188960164566e+01,-2.198531656831962611e+00,-1.475896480883912787e+01,9.053273698906946221e-01,-6.578163491578831179e-01,6.393845222651768356e-01,-7.186658511496402113e-01,1.037970814295758659e+00
