T	1->0	2->0	3->0	4->0	5->0	6->0	7->0	8->0	9->0	10->0	2->1	3->1	4->1	5->1	6->1	7->1	8->1	9->1	10->1	3->2	4->2	5->2	6->2	7->2	8->2	9->2	10->2	4->3	5->3	6->3	7->3	8->3	9->3	10->3	5->4	6->4	7->4	8->4	9->4	10->4	6->5	7->5	8->5	9->5	10->5	7->6	8->6	9->6	10->6	8->7	9->7	10->7	9->8	10->8	10->9	
1.000000000000000000e+00 1.469074182234332535e-10 5.457048628202186101e-11 2.198630734731930709e-11 9.400463074659844057e-12 7.867503463958063076e-12 5.610730385329449886e-12 3.934567072305432693e-12 2.679283414577261979e-12 2.187904544444710944e-12 2.082836257674777103e-12 2.143486814436461428e-10 6.776489834716703487e-11 4.346230971430722268e-11 2.313043917343318832e-11 1.844336492532470989e-11 1.289227198244357446e-11 7.618486626004466919e-12 9.617378813093792979e-12 5.115611945011622858e-12 2.585562029487146427e-10 7.412708603509288369e-11 5.002526919385097530e-11 2.618688547447622495e-11 2.355295887369294962e-11 1.363374141922293631e-11 1.123875786947938776e-11 1.160038706236701530e-11 2.533412795493291933e-10 7.484187514297045295e-11 5.377824476066933459e-11 3.217699578022497106e-11 3.226801916574771342e-11 2.009086331234340818e-11 1.665547665820754950e-11 2.256912186499318760e-10 7.321698709652639977e-11 5.785106619148854497e-11 2.568906768628632651e-11 2.737522817655031663e-11 2.280779605380515275e-11 2.109446959217601336e-10 7.774231102761502806e-11 6.051439674773544409e-11 3.173892847849654523e-11 3.388434908674007849e-11 1.819362760935558491e-10 7.003052351040025611e-11 6.861089906549368403e-11 3.109670713358455092e-11 1.739730953774920194e-10 7.427610874438266688e-11 6.702500893172355057e-11 1.488724676107146659e-10 9.147045705225728451e-11 1.321804566281932246e-10
2.000000000000000000e+00 1.497545245882620819e-10 4.131486030780019856e-11 1.948724973998257707e-11 8.940911324944309575e-12 7.405101098214612487e-12 4.699223226555409429e-12 3.916439920789259082e-12 3.017363519793993002e-12 1.894436869222084419e-12 2.502102089255364506e-12 2.131062577515464023e-10 5.898408517259799330e-11 3.784956686791088127e-11 2.047912149225240357e-11 1.786485724272290875e-11 1.223795978919393661e-11 8.029601369081212950e-12 9.942955351119482346e-12 4.710639818835880074e-12 2.448741948746807170e-10 6.753343598584503128e-11 4.523201489839423406e-11 2.349882690458687258e-11 2.253983688767877000e-11 1.541586524959617704e-11 1.129022563976248635e-11 1.126969941441250377e-11 2.467251741429966803e-10 6.927877438097771093e-11 5.051763537887397091e-11 2.961285685278182263e-11 2.850649784914056553e-11 1.914907758569899763e-11 1.373081300043639094e-11 2.320222833405609567e-10 7.018818592899257232e-11 5.647791914723155982e-11 2.635300339688734847e-11 2.667346215167726071e-11 2.061018816399828783e-11 2.200788978020179147e-10 7.415471567142173908e-11 5.715010717620471657e-11 2.925810199965588706e-11 3.120311829203151698e-11 1.944540794736626378e-10 7.065470104924272345e-11 6.278602768959599517e-11 3.058547111829605331e-11 1.854114654264908811e-10 7.175213868249336343e-11 6.102548425521940367e-11 1.629693388599861558e-10 8.316283198881462477e-11 1.498625617181434592e-10
3.000000000000000000e+00 1.461977031961092675e-10 3.562241070416741456e-11 1.807053456986917755e-11 8.848065311294051043e-12 7.354387007633633065e-12 4.522749206427299819e-12 4.018055406565056778e-12 3.214349439795873727e-12 1.902998105288663644e-12 2.551068258056997815e-12 2.056942522241609715e-10 5.591490541006049238e-11 3.530637126417663115e-11 1.975305544987146474e-11 1.734400436471138265e-11 1.202450152400369890e-11 8.386626668000265056e-12 9.939914787519309233e-12 4.700826548292012088e-12 2.324780944649297166e-10 6.640108621998990353e-11 4.335234122236849385e-11 2.288044448392404930e-11 2.189995987192517604e-11 1.630056298441682510e-11 1.120509817668755118e-11 1.108487402688754750e-11 2.366734762012328663e-10 6.855537290764903746e-11 4.889826947380117367e-11 2.927159677453462806e-11 2.678801420648805200e-11 1.951844196318284012e-11 1.301937903347089821e-11 2.272861936359394444e-10 7.105607142357520177e-11 5.548589202976981091e-11 2.757819136757265524e-11 2.646572467703993232e-11 2.058237639980265616e-11 2.193384361650038858e-10 7.548212296078296487e-11 5.555896076119810881e-11 2.979902223107880498e-11 3.048650864358687067e-11 1.977032824069761903e-10 7.308116646527679894e-11 6.068043238846705525e-11 3.140285590969851194e-11 1.899603214755208861e-10 7.352915531859105612e-11 5.944858653383819508e-11 1.712893642399661864e-10 8.279807390384768620e-11 1.596223003232863495e-10
4.000000000000000000e+00 1.415025078888985829e-10 3.326459658427099334e-11 1.713179492876935670e-11 8.825574603384906830e-12 7.322784366398385620e-12 4.590392379285154990e-12 3.997579575456937492e-12 3.351972375446396077e-12 1.934862629743396538e-12 2.502514875557926450e-12 1.983749739662195185e-10 5.528425723608034902e-11 3.380381962141101784e-11 1.957138629791943291e-11 1.697531776578422079e-11 1.202679831568593040e-11 8.567444930525122316e-12 9.830416593690320901e-12 4.736222971196475201e-12 2.226487393516240390e-10 6.737319746780205595e-11 4.229252279734246823e-11 2.302318807046335163e-11 2.149554294573128032e-11 1.668969014934073042e-11 1.102347118263007629e-11 1.096448019291798965e-11 2.279767626083028346e-10 6.971234376303457794e-11 4.785066937060835369e-11 2.951183206307890107e-11 2.586814332596251227e-11 2.001921006185703339e-11 1.289304137217864419e-11 2.212580114275119523e-10 7.322983062171602546e-11 5.456846416753852219e-11 2.870977356274286959e-11 2.643303663301610421e-11 2.104395186332041340e-11 2.162914667220759323e-10 7.824662623485813944e-11 5.446883922814990855e-11 3.098868368757647149e-11 3.020924405005094243e-11 1.977836818124993843e-10 7.659436526847075748e-11 5.958921216940224215e-11 3.257146278429210657e-11 1.914192724540922902e-10 7.709148058859267260e-11 5.887833288040841950e-11 1.758017728702231803e-10 8.503568587216546810e-11 1.651424227412473263e-10
5.000000000000000000e+00 1.369077190389671898e-10 3.256805699821237218e-11 1.645546896882015603e-11 8.875752579218087064e-12 7.279639903310506272e-12 4.715294567900768851e-12 3.914113947031559810e-12 3.436416539467820302e-12 1.947567664746017319e-12 2.440616025489912139e-12 1.919363660271601080e-10 5.588744602803019064e-11 3.284107724845093596e-11 1.963029362394345936e-11 1.669062938808568869e-11 1.211014896631213522e-11 8.621353251084140626e-12 9.708909879584116618e-12 4.748496643818219472e-12 2.147380172465318876e-10 6.922857426115748280e-11 4.154587351579116280e-11 2.345434486158267042e-11 2.116438359209571894e-11 1.689008088276199949e-11 1.081272810382053947e-11 1.090405005472551906e-11 2.206775036521362642e-10 7.174466322936543479e-11 4.703942940337083217e-11 2.991828688636565463e-11 2.526492255594426691e-11 2.048224235678728543e-11 1.288932100074146970e-11 2.154688993696810498e-10 7.591509478523313954e-11 5.366311813605464343e-11 2.974409621608957237e-11 2.639010045935958767e-11 2.155926792172900241e-11 2.126922377232878746e-10 8.140299406423337373e-11 5.354211492566304540e-11 3.221669825232148081e-11 3.002096426902425196e-11 1.964508778712586244e-10 8.043481631513536821e-11 5.874777687027037607e-11 3.375248475486470845e-11 1.913719249297643013e-10 8.116447457745093899e-11 5.849184061327847757e-11 1.781513323982143046e-10 8.805251961075868857e-11 1.683163486304022082e-10
6.000000000000000000e+00 1.326838470811497577e-10 3.273891826229870452e-11 1.592971670484878231e-11 8.984055198839985058e-12 7.225279469588253425e-12 4.836461861411602815e-12 3.811111513127186242e-12 3.478729161880188864e-12 1.940624843469437980e-12 2.386416604906185019e-12 1.862745229824040334e-10 5.714277109484459956e-11 3.215838665133799003e-11 1.980434934380163250e-11 1.644466015585286871e-11 1.221104816955956598e-11 8.597273061283563388e-12 9.597468204549603299e-12 4.734163642527903630e-12 2.081290806337831180e-10 7.140462960189335566e-11 4.092419880292203466e-11 2.397333979110341200e-11 2.084846930198608602e-11 1.702015148278619050e-11 1.059915466533625408e-11 1.088107312900755314e-11 2.143858723122578805e-10 7.413235237861410580e-11 4.631931625016846619e-11 3.035706668925401480e-11 2.479261169938648511e-11 2.086538021998469997e-11 1.287986461767460346e-11 2.101309182955373146e-10 7.870622115275001697e-11 5.273741655264599578e-11 3.068124666300298038e-11 2.627472841285582717e-11 2.200273862856383499e-11 2.089499781634800858e-10 8.453301691158630373e-11 5.265595630412339601e-11 3.332506673289065440e-11 2.982293388789964401e-11 1.943655158194278355e-10 8.417178120728877882e-11 5.792935684488539612e-11 3.481868594077393262e-11 1.904269512663376165e-10 8.513924586217276927e-11 5.806795998432221128e-11 1.791011548641816304e-10 9.111760757956781791e-11 1.699489142760412066e-10
7.000000000000000000e+00 1.288321073384084201e-10 3.334657789440876177e-11 1.549196691127372949e-11 9.123369314633937902e-12 7.160996207766609715e-12 4.936355651407223341e-12 3.707765216258364306e-12 3.490180071024221838e-12 1.919774165372284498e-12 2.342376656211006441e-12 1.811825619786749548e-10 5.870228522648230599e-11 3.160930929368318349e-11 2.002432933495724779e-11 1.621059336829865668e-11 1.230061054273078276e-11 8.525659945969113954e-12 9.494639084763693703e-12 4.699818960879750148e-12 2.023805186480873553e-10 7.360537623783792124e-11 4.034183032270458244e-11 2.448454489768622295e-11 2.053211672019857731e-11 1.711416312511944484e-11 1.039068150833517750e-11 1.087313946313338886e-11 2.087665191011847718e-10 7.656364798365208470e-11 4.562167912500287477e-11 3.076769760368059474e-11 2.437305566559510131e-11 2.115523088495286838e-11 1.283214559389215358e-11 2.051793687015735270e-10 8.136753264108113977e-11 5.178717863766566542e-11 3.150524486075938009e-11 2.608044281065410153e-11 2.234221941832814027e-11 2.051413481244593832e-10 8.743030884935131372e-11 5.176093334580487110e-11 3.426982135751422203e-11 2.958391082054967236e-11 1.918131851457015363e-10 8.757902282408054692e-11 5.707648975731486431e-11 3.572496407722101630e-11 1.888492991120138405e-10 8.873130711048390219e-11 5.755067866355015560e-11 1.790441897823419086e-10 9.391480458040899286e-11 1.704504423236271768e-10
8.000000000000000000e+00 1.252904484073023002e-10 3.414591586107004747e-11 1.510661105952434517e-11 9.269998883266414142e-12 7.087836712077140604e-12 5.011857454630330235e-12 3.610885911337681425e-12 3.479843723377310314e-12 1.890271896717253837e-12 2.306322994132377691e-12 1.764967115738898497e-10 6.034647523681607515e-11 3.111584302185085086e-11 2.024892860106491086e-11 1.597470540789692172e-11 1.236683977232035215e-11 8.425035270088928046e-12 9.395344376044082406e-12 4.652142967787319593e-12 1.972038121072324165e-10 7.567083565632000058e-11 3.975944379726124603e-11 2.494136200907282817e-11 2.021266054988863429e-11 1.717843268207482395e-11 1.018916755390258652e-11 1.086509649196512964e-11 2.035930634626879562e-10 7.885648209328708809e-11 4.491757655220186772e-11 3.111991666867743473e-11 2.397257045729198299e-11 2.135257764652750158e-11 1.274373943872819848e-11 2.005155135810559009e-10 8.377280069259201908e-11 5.082058162184195453e-11 3.220394328885873754e-11 2.581970339028882638e-11 2.257877499198238226e-11 2.012801933017734820e-10 8.999611520289327673e-11 5.084186599393100840e-11 3.504471636677381368e-11 2.929761371747216825e-11 1.889438634569068174e-10 9.055751937832935883e-11 5.618458772096289787e-11 3.646376800509130302e-11 1.867941404760357419e-10 9.183242057878084237e-11 5.693878424098185752e-11 1.782314447036525566e-10 9.632331967251098868e-11 1.700942379620311769e-10
9.000000000000000000e+00 1.219965230207991025e-10 3.499827529432029185e-11 1.475354006386349919e-11 9.408407395127713541e-12 7.006986910064556971e-12 5.064681380019547001e-12 3.522106568821338736e-12 3.454502304626332296e-12 1.855948795568113798e-12 2.275688697924857517e-12 1.721088565810781981e-10 6.194294115218013271e-11 3.063986651494129311e-11 2.045467192289959700e-11 1.573177392563664712e-11 1.240645793202131951e-11 8.307165759204286268e-12 9.296024494636066920e-12 4.596400457882555791e-12 1.924204915312303549e-10 7.752273624611755870e-11 3.916178287370961078e-11 2.532409188476893241e-11 1.989125815364319053e-11 1.721300875059723537e-11 9.994879712472688251e-12 1.084882482688865142e-11 1.987278807498261059e-10 8.091757431873115819e-11 4.419923087055993618e-11 3.140128296073221139e-11 2.357773251325602226e-11 2.146621378467304103e-11 1.262159213078621538e-11 1.960648153210742262e-10 8.586990169003601624e-11 4.984924813172736217e-11 3.277548610113578754e-11 2.550924222600618013e-11 2.272540412620630806e-11 1.973820942349351152e-10 9.219807721635266648e-11 4.990091631284745835e-11 3.566012855762745283e-11 2.896865997086847908e-11 1.858568432375954931e-10 9.308639761215470813e-11 5.526508649395650610e-11 3.704602689929009289e-11 1.843804676335859490e-10 9.443108808373797345e-11 5.625056788185288631e-11 1.768517509328702072e-10 9.832185566074000277e-11 1.690932167723572816e-10
1.000000000000000000e+01 1.189029153723913419e-10 3.582836688035142129e-11 1.442168135384817827e-11 9.530325123019675751e-12 6.919844410627540014e-12 5.098041208182317786e-12 3.441171479112598229e-12 3.419080335709050779e-12 1.819390411979600624e-12 2.248534652343239673e-12 1.679533286258121593e-10 6.341923796545738871e-11 3.016523457291051321e-11 2.062988849937156993e-11 1.548142242917625787e-11 1.242053682485985235e-11 8.179799645164979213e-12 9.195030910169324890e-12 4.536421882696500841e-12 1.879246468846265377e-10 7.913299404333852425e-11 3.854614679393269873e-11 2.562835623839433200e-11 1.957006836474201842e-11 1.721820344543913113e-11 9.807809096159662014e-12 1.082103149612107752e-11 1.940933111614849170e-10 8.271139333158484894e-11 4.346921178866027484e-11 3.161031760656008871e-11 2.318451724350373653e-11 2.150845133531545484e-11 1.247467135479434708e-11 1.917824480633188408e-10 8.765276162882381316e-11 4.888432735529706639e-11 3.322666929463328230e-11 2.516475528162980697e-11 2.279817769750741036e-11 1.934721529865594531e-10 9.404368426861151030e-11 4.894794159409357223e-11 3.613397050174863079e-11 2.860602249861162899e-11 1.826287292320748558e-10 9.518853942162487924e-11 5.433289091076216225e-11 3.749075724668879652e-11 1.817094317292845364e-10 9.656454121872785850e-11 5.550953226910993742e-11 1.750566300688266169e-10 9.993740414950232992e-11 1.676200195403702915e-10
