    1     0.000000000000
    2     0.667134000000
    3     2.001402000000
    4     4.002804000000
    5     6.671340000000
    6    10.007010000000
    7    14.009814000000
    8    18.679752000000
    9    24.016824000000
   10    30.021030000000
   11    36.692370000000
   12    44.030844000000
   13    52.036452000000
   14    60.709194000000
   15    70.049070000000
   16    80.056080000000
   17    90.730224000000
   18   102.071502000000
   19   114.079914000000
   20   126.755460000000
   21   140.098140000000
   22   154.107954000000
