2.500000000000000000e+00,8.765704804661092567e+03,-1.360341276998692138e+03,-1.452335342422610438e+02,-1.590563949977206903e+03,-1.798068741838905282e+02,4.383057571116439988e+01,4.276380850732555814e+02,-4.487690334043520011e+02,2.784583367546902082e+02,-2.315307571318808186e+02,-2.461134628949353555e+03,4.461668215370888220e+02,-2.735712402475265321e+02,2.544879779777952251e+02,1.395741888860297422e+03,-7.453969268641138797e+02,6.516551146119775240e+02,-6.997602335345927713e+02,9.974061020041451684e+02,-6.455721436494779937e+02,3.922755449603501461e+02,-3.331910530943429762e+02,4.389250972434036839e+02,9.258086763762850069e+02,-5.479459346153088291e+02,3.780312590537711799e+02,-2.436122726106841867e+02,1.066108829134677194e+02
2.600000000000000089e+00,6.186187572324521170e+03,-5.942176864139345298e+02,-8.510860189633510231e+01,-5.215958159823989035e+02,3.763300871606391951e+01,-6.718525051813702476e+01,3.697894855021984881e+02,-2.294187561593162457e+02,1.427889527087209274e+02,-1.196716823687877564e+02,-1.503043787160826241e+03,2.694676876189270160e+02,-1.749524397846680017e+02,1.795127056850500651e+02,7.246957470827483121e+02,-3.866060136702516274e+02,3.372408871845257750e+02,-3.611248627583547659e+02,5.132333813543327778e+02,-4.230461139955684757e+02,2.492580539082320001e+02,-2.014039768590694166e+02,2.515232155783424162e+02,4.864543165056323915e+02,-2.893974499461758683e+02,2.019228537071501819e+02,-1.338770747436616944e+02,6.745908466590560693e+01
2.700000000000000178e+00,4.308278443447015889e+03,-2.164993362856789645e+02,-4.812376318720095014e+01,-2.030143793591454582e+01,1.902029762951423777e+02,-1.430825596582708670e+02,3.485994688099477798e+02,-1.124467567768143681e+02,7.005606347024337310e+01,-5.883738620810068909e+01,-9.144524323133911139e+02,1.608467499900667690e+02,-1.132139177547615532e+02,1.312197098211525201e+02,3.652796567381483896e+02,-1.946030347735709825e+02,1.692839541780110153e+02,-1.806342227924225199e+02,2.557734552330668407e+02,-2.744858308888128704e+02,1.651565965504504163e+02,-1.219259280352217019e+02,1.359008839346257673e+02,2.488069967303790406e+02,-1.489292631941881098e+02,1.052948847691174876e+02,-7.207454451717627819e+01,4.151563332533885387e+01
2.799999999999999822e+00,2.948557456324052055e+03,-4.490895338296000006e+01,-2.608351564719809090e+01,1.796289968515965825e+02,2.797253506256431592e+02,-1.854167512940506413e+02,3.335821487544906176e+02,-5.168609576795790872e+01,3.204169777241271078e+01,-2.653085830131410461e+01,-5.550524024630841495e+02,9.522056232425634903e+01,-7.478088959141686587e+01,9.932889067576914499e+01,1.776409820535489814e+02,-9.447635025213557469e+01,8.189542785154323212e+01,-8.699375729756165754e+01,1.225998197565685075e+02,-1.763773470179536673e+02,1.148139567339079576e+02,-7.429955432381352409e+01,6.648257195319467883e+01,1.232262120072666391e+02,-7.430223509140922999e+01,5.334999920940405360e+01,-3.783917066081986746e+01,2.473456603979615664e+01
2.899999999999999911e+00,1.970933312606786330e+03,2.200398260031002806e+01,-1.343122793103233548e+01,2.288208624601371355e+02,3.195896087482023518e+02,-2.016491285053899389e+02,3.144165415718989038e+02,-2.115568226715759792e+01,1.281089923729024882e+01,-9.913427741349311262e+00,-3.368974433797860115e+02,5.626120022176829849e+01,-5.087512188621328590e+01,7.755257993143969486e+01,8.264991436880518449e+01,-4.386100028759035041e+01,3.784991246994157876e+01,-3.997431373821122236e+01,5.599201120355780859e+01,-1.122829228423954078e+02,8.377724039383291199e+01,-4.590586742709153611e+01,2.624091909201214534e+01,5.867720598445680480e+01,-3.569023320730045157e+01,2.608894263515057332e+01,-1.924041814183151544e+01,1.415797273633850573e+01
3.000000000000000000e+00,1.274212179311387445e+03,3.917385977581906786e+01,-6.497603730395961286e+00,2.098724902311552967e+02,3.250796647865560089e+02,-2.000811510042688042e+02,2.896754481468495896e+02,-6.489004489534552889e+00,3.512166506259842613e+00,-1.758101010501129879e+00,-2.051911856259771412e+02,3.351824806814151003e+01,-3.590654408311972645e+01,6.207967174018611445e+01,3.634366267107890280e+01,-1.923443863689776379e+01,1.650439516021758735e+01,-1.730238662998802113e+01,2.404485844576397113e+01,-7.085920268896161645e+01,6.382960131421710770e+01,-2.902354460711606876e+01,4.020207060956345835e+00,2.659126182714870978e+01,-1.633906939773623179e+01,1.218827353539616531e+01,-9.371096244488931859e+00,7.684664245071887834e+00
3.100000000000000089e+00,7.831197747560821654e+02,3.526589883190321473e+01,-2.924186099456441035e+00,1.661321067534148312e+02,3.093847838823376151e+02,-1.877920876935122294e+02,2.611832537455550209e+02,9.722756382529404440e-02,-6.788431796784299976e-01,1.940928626716632799e+00,-1.260153628991793653e+02,2.042485547369052057e+01,-2.637272521798557534e+01,5.061749160259584102e+01,1.482098499769304745e+01,-7.818319217509242414e+00,6.662907017576522151e+00,-6.922323627780128774e+00,9.526286324980080877e+00,-4.437401021030379411e+01,5.034291307955568584e+01,-1.897013143681761349e+01,-7.362876075049981317e+00,1.129022924281497531e+01,-7.015016734427419465e+00,5.346934152677055074e+00,-4.285516580719192170e+00,3.859343168460939832e+00
3.200000000000000178e+00,4.417265961140375907e+02,2.445952338165772488e+01,-1.238727569389051819e+00,1.188527430002042422e+02,2.824375612147268839e+02,-1.700634468508232260e+02,2.314064018528935094e+02,2.719236868512249661e+00,-2.334011511765722524e+00,3.365326064306830567e+00,-7.852532966666404945e+01,1.293801719507943737e+01,-2.011684402488122814e+01,4.179253407253815311e+01,5.423571837457706657e+00,-2.852217968061950160e+00,2.414848320014460814e+00,-2.486899880596794787e+00,3.389372956310653162e+00,-2.761941108102886844e+01,4.072706482135262007e+01,-1.293391312759256451e+01,-1.244516673794429451e+01,4.371520441943602897e+00,-2.742792825573399540e+00,2.129157526955903545e+00,-1.764126469109340567e+00,1.697705677099457411e+00
3.299999999999999822e+00,2.085792364478394916e+02,1.319210950241833480e+01,-5.524533519012805316e-01,7.725868218778828123e+01,2.510305289694800877e+02,-1.504701067929161979e+02,2.024090909638070741e+02,3.491792503401996317e+00,-2.788975915153266261e+00,3.679310893447846453e+00,-5.001071707046432380e+01,8.625804420728769628e+00,-1.583477897838683290e+01,3.478013126660020760e+01,1.661438586746272428e+00,-8.749929512183401981e-01,7.430162463525553651e-01,-7.680675298864272360e-01,1.050983301650530777e+00,-1.712910069383777767e+01,3.353323701730884210e+01,-9.244618591575120448e+00,-1.402858339480394712e+01,1.459711949526507180e+00,-9.137744030882130053e-01,7.062693070815366791e-01,-5.804840684529055661e-01,5.495277737820229991e-01
3.399999999999999911e+00,5.306527925911327515e+01,3.939123678780285243e+00,-3.502666397458383263e-01,4.433562472206431693e+01,2.194088025074145207e+02,-1.312146235589304979e+02,1.755666037452122339e+02,3.463434293326437263e+00,-2.715713992153029110e+00,3.489215193814151572e+00,-3.278630014030019169e+01,6.064435909199910490e+00,-1.275274123574308405e+01,2.907873129038035742e+01,3.421131459033892042e-01,-1.875545370284195656e-01,1.724475910176615501e-01,-1.962217375672609954e-01,2.951517661680002069e-01,-1.062353452547694488e+01,2.794285550171991162e+01,-6.921468323282456758e+00,-1.379741998348642795e+01,3.568001068127656938e-01,-2.055168605751346855e-01,1.330632365225910552e-01,-7.106037543552765068e-02,-4.216527694707128057e-03
