R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
4.9,-71.81730428351995,-4.750431028038074,-0.15491523476593883,-11.421351350565256,34.110164587044395,-20.43715138381266,27.45616655960864,0.2997646695979377,-0.24023860285728205,0.31481555748514944,-0.7714860950875857,-0.6368185010624803,-0.7035782717627921,2.8084802865290426,0.14155903347326038,-0.07671664744183948,0.06906915948575232,-0.07691282300418084,0.11380621940141258,-0.08154991973059156,3.6449819699932995,-0.6253931357418039,-2.549774878764482,0.09941645258916282,-0.05640479012884647,0.035203796466351606,-0.01653474730240298,-0.0073284704362254205
5.0,-64.37643825585366,-4.375311956765053,-0.14897059669635349,-10.451309853209123,30.94001060197259,-18.536396084362824,24.88524730570834,0.27008795048994827,-0.21689320062689887,0.284187833096734,-0.6534649345946849,-0.6232202593160299,-0.6007341359751672,2.49645388378464,0.12637954266686102,-0.0686590538026054,0.06211238878676678,-0.069561444614269,0.10349832154649496,-0.06877464708039849,3.294350291869974,-0.5614830962493715,-2.314742579566514,0.08728392916047112,-0.04909888756964781,0.029970744463030996,-0.012841343036505776,-0.009703762072053479
5.1,-57.735574326611456,-4.052649213164272,-0.1447234833496054,-9.563640201715792,28.10152247774004,-16.835697055623864,22.587740312520094,0.24646800327554264,-0.19776465108003283,0.2581273137571398,-0.5608077081655627,-0.6003823780918749,-0.5171892155645548,2.2281302363510274,0.10701028979154392,-0.058336530592600466,0.05312500983916485,-0.05995578415550204,0.08985474639720409,-0.05971288628450333,2.98414915990936,-0.5064143832331034,-2.1028276246728033,0.07303740769258155,-0.04065658387987872,0.024128937814090035,-0.009046389376772657,-0.011435739331280087
5.2,-51.829513103189555,-3.7750979649397776,-0.1412075727455948,-8.75187068642151,25.55538837042652,-15.311097887077192,20.530818891333272,0.22694666812923536,-0.18150799266894735,0.23525306357429532,-0.48745268622064375,-0.5722811277630564,-0.44839510069228705,1.9954825411836485,0.08533199730842056,-0.04675107032497827,0.04297939988720778,-0.049029849933818564,0.07420839834542847,-0.053331971631133346,2.708454920279686,-0.4584914643289548,-1.911719100956373,0.057801835707662785,-0.03172702383429907,0.018100849368384853,-0.0053800988064293676,-0.012523154675233183
5.3,-46.588806919130256,-3.5357870563821887,-0.13770208391310534,-8.00901355847294,23.268901098947183,-13.94262296368154,18.686919163619855,0.21000309294295993,-0.16710287103412425,0.21455827263650074,-0.4286228177657657,-0.5418956576983032,-0.3908202624020305,1.7921502670313,0.06308392846644506,-0.034833765533882954,0.0324940896948791,-0.037670428146486995,0.05783935149213443,-0.04879571091076018,2.462471273244557,-0.41636870125115655,-1.7394741861552705,0.042593823394120156,-0.022887249196681336,0.012247010912097067,-0.0020125308794855246,-0.013038926070611412
5.4,-41.94454886368592,-3.3284817961557427,-0.1337194621791139,-7.32834940074098,21.214146449380436,-12.713227103896036,17.03242488668287,0.19451624464417971,-0.15381384478053572,0.1953440403315736,-0.3806174338201614,-0.5113459487228749,-0.3417772055229942,1.6131121492584746,0.04173345968387754,-0.02337308161489965,0.02236737219465207,-0.026640814687184503,0.041858841161656696,-0.04544299721564515,2.242276417006632,-0.3789911402767018,-1.5843834256956777,0.02825496534557717,-0.014608769683022799,0.006852158748608547,0.0009400684860486758,-0.013091258044736653
5.5,-37.83121150970136,-3.1476440605892266,-0.1289756962419637,-6.703790496671583,19.3667707689499,-11.608072166329682,15.546750844698249,0.1797133313319108,-0.1411455679544189,0.17715674357044553,-0.3406227862659095,-0.482042645538999,-0.29926192496294046,1.454411348995309,0.022411019777558716,-0.012978620038956779,0.013142981041693702,-0.016540422145048764,0.027146582585023907,-0.0427686989796634,2.0446276352447326,-0.3455402148124913,-1.4448895785280498,0.015420422403489148,-0.00724280174302111,0.002120901318740945,0.003408355756738257,-0.012797672345033068
5.6,-34.18817780739292,-2.9884347338119666,-0.12335261224970473,-6.1299967934287976,17.70516432522171,-10.614039217511593,14.211714397592573,0.1651113004232121,-0.12879686392620893,0.15973118256510288,-0.3065420957923196,-0.4548339129612824,-0.2618107649689576,1.3129282631371475,0.0058958459950800846,-0.004072510412624242,0.00520080012343449,-0.007792466035290595,0.01432991962708327,-0.040403925705713606,1.866811920076696,-0.31538568910331855,-1.3195432257538786,0.004515083261037917,-0.0010201227858994133,-0.0018191348645517358,0.005362477341136707,-0.012269031109990391
5.7,-30.960416090447957,-2.846685004187406,-0.11685853328173457,-5.602357073255934,16.209931727598047,-9.719404397256795,13.011108271217921,0.15045722559224073,-0.11661678266625075,0.14294084569833387,-0.2768463957803642,-0.43013996586676484,-0.22837704413671212,1.1861955743180297,-0.007362604093518521,0.003099769022210014,-0.0012347524999136716,-0.0006515680981770133,0.003792757671510605,-0.03809536405110037,1.7065327230809109,-0.2880444328925901,-1.2069820464606935,-0.004230924525508273,0.0039388592007459505,-0.004908998230140987,0.006804458762187757,-0.011600869301876954
5.8,-28.098613136008197,-2.718851656248576,-0.10959133570844004,-5.116905695185224,14.863552432991693,-8.91362430645755,11.930408947832388,0.13567183614437894,-0.10456476229231448,0.12675588904220536,-0.2504467613620073,-0.4080701988502091,-0.19822780511495175,1.0722498227503996,-0.017201165160037613,0.0084464937938937,-0.006075270746034672,0.004776061846593092,-0.004296559058988139,-0.03568443083123518,1.561824542699394,-0.26314602605737947,-1.1059241204422117,-0.010754851393107723,0.007607842037632817,-0.007147102324289653,0.007760765056518001,-0.010869783002379466
5.9,-25.558980123838317,-2.6019647687224525,-0.101706161967131,-4.670216799890595,13.650161147529158,-8.18719162687412,10.956572949975378,0.1207989586364171,-0.09267613611757808,0.11120883013456173,-0.2265874943672221,-0.3885209461406247,-0.17085969808110057,0.969513889664563,-0.02368841316677292,0.012000684857210453,-0.009343205863582359,0.008505841804930414,-0.00994726492476615,-0.0330872317966211,1.4309886161312475,-0.24040478054138015,-1.0151685327020452,-0.015128182160114065,0.010035467247991203,-0.008576696081250682,0.00827536815548216,-0.010133097332850421
6.0,-23.302875865693544,-2.4935724172955025,-0.09338878819353613,-4.259299253496721,12.55539936152724,-7.5315335662847325,10.077887657259492,0.10596237912860129,-0.08103350631739858,0.09636752109305102,-0.20475893760078712,-0.37125400668673425,-0.1459321894225083,0.8767051576292513,-0.02706726803892484,0.013889446894179105,-0.011145031291321723,0.010645917414329277,-0.013304733815159175,-0.03027617880911504,1.3125443895555624,-0.21959751831014118,-0.9335988560528674,-0.017522310726216947,0.011325728608929206,-0.00927345034162462,0.008403573440907683,-0.009430484523081192
6.2,-19.509611187106536,-2.2947200913697436,-0.07623420135000553,-3.5344471689144137,10.671224425161363,-6.402473365063301,8.565088797270512,0.07708966375623616,-0.058921767864719476,0.06913312215789857,-0.16598389299801303,-0.3422903679901186,-0.10255354348212853,0.7168029770557054,-0.026021744369223082,0.013477273248020477,-0.011044678912249722,0.010888607542278328,-0.014164502768747755,-0.024089343756077852,1.1077871747607566,-0.18310547491084417,-0.7939946320244806,-0.017367735915206184,0.011079173813620308,-0.008866435361560301,0.007748091631735968,-0.008213984432784038
6.4,-16.494571948717457,-2.11095315731553,-0.05956558272957008,-2.9240060793990774,9.12249939634321,-5.473894219612107,7.3208653477885335,0.05049449035414355,-0.03910147186800195,0.04565920684055891,-0.13268989529665534,-0.3185197754488909,-0.06696067283140072,0.5858733594630087,-0.017588224738812636,0.009086039608002493,-0.00740468005817432,0.007243598058429623,-0.009343525934967664,-0.0174792578323959,0.938866976420507,-0.152577501027363,-0.679971920134038,-0.01253416588303484,0.008171107331688396,-0.006787577716792476,0.006287742598161575,-0.0072901020169587605
6.6,-14.085900822847035,-1.9358283057520806,-0.0444811959896006,-2.412341534658188,7.838881581258094,-4.704122128249885,6.289134795142256,0.027385820447813014,-0.022252342146885207,0.02631848408258708,-0.10432939533611607,-0.29760614221220294,-0.038453915407278494,0.4788908329514926,-0.005341282233103095,0.0026265789699059586,-0.0018993750262502728,0.0015157611082769022,-0.0014296327460138203,-0.010929582071910748,0.7989368572571052,-0.12718684754471715,-0.5858059533866001,-0.005252016647907989,0.0038834235424355865,-0.003863136336285586,0.0044587556039387966,-0.0066220848756496226
6.8,-12.151675736656863,-1.7663591099326599,-0.03165670310473523,-1.9856537742746172,6.76545063524405,-4.060599698864514,5.426279988387217,0.008505985538198146,-0.008732521891603118,0.011172840403401385,-0.08062220452087121,-0.277873871671682,-0.01638904652509665,0.3918331164221729,0.007746818409640657,-0.004308205465678665,0.004068280858524433,-0.004772846811241981,0.007380660775767878,-0.004873644194295479,0.6825573307233397,-0.10623474487604151,-0.5070585041928224,0.0026386505459436854,-0.0007325309742049965,-0.0007609995180750048,0.0025963700778393606,-0.0061315006964571955
7.0,-10.590163394028599,-1.6018158723423688,-0.021379922293104814,-1.6315962370052846,5.8599257565563265,-3.5181913361963697,4.698728494446724,-0.005894770414718309,0.0014200786206052252,4.405418057018551e-06,-0.06128130136449379,-0.25833238443272943,-4.79733160393403e-05,0.3213466634642522,0.019560862075890265,-0.010582040847115705,0.009492740532936375,-0.010524877321183415,0.01549435561992913,0.00038312733234080465,0.5853898871330776,-0.08909197700667906,-0.44038105869330124,0.009830777091696288,-0.0049331565099009,0.002051539315387825,0.0009259344575209272,-0.005737650939262956
7.2,-9.32246932328465,-1.442783189748753,-0.01363800900087786,-1.3391375877089242,5.09003371869591,-3.0576222235458266,4.080779005566102,-0.015974445317862074,0.008421941179343972,-0.007606980650819828,-0.045927025041330144,-0.23855397471904682,0.011366924684344415,0.26457696815577547,0.02883841293291585,-0.015514542210103802,0.013767953511348838,-0.015073631978696322,0.02193584237100208,0.004677361284255777,0.5039650715293823,-0.07518075281385109,-0.3832955083756714,0.015541044353995004,-0.008274804036145153,0.004298860147581317,-0.00042545419172303894,-0.005376601762417665
7.4,-8.287078270775902,-1.2904660496817169,-0.00821602833369564,-1.0985129515708354,4.431185202651664,-2.664120809918477,3.5527442499054223,-0.022175340490553808,0.012657641947072917,-0.012197673995317848,-0.034091641674263304,-0.21850650056667065,0.018689083395665662,0.21908068636695943,0.035029153175655345,-0.018806795303451904,0.016623539739410328,-0.01811612880667105,0.026253661840869864,0.007968471544668232,0.43550057085265625,-0.06397382204051949,-0.33398599935238305,0.019421287796685935,-0.01056194699741373,0.005862165534094577,-0.0014079769426863925,-0.005006853884518894
7.6,-7.435806143424511,-1.146215806061604,-0.004785035562435341,-0.9011857233557573,3.86454320331168,-2.3262993940626906,3.099438423727034,-0.025101200213635266,0.014598270004557712,-0.014345228204758642,-0.025257671373014268,-0.19839495261990425,0.02273478775203841,0.1827742918788512,0.0381053680336263,-0.020440317434515208,0.018036737092703838,-0.019618846812750453,0.028386353232754957,0.010306341161068433,0.37775668072863516,-0.05499853641254718,-0.291120511265448,0.021442225148544783,-0.01178033074569617,0.0067363482727581525,-0.0020262384763336076,-0.004607661726887147
7.8,-6.730779611015347,-1.011236394235239,-0.0029707162347818172,-0.7397891975868212,3.375496426858393,-2.0352723249950126,2.7089961522128085,-0.025415636666471897,0.014736185476758201,-0.014612224150961639,-0.018900735508390484,-0.1785350803639253,0.02425942332939457,0.15389657766098308,0.03837658741194104,-0.020577949545042384,0.018145524320193035,-0.01972404195584547,0.02852811502815536,0.01179801492951077,0.32892158832377155,-0.04784017418046041,-0.2537088010849138,0.02178066356601771,-0.012032534223057209,0.006989064771216746,-0.0023187353149991055,-0.004174202725618373
8.0,-6.142158373605851,-0.8864280991687279,-0.0024012831437280058,-0.6080428757687648,2.9525027617383808,-1.783987719288565,2.371983142643275,-0.023768422295515568,0.013539219042541462,-0.013509646153809507,-0.01452420737026798,-0.15926436241433772,0.02392895387658628,0.13097501719413085,0.03633471644182805,-0.01948090814236194,0.017175657054780587,-0.01867072616103358,0.027014999237071173,0.012579381093959174,0.2875209790822968,-0.04214255815871229,-0.220995735787336,0.02072557151013879,-0.011484492864370179,0.006727062036850556,-0.0023414903382743112,-0.0037121237790469427
8.2,-5.646396582299165,-0.7723289423550639,-0.0027371810840627064,-0.5006495072794117,2.58624379151603,-1.5667371173327291,2.080746677666983,-0.020748526058774863,0.011422774731027319,-0.011477032557750677,-0.011682024272133398,-0.14088660904961248,0.02230625494390681,0.1127926030793251,0.03253831759381673,-0.017446722716790125,0.015385925960295817,-0.016735179831159897,0.02423894560859344,0.01279393703292292,0.2523474172279876,-0.037605853801648825,-0.19238510606161158,0.018607966760881722,-0.010325673050921545,0.006071247497836323,-0.0021562044221807228,-0.0032327515774459095
8.4,-5.224900474259538,-0.6691198287845415,-0.0036865980428554823,-0.41318206743924707,2.2690248490990754,-1.3788050884007457,1.8289530048743612,-0.01685919051300988,0.008736281629188991,-0.008875376664401302,-0.009990418785481403,-0.12364297779790745,0.019849252720422317,0.0983548366255434,0.02753456977072119,-0.014767322285915624,0.01303108402090869,-0.014190525868916372,0.020589158494998348,0.012578549281246881,0.22240555995820221,-0.033982202284326704,-0.16738762835778243,0.01575359837514767,-0.008742245661069174,0.005139978581871374,-0.001822466443459618,-0.0027494557106325715
8.6,-4.8629819214004435,-0.5766669269052553,-0.005010874355323991,-0.34196916969920216,1.9943593701833964,-1.2162238508408603,1.611264026115219,-0.012509318154362847,0.005759999561224027,-0.0059887604863264055,-0.009131028027366067,-0.10770171650993188,0.01691717842633489,0.08685767604773503,0.021812642728544468,-0.011703947256082037,0.010339572383652074,-0.01128232776104493,0.016416555096254167,0.012055092684970015,0.19686982098312894,-0.031070030888427427,-0.14558696486196349,0.012454592744733872,-0.006901044836727106,0.004039124775536938,-0.0013932210710068758,-0.002275202841787907
8.8,-4.549036760048079,-0.4945819305990993,-0.006523344529718214,-0.2839852819565837,1.7566857586500604,-1.0756036091607297,1.4231139063217138,-0.008015788595543694,0.0027085653238882734,-0.003031308475695771,-0.008848127729194744,-0.09315993123589172,0.013781601128690923,0.07765743591803631,0.015780790395852423,-0.008474778891903359,0.00750245729176157,-0.008216361392625916,0.01201579090761501,0.011326534125766091,0.17505165644890402,-0.0287077981821805,-0.12661845352529777,0.008955408588763134,-0.0049416496340324995,0.0028572066395223597,-0.000912635279277858,-0.0018211257326407153
9.0,-4.273896511253524,-0.4222870840379701,-0.00808436677385889,-0.23674981263772152,1.5511759390393935,-0.954015600163984,1.2605549577486794,-0.00361229087907583,-0.00026161558283666064,-0.0001568485572847056,-0.008942384644968118,-0.08005216601578224,0.010639630243856502,0.07024341586476096,0.009759872166144629,-0.0052513865731972365,0.004670157024736096,-0.00515486836474445,0.007619564173578175,0.010476087062548045,0.1563741860853573,-0.026767748339978026,-0.11015635178416526,0.005448707130321473,-0.0029740861539998623,0.0016640346366745482,-0.00041559429323717763,-0.001395859645207373
9.5,-3.7119195929991435,-0.2795805023593277,-0.011626193279092582,-0.15330309284196528,1.1516377594826253,-0.7173634329780083,0.944615674587852,0.006075897711673051,-0.006722994309417418,0.006078298110435643,-0.009935145670899322,-0.0533573008568603,0.0035346750941421257,0.05709755310411857,-0.0038656441084395643,0.0020440429984255742,-0.0017418950704297803,0.0017795653766838546,-0.002345605688732169,0.008200216401778232,0.12042212514170551,-0.023164261017193044,-0.07810299553342423,-0.002519014743933373,0.0015049303866706762,-0.0010655287248163559,0.0007463410942119761,-0.000492172270548495
