R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,75609.54313965484,-72931.46021967223,233258.3122601836,-90710.40171509296,201875.23515961925,-77482.88649969816,113432.42676469896,-33992.94134370876,36591.27974188228,-16963.583119551447,-16985.26432510021,-2143.4127140587293,-15693.182580288514,7400.888002469875,-13112.854693112744,6458.886829966091,-14145.519468877286,30038.931475528072,-5886.249903484056
1.1,56768.63590634938,-50123.08473546705,161031.213054042,-61725.93468963354,125036.96054235437,-48898.38052415342,68475.52301385385,-20996.903199547083,21913.64226011098,-10175.83438523634,-9790.454532381193,-1288.6009202726889,-9507.977748713614,4371.777218527513,-7903.434719205677,4044.400292229481,-8537.414580071967,18085.829352811124,-3645.2000310784574
1.2,41728.566141621435,-34210.3378883711,111092.21927572707,-42064.5885568249,77163.26213062996,-30763.21747028585,41029.100844546905,-12895.143034040908,13017.306050736803,-6056.925533233391,-5557.487464757872,-772.4849384502138,-5704.320321509208,2553.2742237224697,-4722.752869478482,2513.6782294898658,-5109.757492281214,10795.201780756684,-2241.970220221125
1.3,30113.982956554813,-23177.068838750085,76572.3985850365,-28698.094129802856,47449.0293395048,-19292.897408556684,24386.416568712946,-7870.346852148414,7664.865700517232,-3575.4005359063976,-3098.1315035114453,-462.26050096112925,-3383.930218723734,1471.942227860116,-2794.9804098023396,1549.0820554210968,-3029.902489907866,6381.516911171738,-1368.3319520129762
1.4,21368.00644313837,-15574.888964013257,52720.538109574445,-19592.49088502937,29076.98846786058,-12061.124895080235,14369.18680541437,-4771.242214938653,4470.460039712349,-2091.927795781602,-1689.9421063025798,-276.5172818752999,-1981.3131266554453,835.8967980876185,-1636.1319612603409,945.3838428599112,-1777.9880078091835,3731.6616875380605,-827.8718127415825
1.5,14915.074151544239,-10370.626007549674,36249.180487255035,-13378.276893874192,17761.408691516877,-7516.580870562775,8388.194260388947,-2871.3807555162543,2580.678446748207,-1212.5081081320575,-897.4041377405281,-165.6338074921934,-1142.3710462893273,466.39831488929235,-945.9002888758249,570.4972510956509,-1031.16871355102,2155.516634306753,-495.91997129171295
1.6,10236.117816142909,-6832.134950083339,24883.120084701728,-9130.946128270098,10818.258970642644,-4670.237933385383,4848.283183088606,-1714.3511216721322,1473.349102577038,-695.8621287683823,-460.5076863171806,-99.54337114043369,-646.705275833777,254.81913809815634,-539.0504642327243,339.7798953126914,-590.1299825161628,1227.8060081944636,-293.6885142862063
1.7,6895.990685571252,-4443.8235262326325,17047.48171843128,-6224.71980865445,6573.3019046394365,-2893.472512806912,2772.996627067821,-1014.748215047159,831.2174450139062,-395.25477380228375,-225.74097747671826,-60.13794731866982,-358.06421981163345,135.70297224173925,-302.0759306427333,199.25813264129258,-332.6235340390699,688.222549302269,-171.6264053484021
1.8,4546.382988219681,-2844.7843038462847,11652.10143457886,-4234.869600427478,3986.5266646855407,-1788.0192037077065,1568.8117676901013,-595.0187918998855,463.0223381387294,-222.12587665782198,-103.6335635046363,-36.57741289539031,-192.86688517126274,69.98821903640892,-165.93217246249495,114.70633357551051,-184.2137981094067,378.63051765340566,-98.73862884108595
1.9,2917.393064126263,-1783.8783785072567,7942.395220203413,-2872.346777233406,2414.6746898060997,-1102.4119708227604,877.7661514603965,-345.3276535238729,254.44612713550035,-123.47245154461874,-42.82761867258024,-22.40985852145676,-100.2971623342246,34.62233408448886,-88.96525612084386,64.55924207439304,-99.94652594989144,203.7724386989715,-55.75511071920438
2.0,1804.93615974969,-1087.379265186546,5396.162308495324,-1939.9262894514254,1461.6376550860193,-678.43877206048,485.82141398886836,-198.15081703423,137.80837556168544,-67.86411852185714,-14.375697240322708,-13.814917398445802,-49.77801283630311,16.174943983240972,-46.2790425960592,35.32787234607641,-52.92123501922234,106.81376007127977,-30.777756866138354
2.1,1057.6850984505472,-635.8292694765405,3652.1434317718004,-1302.7071439253957,884.5841391262592,-416.92764088846445,266.21546286830664,-112.25907136883397,73.46133516629264,-36.851591165024274,-2.322656682030863,-8.539441075418354,-23.13361189279982,6.939219351070837,-23.150886905594458,18.646125902024647,-27.20837950800489,54.212527156895426,-16.517840569843166
2.2,565.258171762539,-347.59358114861254,2460.5444863392677,-868.2134985947737,535.3027493220511,-255.9521990271628,144.66929145082477,-62.667685354846526,38.45069134416716,-19.72580045796587,1.8806815932516325,-5.2573306498616805,-9.7160208979201,2.5721091040769273,-10.980563370263848,9.376375270410858,-13.48752958638648,26.420305293415115,-8.550606046501686
2.3,248.28847080668237,-167.2457990302325,1648.7622690428589,-572.9319676349631,323.7138373537563,-156.99407476652047,78.16995351132071,-34.36182282854845,19.65964143952714,-10.346153700063574,2.6481233906499897,-3.1874413776425947,-3.3970678478747547,0.6797424636798834,-4.815755199212169,4.4003732251064,-6.3805301493371465,12.209448790173607,-4.218103154087122
2.4,50.45146172896009,-57.4139767253916,1097.6365582590852,-373.17532032779906,195.27864483496873,-96.18812292066185,42.135863324420114,-18.401137360476902,9.700837580197248,-5.237972708410667,2.14339570667692,-1.8673400805188614,-0.7270676589791045,-0.021161307247149076,-1.8528488761860367,1.8519669030126977,-2.834200192142882,5.24164251672154,-1.9434220395464783
2.5,-67.73224910308764,6.9109207958937935,724.9940198458725,-238.8628312730464,117.08218836899576,-58.804195733359656,22.722564456150998,-9.516437449836971,4.479736464941618,-2.4625821998736543,1.3465887281873894,-1.0204231768177066,0.1812483815897975,-0.19396436444751788,-0.5370323444478665,0.6333795690122321,-1.1485682887271722,2.012094174956555,-0.8048287269080443
2.6,-133.59900376741763,42.325137122375125,474.2450923961956,-149.27298568406465,69.30404388605896,-35.782811218697525,12.256995813802915,-4.637169012955778,1.7659126670546537,-0.9538002328293131,0.6433795086704162,-0.4784738699133866,0.32143737163743213,-0.1647808947384118,-0.027869449468354207,0.11258755239711299,-0.39916123200311393,0.6314805322722475,-0.27324934949120444
2.7,-165.84186826934516,59.73793428217475,306.48335646765787,-90.13428455484235,40.01907077836166,-21.569439914049937,6.55949870873914,-1.9961932995663805,0.36635702076926124,-0.13327878279806107,0.14085414550807107,-0.13683486814388568,0.18846694195307084,-0.08227832554899431,0.1141586618243307,-0.06431306120901184,-0.09777266530227267,0.11353600817085345,-0.05182370603585125
2.8,-177.07428322957418,66.24155863703778,195.0130926100067,-51.62686932832491,22.045149486489944,-12.766641411375643,3.3938481982319817,-0.5902732176284413,-0.34567189354526107,0.3092511695783702,-0.17002505305117094,0.07141652999808422,0.008229282151409592,-0.005921575488401325,0.1088301092358505,-0.08820892147511641,0.00385873574239177,-0.03529165401909311,0.021184117074225312
2.9,-175.68225286524608,66.3863031041588,121.56037322001146,-27.006198602225957,11.042168453962706,-7.299099584501509,1.5838657320648055,0.14186746501930347,-0.6944641774885298,0.5394314927976467,-0.3356805929594107,0.19033024347032695,-0.13198026032622773,0.04674771530831823,0.05907130785136061,-0.05667615887868946,0.025707385364501758,-0.047881055359151624,0.030446348992864778
3.0,-167.14606099592731,63.044379477362725,73.65135209557727,-11.652961903113992,4.3713306692562055,-3.898863314800928,0.5188944349585902,0.5095019070094919,-0.8465618556462288,0.6463009872516546,-0.4052802472273552,0.24967834370587005,-0.21134029971013643,0.07579197964583746,0.008134398940127737,-0.015533648557399698,0.021632209615976162,-0.024704502052394037,0.01780178349435398
3.1,-154.97267299620123,57.99121194258081,42.7996392524883,-2.4159829024557395,0.41366219943639715,-1.7895344040824355,-0.1172597304685776,0.6805456147505801,-0.8882214120113338,0.6789564802118514,-0.4181721272087903,0.26999440585990814,-0.2371405933927107,0.08708421546440015,-0.029488929719447755,0.01687395504055786,0.01308386175354246,-0.0027177589080118417,0.0020862785866008087
3.2,-141.346287032468,52.293686309599956,23.2543477634308,2.8428825929684787,-1.8358313302575175,-0.4934361171125795,-0.49123101581408424,0.7450524484449428,-0.8657057915670943,0.6658218156642705,-0.40152895159221197,0.2656032350405157,-0.22549635754284078,0.0871067438044756,-0.051948903274008175,0.03584744198256134,0.006757283863284979,0.009023979533094986,-0.009630451926939456
3.3,-127.57729931819665,46.56733900384459,11.13648594551847,5.564214660979413,-3.009518608337482,0.28560149432512716,-0.6952804004592302,0.751028987837048,-0.805545486855526,0.6245023538464255,-0.3720783286738941,0.24651141423637773,-0.1925100457568481,0.08104785744596407,-0.06205004444031993,0.04272917232035174,0.0034082674663150725,0.011910547067003395,-0.01585973719220535
