R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,341766695.94232094,1614939989.7989087,1539072978.186102,3150238619.8186874,2251178742.8572345,3509704307.9743037,2513161332.7075925,2713155714.332937,2503268194.3713064,1247195443.4432523,2356045366.0941443,-258097878.49571404,2188931022.9709973,-1357806591.2706537,2204926449.4631524,-2093978461.3205812,3278508491.980284,-4109896253.993137,2217046944.6166615
1.1,226564220.61614034,1057288381.3382132,1022568416.9576646,2062732857.0285814,1501302889.0873196,2298582618.906514,1680673295.1329362,1777104476.5407233,1674110749.5715926,816465849.1546295,1571282684.8860533,-170301819.06375018,1453381598.8168168,-891650368.1601694,1457216309.7957067,-1375893412.7395117,2159463103.9015923,-2702919513.4443126,1459205568.4346635
1.2,150222101.20417216,691202148.9484535,679535836.775755,1348713649.5544462,1001405803.5324754,1503240496.831753,1124077204.8183687,1162309654.9129722,1119564332.0799885,533650763.27665544,1047685796.6213533,-112348595.43287888,964561673.1173365,-584901962.9008026,962361799.2775058,-903068581.6944951,1421024453.5696785,-1775712514.030216,959446635.2211798
1.3,99631646.14854525,451176142.5577898,451703167.70270485,880498533.859453,668125539.6568133,981589666.1565909,751917588.1475672,759020669.8662626,748694964.4030373,348204358.67624336,698410985.7694376,-74107140.32110728,639845030.2246336,-383247481.5713817,635069629.0566136,-592041619.7269608,934157238.8528008,-1165256245.0838318,630176542.9470029
1.4,66103846.39867558,294013504.23323786,300367255.1541234,573878948.8930645,445899842.902002,639903785.7376325,503057993.4776176,494829564.4420958,500674052.37347406,226780070.58178106,465469921.3091355,-48880179.88702448,424234077.93673056,-250817715.09747362,418751527.69159406,-387658888.33080477,613445545.7149744,-763746929.4390665,413440805.3427289
1.5,43880561.79931377,191255742.25620973,199826310.94339585,373371022.2753108,297697600.96084034,416416237.3329365,336630255.22107166,322010375.0965321,334813777.3818542,147399855.69743174,310148795.1224254,-32242484.840763647,281134127.4232173,-163943307.44651052,275883873.4138111,-253502247.41186386,402386168.7684524,-499947818.29055697,270922434.97763306
1.6,29146664.304335106,124173335.79387692,133014638.88638355,242454399.41679943,198839209.1794497,270463317.4418054,225315067.88646266,209137491.8836587,223899857.1344952,95593748.03800087,206606488.97889337,-21271432.99143934,186204431.3192713,-107018466.49466774,181598855.6720082,-165544588.56244883,263628776.4655088,-326823041.2866801,177307060.1763255
1.7,19374790.319085762,80453217.44441274,88601884.80325319,157116945.72603437,132876958.1054365,175303213.48607454,150849952.8669026,135540817.71267298,149730829.932059,61845801.78039933,137597579.83561784,-14037654.71197127,123261064.85783099,-69763033.6635134,119425779.99227662,-107947769.60604095,172502474.5431379,-213342115.3080423,115883961.66067038
1.8,12890852.043617077,52010056.128274456,59065939.26567369,101589035.07236871,88849059.08750935,113369928.31715873,101026415.19852516,87640422.19407608,100133801.1943231,39905666.65798686,91615374.81407988,-9268017.721402638,81547794.3070202,-45411395.18025344,78462443.94343074,-70281332.23766075,112724608.49487746,-139051899.91162324,75631282.91074666
1.9,8586020.45891231,33541291.592656985,39412975.83384049,65527077.75359173,59449488.19764071,73139092.41766177,67682680.89182287,56525598.66587388,66968079.89291978,25673352.742190026,60983815.52508268,-6122753.302583315,53918749.58595491,-29515337.98494488,51497270.503678225,-45682894.07349723,73557880.140063,-90483874.86050178,49285890.34778647
2.0,5725857.946010423,21574035.9954982,26327493.08550831,42155569.17617124,39808330.245921515,47060043.786460534,45361979.49087795,36357243.192942165,44789762.49259232,16463262.487262528,40583325.35669343,-4048141.136697925,35628667.59054535,-19153325.48528711,33763262.499970704,-29642282.78379615,47928166.594133586,-58777854.55231509,32066114.548133086
2.1,3823865.482813948,13837008.969302585,17608009.618120722,27042607.91133292,26679039.154190324,30192704.46303246,30415719.90829894,23314543.67343734,29958495.29061291,10518979.923292305,27000129.98024143,-2679186.3518825704,23527862.08776909,-12408633.782040251,22111639.418751802,-19198551.257888265,31179233.37163634,-38111444.53852078,20827132.02968476
2.2,2557725.8227181793,8847081.109253477,11792473.058568342,17293716.273340996,17896887.36396511,19309941.93958958,20404047.75863568,14901227.046424447,20040038.171007957,6693712.439306587,17958411.361045826,-1775355.999523054,15526712.899935668,-8025221.1777408635,14464111.315221278,-12410106.613454692,20249419.456280783,-24662852.0805808,13502861.297253417
