2.5000	0.0000	0.0000	0.0000	870.6619
2.6000	0.0000	0.0000	0.0000	782.8704
2.7000	0.0000	0.0000	0.0000	693.2725
2.8000	0.0000	0.0000	0.0000	601.7965
2.9000	0.0000	0.0000	0.0000	509.2353
3.0000	0.0000	0.0000	0.0000	417.4638
3.1000	0.0000	0.0000	0.0000	329.4025
3.2000	0.0000	0.0000	0.0000	248.5512
3.3000	0.0000	0.0000	0.0000	178.1385
3.4000	0.0000	0.0000	0.0000	120.2248
3.5000	0.0000	0.0000	0.0000	75.2419
3.6000	0.0000	0.0000	0.0000	42.1495
3.7000	0.0000	0.0000	0.0000	19.0108
3.8000	0.0000	0.0000	0.0000	3.6214
3.9000	0.0000	0.0000	0.0000	-6.0429
4.0000	0.0000	0.0000	0.0000	-11.6165
4.1000	0.0000	0.0000	0.0000	-14.3229
4.2000	0.0000	0.0000	0.0000	-15.0567
4.3000	0.0000	0.0000	0.0000	-14.4858
4.4000	0.0000	0.0000	0.0000	-13.1257
4.5000	0.0000	0.0000	0.0000	-11.3754
4.6000	0.0000	0.0000	0.0000	-9.5280
4.7000	0.0000	0.0000	0.0000	-7.7776
4.8000	0.0000	0.0000	0.0000	-6.2301
4.9000	0.0000	0.0000	0.0000	-4.9239
5.0000	0.0000	0.0000	0.0000	-3.8511
5.1000	0.0000	0.0000	0.0000	-2.9800
5.2000	0.0000	0.0000	0.0000	-2.2702
5.3000	0.0000	0.0000	0.0000	-1.6834
5.4000	0.0000	0.0000	0.0000	-1.1881
5.5000	0.0000	0.0000	0.0000	-0.7617
5.6000	0.0000	0.0000	0.0000	-0.3891
5.7000	0.0000	0.0000	0.0000	-0.0615
5.8000	0.0000	0.0000	0.0000	0.2259
5.9000	0.0000	0.0000	0.0000	0.4752
6.0000	0.0000	0.0000	0.0000	0.6876
6.1000	0.0000	0.0000	0.0000	0.8636
6.2000	0.0000	0.0000	0.0000	1.0046
6.3000	0.0000	0.0000	0.0000	1.1121
6.4000	0.0000	0.0000	0.0000	1.1884
6.5000	0.0000	0.0000	0.0000	1.2365
6.6000	0.0000	0.0000	0.0000	1.2597
6.7000	0.0000	0.0000	0.0000	1.2617
6.8000	0.0000	0.0000	0.0000	1.2461
6.9000	0.0000	0.0000	0.0000	1.2166
7.0000	0.0000	0.0000	0.0000	1.1768
7.1000	0.0000	0.0000	0.0000	1.1299
7.2000	0.0000	0.0000	0.0000	1.0786
7.3000	0.0000	0.0000	0.0000	1.0255
7.4000	0.0000	0.0000	0.0000	0.9724
7.5000	0.0000	0.0000	0.0000	0.9211
7.6000	0.0000	0.0000	0.0000	0.8726
7.7000	0.0000	0.0000	0.0000	0.8277
7.8000	0.0000	0.0000	0.0000	0.7869
7.9000	0.0000	0.0000	0.0000	0.7502
8.0000	0.0000	0.0000	0.0000	0.7177
8.1000	0.0000	0.0000	0.0000	0.6889
8.2000	0.0000	0.0000	0.0000	0.6635
8.3000	0.0000	0.0000	0.0000	0.6410
8.4000	0.0000	0.0000	0.0000	0.6208
8.5000	0.0000	0.0000	0.0000	0.6022
8.6000	0.0000	0.0000	0.0000	0.5849
8.7000	0.0000	0.0000	0.0000	0.5681
8.8000	0.0000	0.0000	0.0000	0.5516
8.9000	0.0000	0.0000	0.0000	0.5347
9.0000	0.0000	0.0000	0.0000	0.5174
9.1000	0.0000	0.0000	0.0000	0.4994
9.2000	0.0000	0.0000	0.0000	0.4807
9.3000	0.0000	0.0000	0.0000	0.4610
9.4000	0.0000	0.0000	0.0000	0.4406
9.5000	0.0000	0.0000	0.0000	0.4196
9.6000	0.0000	0.0000	0.0000	0.3981
9.7000	0.0000	0.0000	0.0000	0.3765
9.8000	0.0000	0.0000	0.0000	0.3550
9.9000	0.0000	0.0000	0.0000	0.3337
10.0000	0.0000	0.0000	0.0000	0.3132
10.1000	0.0000	0.0000	0.0000	0.2936
10.2000	0.0000	0.0000	0.0000	0.2753
10.3000	0.0000	0.0000	0.0000	0.2583
10.4000	0.0000	0.0000	0.0000	0.2429
10.5000	0.0000	0.0000	0.0000	0.2293
10.6000	0.0000	0.0000	0.0000	0.2176
10.7000	0.0000	0.0000	0.0000	0.2077
10.8000	0.0000	0.0000	0.0000	0.1997
10.9000	0.0000	0.0000	0.0000	0.1935
11.0000	0.0000	0.0000	0.0000	0.1891
11.1000	0.0000	0.0000	0.0000	0.1863
11.2000	0.0000	0.0000	0.0000	0.1848
11.3000	0.0000	0.0000	0.0000	0.1846
11.4000	0.0000	0.0000	0.0000	0.1855
11.5000	0.0000	0.0000	0.0000	0.1871
11.6000	0.0000	0.0000	0.0000	0.1892
11.7000	0.0000	0.0000	0.0000	0.1917
11.8000	0.0000	0.0000	0.0000	0.1943
11.9000	0.0000	0.0000	0.0000	0.1968
12.0000	0.0000	0.0000	0.0000	0.1989
12.1000	0.0000	0.0000	0.0000	0.2006
12.2000	0.0000	0.0000	0.0000	0.2016
12.3000	0.0000	0.0000	0.0000	0.2019
12.4000	0.0000	0.0000	0.0000	0.2013
12.5000	0.0000	0.0000	0.0000	0.1997
12.6000	0.0000	0.0000	0.0000	0.1972
12.7000	0.0000	0.0000	0.0000	0.1938
12.8000	0.0000	0.0000	0.0000	0.1893
12.9000	0.0000	0.0000	0.0000	0.1839
13.0000	0.0000	0.0000	0.0000	0.1776
13.1000	0.0000	0.0000	0.0000	0.1704
13.2000	0.0000	0.0000	0.0000	0.1625
13.3000	0.0000	0.0000	0.0000	0.1539
13.4000	0.0000	0.0000	0.0000	0.1448
13.5000	0.0000	0.0000	0.0000	0.1352
13.6000	0.0000	0.0000	0.0000	0.1253
13.7000	0.0000	0.0000	0.0000	0.1152
13.8000	0.0000	0.0000	0.0000	0.1049
13.9000	0.0000	0.0000	0.0000	0.0947
14.0000	0.0000	0.0000	0.0000	0.0846
14.1000	0.0000	0.0000	0.0000	0.0747
14.2000	0.0000	0.0000	0.0000	0.0651
14.3000	0.0000	0.0000	0.0000	0.0560
14.4000	0.0000	0.0000	0.0000	0.0473
14.5000	0.0000	0.0000	0.0000	0.0391
14.6000	0.0000	0.0000	0.0000	0.0315
14.7000	0.0000	0.0000	0.0000	0.0246
14.8000	0.0000	0.0000	0.0000	0.0184
14.9000	0.0000	0.0000	0.0000	0.0128
15.0000	0.0000	0.0000	0.0000	0.0080
15.1000	0.0000	0.0000	0.0000	0.0040
15.2000	0.0000	0.0000	0.0000	0.0006
15.3000	0.0000	0.0000	0.0000	-0.0020
15.4000	0.0000	0.0000	0.0000	-0.0039
15.5000	0.0000	0.0000	0.0000	-0.0051
15.6000	0.0000	0.0000	0.0000	-0.0057
15.7000	0.0000	0.0000	0.0000	-0.0057
15.8000	0.0000	0.0000	0.0000	-0.0050
15.9000	0.0000	0.0000	0.0000	-0.0039
16.0000	0.0000	0.0000	0.0000	-0.0022
16.1000	0.0000	0.0000	0.0000	-0.0001
16.2000	0.0000	0.0000	0.0000	0.0023
16.3000	0.0000	0.0000	0.0000	0.0052
16.4000	0.0000	0.0000	0.0000	0.0083
16.5000	0.0000	0.0000	0.0000	0.0116
16.6000	0.0000	0.0000	0.0000	0.0152
16.7000	0.0000	0.0000	0.0000	0.0188
16.8000	0.0000	0.0000	0.0000	0.0226
16.9000	0.0000	0.0000	0.0000	0.0265
17.0000	0.0000	0.0000	0.0000	0.0303
17.1000	0.0000	0.0000	0.0000	0.0341
17.2000	0.0000	0.0000	0.0000	0.0379
17.3000	0.0000	0.0000	0.0000	0.0415
17.4000	0.0000	0.0000	0.0000	0.0450
17.5000	0.0000	0.0000	0.0000	0.0484
17.6000	0.0000	0.0000	0.0000	0.0516
17.7000	0.0000	0.0000	0.0000	0.0546
17.8000	0.0000	0.0000	0.0000	0.0574
17.9000	0.0000	0.0000	0.0000	0.0599
18.0000	0.0000	0.0000	0.0000	0.0623
18.1000	0.0000	0.0000	0.0000	0.0643
18.2000	0.0000	0.0000	0.0000	0.0661
18.3000	0.0000	0.0000	0.0000	0.0677
18.4000	0.0000	0.0000	0.0000	0.0689
18.5000	0.0000	0.0000	0.0000	0.0700
18.6000	0.0000	0.0000	0.0000	0.0707
18.7000	0.0000	0.0000	0.0000	0.0712
18.8000	0.0000	0.0000	0.0000	0.0715
18.9000	0.0000	0.0000	0.0000	0.0715
19.0000	0.0000	0.0000	0.0000	0.0712
19.1000	0.0000	0.0000	0.0000	0.0708
19.2000	0.0000	0.0000	0.0000	0.0701
19.3000	0.0000	0.0000	0.0000	0.0692
19.4000	0.0000	0.0000	0.0000	0.0681
19.5000	0.0000	0.0000	0.0000	0.0668
19.6000	0.0000	0.0000	0.0000	0.0654
19.7000	0.0000	0.0000	0.0000	0.0637
19.8000	0.0000	0.0000	0.0000	0.0620
19.9000	0.0000	0.0000	0.0000	0.0600
20.0000	0.0000	0.0000	0.0000	0.0580
20.1000	0.0000	0.0000	0.0000	0.0558
20.2000	0.0000	0.0000	0.0000	0.0535
20.3000	0.0000	0.0000	0.0000	0.0511
20.4000	0.0000	0.0000	0.0000	0.0486
20.5000	0.0000	0.0000	0.0000	0.0460
20.6000	0.0000	0.0000	0.0000	0.0433
20.7000	0.0000	0.0000	0.0000	0.0406
20.8000	0.0000	0.0000	0.0000	0.0379
20.9000	0.0000	0.0000	0.0000	0.0350
21.0000	0.0000	0.0000	0.0000	0.0322
21.1000	0.0000	0.0000	0.0000	0.0293
21.2000	0.0000	0.0000	0.0000	0.0264
21.3000	0.0000	0.0000	0.0000	0.0234
21.4000	0.0000	0.0000	0.0000	0.0205
21.5000	0.0000	0.0000	0.0000	0.0175
21.6000	0.0000	0.0000	0.0000	0.0146
21.7000	0.0000	0.0000	0.0000	0.0116
21.8000	0.0000	0.0000	0.0000	0.0087
