R	Gamma	E
1.00	0	-40.540121520287
1.00	10	-40.544945718862
1.00	20	-40.558584583089
1.00	30	-40.578726961174
1.00	40	-40.602171843397
1.00	50	-40.625621370925
1.00	60	-40.646223806434
1.00	70	-40.661650836113
1.00	80	-40.669881828511
1.00	90	-40.66886982193
1.00	100	-40.656151404307
1.00	110	-40.628471155358
1.00	120	-40.581579931367
1.00	130	-40.510508354623
1.00	140	-40.408484714616
1.00	150	-40.245620356461
1.00	160	-39.829046330653
1.00	170	-37.873407789408
1.10	0	-40.568147676911
1.10	10	-40.573588809339
1.10	20	-40.588811985234
1.10	30	-40.610782667789
1.10	40	-40.635534766535
1.10	50	-40.659469217281
1.10	60	-40.679917095938
1.10	70	-40.694959065032
1.10	80	-40.703024543689
1.10	90	-40.702492558221
1.10	100	-40.691295294442
1.10	110	-40.666545615988
1.10	120	-40.624330794815
1.10	130	-40.560043268494
1.10	140	-40.468087592309
1.10	150	-40.324309863833
1.10	160	-39.958918691778
1.10	170	-38.217705536981
1.20	0	-40.573142540022
1.20	10	-40.58004512533
1.20	20	-40.59894943742
1.20	30	-40.624958085501
1.20	40	-40.652578415678
1.20	50	-40.67801464251
1.20	60	-40.699098681658
1.20	70	-40.714500257991
1.20	80	-40.723162619601
1.20	90	-40.72391950412
1.20	100	-40.715145830405
1.20	110	-40.694422195535
1.20	120	-40.658329362409
1.20	130	-40.602714257973
1.20	140	-40.522922610113
1.20	150	-40.402500171829
1.20	160	-40.130570464418
1.20	170	-39.151553826399
1.20	180	-37.155169848258
1.30	0	-40.567755989259
1.30	10	-40.577711411308
1.30	20	-40.603470109212
1.30	30	-40.634881973159
1.30	40	-40.664981952236
1.30	50	-40.69112231279
1.30	60	-40.712194343775
1.30	70	-40.727546861181
1.30	80	-40.736592706981
1.30	90	-40.738559717421
1.30	100	-40.732234222979
1.30	110	-40.715680440665
1.30	120	-40.686051012783
1.30	130	-40.63975554696
1.30	140	-40.572901599948
1.30	150	-40.475352980401
1.30	160	-40.288144059199
1.30	170	-39.809124127276
1.30	180	-39.251886699407
1.40	0	-40.558591821164
1.40	10	-40.578890962504
1.40	20	-40.61558714855
1.40	30	-40.649154843293
1.40	40	-40.678535984598
1.40	50	-40.703246943509
1.40	60	-40.722960657185
1.40	70	-40.737404034349
1.40	80	-40.746253031661
1.40	90	-40.748993345821
1.40	100	-40.744733296999
1.40	110	-40.731974272092
1.40	120	-40.708441724586
1.40	130	-40.671192465867
1.40	140	-40.617092414186
1.40	150	-40.540336609647
1.40	160	-40.413736479103
1.40	170	-40.173165897272
1.40	180	-39.962712464217
1.50	0	-40.548892460516
1.50	10	-40.618122276534
1.50	20	-40.642997519347
1.50	30	-40.66971415202
1.50	40	-40.694328840282
1.50	50	-40.715500400392
1.50	60	-40.732637155536
1.50	70	-40.745400319929
1.50	80	-40.75349985249
1.50	90	-40.756539680939
1.50	100	-40.753850216536
1.50	110	-40.74429397792
1.50	120	-40.726117239848
1.50	130	-40.69703286958
1.50	140	-40.654681957822
1.50	150	-40.596099422889
