T	1->0	2->0	3->0	4->0	5->0	6->0	7->0	8->0	9->0	10->0	2->1	3->1	4->1	5->1	6->1	7->1	8->1	9->1	10->1	3->2	4->2	5->2	6->2	7->2	8->2	9->2	10->2	4->3	5->3	6->3	7->3	8->3	9->3	10->3	5->4	6->4	7->4	8->4	9->4	10->4	6->5	7->5	8->5	9->5	10->5	7->6	8->6	9->6	10->6	8->7	9->7	10->7	9->8	10->8	10->9	
1.000000000000000000e+00 1.360656470711434096e-11 1.628653187168358568e-11 2.165659035920363146e-13 1.678340320429389980e-12 5.093260891572326408e-14 3.816871649224179019e-13 4.422163171230961864e-14 1.430412598831890892e-14 2.863974862937975757e-15 3.848212523043473303e-15 1.253511073707225545e-11 3.783015732882653721e-11 1.531824449223048419e-13 3.548411551815455769e-12 1.623774221678316676e-13 9.527217756487600348e-13 1.297397756925444824e-14 3.455145251412949173e-14 5.570407708628645135e-15 1.865043609949719739e-12 3.237003229368895086e-11 1.831589735768555350e-13 5.629362286703936266e-12 2.794502524796899494e-13 1.720662568754744353e-13 2.012282428880438179e-14 4.413464788764637174e-14 4.231409328746663648e-13 3.197399162467750304e-11 3.182721781059135658e-13 7.368450825165881462e-12 4.616160422046809799e-14 2.319257659513546913e-13 2.326491895257341532e-14 2.576585002714618324e-13 3.491750817054051510e-11 5.216806182860627563e-13 9.956176554623681655e-13 6.350906854109407379e-14 2.288689493166042825e-13 3.705037242103142023e-13 3.551932020396276934e-11 9.114137404135927893e-14 1.067849240918578440e-12 6.783370744318232922e-14 6.154069477492996703e-13 4.054604197060566953e-12 1.296455986053485642e-13 8.933860139662798351e-13 1.077337243984759306e-13 3.765377841748269390e-12 1.428749368643025852e-13 1.514015223420728907e-13 2.872234721750527665e-12 1.645872075361600177e-13
2.000000000000000000e+00 1.671920858882522311e-11 1.603984261205795389e-11 3.112484923584371458e-13 1.538503245634929755e-12 5.685160916164050194e-14 4.038469850795269204e-13 4.859700254657743009e-14 1.414448208384095217e-14 2.935325463931491001e-15 4.541784352013977097e-15 1.424046268205028373e-11 3.962539970675808519e-11 1.777972289766832886e-13 3.756396192639855008e-12 1.765239875070201994e-13 1.032754688474201765e-12 1.305068633183442004e-14 3.526745140987667948e-14 6.627838133622083616e-15 4.009904784001154898e-12 3.150766132638579513e-11 2.005790770252618484e-13 6.105184249113914346e-12 3.044902646037219918e-13 1.725395675146981903e-13 2.064651458303562696e-14 5.267283487284850133e-14 8.138523441290875755e-13 3.592030945868451728e-11 3.314083209972394832e-13 8.181046794574244009e-12 4.611904010726309527e-14 2.405470457820418558e-13 2.772074329820131142e-14 4.213923118612104857e-13 3.981391753888950131e-11 5.524549313092102111e-13 1.015016389591529597e-12 6.512380687538985942e-14 2.770292075153883553e-13 4.405417970582451295e-13 4.123114956362753786e-11 8.983652258106860062e-14 1.131529623726695712e-12 8.109106506282190594e-14 6.774416105985898659e-13 4.226523225839164121e-12 1.337850131869090288e-13 1.101375255688465317e-12 1.075605755030096860e-13 4.169802288410065454e-12 1.729701722879872554e-13 1.583519204045762484e-13 3.707790096415365109e-12 2.016658840625020901e-13
3.000000000000000000e+00 2.121343000071514248e-11 1.625728223474169764e-11 3.924065837444769215e-13 1.554290028930946295e-12 6.332745565946920445e-14 4.272997597315421265e-13 5.258077568604206951e-14 1.486311422117375587e-14 3.109223424182551011e-15 4.946567540125359347e-15 1.627817801151020456e-11 4.155628921742757749e-11 2.159176108250153890e-13 3.984888329204156610e-12 1.911248896260232724e-13 1.102658636168367138e-12 1.388754233211127619e-14 3.713937378036385022e-14 7.272521443047745793e-15 5.594996213872056886e-12 3.298338064041915181e-11 2.236851775546428091e-13 6.559679968246062786e-12 3.268143173783336228e-13 1.829799864033241677e-13 2.185422646204128407e-14 5.775939355361334439e-14 1.137152306967089431e-12 3.947184228613028874e-11 3.471674980307909780e-13 8.878912284908530672e-12 4.876212811752418268e-14 2.558831432269751360e-13 3.040359346432365358e-14 5.556449292774567269e-13 4.410528106290382839e-11 5.775885159121157003e-13 1.091266827031366398e-12 6.871283308369342722e-14 3.065491367739553423e-13 4.958529695102943457e-13 4.594320063560298882e-11 9.370731354216558089e-14 1.220750360769855451e-12 8.891108132443590775e-14 7.185123490495663242e-13 4.639063229195885036e-12 1.410603430827721348e-13 1.233972675937889297e-12 1.128301651564945285e-13 4.590128998067037013e-12 1.906482782163849704e-13 1.677823102631323866e-13 4.229304573186187169e-12 2.232769127821234115e-13
4.000000000000000000e+00 2.528556074135018403e-11 1.656221649453226717e-11 4.458245991567102596e-13 1.591927650156363712e-12 6.866667848967522523e-14 4.465753435076528316e-13 5.539536308017758004e-14 1.551426288923022564e-14 3.267476847703435958e-15 5.234221078087752931e-15 1.796348433852397911e-11 4.246766046858655598e-11 2.499434082423784957e-13 4.164290807029091128e-12 2.028061079234547590e-13 1.149208017568337330e-12 1.462679506539938633e-14 3.877675341669830849e-14 7.746192128809945900e-15 6.689684592170134964e-12 3.425378631672479336e-11 2.451411647843716137e-13 6.900375778651294486e-12 3.418681693743866017e-13 1.918284103661791070e-13 2.292538729347351437e-14 6.132386856315707986e-14 1.412543572780479133e-12 4.197887042722769743e-11 3.609469041299025900e-13 9.338811505524862828e-12 5.101851982934366438e-14 2.685644700819540240e-13 3.232606607627984027e-14 6.777489684040544536e-13 4.716849492363167515e-11 5.912932153375735549e-13 1.153202037095066553e-12 7.173848023673262774e-14 3.270725358218047646e-13 5.494091087344684410e-13 4.902565262523750213e-11 9.675323238300626031e-14 1.291634585361219960e-12 9.426114936084754135e-14 7.422878500888526793e-13 4.965551506145794470e-12 1.465363581555395775e-13 1.326252965773808019e-12 1.169509591450676398e-13 4.902637547313735402e-12 2.020577980841916832e-13 1.745393705004046698e-13 4.577498582141029850e-12 2.368230988337914232e-13
5.000000000000000000e+00 2.855716196550909464e-11 1.688467176532620069e-11 4.776704927609499821e-13 1.632482474436114997e-12 7.302197259444525084e-14 4.626209580647363679e-13 5.694457363913256700e-14 1.605852193139262282e-14 3.402609173032855461e-15 5.455971893583012385e-15 1.921759532633645543e-11 4.252755263213768251e-11 2.787309015524660227e-13 4.304164485917984236e-12 2.120085420464812444e-13 1.171810370821151851e-12 1.523201458091295695e-14 4.012314962759748907e-14 8.119950820536758697e-15 7.414804143220621007e-12 3.514567678249484352e-11 2.647755633562534784e-13 7.152091614151598767e-12 3.493442922908238731e-13 1.987733517763202927e-13 2.381318596844520944e-14 6.399428104178832838e-14 1.655815935418846278e-12 4.368781893347878235e-11 3.736592458749177020e-13 9.568893475516037130e-12 5.278224172807164731e-14 2.784690595459713625e-13 3.379555461919119101e-14 7.951629422352866930e-13 4.929478545648548377e-11 5.942222897620457202e-13 1.199734522481361621e-12 7.410586667170420493e-14 3.420866514145843597e-13 6.075953685941963193e-13 5.064202514280177099e-11 9.893304950198796524e-14 1.345098462800800428e-12 9.811460883766735214e-14 7.531340361282719621e-13 5.204277820490138267e-12 1.503291185514034445e-13 1.392813388824151710e-12 1.203846670023541499e-13 5.127874503260688836e-12 2.095872621898555395e-13 1.792888491107379062e-13 4.818933223098931137e-12 2.455550315673481905e-13
6.000000000000000000e+00 3.104702612758534676e-11 1.719279575791567335e-11 4.953864935490666695e-13 1.672758334033915811e-12 7.670550700630734371e-14 4.765665725777496042e-13 5.739384511300465687e-14 1.652918697285740215e-14 3.520039264939475472e-15 5.639341597847007245e-15 2.009059931752677986e-11 4.206016075152657354e-11 3.034147983456658973e-13 4.418223976289261961e-12 2.195011229091640473e-13 1.174047252104101766e-12 1.573696232891704899e-14 4.126261526487159949e-14 8.432079162373764206e-15 7.886383967210497160e-12 3.574835679696251598e-11 2.831286177371537780e-13 7.342832888869269646e-12 3.503997705921242763e-13 2.043648799689241103e-13 2.456060889273664757e-14 6.612241636069333970e-14 1.876434838299106836e-12 4.486112566036918338e-11 3.859952886264126710e-13 9.610937048944781842e-12 5.419463918171860127e-14 2.863746993300907441e-13 3.498121247120051126e-14 9.099520810334700912e-13 5.077583239496755222e-11 5.885744289483174578e-13 1.235118483977453610e-12 7.599362427620484431e-14 3.536441841719384565e-13 6.700169805511098102e-13 5.110439154345903073e-11 1.006194355408098528e-13 1.386043726346895151e-12 1.010315592625881072e-13 7.538626667748361881e-13 5.379207715283035791e-12 1.530300645965600615e-13 1.442826233188249841e-12 1.237749863954646658e-13 5.292783515788790951e-12 2.147230438423206144e-13 1.830512528272058958e-13 4.993045146834257457e-12 2.515630694064117346e-13
7.000000000000000000e+00 3.286564411735761739e-11 1.746946882335503988e-11 5.043952348624774945e-13 1.712469903506221127e-12 7.994500035331004333e-14 4.889463731365450242e-13 5.700751622922378823e-14 1.695752851506031190e-14 3.625595843625296616e-15 5.800557497405510820e-15 2.065489358580051614e-11 4.131626929477000922e-11 3.251357485606593731e-13 4.515674857730327008e-12 2.257567374415994273e-13 1.161024626331406850e-12 1.617537666804538369e-14 4.227270498287551936e-14 8.705554509041696903e-15 8.191001321028289151e-12 3.615274873522364408e-11 3.006118883546313540e-13 7.489770363487282985e-12 3.466767693715446894e-13 2.090810039972412332e-13 2.521226981953823139e-14 6.791808091330373294e-14 2.080182689417904345e-12 4.567780949920853975e-11 3.979625868560877366e-13 9.514928753931760516e-12 5.538423772303559401e-14 2.929431129773317732e-13 3.598613170416151793e-14 1.022782812380655991e-12 5.180185642556544209e-11 5.768707118910864734e-13 1.262919439989874948e-12 7.756906273297027054e-14 3.629896617915780758e-13 7.340473159709909627e-13 5.073559149554318515e-11 1.020768916950855418e-13 1.418411204299401791e-12 1.033598758929690542e-13 7.470316049298922589e-13 5.510051848405938738e-12 1.551034374656488368e-13 1.481989073027077001e-12 1.273998410864913806e-13 5.416827693572735492e-12 2.184037237377765710e-13 1.864748899231970351e-13 5.123475455864463857e-12 2.561312253942015345e-13
8.000000000000000000e+00 3.413459000324197554e-11 1.770939982023211918e-11 5.081903301769640507e-13 1.751899713281296598e-12 8.288305741805560729e-14 4.998604804201773247e-13 5.604281201511060426e-14 1.736522946393368021e-14 3.723812027789047400e-15 5.949646837299853495e-15 2.097972986076156385e-11 4.045629858590648136e-11 3.447279184578916442e-13 4.601917108578870863e-12 2.309888119350477377e-13 1.137598114357943824e-12 1.657222591547277996e-14 4.320896800322873440e-14 8.955018998261996936e-15 8.386946256713856051e-12 3.642388458913401524e-11 3.174664578057495057e-13 7.601750830032066083e-12 3.397144895170151881e-13 2.132508964384038721e-13 2.580220417021522996e-14 6.951091595504227210e-14 2.270573541867775874e-12 4.625065283837417911e-11 4.092418525342220837e-13 9.325571524586650707e-12 5.643926284947715153e-14 2.986386785424957580e-13 3.687612136972853631e-14 1.133785809530246678e-12 5.248613015284657559e-11 5.613112499825349709e-13 1.285598564726578230e-12 7.895143101268362919e-14 3.708961515830173656e-13 7.969011809760343303e-13 4.980837751956496459e-11 1.034476092812634570e-13 1.444922937744937293e-12 1.053199806066123046e-13 7.349617425828685802e-13 5.610426763462032968e-12 1.568402677109786495e-13 1.513877743602328387e-12 1.313043383384875623e-13 5.512932120508608831e-12 2.212112285984309728e-13 1.898696443571881311e-13 5.224732534823672823e-12 2.599895892051471562e-13
9.000000000000000000e+00 3.496428448678278099e-11 1.791466126799104609e-11 5.089334868668602144e-13 1.791335103417266800e-12 8.560064414834768525e-14 5.092270439007952196e-13 5.470817851666901997e-14 1.776609372139799962e-14 3.817928002119947387e-15 6.092982585659115557e-15 2.112390314251294906e-11 3.957459983112370907e-11 3.627490900738718069e-13 4.679841273377154748e-12 2.352780972186519382e-13 1.107666850600751293e-12 1.694452590102339004e-14 4.410854159809273466e-14 9.190132187036779402e-15 8.512004552555077186e-12 3.660522287803489280e-11 3.337894323860760352e-13 7.683229073535071253e-12 3.307352425711946159e-13 2.170879206850603737e-13 2.635426836272227150e-14 7.098315028604991793e-14 2.449701826638470508e-12 4.664938656502420893e-11 4.194691759462691826e-13 9.077740860480538846e-12 5.741575860700318824e-14 3.037720676471442421e-13 3.769411155193965236e-14 1.242669595873377038e-12 5.289726549134082239e-11 5.435773035303387458e-13 1.304782976716396460e-12 8.021868851504220542e-14 3.778559153027244278e-13 8.563556493837071372e-13 4.852984731029472004e-11 1.047991879535143706e-13 1.467400462306375772e-12 1.070518473293815228e-13 7.195677434928291665e-13 5.689429190811560893e-12 1.584069497638356032e-13 1.540784738659719066e-12 1.354438202545425387e-13 5.589598913628952206e-12 2.234994987886328135e-13 1.933487111890316112e-13 5.305980425213078392e-12 2.635241499102608944e-13
1.000000000000000000e+01 3.544838372085987156e-11 1.809061460609962825e-11 5.079453578850819358e-13 1.830912588244423171e-12 8.813736421521133829e-14 5.169469429421666354e-13 5.315803794175214907e-14 1.816856102259370223e-14 3.910175329031961981e-15 6.234670241096724872e-15 2.113447682210664259e-11 3.872329666502999904e-11 3.795548744532845266e-13 4.750775108355729896e-12 2.386621479376386465e-13 1.074100637175064838e-12 1.730352622566396022e-14 4.499547481234317856e-14 9.417374772451085648e-15 8.590420345732043554e-12 3.672513322359685257e-11 3.495707169951882865e-13 7.736906650486017161e-12 3.206315357747627623e-13 2.207273265602532546e-13 2.688460728663609844e-14 7.238776934498476372e-14 2.618765965487557309e-12 4.691699616040209096e-11 4.283691642482141073e-13 8.796709898357182477e-12 5.834851983487114213e-14 3.085476216030349633e-13 3.846835099160991465e-14 1.348807823944162252e-12 5.308085920010219963e-11 5.248612217232119998e-13 1.321539128930096589e-12 8.141997742805094028e-14 3.841885069646883889e-13 9.109145589452521155e-13 4.704798858278535418e-11 1.061611803225430867e-13 1.487057208358972227e-12 1.086441543746068338e-13 7.023130227623913144e-13 5.753131600049324943e-12 1.598941558310370732e-13 1.564211102103271179e-12 1.397568700217166191e-13 5.652468602227468593e-12 2.254811089940280433e-13 1.969333918499617054e-13 5.373167601571603221e-12 2.669255578338102658e-13
