R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-389746.68016952893,727901.420095896,-1844299.0141616429,793835.7236553932,-1089726.0067652282,373468.46345893666,-300996.1788586668,-11125.048976095657,261699.14610673886,-326344.67935691355,468310.88542163913,-266570.04877968266,252178.791423515,-457483.7518124581,213289.5762013759,-287453.37463451107,475995.20710402494,-392580.38178391685,347356.71397058823
1.1,-195012.4864729666,420812.02161004784,-1061667.7465413222,456179.7090046376,-637013.8092414485,212479.04979190935,-172141.59705785147,-16106.627912140968,166944.55262138371,-205665.71067206524,293542.29991597537,-170399.1675141082,160065.2373562203,-284973.725986088,134643.33910288065,-181123.37692887455,297224.0716960073,-247038.98791788847,216694.45372056888
1.2,-85896.70181800985,236936.6334764473,-593985.4895039308,254016.43053121277,-363514.2584698924,116448.33906840305,-95215.58619771166,-16719.26862844205,106458.00695108627,-129243.67542976832,183209.8578930068,-108534.51407270187,101216.87380887943,-176654.50115212894,84664.54968586874,-113640.433298948,184722.55669780332,-154807.3707938857,134535.29339855243
1.3,-27334.38967724316,128556.73685256821,-319113.12648545403,135074.07516977665,-200657.5003949812,60266.03759736168,-50115.4784283259,-15257.398387072059,67887.99867657412,-80987.94691701718,113825.36082886747,-68860.9974650139,63743.24626786621,-108933.32453882424,53012.71631657936,-70970.73236311077,114219.27607719922,-96573.20862858894,83093.12516850213
1.4,2018.2216433742788,65951.74302879472,-160996.25408968574,66681.06783075602,-105452.52171106174,28240.25476968223,-24299.766873743632,-12992.962321368717,43313.46577069026,-50607.72422451462,70372.78177533664,-43504.07409135576,39965.229182768235,-66791.14911663458,33041.85018317429,-44099.17894339484,70234.70629831111,-59950.53130277848,51031.466426403684
1.5,14984.317512302932,30749.12022955759,-72641.48326227137,28573.183842293194,-51130.90370228142,10642.840208639866,-10005.201341702195,-10594.980314197908,27663.67768248259,-31538.89057673807,43281.645530906695,-27356.945594202498,24935.608132152796,-40698.90333384635,20491.78735039119,-27250.843027192022,42928.30016297325,-37018.02500263616,31148.34857577666
1.6,19142.042733923077,11691.312928461582,-25276.124333360447,8296.259023743423,-21159.891712445595,1500.3144719431832,-2470.939211868272,-8385.34303300663,17698.21795247246,-19606.079129129073,26472.254832966068,-17115.8417398256,15475.620529932481,-24632.57094537571,12639.497166133038,-16737.61136123838,26066.056034376456,-22725.132203992947,18884.618135463847
1.7,18874.691168241723,1952.8813594005226,-1475.9004267880648,-1719.6142771552634,-5426.716924405404,-2812.6546384704175,1189.763883959604,-6492.650479565152,11349.759140835742,-12161.128140370243,16096.148021464745,-10649.130709152909,9548.660792352499,-14798.834710062174,7749.8167934663625,-10211.847130512202,15713.599820325766,-13862.264693277024,11365.200197121358
1.8,16644.56983105959,-2551.4549232297377,9169.900294762929,-6013.093740621353,2182.3091832361347,-4464.4076773284,2702.9074315644925,-4943.130461776416,7301.408676166126,-7529.605502101685,9726.57729302057,-6585.463427689909,5853.962804377755,-8819.183543688361,4720.748237034128,-6184.5267033854225,9398.032408965339,-8397.02624055362,6784.570763063874
1.9,13777.661154765749,-4227.849223695755,12777.029313818946,-7258.62471181328,5309.887370320738,-4727.734172957259,3082.200592705428,-3713.1424868581,4715.43913006249,-4656.13190523071,5839.639526985153,-4045.419223914148,3563.5576247785657,-5209.108784846836,2854.937380457201,-3714.8965601054742,5571.949836441884,-5047.428523315131,4014.0086910143227
