R	Gamma	E
1.00	0	-112.827547303313
1.00	30	-116.071113402871
1.00	40	-116.325496004842
1.00	50	-116.402450233829
1.00	60	-116.500150971849
1.00	70	-116.572320988387
1.00	80	-116.604612382847
1.00	90	-116.601117081535
1.00	100	-116.544872536852
1.00	110	-116.503756118442
1.00	120	-116.426651366423
1.00	130	-116.379448789861
1.00	140	-116.272207152495
1.00	150	-115.874733488721
1.00	160	-114.557820313577
1.10	0	-109.321830938515
1.10	30	-116.137363802335
1.10	40	-116.418431973881
1.10	50	-116.508674466454
1.10	60	-116.558187723745
1.10	70	-116.628531407133
1.10	80	-116.658695117942
1.10	90	-116.653365777999
1.10	110	-116.570586656316
1.10	120	-116.497695159974
1.10	130	-116.465040889458
1.10	140	-116.373799854597
1.10	150	-115.954118890967
1.10	160	-114.272169884527
1.10	170	-107.763328728923
1.10	180	-94.51636777171
1.20	30	-116.211123650515
1.20	40	-116.500769422258
1.20	50	-116.575977522323
1.20	60	-116.613097581533
1.20	70	-116.679213203082
1.20	80	-116.707117234254
1.20	90	-116.702320740586
1.20	100	-116.673162503437
1.20	110	-116.634930520174
1.20	120	-116.568735518416
1.20	130	-116.538203737952
1.20	140	-116.464999010151
1.20	150	-116.06924415225
1.20	160	-114.265150694027
1.20	170	-105.16456281391
1.30	10	-107.626024183297
1.30	20	-114.930294491979
1.30	30	-116.298961915918
1.30	40	-116.572476368648
1.30	50	-116.633698595176
1.30	60	-116.66625221982
1.30	70	-116.726176004724
1.30	80	-116.751848222112
1.30	90	-116.750860979152
1.30	100	-116.731949897304
1.30	110	-116.696204902827
1.30	120	-116.635838201739
1.30	130	-116.599465309979
1.30	140	-116.543198252866
1.30	150	-116.207656569954
1.30	160	-114.585802663419
1.30	170	-106.054993305831
1.40	10	-107.360793845399
1.40	20	-115.10794546035
1.40	30	-116.397176559377
1.40	40	-116.632645994149
1.40	50	-116.682025077272
1.40	60	-116.715495140859
1.40	70	-116.768768689045
1.40	80	-116.792352844806
1.40	90	-116.794679238638
1.40	100	-116.780735369703
1.40	110	-116.749586655663
1.40	120	-116.695691460366
1.40	130	-116.614461143831
1.40	140	-116.60671536291
1.40	150	-116.345769131289
1.40	160	-115.088359266692
1.40	170	-109.359629864603
1.40	180	-95.496217167244
1.50	10	-109.571746551697
1.50	20	-115.444111067319
1.50	30	-116.494935235443
1.50	40	-116.681059132288
1.50	60	-116.759009327567
1.50	70	-116.805796846714
1.50	80	-116.82679035797
1.50	90	-116.830293898966
1.50	100	-116.819638728854
1.50	110	-116.793452947583
1.50	120	-116.746547483969
1.50	130	-116.672873774792
1.50	140	-116.655815965322
1.50	150	-116.463305421798
1.50	160	-115.582670138788
1.50	170	-112.325037310357
1.50	180	-107.613382828591
1.60	0	-105.133241317346
1.60	10	-112.206983049391
1.60	20	-115.819822402684
1.60	30	-116.580934733475
1.60	40	-116.718505753017
1.60	60	-116.79602778178
1.60	70	-116.836380314462
1.60	80	-116.854530433047
1.60	90	-116.858198257186
1.60	100	-116.849989152222
1.60	110	-116.8285010053
1.60	120	-116.788461850552
1.60	130	-116.721965157594
1.60	140	-116.692652899494
1.60	150	-116.551001511789
1.60	160	-115.963536062464
1.60	170	-114.163635153408
1.60	180	-112.242214757543
1.70	0	-111.387527832223
1.70	10	-114.124010882403
1.70	20	-116.143743974867
1.70	30	-116.648473717461
1.70	40	-116.74671010174
1.70	50	-116.765699017827
1.70	60	-116.826783176895
1.70	70	-116.860953780667
1.70	80	-116.876304905551
1.70	90	-116.879717756159
1.70	100	-116.873374262943
1.70	110	-116.855949752608
1.70	120	-116.822339806769
1.70	130	-116.763927004343
1.70	140	-116.720254608411
1.70	150	-116.609682481074
1.70	160	-116.213116224227
1.70	170	-115.179798114693
1.70	180	-114.258807174414
1.80	0	-114.129730146741
1.80	10	-115.296596765999
1.80	20	-116.381105820185
1.80	30	-116.696356708836
1.80	40	-116.767713655155
1.80	50	-116.798437377183
1.80	60	-116.851834935949
1.80	70	-116.88018693423
1.80	80	-116.892942404412
1.80	90	-116.895937651743
1.80	100	-116.891031334182
1.80	110	-116.877018358986
1.80	120	-116.849254636752
1.80	130	-116.798970764045
1.80	140	-116.741707411231
1.80	150	-116.646143562555
1.80	160	-116.356302760445
1.80	170	-115.690883617051
1.80	180	-115.143552571438
1.90	0	-115.435104109371
1.90	10	-115.963900931129
1.90	20	-116.535749717501
1.90	30	-116.727439477362
1.90	50	-116.825808723102
1.90	60	-116.871656720586
1.90	70	-116.895024674665
1.90	80	-116.905500504412
1.90	90	-116.908057918173
1.90	100	-116.904274416502
1.90	110	-116.893099567362
1.90	120	-116.870521226493
1.90	130	-116.827946473822
1.90	140	-116.748587623164
1.90	160	-116.428440778416
1.90	170	-115.91150353591
1.90	180	-115.440197874892
2.00	0	-116.077059175791
2.00	10	-116.326494916561
2.00	20	-116.626710840181
2.00	30	-116.746696508669
2.00	40	-116.782505187603
2.00	50	-116.848494272588
2.00	60	-116.887204524532
2.00	70	-116.906390507933
2.00	80	-116.914913716407
2.00	90	-116.917056311506
2.00	100	-116.914148050581
2.00	110	-116.90530149083
2.00	120	-116.887104644431
2.00	130	-116.851677795233
2.00	140	-116.782577051234
2.00	150	-116.686568124708
2.00	160	-116.461598737942
2.00	170	-115.970654882329
2.00	180	-115.313306406603
2.10	0	-116.39252877843
2.10	10	-116.513754682266
2.10	20	-116.674750668731
2.10	30	-116.75921388045
2.10	40	-116.808890569235
2.10	50	-116.867337294553
2.10	60	-116.899397244024
2.10	70	-116.915040521192
2.10	80	-116.921921676219
2.10	90	-116.923692870766
2.10	100	-116.921466511879
2.10	110	-116.914509208743
2.10	120	-116.899965209461
2.10	130	-116.870985007576
2.10	140	-116.811927473796
2.10	150	-116.703699752686
2.10	160	-116.41579680183
2.10	170	-115.949598370116
2.10	180	-114.613297251727
2.20	0	-116.541160828531
2.20	10	-116.6027420514
2.20	30	-116.751453840515
2.20	40	-116.832303502307
2.20	50	-116.88270107015
2.20	60	-116.908931664132
2.20	70	-116.921590378842
2.20	80	-116.927109233809
2.20	90	-116.928558114199
2.20	100	-116.926861881269
2.20	110	-116.921423832767
2.20	120	-116.909897985785
2.20	130	-116.886565084285
2.20	140	-116.837201378664
2.20	150	-116.726784635867
2.20	170	-115.950720741044
2.20	180	-112.099755397609
2.30	0	-116.603459133601
2.30	10	-116.58899120712
2.30	30	-116.780823210234
2.30	40	-116.852592856057
2.30	50	-116.89496995352
2.30	60	-116.916358964898
2.30	70	-116.926529359468
2.30	80	-116.930928590912
2.30	90	-116.932103399721
2.30	100	-116.930817868782
2.30	110	-116.926592127431
2.30	120	-116.917528792199
2.30	130	-116.898918392396
2.30	140	-116.85850807904
2.30	150	-116.764944017176
2.30	160	-116.552551691704
2.30	170	-116.006599122652
2.40	0	-116.6217601828
2.40	10	-116.646556680172
2.40	20	-116.718750024526
2.40	30	-116.80834585708
2.40	40	-116.870062571322
2.40	50	-116.904818656511
2.40	60	-116.922121570502
2.40	70	-116.930238744031
2.40	80	-116.933724887919
2.40	90	-116.934670102335
2.40	100	-116.933701114043
2.40	110	-116.930436467457
2.40	120	-116.923360029076
2.40	130	-116.908661877388
2.40	140	-116.876227328095
2.40	150	-116.798901591502
2.40	160	-116.617361942773
2.40	170	-116.123632672511
2.50	0	-116.647935090358
2.50	20	-116.756026585893
2.50	30	-116.83296599124
2.50	40	-116.884648925883
2.50	50	-116.91270239239
2.50	60	-116.926575193336
2.50	70	-116.933012997411
2.50	80	-116.935759750215
2.50	90	-116.936514988752
2.50	100	-116.935788434363
2.50	110	-116.933280554837
2.50	120	-116.927792726386
2.50	130	-116.916294702115
2.50	140	-116.890623481229
2.50	150	-116.828071596098
2.50	160	-116.677842566717
2.50	170	-116.277840823835
2.50	180	-113.411080075115
2.60	0	-116.695841529375
2.60	20	-116.789949710902
2.60	30	-116.854393685923
2.60	40	-116.896465584106
2.60	50	-116.918975274635
2.60	60	-116.930004008941
2.60	70	-116.935078481409
2.60	80	-116.937230769807
2.60	90	-116.937830421603
2.60	100	-116.93728832673
2.60	110	-116.935372152762
2.60	120	-116.931144301401
2.60	130	-116.922228475911
2.60	140	-116.902133943193
2.60	150	-116.852551268816
2.60	160	-116.731463725178
2.60	170	-116.430250736948
2.60	180	-115.405435581128
2.70	0	-116.731889196688
2.70	10	-116.759270246377
2.70	20	-116.819986798372
2.70	30	-116.872722972433
2.70	40	-116.906052067871
2.70	50	-116.923933200883
2.70	60	-116.932633402378
2.70	70	-116.936608880139
2.70	80	-116.938286487521
2.70	90	-116.938759867977
2.70	100	-116.938357160095
2.70	110	-116.936900415889
2.70	120	-116.933664201668
2.70	130	-116.926807624861
2.70	140	-116.91125272432
2.70	150	-116.872565155421
2.70	160	-116.777162951462
2.70	170	-116.558502497399
2.70	180	-116.121919825683
2.80	0	-116.758859107524
2.80	10	-116.796575354322
2.80	20	-116.845873324393
2.80	30	-116.887578788371
2.80	40	-116.913764583625
2.80	50	-116.927827052214
2.80	60	-116.934641075135
2.80	70	-116.937736954319
2.80	80	-116.939038056608
2.80	90	-116.939409739052
2.80	100	-116.939111659583
2.80	110	-116.938009286577
2.80	120	-116.935547269884
2.80	130	-116.930316506866
2.80	140	-116.918399366045
2.80	150	-116.888584572392
2.80	160	-116.814971593448
2.80	170	-116.658298446812
2.80	180	-116.447467581636
2.90	0	-116.779066919458
2.90	10	-116.829595312469
2.90	20	-116.867535198433
2.90	30	-116.899518332125
2.90	40	-116.919905296531
2.90	50	-116.930866762965
2.90	60	-116.936166951688
2.90	70	-116.938563825605
2.90	80	-116.939568163514
2.90	90	-116.939858479113
2.90	100	-116.939638409345
2.90	110	-116.938807314799
2.90	120	-116.936945265508
2.90	130	-116.93298619979
2.90	140	-116.923944511526
2.90	150	-116.901244437896
2.90	160	-116.845312194016
2.90	170	-116.733550574697
2.90	180	-116.620068810225
3.00	0	-116.842216037647
3.00	10	-116.856756661706
3.00	20	-116.884679774463
3.00	30	-116.909032551952
3.00	40	-116.924747363732
3.00	50	-116.933225396156
3.00	60	-116.937320826252
3.00	70	-116.939166157918
3.00	80	-116.939937971283
3.00	90	-116.940163536048
3.00	100	-116.940001241861
3.00	110	-116.939376556057
3.00	120	-116.937975786017
3.00	130	-116.935002399993
3.00	140	-116.928207057289
3.00	150	-116.911116651377
3.00	160	-116.869193693879
3.00	170	-116.789493743023
3.00	180	-116.722701606313
3.10	0	-116.867635079424
3.10	10	-116.877679518467
3.10	20	-116.898128436503
3.10	30	-116.916522477431
3.10	40	-116.928533239395
3.10	50	-116.9350444406
3.10	60	-116.938188757895
3.10	70	-116.939601864545
3.10	80	-116.94019242156
3.10	90	-116.940366691965
3.10	100	-116.940246898578
3.10	110	-116.939778369262
3.10	120	-116.938729639136
3.10	130	-116.936513381245
3.10	140	-116.93145437707
3.10	150	-116.91872199654
3.10	160	-116.887682019238
3.10	170	-116.83091812819
3.10	180	-116.788928905264
3.20	0	-116.886504796446
3.20	10	-116.893600964135
3.20	20	-116.908565139839
3.20	30	-116.922355014392
3.20	40	-116.931470699991
3.20	50	-116.936438604778
3.20	60	-116.938837900991
3.20	70	-116.93991446832
3.20	80	-116.940364348101
3.20	90	-116.94049810649
3.20	100	-116.940409399427
3.20	110	-116.940058440242
3.20	120	-116.939276495285
3.20	130	-116.93763660452
3.20	140	-116.933906148194
3.20	150	-116.924516177374
3.20	160	-116.901782130022
3.20	170	-116.86148591786
3.20	180	-116.833960898298
3.30	0	-116.90058388216
3.30	10	-116.905646394324
3.30	20	-116.916576825662
3.30	30	-116.926856565159
3.30	40	-116.933733594993
3.30	50	-116.937500459943
3.30	60	-116.939320499069
3.30	70	-116.940136525562
3.30	80	-116.940477570752
3.30	90	-116.940579385988
3.30	100	-116.940513329322
3.30	110	-116.940250584616
3.30	120	-116.939669535747
3.30	130	-116.938464578842
3.30	140	-116.935740547202
3.30	150	-116.928884758349
3.30	160	-116.91239921296
3.30	170	-116.883930483849
3.30	180	-116.865459105174
3.40	0	-116.911070976132
3.40	10	-116.914700756211
3.40	20	-116.922674607462
3.40	30	-116.930304698036
3.40	40	-116.935464776225
3.40	50	-116.938304099191
3.40	60	-116.939676926403
3.40	70	-116.940292237509
3.40	80	-116.940549256306
3.40	90	-116.940625901092
3.40	100	-116.940576324507
3.40	110	-116.940379652422
3.40	120	-116.939949044371
3.40	130	-116.93906949858
3.40	140	-116.937100244402
3.40	150	-116.932145587141
3.40	160	-116.920304337621
3.40	170	-116.900302355155
3.40	180	-116.887770977978
3.50	0	-116.918862208999
3.50	10	-116.921473162769
3.50	20	-116.927285419673
3.50	30	-116.932928249219
3.50	40	-116.936780356345
3.50	50	-116.938908462712
3.50	60	-116.939938220232
3.50	70	-116.940399503176
3.50	80	-116.940591711763
3.50	90	-116.940648533832
3.50	100	-116.940610956003
3.50	110	-116.940463768835
3.50	120	-116.940145331139
3.50	130	-116.939507289605
3.50	140	-116.938098386633
3.50	150	-116.934555718288
3.50	160	-116.926129068901
3.50	170	-116.912153551277
3.50	180	-116.903624079083
3.60	0	-116.924637433072
3.60	10	-116.926519625604
3.60	20	-116.930752947295
3.60	30	-116.934911960955
3.60	40	-116.937773622448
3.60	50	-116.939360000941
3.60	60	-116.940128051546
3.60	70	-116.940471484897
3.60	80	-116.940613738273
3.60	90	-116.940654974581
3.60	100	-116.940626142733
3.60	110	-116.940516054319
3.60	120	-116.94028101222
3.60	130	-116.93982084198
3.60	140	-116.938823697943
3.60	150	-116.936319492472
3.60	160	-116.930378245238
3.60	170	-116.920669544438
3.60	180	-116.914862640801
3.70	0	-116.928909324052
3.70	10	-116.930267891107
3.70	20	-116.93334796652
3.70	30	-116.936403039016
3.70	40	-116.938518834551
3.70	50	-116.939695045385
3.70	60	-116.940264379207
3.70	70	-116.94051783732
3.70	80	-116.940621629586
3.70	90	-116.940650657607
3.70	100	-116.9406281987
3.70	110	-116.940545951066
3.70	120	-116.940372833813
3.70	130	-116.940042783978
3.70	140	-116.939345081366
3.70	150	-116.937597161597
3.70	160	-116.93344842424
3.70	170	-116.926747185454
3.70	180	-116.922798370172
3.80	0	-116.932062128645
3.80	10	-116.933043118654
3.80	20	-116.935280922805
3.80	30	-116.937517436552
3.80	40	-116.939074452112
3.80	50	-116.939941745481
3.80	60	-116.940360746819
3.80	70	-116.940545644275
3.80	80	-116.94061990048
3.80	90	-116.940639429965
3.80	100	-116.940621602355
3.80	110	-116.940560236189
3.80	120	-116.940433099021
3.80	130	-116.940197692674
3.80	140	-116.939715468477
3.80	150	-116.938512780497
3.80	160	-116.935645892408
3.80	170	-116.931052953706
3.80	180	-116.928377035974
3.90	0	-116.934383123331
3.90	10	-116.93509124212
3.90	20	-116.936714138349
3.90	30	-116.938345682087
3.90	40	-116.939486074473
3.90	50	-116.940121740899
3.90	60	-116.940427342115
3.90	70	-116.940560123554
3.90	80	-116.940611797912
3.90	90	-116.940624004656
3.90	100	-116.940609526523
3.90	110	-116.940563778551
3.90	120	-116.940470793983
3.90	130	-116.940303918273
3.90	140	-116.93997513052
3.90	150	-116.939161316416
3.90	160	-116.937203831296
3.90	170	-116.934080116386
3.90	180	-116.932276079327
4.00	0	-116.936086942651
4.00	10	-116.936597576975
4.00	20	-116.937771967028
4.00	30	-116.93895786931
4.00	40	-116.939788946669
4.00	50	-116.940251560407
4.00	60	-116.940471832805
4.00	70	-116.940565134075
4.00	80	-116.940599655101
4.00	90	-116.940606276311
4.00	100	-116.940594209526
4.00	110	-116.940560085466
4.00	120	-116.940492459335
4.00	130	-116.940375045934
4.00	140	-116.94015439819
4.00	150	-116.939614693815
4.00	160	-116.938297311652
4.00	170	-116.936191602048
4.00	180	-116.934983119833
4.10	0	-116.937333868899
4.10	10	-116.937701500574
4.10	20	-116.938549166731
4.10	30	-116.939407801489
4.10	40	-116.940010070178
4.10	50	-116.940343757358
4.10	60	-116.940499991148
4.10	70	-116.94056353863
4.10	80	-116.940585134703
4.10	90	-116.940587542921
4.10	100	-116.940577213458
4.10	110	-116.940551682011
4.10	120	-116.940502846715
4.10	130	-116.940421047867
4.10	140	-116.940275862522
4.10	150	-116.939926817147
4.10	160	-116.939056259191
4.10	170	-116.937652173026
4.10	180	-116.93684892938
4.20	0	-116.938243462137
4.20	10	-116.93850753837
4.20	20	-116.939117518567
4.20	30	-116.939736485157
4.20	40	-116.940169975506
4.20	50	-116.940407842008
4.20	60	-116.940516180801
4.20	70	-116.940557457376
4.20	80	-116.940569401725
4.20	90	-116.940568664258
4.20	100	-116.940559599135
4.20	110	-116.940540382404
4.20	120	-116.940505410514
4.20	130	-116.940449196566
4.20	140	-116.940356153773
4.20	150	-116.940137734211
4.20	160	-116.939576077554
4.20	170	-116.938652993542
4.20	180	-116.938124379258
4.30	0	-116.938904700551
4.30	10	-116.939093799429
4.30	20	-116.939531099513
4.30	30	-116.939974916091
4.30	40	-116.940284179274
4.30	50	-116.940451008001
4.30	60	-116.940523701108
4.30	70	-116.940548450497
4.30	80	-116.940553253004
4.30	90	-116.940550189012
4.30	100	-116.94054206597
4.30	110	-116.940527473901
4.30	120	-116.940502662197
4.30	130	-116.940464769388
4.30	140	-116.940407383514
4.30	150	-116.940276925298
4.30	160	-116.939926231637
4.30	170	-116.939330895131
4.30	180	-116.938987616249
4.40	0	-116.939383556898
4.40	10	-116.939518394469
4.40	20	-116.939830372977
4.40	30	-116.940146378683
4.40	40	-116.940364363114
4.40	50	-116.940478700555
4.40	60	-116.940525039448
4.40	70	-116.940537645897
4.40	80	-116.940537217965
4.40	90	-116.940532449098
4.40	100	-116.940525049617
4.40	110	-116.94051385072
4.40	120	-116.940496426504
4.40	130	-116.940471580183
4.40	140	-116.940438288187
4.40	150	-116.940365907659
4.40	160	-116.940156963303
4.40	170	-116.939783216937
4.40	180	-116.939564428695
4.50	0	-116.939728733216
4.50	10	-116.939824321664
4.50	20	-116.940045419423
4.50	30	-116.940268253112
4.50	40	-116.940419308385
4.50	50	-116.940495035607
4.50	60	-116.940522060068
4.50	70	-116.940525847549
4.50	80	-116.940521634098
4.50	90	-116.940515636065
4.50	100	-116.94050881204
4.50	110	-116.940500117334
4.50	120	-116.940488018112
4.50	130	-116.940472380188
4.50	140	-116.940455124098
4.50	150	-116.940420220633
4.50	160	-116.940304475831
4.50	170	-116.940078893938
4.50	180	-116.939943264195
4.60	0	-116.939976040693
4.60	10	-116.940043265047
4.60	20	-116.940198506129
4.60	30	-116.940353489908
4.60	40	-116.940455611174
4.60	50	-116.940503121134
4.60	60	-116.940516144257
4.60	70	-116.940513614887
4.60	80	-116.940506708526
4.60	90	-116.940499848029
