R	phi	theta2	theta1	E
2.60	60	90	60	-76.533698738557
2.60	60	90	90	-76.535423696673
2.60	60	90	120	-76.53369871652
2.60	60	90	150	-76.531612305592
2.60	60	90	180	-76.542791066449
2.60	90	0	0	-76.537074695488
2.60	90	0	30	-76.530538252918
2.60	90	0	60	-76.533018224742
2.60	90	0	90	-76.535566103117
2.60	90	0	120	-76.533018224773
2.60	90	0	150	-76.530538252887
2.60	90	0	180	-76.53707469549
2.60	90	30	0	-76.538341245701
2.60	90	30	30	-76.530846414379
2.60	90	30	60	-76.533234651756
2.60	90	30	90	-76.535569594787
2.60	90	30	120	-76.533234651784
2.60	90	30	150	-76.530846414421
2.60	90	30	180	-76.538341245653
2.60	90	60	0	-76.541120016313
2.60	90	60	30	-76.531492807495
2.60	90	60	60	-76.533655810265
2.60	90	60	90	-76.535578173661
2.60	90	60	120	-76.533655810267
2.60	90	60	150	-76.531492807529
2.60	90	60	180	-76.541120016296
2.60	90	90	0	-76.542791066431
2.60	90	90	30	-76.531840145379
2.60	90	90	60	-76.533860976006
2.60	90	90	90	-76.535583609461
2.60	90	90	120	-76.533860975996
2.60	90	90	150	-76.5318401454
2.60	90	90	180	-76.542791066449
2.70	0	0	0	-76.536908989476
2.70	0	0	30	-76.533501467385
2.70	0	0	60	-76.535638322316
2.70	0	0	90	-76.53761677388
2.70	0	0	120	-76.535638322305
2.70	0	0	150	-76.533501467397
2.70	0	0	180	-76.536908989455
2.70	0	30	0	-76.538047957638
2.70	0	30	30	-76.535017542683
2.70	0	30	60	-76.536400560006
2.70	0	30	90	-76.537405885719
2.70	0	30	120	-76.534859191136
2.70	0	30	150	-76.532556266147
2.70	0	30	180	-76.53804795765
2.70	0	60	0	-76.540376420163
2.70	0	60	30	-76.535480104005
2.70	0	60	60	-76.53638609874
2.70	0	60	90	-76.537034140489
2.70	0	60	120	-76.534925129341
2.70	0	60	150	-76.533174103758
2.70	0	60	180	-76.54037642024
2.70	0	90	0	-76.541559633534
2.70	0	90	30	-76.534599974015
2.70	0	90	60	-76.535686495452
2.70	0	90	90	-76.536871688403
2.70	0	90	120	-76.535686495415
2.70	0	90	150	-76.53459997399
2.70	0	90	180	-76.541559633539
2.70	30	0	0	-76.536908989476
2.70	30	0	30	-76.533501126757
2.70	30	0	60	-76.535638669087
2.70	30	0	90	-76.537615727492
2.70	30	0	120	-76.535638669124
2.70	30	0	150	-76.533501126772
2.70	30	0	180	-76.536908989455
2.70	30	30	0	-76.538047957638
2.70	30	30	30	-76.534891044162
2.70	30	30	60	-76.536336705253
2.70	30	30	90	-76.537443322585
2.70	30	30	120	-76.535001690325
2.70	30	30	150	-76.532751966301
2.70	30	30	180	-76.538047957649
2.70	30	60	0	-76.540376420164
2.70	30	60	30	-76.535444659942
2.70	30	60	60	-76.536393852973
2.70	30	60	90	-76.537138520425
2.70	30	60	120	-76.535127642737
2.70	30	60	150	-76.533432037416
2.70	30	60	180	-76.54037642024
2.70	30	90	0	-76.541559633534
2.70	30	90	30	-76.534749332907
2.70	30	90	60	-76.535819766447
2.70	30	90	90	-76.537005003459
2.70	30	90	120	-76.535819766418
2.70	30	90	150	-76.534749333009
2.70	30	90	180	-76.541559633538
2.70	60	0	0	-76.536908989476
2.70	60	0	30	-76.533501090394
2.70	60	0	60	-76.5356379979
2.70	60	0	90	-76.537615632217
2.70	60	0	120	-76.535637976629
2.70	60	0	150	-76.533501090427
2.70	60	0	180	-76.536908989455
2.70	60	30	0	-76.538047957638
2.70	60	30	30	-76.534513119157
2.70	60	30	60	-76.536132477233
2.70	60	30	90	-76.53752002962
2.70	60	30	120	-76.535360906427
2.70	60	30	150	-76.533269544816
2.70	60	30	180	-76.538047957649
2.70	60	60	0	-76.540376420164
2.70	60	60	30	-76.535252288696
2.70	60	60	60	-76.536336210108
2.70	60	60	90	-76.537348040103
2.70	60	60	120	-76.535603996409
2.70	60	60	150	-76.534072317457
2.70	60	60	180	-76.54037642024
2.70	60	90	0	-76.541559633533
2.70	60	90	30	-76.535050235133
2.70	60	90	60	-76.536084330581
2.70	60	90	90	-76.537270836772
2.70	60	90	120	-76.536084308807
2.70	60	90	150	-76.535050235104
2.70	60	90	180	-76.541559633539
2.70	90	0	0	-76.536908989476
2.70	90	0	30	-76.533500961093
2.70	90	0	60	-76.535637882205
2.70	90	0	90	-76.537615237972
2.70	90	0	120	-76.535637882117
2.70	90	0	150	-76.533500961016
2.70	90	0	180	-76.536908989455
2.70	90	30	0	-76.538047957638
2.70	90	30	30	-76.533926021041
2.70	90	30	60	-76.535785653611
2.70	90	30	90	-76.537557903423
2.70	90	30	120	-76.535785653696
2.70	90	30	150	-76.533926021079
2.70	90	30	180	-76.538047957649
2.70	90	60	0	-76.540376420164
2.70	90	60	30	-76.534775280686
2.70	90	60	60	-76.53607535206
2.70	90	60	90	-76.53745163509
2.70	90	60	120	-76.536075352081
2.70	90	60	150	-76.534775280622
2.70	90	60	180	-76.54037642024
2.70	90	90	0	-76.541559633534
2.70	90	90	30	-76.535201424194
2.70	90	90	60	-76.536217071707
2.70	90	90	90	-76.537402011817
2.70	90	90	120	-76.536217071708
2.70	90	90	150	-76.535201424209
2.70	90	90	180	-76.541559633538
2.80	0	0	0	-76.53720064459
2.80	0	0	30	-76.535591949879
2.80	0	0	60	-76.537525129741
2.80	0	0	90	-76.539070562685
2.80	0	0	120	-76.537525129742
2.80	0	0	150	-76.535591949854
2.80	0	0	180	-76.537200644611
2.80	0	30	0	-76.53818183465
2.80	0	30	30	-76.536998287423
2.80	0	30	60	-76.538171872573
2.80	0	30	90	-76.538845684542
2.80	0	30	120	-76.536815388699
2.80	0	30	150	-76.534905931827
2.80	0	30	180	-76.538181834642
2.80	0	60	0	-76.540146412836
2.80	0	60	30	-76.53762035595
2.80	0	60	60	-76.538107035262
2.80	0	60	90	-76.538444092142
2.80	0	60	120	-76.536826506153
2.80	0	60	150	-76.535636135134
2.80	0	60	180	-76.540146412836
2.80	0	90	0	-76.541118302774
2.80	0	90	30	-76.536956032564
2.80	0	90	60	-76.53746918039
2.80	0	90	90	-76.538265052339
2.80	0	90	120	-76.537469180402
2.80	0	90	150	-76.536956032549
2.80	0	90	180	-76.541118302778
2.80	30	0	0	-76.53720064459
2.80	30	0	30	-76.535591657239
2.80	30	0	60	-76.537525459177
2.80	30	0	90	-76.539069592253
2.80	30	0	120	-76.537525459178
2.80	30	0	150	-76.535591657226
2.80	30	0	180	-76.537200644611
2.80	30	30	0	-76.53818183465
2.80	30	30	30	-76.536883504498
2.80	30	30	60	-76.538113482544
2.80	30	30	90	-76.538876731426
2.80	30	30	120	-76.53693869004
2.80	30	30	150	-76.535067426859
2.80	30	30	180	-76.538181834642
2.80	30	60	0	-76.540146412836
2.80	30	60	30	-76.537568915016
2.80	30	60	60	-76.538108130478
2.80	30	60	90	-76.538530451376
2.80	30	60	120	-76.536998740417
2.80	30	60	150	-76.535841941101
2.80	30	60	180	-76.540146412836
2.80	30	90	0	-76.541118302774
2.80	30	90	30	-76.537060934808
2.80	30	90	60	-76.53757876913
2.80	30	90	90	-76.538375139392
2.80	30	90	120	-76.537578769171
2.80	30	90	150	-76.537060934787
2.80	30	90	180	-76.541118302778
2.80	60	0	0	-76.53720064459
2.80	60	0	30	-76.535591626037
2.80	60	0	60	-76.537524821608
2.80	60	0	90	-76.53906950381
2.80	60	0	120	-76.537524801467
2.80	60	0	150	-76.535591626063
2.80	60	0	180	-76.537200644611
2.80	60	30	0	-76.538181834649
2.80	60	30	30	-76.536549254778
2.80	60	30	60	-76.537928934505
2.80	60	30	90	-76.538940592273
2.80	60	30	120	-76.537250283379
2.80	60	30	150	-76.535496246017
2.80	60	30	180	-76.538181834642
2.80	60	60	0	-76.540146412836
2.80	60	60	30	-76.537364902494
2.80	60	60	60	-76.538046332904
2.80	60	60	90	-76.538704117628
2.80	60	60	120	-76.537405297408
2.80	60	60	150	-76.536357667895
2.80	60	60	180	-76.540146412837
2.80	60	90	0	-76.541118302774
2.80	60	90	30	-76.537271796363
2.80	60	90	60	-76.537796243853
2.80	60	90	90	-76.538595081486
2.80	60	90	120	-76.537796222703
2.80	60	90	150	-76.537271796376
2.80	60	90	180	-76.541118302779
2.80	90	0	0	-76.53720064459
2.80	90	0	30	-76.535591514996
2.80	90	0	60	-76.537524711613
2.80	90	0	90	-76.539069137958
2.80	90	0	120	-76.537524711646
2.80	90	0	150	-76.535591515031
2.80	90	0	180	-76.537200644611
2.80	90	30	0	-76.53818183465
2.80	90	30	30	-76.536046417192
2.80	90	30	60	-76.537621687018
2.80	90	30	90	-76.538972107071
2.80	90	30	120	-76.537621687007
2.80	90	30	150	-76.536046417269
2.80	90	30	180	-76.538181834642
2.80	90	60	0	-76.540146412836
2.80	90	60	30	-76.536939799175
2.80	90	60	60	-76.537812396521
2.80	90	60	90	-76.538790017673
2.80	90	60	120	-76.537812396534
2.80	90	60	150	-76.536939799095
2.80	90	60	180	-76.540146412837
2.80	90	90	0	-76.541118302774
2.80	90	90	30	-76.537377997132
2.80	90	90	60	-76.537905550176
2.80	90	90	90	-76.538703668146
2.80	90	90	120	-76.537905550162
2.80	90	90	150	-76.537377997116
2.80	90	90	180	-76.541118302778
2.90	0	0	0	-76.537745932549
2.90	0	0	30	-76.537143632754
2.90	0	0	60	-76.53887676369
2.90	0	0	90	-76.540086975364
2.90	0	0	120	-76.538876763645
2.90	0	0	150	-76.537143632775
2.90	0	0	180	-76.537745932492
2.90	0	30	0	-76.538590379759
2.90	0	30	30	-76.538391091898
2.90	0	30	60	-76.53941915791
2.90	0	30	90	-76.539858839079
2.90	0	30	120	-76.538239522981
2.90	0	30	150	-76.536637027522
2.90	0	30	180	-76.53859037976
2.90	0	60	0	-76.540268435966
2.90	0	60	30	-76.539046874814
2.90	0	60	60	-76.539319462755
2.90	0	60	90	-76.539447288948
2.90	0	60	120	-76.538208559533
2.90	0	60	150	-76.537372371285
2.90	0	60	180	-76.540268435938
2.90	0	90	0	-76.541092536143
2.90	0	90	30	-76.538542744974
2.90	0	90	60	-76.538744557845
2.90	0	90	90	-76.539261289987
2.90	0	90	120	-76.538744557847
2.90	0	90	150	-76.538542744973
2.90	0	90	180	-76.541092536118
2.90	30	0	0	-76.537745932549
2.90	30	0	30	-76.537143383207
2.90	30	0	60	-76.538877075217
2.90	30	0	90	-76.540086068932
2.90	30	0	120	-76.538877075243
2.90	30	0	150	-76.537143383198
2.90	30	0	180	-76.537745932492
2.90	30	30	0	-76.538590379758
2.90	30	30	30	-76.538291558126
2.90	30	30	60	-76.539367061909
2.90	30	30	90	-76.539884679876
2.90	30	30	120	-76.538345472375
2.90	30	30	150	-76.536770191173
2.90	30	30	180	-76.53859037976
2.90	30	60	0	-76.540268435966
2.90	30	60	30	-76.538993142579
2.90	30	60	60	-76.539317073502
2.90	30	60	90	-76.539519250791
2.90	30	60	120	-76.538354815544
2.90	30	60	150	-76.537537730961
2.90	30	60	180	-76.540268435937
2.90	30	90	0	-76.541092536143
2.90	30	90	30	-76.538618513875
2.90	30	90	60	-76.538835485715
2.90	30	90	90	-76.539353008713
2.90	30	90	120	-76.538835485658
2.90	30	90	150	-76.538618513862
2.90	30	90	180	-76.541092536118
2.90	60	0	0	-76.537745932549
2.90	60	0	30	-76.537143356558
2.90	60	0	60	-76.538876472036
2.90	60	0	90	-76.540085986258
2.90	60	0	120	-76.538876452986
2.90	60	0	150	-76.537143356583
2.90	60	0	180	-76.537745932492
2.90	60	30	0	-76.538590379758
2.90	60	30	30	-76.538005363605
2.90	60	30	60	-76.539203833003
2.90	60	30	90	-76.53993805544
2.90	60	30	120	-76.538613524498
2.90	60	30	150	-76.537124562406
2.90	60	30	180	-76.538590379761
2.90	60	60	0	-76.540268435966
2.90	60	60	30	-76.538801501266
2.90	60	60	60	-76.53925667412
2.90	60	60	90	-76.539664252395
2.90	60	60	120	-76.538700877826
2.90	60	60	150	-76.537955199771
2.90	60	60	180	-76.540268435938
2.90	60	90	0	-76.541092536143
2.90	60	90	30	-76.538771815981
2.90	60	90	60	-76.539015998384
2.90	60	90	90	-76.539536608625
2.90	60	90	120	-76.539015978123
2.90	60	90	150	-76.538771815919
2.90	60	90	180	-76.541092536118
2.90	90	0	0	-76.537745932549
2.90	90	0	30	-76.537143261828
2.90	90	0	60	-76.538876368001
2.90	90	0	90	-76.540085644242
2.90	90	0	120	-76.53887636798
2.90	90	0	150	-76.537143261785
2.90	90	0	180	-76.537745932492
2.90	90	30	0	-76.538590379758
2.90	90	30	30	-76.537581778196
2.90	90	30	60	-76.538935284889
2.90	90	30	90	-76.539964373166
2.90	90	30	120	-76.538935284866
2.90	90	30	150	-76.537581778237
2.90	90	30	180	-76.53859037976
2.90	90	60	0	-76.540268435966
2.90	90	60	30	-76.538435019364
2.90	90	60	60	-76.539050414534
2.90	90	60	90	-76.539735975119
2.90	90	60	120	-76.53905041442
2.90	90	60	150	-76.538435019351
2.90	90	60	180	-76.540268435938
2.90	90	90	0	-76.541092536143
2.90	90	90	30	-76.538848972758
2.90	90	90	60	-76.539106541067
2.90	90	90	90	-76.539627286982
2.90	90	90	120	-76.539106541067
2.90	90	90	150	-76.538848972798
2.90	90	90	180	-76.541092536117
3.00	0	0	0	-76.538384924053
3.00	0	0	30	-76.538320094109
3.00	0	0	60	-76.539837838032
3.00	0	0	90	-76.540784244442
3.00	0	0	120	-76.53983783795
3.00	0	0	150	-76.538320094084
3.00	0	0	180	-76.538384924083
3.00	0	30	0	-76.539111825263
3.00	0	30	30	-76.539401367161
3.00	0	30	60	-76.540287960092
3.00	0	30	90	-76.54056059013
3.00	0	30	120	-76.539269740322
3.00	0	30	150	-76.537934861314
3.00	0	30	180	-76.539111825261
3.00	0	60	0	-76.540547622793
3.00	0	60	30	-76.540025369546
3.00	0	60	60	-76.540164628983
3.00	0	60	90	-76.540153997336
3.00	0	60	120	-76.539207269525
3.00	0	60	150	-76.538620882596
3.00	0	60	180	-76.540547622747
3.00	0	90	0	-76.541250010485
3.00	0	90	30	-76.539635328533
3.00	0	90	60	-76.53964993565
3.00	0	90	90	-76.539968503005
3.00	0	90	120	-76.539649935663
3.00	0	90	150	-76.539635328528
3.00	0	90	180	-76.541250010447
3.00	30	0	0	-76.538384924053
3.00	30	0	30	-76.538319875592
3.00	30	0	60	-76.539838134105
3.00	30	0	90	-76.540783390112
3.00	30	0	120	-76.539838134071
3.00	30	0	150	-76.53831987554
3.00	30	0	180	-76.538384924083
3.00	30	30	0	-76.539111825263
3.00	30	30	30	-76.539316536327
3.00	30	30	60	-76.540242214735
3.00	30	30	90	-76.540582173181
3.00	30	30	120	-76.539360409996
3.00	30	30	150	-76.538045123899
3.00	30	30	180	-76.539111825261
3.00	30	60	0	-76.540547622793
3.00	30	60	30	-76.539974791224
3.00	30	60	60	-76.54016058692
3.00	30	60	90	-76.540214379458
3.00	30	60	120	-76.539331075154
3.00	30	60	150	-76.538754882882
3.00	30	60	180	-76.540547622747
3.00	30	90	0	-76.541250010485
3.00	30	90	30	-76.539692100128
3.00	30	90	60	-76.539725983148
3.00	30	90	90	-76.540045574104
3.00	30	90	120	-76.539725983083
3.00	30	90	150	-76.539692100126
3.00	30	90	180	-76.541250010447
3.00	60	0	0	-76.538384924053
3.00	60	0	30	-76.538319852217
3.00	60	0	60	-76.539837560809
3.00	60	0	90	-76.540783312211
3.00	60	0	120	-76.539837542629
3.00	60	0	150	-76.538319852205
3.00	60	0	180	-76.538384924083
3.00	60	30	0	-76.539111825262
3.00	60	30	30	-76.539074413
3.00	60	30	60	-76.540099664536
3.00	60	30	90	-76.540626963493
3.00	60	30	120	-76.539590204865
3.00	60	30	150	-76.538338751529
3.00	60	30	180	-76.539111825261
3.00	60	60	0	-76.540547622793
3.00	60	60	30	-76.539803617892
3.00	60	60	60	-76.540104449508
3.00	60	60	90	-76.540336304013
3.00	60	60	120	-76.539625468744
3.00	60	60	150	-76.539095589683
3.00	60	60	180	-76.540547622747
3.00	60	90	0	-76.541250010485
3.00	60	90	30	-76.539806874755
3.00	60	90	60	-76.539876724383
3.00	60	90	90	-76.540200155703
3.00	60	90	120	-76.539876704877
3.00	60	90	150	-76.539806874806
3.00	60	90	180	-76.541250010447
3.00	90	0	0	-76.538384924053
3.00	90	0	30	-76.538319769237
3.00	90	0	60	-76.539837461971
3.00	90	0	90	-76.540782989724
3.00	90	0	120	-76.539837461969
3.00	90	0	150	-76.538319769255
3.00	90	0	180	-76.538384924083
3.00	90	30	0	-76.539111825263
3.00	90	30	30	-76.538719188893
3.00	90	30	60	-76.539867102403
3.00	90	30	90	-76.540649025545
3.00	90	30	120	-76.539867102411
3.00	90	30	150	-76.538719188885
3.00	90	30	180	-76.539111825261
3.00	90	60	0	-76.540547622793
3.00	90	60	30	-76.539492133727
3.00	90	60	60	-76.539924748499
3.00	90	60	90	-76.540396607558
3.00	90	60	120	-76.539924748549
3.00	90	60	150	-76.5394921337
3.00	90	60	180	-76.540547622747
3.00	90	90	0	-76.541250010485
3.00	90	90	30	-76.539864542636
3.00	90	90	60	-76.539952120459
3.00	90	90	90	-76.540276518854
3.00	90	90	120	-76.539952120516
3.00	90	90	150	-76.539864542646
3.00	90	90	180	-76.541250010447
3.10	0	0	0	-76.53901498956
3.10	0	0	30	-76.539214051087
3.10	0	0	60	-76.540512778995
3.10	0	0	90	-76.541250910368
3.10	0	0	120	-76.540512778974
3.10	0	0	150	-76.539214051123
3.10	0	0	180	-76.539014989558
3.10	0	30	0	-76.539638481051
3.10	0	30	30	-76.540139681692
3.10	0	30	60	-76.540883785765
3.10	0	30	90	-76.541037175657
3.10	0	30	120	-76.540008981644
3.10	0	30	150	-76.538911892693
3.10	0	30	180	-76.539638481063
3.10	0	60	0	-76.540862316503
3.10	0	60	30	-76.540701540451
3.10	0	60	60	-76.540745758909
3.10	0	60	90	-76.54064629221
3.10	0	60	120	-76.539923267858
3.10	0	60	150	-76.539524184817
3.10	0	60	180	-76.540862316541
3.10	0	90	0	-76.54145897315
3.10	0	90	30	-76.540391860005
3.10	0	90	60	-76.540287058257
3.10	0	90	90	-76.540466714738
3.10	0	90	120	-76.540287058287
3.10	0	90	150	-76.540391860048
3.10	0	90	180	-76.541458973196
3.10	30	0	0	-76.53901498956
3.10	30	0	30	-76.5392138534
3.10	30	0	60	-76.540513062386
3.10	30	0	90	-76.541250097736
3.10	30	0	120	-76.54051306242
3.10	30	0	150	-76.539213853377
3.10	30	0	180	-76.539014989559
3.10	30	30	0	-76.539638481051
3.10	30	30	30	-76.540067834499
3.10	30	30	60	-76.540843997491
3.10	30	30	90	-76.541055274451
3.10	30	30	120	-76.540086170431
3.10	30	30	150	-76.539003657368
3.10	30	30	180	-76.539638481063
3.10	30	60	0	-76.540862316503
3.10	30	60	30	-76.540655908511
3.10	30	60	60	-76.540741101654
3.10	30	60	90	-76.540697304482
3.10	30	60	120	-76.540028873489
3.10	30	60	150	-76.539634317722
3.10	30	60	180	-76.540862316541
3.10	30	90	0	-76.54145897315
3.10	30	90	30	-76.540435513385
3.10	30	90	60	-76.540351082463
3.10	30	90	90	-76.540531994962
3.10	30	90	120	-76.540351082429
3.10	30	90	150	-76.540435513362
3.10	30	90	180	-76.541458973196
3.10	60	0	0	-76.53901498956
3.10	60	0	30	-76.539213832246
3.10	60	0	60	-76.540512513608
3.10	60	0	90	-76.541250023608
3.10	60	0	120	-76.540512496205
3.10	60	0	150	-76.539213832276
3.10	60	0	180	-76.539014989558
3.10	60	30	0	-76.539638481051
3.10	60	30	30	-76.539863686131
3.10	60	30	60	-76.540720441262
3.10	60	30	90	-76.541093039812
3.10	60	30	120	-76.540282861501
3.10	60	30	150	-76.539248405072
3.10	60	30	180	-76.539638481062
3.10	60	60	0	-76.540862316503
3.10	60	60	30	-76.540506631272
3.10	60	60	60	-76.540690414872
3.10	60	60	90	-76.540800543426
3.10	60	60	120	-76.540279060182
3.10	60	60	150	-76.539914320841
3.10	60	60	180	-76.540862316541
3.10	60	90	0	-76.541458973149
3.10	60	90	30	-76.540523725432
3.10	60	90	60	-76.540477765067
3.10	60	90	90	-76.540663193569
3.10	60	90	120	-76.540477746327
3.10	60	90	150	-76.540523725481
3.10	60	90	180	-76.541458973196
3.10	90	0	0	-76.53901498956
3.10	90	0	30	-76.539213757113
3.10	90	0	60	-76.540512418862
3.10	90	0	90	-76.541249716704
3.10	90	0	120	-76.540512418878
3.10	90	0	150	-76.53921375713
3.10	90	0	180	-76.539014989559
3.10	90	30	0	-76.539638481051
3.10	90	30	30	-76.539565838318
3.10	90	30	60	-76.540520156439
3.10	90	30	90	-76.541111618219
3.10	90	30	120	-76.540520156465
3.10	90	30	150	-76.539565838281
3.10	90	30	180	-76.539638481062
3.10	90	60	0	-76.540862316503
3.10	90	60	30	-76.540243387263
3.10	90	60	60	-76.540534985979
3.10	90	60	90	-76.540851599676
3.10	90	60	120	-76.540534985967
3.10	90	60	150	-76.540243387244
3.10	90	60	180	-76.540862316541
3.10	90	90	0	-76.541458973149
3.10	90	90	30	-76.540567979214
3.10	90	90	60	-76.540541266077
3.10	90	90	90	-76.540728011143
3.10	90	90	120	-76.54054126607
3.10	90	90	150	-76.54056797922
3.10	90	90	180	-76.541458973196
