   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      5      1    1          319.493      
  0.1000000000          0      1      6      1    1          287.156      
  0.1500000000          0      1      6      1    1          265.190      
  0.2000000000          0      1      6      1    1          249.028      
  0.2500000000          0      1      7      1    1          236.664      
  0.3000000000          0      1      7      1    1          226.948      
  0.3500000000          0      1      7      1    1          219.132      
  0.4000000000          0      1      7      1    1          212.697      
  0.4500000000          0      1      8      1    1          207.277      
  0.5000000000          0      1      8      1    1          202.476      
  0.5500000000          0      1      8      1    1          198.511      
  0.6000000000          0      1      8      1    1          194.853      
  0.6500000000          0      1      8      1    1          191.541      
  0.7000000000          0      1      8      1    1          188.512      
  0.7500000000          0      1      8      1    1          185.720      
  0.8000000000          0      1      8      1    1          183.133      
  0.8500000000          0      1      9      1    1          180.727      
  0.9000000000          0      1      9      1    1          178.485      
  0.9500000000          0      1      9      1    1          176.391      
   1.000000000          0      1      9      1    1          174.434      
   1.050000000          0      1      9      1    1          172.602      
   1.100000000          0      1      9      1    1          170.885      
   1.150000000          0      1      9      1    1          169.274      
   1.200000000          0      1      9      1    1          167.759      
   1.250000000          0      1      9      1    1          166.331      
   1.300000000          0      1      9      1    1          164.984      
   1.350000000          0      1      9      1    1          163.709      
   1.400000000          0      1      9      1    1          162.500      
   1.450000000          0      1      9      1    1          161.349      
   1.500000000          0      1      9      1    1          160.239      
   1.550000000          0      1      9      1    1          159.193      
   1.600000000          0      1      9      1    1          158.191      
   1.650000000          0      1      9      1    1          157.230      
   1.700000000          0      1      9      1    1          156.307      
   1.750000000          0      1      9      1    1          155.419      
   1.800000000          0      1      9      1    1          154.563      
   1.850000000          0      1      9      1    1          153.739      
   1.900000000          0      1      9      1    1          152.945      
   1.950000000          0      1      9      1    1          152.178      
   2.000000000          0      1      9      1    1          151.438      
   2.050000000          0      1      9      1    1          150.724      
   2.100000000          0      1     10      1    1          150.058      
   2.150000000          0      1     10      1    1          149.394      
   2.200000000          0      1     10      1    1          148.753      
   2.250000000          0      1     10      1    1          148.134      
   2.300000000          0      1     10      1    1          147.536      
   2.350000000          0      1     10      1    1          146.958      
   2.400000000          0      1     10      1    1          146.400      
   2.450000000          0      1     10      1    1          145.859      
   2.500000000          0      1     10      1    1          145.337      
   2.550000000          0      1     10      1    1          144.831      
   2.600000000          0      1     10      1    1          144.340      
   2.650000000          0      1     10      1    1          143.865      
   2.700000000          0      1     10      1    1          143.404      
   2.750000000          0      1     10      1    1          142.956      
   2.800000000          0      1     10      1    1          142.521      
