R	Gamma	E
1.00	0	1337077.940134
1.00	10	1056831.134176
1.00	20	620103.030832
1.00	30	328329.638889
1.00	40	180795.237286
1.00	50	116434.671872
1.00	60	93634.012794
1.00	70	90789.973273
1.00	80	97213.945341
1.00	90	118021.420833
1.00	100	102107.996969
1.00	110	94842.690806
1.00	120	98845.061105
1.00	130	121762.84756
1.00	140	176175.517605
1.00	150	279294.353982
1.00	160	441348.64616
1.00	170	629974.872311
1.00	180	736697.783571
1.10	0	766237.92051
1.10	10	631197.024104
1.10	20	402454.952244
1.10	30	230706.660456
1.10	40	136363.384456
1.10	50	93252.366177
1.10	60	77538.315772
1.10	70	75421.085214
1.10	80	79692.810411
1.10	90	86243.577325
1.10	100	83982.458684
1.10	110	79245.198924
1.10	120	82173.956652
1.10	130	98650.941871
1.10	140	137204.995967
1.10	150	208475.060402
1.10	160	316889.470828
1.10	170	438425.115883
1.10	180	499963.765197
1.20	0	509822.074317
1.20	10	432302.031723
1.20	20	289875.777125
1.20	30	176165.571686
1.20	40	110102.353608
1.20	50	78001.856097
1.20	60	64909.645102
1.20	70	61664.498957
1.20	80	63224.786791
1.20	90	66399.742175
1.20	100	66172.504172
1.20	110	64909.373982
1.20	120	68964.679309
1.20	130	83545.976643
1.20	140	115400.338782
1.20	150	172540.401637
1.20	160	259124.506866
1.20	170	358581.811012
1.20	180	409366.248029
1.30	0	410164.758114
1.30	10	349266.625257
1.30	20	236750.938113
1.30	30	148022.806609
1.30	40	94968.628025
1.30	50	67163.484935
1.30	60	54157.978691
1.30	70	49376.06196
1.30	80	48841.51187
1.30	90	50032.766425
1.30	100	50728.369086
1.30	110	51885.695502
1.30	120	57452.945365
1.30	130	72173.086425
1.30	140	101955.165177
1.30	150	153288.483795
1.30	160	232798.54871
1.30	170	343294.123435
1.30	180	415322.543073
1.40	0	411334.267842
1.40	10	333205.364448
1.40	20	214098.513257
1.40	30	133533.702194
1.40	40	85389.906847
1.40	50	58362.464294
1.40	60	44602.861414
1.40	70	38695.756711
1.40	80	36992.485042
1.40	90	37238.528427
1.40	100	38221.721897
1.40	110	40587.889702
1.40	120	47102.274642
1.40	130	62194.805587
1.40	140	91429.077514
1.40	150	139523.544567
1.40	160	218946.263777
1.40	170	376453.903082
1.40	180	520224.058446
1.50	0	512917.363985
1.50	10	365695.261364
1.50	20	204345.015885
1.50	30	124135.838494
1.50	40	77664.28416
1.50	50	50308.139623
1.50	60	36109.611093
1.50	70	29785.912832
1.50	80	27589.402323
1.50	90	27442.29509
1.50	100	28465.778347
1.50	110	31212.304603
1.50	120	37896.222017
1.50	130	52789.556669
1.50	140	81281.350156
1.50	150	126146.48941
1.50	160	210091.547967
1.50	170	461239.790148
1.50	180	780589.756847
1.60	0	769483.643555
1.60	10	442233.17342
1.60	20	197470.814899
1.60	30	115055.96789
1.60	40	69929.905776
1.60	50	42635.778779
1.60	60	28722.443329
1.60	70	22593.442638
1.60	80	20344.52783
1.60	90	20023.956529
1.60	100	21015.444212
1.60	110	23671.686592
1.60	120	29953.728903
1.60	130	43966.524266
1.60	140	71009.493357
1.60	150	112473.570721
1.60	160	204285.093774
1.60	170	612549.193256
1.60	180	1354569.379904
1.70	0	1331671.210914
1.70	10	573136.220044
1.70	20	190387.733134
1.70	30	104890.361875
1.70	40	61800.8528
1.70	50	35477.205487
1.70	60	22495.044464
1.70	70	16918.447615
1.70	80	14842.044273
1.70	90	14527.065583
1.70	100	15362.882469
1.70	110	17740.683337
1.70	120	23318.144992
1.70	130	35987.761972
1.70	140	61054.061022
1.70	150	99480.971266
1.70	160	199081.652195
1.70	170	825371.556963
1.70	180	2702186.635987
1.80	0	2657018.450674
1.80	10	754122.942623
1.80	20	182911.954056
1.80	30	94395.886913
1.80	40	53696.870253
1.80	50	29069.698806
1.80	60	17392.241337
1.80	70	12499.591534
1.80	80	10745.195443
1.80	90	10472.411844
1.80	100	11152.365674
1.80	110	13128.166849
1.80	120	17917.505041
1.80	130	29054.851465
1.80	140	51953.965545
1.80	150	88027.33244
1.80	160	190944.102953
1.80	170	1032966.020837
1.80	180	6726806.980686
1.90	0	6623746.494744
1.90	10	926671.736511
1.90	20	173747.381327
1.90	30	84713.530982
1.90	40	46151.682668
1.90	50	23551.686988
1.90	60	13280.700042
