R	Gamma	E
5.80	20	-14.15183
5.80	30	-13.736142
5.80	40	-13.226133
5.80	50	-12.683545
5.80	60	-12.170548
5.80	70	-11.737894
5.80	80	-11.41411
5.80	90	-11.202441
5.80	100	-11.091345
5.80	110	-11.076524
5.80	120	-11.17482
5.80	130	-11.407601
5.80	140	-11.771284
5.80	150	-12.209201
5.80	160	-12.626961
5.80	170	-12.927072
5.80	180	-13.034316
5.90	0	-13.584121
5.90	10	-13.504524
5.90	20	-13.268664
5.90	30	-12.907967
5.90	40	-12.467933
5.90	50	-12.00336
5.90	60	-11.568054
5.90	70	-11.203942
5.90	80	-10.931082
5.90	90	-10.747019
5.90	100	-10.637965
5.90	110	-10.600927
5.90	120	-10.657085
5.90	130	-10.835522
5.90	140	-11.143984
5.90	150	-11.536794
5.90	160	-11.925031
5.90	170	-12.20968
5.90	180	-12.312152
6.00	0	-12.714509
6.00	10	-12.645381
6.00	20	-12.440061
6.00	30	-12.127348
6.00	40	-11.74825
6.00	50	-11.35142
6.00	60	-10.983338
6.00	70	-10.67829
6.00	80	-10.449332
6.00	90	-10.28954
6.00	100	-10.183509
6.00	110	-10.129188
6.00	120	-10.150125
6.00	130	-10.282382
6.00	140	-10.5412
6.00	150	-10.891118
6.00	160	-11.249308
6.00	170	-11.517222
6.00	180	-11.614372
6.20	0	-11.148668
6.20	10	-11.096695
6.20	20	-10.940782
6.20	30	-10.70645
6.20	40	-10.426623
6.20	50	-10.13995
6.20	60	-9.8798
6.20	70	-9.668582
6.20	80	-9.509022
6.20	90	-9.388262
6.20	100	-9.289309
6.20	110	-9.211444
6.20	120	-9.180654
6.20	130	-9.239077
6.20	140	-9.413842
6.20	150	-9.685403
6.20	160	-9.983953
6.20	170	-10.216118
6.20	180	-10.301462
6.40	0	-9.79676
6.40	10	-9.757427
6.40	20	-9.640486
6.40	30	-9.466139
6.40	40	-9.261511
6.40	50	-9.0568
6.40	60	-8.876049
6.40	70	-8.73164
6.40	80	-8.621036
6.40	90	-8.527979
6.40	100	-8.436005
6.40	110	-8.344508
6.40	120	-8.27975
6.40	130	-8.285041
6.40	140	-8.393279
6.40	150	-8.596484
6.40	160	-8.837788
6.40	170	-9.032849
6.40	180	-9.105428
6.60	0	-8.634561
6.60	10	-8.60604
6.60	20	-8.518923
6.60	30	-8.390646
6.60	40	-8.242931
6.60	50	-8.099065
6.60	60	-7.975083
6.60	70	-7.878232
