E (cm-1),1->0	,E (cm-1),2->0	,E (cm-1),3->0	,E (cm-1),4->0	,E (cm-1),5->0	,E (cm-1),2->1	,E (cm-1),3->1	,E (cm-1),4->1	,E (cm-1),5->1	,E (cm-1),3->2	,E (cm-1),4->2	,E (cm-1),5->2	,E (cm-1),4->3	,E (cm-1),5->3	,E (cm-1),5->4	
0.04479999999999862,132.56,0.03439999999999088,146.549,0.8687999999999931,13.786,0.4479999999999791,13.1867,0.6720000000000255,1.66188,0.03439999999999088,295.071,0.8687999999999931,81.1695,0.4479999999999791,13.3954,0.6720000000000255,43.0405,0.8687999999999931,90.0636,0.4479999999999791,137.472,0.6720000000000255,6.13218,0.4479999999999791,45.8554,0.6720000000000255,69.2242,0.6720000000000255,24.8917
0.09479999999999933,110.276,0.1343999999999994,87.2563,1.8687999999999931,8.26735,1.447999999999979,8.27707,1.6720000000000255,0.990627,0.1343999999999994,164.442,1.8687999999999931,50.2284,1.447999999999979,8.59815,1.6720000000000255,23.6062,1.8687999999999931,45.929,1.447999999999979,74.0338,1.6720000000000255,2.62119,1.447999999999979,22.8181,1.6720000000000255,39.343,1.6720000000000255,13.2302
0.14480000000000004,78.0963,0.23439999999999372,77.9122,2.868799999999993,6.96544,2.447999999999979,6.09244,2.6720000000000255,0.835678,0.23439999999999372,137.022,2.868799999999993,40.4447,2.447999999999979,6.65934,2.6720000000000255,18.8633,2.868799999999993,35.5464,2.447999999999979,54.9368,2.6720000000000255,2.12315,2.447999999999979,15.8179,2.6720000000000255,32.4777,2.6720000000000255,15.2532
0.19480000000000075,66.0687,0.33440000000000225,62.1913,3.868799999999993,5.92382,3.447999999999979,5.69753,3.6720000000000255,0.782374,0.33440000000000225,108.389,3.868799999999993,33.1109,3.447999999999979,6.662,3.6720000000000255,16.9155,3.868799999999993,28.3019,3.447999999999979,50.4799,3.6720000000000255,1.88196,3.447999999999979,14.8507,3.6720000000000255,30.5396,3.6720000000000255,18.8275
0.24480000000000146,109.115,0.43439999999999657,54.9988,4.868799999999993,4.65156,4.447999999999979,4.6139,4.6720000000000255,0.640518,0.43439999999999657,97.1118,4.868799999999993,26.9379,4.447999999999979,5.35239,4.6720000000000255,13.6758,4.868799999999993,27.4581,4.447999999999979,40.8319,4.6720000000000255,1.49134,4.447999999999979,15.2326,4.6720000000000255,23.3136,4.6720000000000255,7.49275
0.2947999999999986,132.609,0.5343999999999909,53.0676,5.868799999999993,4.202,5.447999999999979,4.00116,5.6720000000000255,0.619848,0.5343999999999909,102.92,5.868799999999993,24.2523,5.447999999999979,4.91889,5.6720000000000255,12.7802,5.868799999999993,31.5613,5.447999999999979,36.9664,5.6720000000000255,1.46083,5.447999999999979,11.3577,5.6720000000000255,23.663,5.6720000000000255,6.97402
0.34479999999999933,76.5215,0.6343999999999994,51.0806,6.868799999999993,3.75603,6.447999999999979,3.66092,6.6720000000000255,0.56255,0.6343999999999994,106.632,6.868799999999993,20.9492,6.447999999999979,4.65189,6.6720000000000255,11.4684,6.868799999999993,22.4173,6.447999999999979,33.8129,6.6720000000000255,1.28232,6.447999999999979,9.54929,6.6720000000000255,20.3571,6.6720000000000255,6.19069
0.39480000000000004,58.1033,0.7343999999999937,45.8986,7.868799999999993,3.41563,7.447999999999979,3.34273,7.6720000000000255,0.525533,0.7343999999999937,96.5334,7.868799999999993,18.6334,7.447999999999979,4.28951,7.6720000000000255,10.6429,7.868799999999993,19.5115,7.447999999999979,30.284,7.6720000000000255,1.29307,7.447999999999979,8.61662,7.6720000000000255,20.335,7.6720000000000255,6.04012
0.44480000000000075,49.1304,0.8344000000000023,40.9865,8.868799999999993,3.54351,8.447999999999979,3.16909,8.672000000000025,0.50181,0.8344000000000023,85.6629,8.868799999999993,17.7184,8.447999999999979,4.15969,8.672000000000025,9.85567,8.868799999999993,18.3521,8.447999999999979,28.2859,8.672000000000025,1.09732,8.447999999999979,8.28347,8.672000000000025,17.7537,8.672000000000025,8.44359
0.49480000000000146,43.6256,0.9343999999999966,37.2368,9.868799999999993,2.93086,9.447999999999979,3.08813,9.672000000000025,0.473754,0.9343999999999966,78.3167,9.868799999999993,15.5489,9.447999999999979,4.18468,9.672000000000025,9.20038,9.868799999999993,17.1758,9.447999999999979,27.2078,9.672000000000025,1.02076,9.447999999999979,8.06605,9.672000000000025,16.5678,9.672000000000025,5.29083
0.5447999999999986,40.1648,1.0343999999999909,34.5293,10.868799999999993,2.7002,10.447999999999979,2.87135,10.672000000000025,0.446108,1.0343999999999909,75.4565,10.868799999999993,14.3006,10.447999999999979,3.93286,10.672000000000025,8.60335,10.868799999999993,16.6226,10.447999999999979,25.4011,10.672000000000025,0.957077,10.447999999999979,8.39502,10.672000000000025,15.5562,10.672000000000025,4.6977
0.5947999999999993,38.231,1.1343999999999994,32.6285,11.868799999999993,2.52106,11.447999999999979,2.65423,11.672000000000025,0.424358,1.1343999999999994,77.8798,11.868799999999993,13.3236,11.447999999999979,3.66094,11.672000000000025,8.11815,11.868799999999993,19.1376,11.447999999999979,23.6969,11.672000000000025,0.919549,11.447999999999979,8.14753,11.672000000000025,15.0068,11.672000000000025,4.40771
0.6448,40.547,1.2343999999999937,31.281,12.868799999999993,2.3746,12.447999999999979,2.49381,12.672000000000025,0.424462,1.2343999999999937,85.8829,12.868799999999993,12.6922,12.447999999999979,3.51767,12.672000000000025,7.9369,12.868799999999993,23.6448,12.447999999999979,22.6014,12.672000000000025,1.11672,12.447999999999979,6.72304,12.672000000000025,18.8174,12.672000000000025,4.6165
