T	1->0	2->0	3->0	4->0	5->0	6->0	7->0	8->0	9->0	10->0	2->1	3->1	4->1	5->1	6->1	7->1	8->1	9->1	10->1	3->2	4->2	5->2	6->2	7->2	8->2	9->2	10->2	4->3	5->3	6->3	7->3	8->3	9->3	10->3	5->4	6->4	7->4	8->4	9->4	10->4	6->5	7->5	8->5	9->5	10->5	7->6	8->6	9->6	10->6	8->7	9->7	10->7	9->8	10->8	10->9	
1.000000000000000000e+00 2.147983117657517100e-10 7.814708520098891425e-11 5.388247530945774700e-11 3.922394789948168965e-11 1.866041653019232315e-11 2.399867140605430935e-11 4.628329977961250770e-12 1.977758847949055662e-11 1.120056159392911287e-12 6.941496046026323695e-12 3.522758940727263580e-10 1.648794433730031113e-10 1.053304667350373296e-10 7.908790404180437709e-11 3.341502374548940115e-11 6.134958338332176283e-11 6.743726290788232222e-12 2.212439918024687210e-11 2.945033062577030966e-12 3.813075950340903237e-10 2.189713148472853829e-10 9.551849092667386195e-11 1.131307707478637562e-10 3.475056705547752432e-11 9.902050674328007624e-11 6.034669462775877120e-12 3.320082915378999406e-11 3.427484241589512854e-10 2.355025229095802703e-10 9.515413290605911761e-11 1.609119532424767518e-10 3.000359596828873352e-11 6.306919365023351036e-11 7.284334401188008304e-12 2.957382881726684712e-10 2.818482244673796097e-10 7.352308232520252021e-11 1.767008682441560884e-10 1.560392675060700827e-11 6.415293495634728863e-11 2.549098339407590270e-10 2.860956942910097733e-10 6.863747744254672566e-11 8.994773472413079511e-11 1.530830342709495008e-11 2.087182411331731221e-10 3.065941388011646147e-10 2.983763908217462086e-11 8.523336538785326319e-11 1.786470562303450935e-10 1.489307715659370021e-10 2.788217612256870941e-11 8.028498131191780765e-11 1.561495323031948202e-10 6.984909827593711842e-11
2.000000000000000000e+00 3.099405777394908161e-10 1.076661966498149974e-10 6.377078503601787117e-11 4.656192168206510202e-11 2.173551419585164656e-11 2.799706309751831400e-11 6.026651870728544577e-12 2.079636847565674596e-11 1.456379168747368234e-12 8.045819104401895779e-12 5.015595391322727424e-10 2.000261640870417233e-10 1.239914620241054199e-10 9.714792776495041346e-11 4.069349073233970456e-11 7.305849949773278262e-11 9.961061678807069815e-12 2.585177645446012182e-11 3.709869072703996727e-12 5.019522241618734042e-10 2.605835704284273667e-10 1.205533539986798688e-10 1.383919069487805843e-10 4.409018317481100828e-11 1.093836481359001528e-10 8.513308396333538178e-12 3.875849917734967844e-11 4.577113579869925177e-10 2.922245146254996149e-10 1.190514634402695078e-10 1.891188413315903268e-10 3.904154756435532369e-11 7.213358083610720896e-11 9.841312911824648896e-12 3.951854735273160326e-10 3.460246240219796281e-10 9.877384799325410631e-11 2.046139729985999105e-10 2.095172774083866769e-11 7.436200715766784077e-11 3.338228850180194271e-10 3.633849328367606761e-10 8.336267872899183595e-11 1.117110861866613069e-10 1.971507996966196281e-11 2.671571194377738450e-10 3.602774731322051275e-10 3.599676956535284340e-11 1.103460798489036458e-10 2.128730113127248044e-10 1.934441449741087700e-10 3.446884734379550581e-11 9.999829907969565715e-11 2.014978040427444041e-10 8.719763129685408294e-11
3.000000000000000000e+00 3.751220021259379364e-10 1.171841378097834596e-10 6.518559558114648622e-11 4.772773383683118936e-11 2.242756897366301778e-11 2.894236331862072715e-11 6.497970821859993415e-12 1.964912517195478097e-11 1.597911460958467180e-12 8.323120887955996933e-12 5.721471154150189555e-10 2.081732946672790959e-10 1.270289067578807148e-10 1.024437926987103535e-10 4.227125720962344687e-11 7.600350414537712444e-11 1.062347895570692552e-11 2.689502848021096552e-11 4.007125513404029595e-12 5.507846368873749053e-10 2.685449741501221914e-10 1.259439095916972409e-10 1.450799113606622873e-10 4.674730193957903168e-11 1.045947129180079554e-10 9.456828651267045447e-12 3.987590600963608948e-11 4.949068471863725767e-10 3.056002820979601610e-10 1.241445301970276380e-10 1.949945820085485357e-10 3.926951394282306052e-11 7.350201539861489741e-11 1.074880147346696335e-11 4.245899821216434039e-10 3.625180357070475586e-10 1.054885162296271332e-10 1.984576786266666774e-10 2.254853106458986582e-11 7.644440248549435552e-11 3.582823968725232314e-10 3.832695750833240537e-10 8.231965432529171021e-11 1.178422120096853941e-10 2.118826012789349687e-11 2.834105349082672845e-10 3.531727017419741420e-10 3.787853391464388170e-11 1.182563100843258837e-10 2.105232851123772587e-10 2.068690485745909557e-10 3.605721543934825582e-11 1.053111127471335740e-10 2.153331167459504005e-10 9.172119936800199974e-11
4.000000000000000000e+00 4.202915448136745268e-10 1.195026146228153777e-10 6.435269210771591744e-11 4.743296295159832373e-11 2.222208560340020079e-11 2.879530689480424132e-11 6.504580546658424234e-12 1.816815390586920603e-11 1.637251570652632148e-12 8.305140099634656728e-12 6.091602913251984966e-10 2.089013783834491932e-10 1.254473388538401963e-10 1.031594721511759823e-10 4.161508106416368097e-11 7.487244580867428655e-11 1.040949258535401176e-11 2.700123268669360228e-11 4.090797223658874777e-12 5.736198334626729609e-10 2.671348085816627270e-10 1.250157642178120962e-10 1.450559904579702132e-10 4.630068730952000586e-11 9.727424270642791761e-11 9.704679034147221754e-12 3.961210702399691106e-11 5.079281186830874398e-10 3.049665472268710188e-10 1.225692305571780083e-10 1.914748703396776529e-10 3.723183714666682986e-11 7.265601072109833882e-11 1.097440553725707480e-11 4.322429427496499079e-10 3.619955794241241453e-10 1.045788450394480637e-10 1.854829112288594681e-10 2.277526650373342693e-11 7.589613030720475264e-11 3.637908681996040085e-10 3.800319098556835652e-10 7.737412090040757790e-11 1.185428708704400140e-10 2.147247432924238051e-11 2.830399210249269186e-10 3.325410453351410900e-10 3.796728211396498388e-11 1.199725915334564575e-10 1.998602417511062580e-10 2.095076793479649178e-10 3.593123304782093960e-11 1.062490046436206155e-10 2.178792142209834462e-10 9.241859329405106061e-11
5.000000000000000000e+00 4.517115426148573160e-10 1.190682378692893199e-10 6.287239990377850056e-11 4.676719423198543888e-11 2.166367075300058833e-11 2.815314090765982964e-11 6.297444112589447208e-12 1.679959779894512497e-11 1.626840615266581605e-12 8.174753059440135553e-12 6.299589709506321765e-10 2.073954003605747076e-10 1.224446550203346825e-10 1.020191506444724168e-10 4.007283817102845191e-11 7.202744880070775291e-11 9.927109593148747599e-12 2.670566666837365740e-11 4.069625573206473480e-12 5.853647248750305764e-10 2.628053634299248359e-10 1.219035771960350623e-10 1.421019133467364237e-10 4.452030595352828300e-11 9.029605102250582925e-11 9.640006004074307541e-12 3.887566887387210111e-11 5.123576827711537777e-10 2.992200838475470444e-10 1.185073557613387333e-10 1.840573679627846933e-10 3.477425786840976450e-11 7.105689948040328510e-11 1.089997674213552409e-11 4.321726294056646795e-10 3.541402424194158828e-10 1.006465025343214458e-10 1.724670094812334133e-10 2.244735226798089567e-11 7.441941284022365764e-11 3.614907947701738481e-10 3.672871977652904775e-10 7.196169350673079581e-11 1.170853387407028248e-10 2.126151190558492622e-11 2.761325138771216974e-10 3.109887463084492561e-10 3.735918671100525009e-11 1.191412466376471650e-10 1.888634088857680161e-10 2.078284931856916533e-10 3.520099998737924087e-11 1.059183586416738733e-10 2.158853422257264770e-10 9.198847085308774709e-11
6.000000000000000000e+00 4.734229323779469043e-10 1.175245921128315582e-10 6.123197071921353968e-11 4.598768797972833397e-11 2.096298103954267749e-11 2.727571939026030622e-11 6.003558649314392829e-12 1.562030960698545089e-11 1.592222398103991194e-12 8.002746059148301067e-12 6.416650090939996419e-10 2.051110686172888822e-10 1.190154164461207186e-10 1.000231826151472952e-10 3.820994246790577885e-11 6.859362419350956357e-11 9.383977343075575219e-12 2.623163533923936739e-11 3.995338063536322315e-12 5.912951743727671681e-10 2.574733205210091642e-10 1.180264245871478001e-10 1.377902335343078254e-10 4.225012964794373727e-11 8.420153690129561942e-11 9.431518845101786517e-12 3.798149299492947662e-11 5.128817655996339745e-10 2.914233074866240370e-10 1.135818601572479372e-10 1.753236959062133925e-10 3.240978843855700968e-11 6.920989628531642700e-11 1.068733232969378750e-11 4.287620550204766282e-10 3.429532834390529457e-10 9.570578591236176061e-11 1.608843505074847747e-10 2.188616319697362719e-11 7.262649308452110534e-11 3.556291118057837778e-10 3.511073269312953650e-10 6.698391829258295683e-11 1.147195573260870329e-10 2.083673081215077820e-11 2.670773405698113906e-10 2.914813745358234990e-10 3.649771567016263206e-11 1.171849717498584409e-10 1.793942347120069973e-10 2.042906089954829822e-10 3.427113959856653506e-11 1.053328022660090211e-10 2.119601058649073768e-10 9.132789726939291570e-11
7.000000000000000000e+00 4.880599111224320618e-10 1.155148717090698172e-10 5.958703382046580360e-11 4.515282121541813664e-11 2.021070471246563787e-11 2.629986379115594761e-11 5.684763293491047419e-12 1.461929984192763006e-11 1.546247050434452901e-12 7.818974060749400346e-12 6.475781218870445999e-10 2.024592956714230507e-10 1.154918289728181949e-10 9.760682238104422616e-11 3.628184388042281700e-11 6.509045805421939922e-11 8.852877248593439716e-12 2.568491281749290647e-11 3.894585746405093897e-12 5.935426817810051059e-10 2.517555782833535477e-10 1.139364045147621738e-10 1.329124550676974808e-10 3.988404623366291485e-11 7.898373248229734066e-11 9.158839112208036416e-12 3.705324584178379137e-11 5.111292000268781228e-10 2.828176471296502254e-10 1.084942721035232457e-10 1.664776277866995663e-10 3.027079901010037778e-11 6.732213643844595788e-11 1.041207303354215505e-11 4.236749423243619900e-10 3.304301437995789930e-10 9.064059348051774462e-11 1.508845212130572908e-10 2.123422414728385021e-11 7.076385424810603757e-11 3.482184730244338857e-10 3.342754324195564057e-10 6.262655754031178225e-11 1.119981427583059887e-10 2.032347293120861543e-11 2.578184852161076227e-10 2.744675307510190876e-10 3.557178291501856078e-11 1.147372208108215590e-10 1.716790227764381351e-10 1.999757594767348233e-10 3.330432365761086023e-11 1.048325346505090158e-10 2.072450274252293710e-10 9.074119209573346844e-11
8.000000000000000000e+00 4.974184922506160882e-10 1.133059270877057426e-10 5.798700121004230129e-11 4.427925447060979517e-11 1.945087421013033101e-11 2.530197135356921795e-11 5.370098014781320077e-12 1.376848933674200252e-11 1.495620760531520046e-12 7.636608080358640607e-12 6.494687482542065174e-10 1.995665264063892208e-10 1.120000559403764024e-10 9.499494131201709159e-11 3.440667403742719554e-11 6.174545326771245467e-11 8.358339433954092178e-12 2.511844088354723652e-11 3.781885846219720160e-12 5.931687883681810150e-10 2.458900318176209786e-10 1.098758898244525689e-10 1.278961563774333336e-10 3.759877013286770721e-11 7.451925128726141443e-11 8.861685045760759892e-12 3.614320005172694768e-11 5.078436464650250419e-10 2.739959905984518438e-10 1.035617553396079451e-10 1.580513286985282850e-10 2.837358108318063669e-11 6.548511557275005604e-11 1.011215738806251322e-11 4.177209220151690275e-10 3.176366413217529092e-10 8.582416527683496641e-11 1.422967301829008279e-10 2.055928082238935224e-11 6.893664670637251180e-11 3.403231791627164307e-10 3.180346135469883599e-10 5.886955300983726465e-11 1.091869560496149010e-10 1.978186958315670782e-11 2.491804544190395424e-10 2.597467352219107838e-10 3.466398084851948440e-11 1.121058945871439101e-10 1.655294021000563354e-10 1.954039577460726277e-10 3.236907093609589086e-11 1.045213629354094304e-10 2.022815043665841789e-10 9.031974086993218540e-11
9.000000000000000000e+00 5.027878417857263695e-10 1.110181152824136773e-10 5.644731036085417628e-11 4.337805521211977754e-11 1.870656260613663536e-11 2.432438667040370591e-11 5.072374173900092639e-12 1.304042186075472338e-11 1.443915796219093705e-12 7.461331361232617184e-12 6.484397148794511007e-10 1.964921006896007362e-10 1.085973837468904556e-10 9.231783484391878120e-11 3.263682188800741326e-11 5.864696990120532939e-11 7.906657107988045309e-12 2.455897596524214263e-11 3.665340808941634880e-12 5.908431281985825887e-10 2.399998052085133710e-10 1.059593986049235053e-10 1.229728552929873631e-10 3.546676581102328868e-11 7.067727951189566342e-11 8.560448133149086196e-12 3.527316433179257616e-11 5.034860603814481468e-10 2.652746366932240046e-10 9.892296294908928593e-11 1.502519865888030775e-10 2.669920474595182361e-11 6.373835135472503428e-11 9.807347309957695397e-12 4.113738800482010171e-10 3.051423809036259013e-10 8.139611188981063986e-11 1.348977378308476591e-10 1.989435079950419206e-11 6.718869860476036733e-11 3.325193458997760340e-10 3.028937522219003708e-10 5.563918748669670049e-11 1.064177635997776895e-10 1.924175909232337989e-11 2.414666070273096331e-10 2.469853179624425784e-10 3.380915052439788106e-11 1.094472285044814774e-10 1.606822719456236031e-10 1.908350471774400907e-10 3.149296334164922948e-11 1.044147443354696015e-10 1.973350622080512978e-10 9.007371390604884278e-11
1.000000000000000000e+01 5.051300212682772365e-10 1.087122904771179928e-10 5.497267600461847782e-11 4.246055095474469931e-11 1.799005356762784338e-11 2.338947757212119743e-11 4.796430513066393631e-12 1.241206701456431276e-11 1.393034433077858225e-12 7.295234422892194696e-12 6.452606726316727299e-10 1.932836859415846074e-10 1.053141233516589235e-10 8.965488669663525100e-11 3.099195336165015972e-11 5.581792575050152409e-11 7.497112099084976836e-12 2.401951975410955978e-11 3.549466470555520810e-12 5.870604969165940952e-10 2.341661292430507498e-10 1.022407919541302813e-10 1.182627813437402641e-10 3.351075776345607862e-11 6.734502330258766494e-11 8.265597642850921209e-12 3.445062475661402146e-11 4.983965579669877866e-10 2.568294232806868512e-10 9.462874340316950294e-11 1.431319137522305142e-10 2.522005512591741104e-11 6.209593962431593642e-11 9.507939380647971469e-12 4.049343388934910046e-10 2.932379186152776323e-10 7.738934619641376597e-11 1.284825496918220921e-10 1.925516159501915318e-11 6.553506455702054990e-11 3.251087251040394006e-10 2.890114461034844177e-10 5.285524119653407925e-11 1.037541275162609993e-10 1.871773061156696370e-11 2.347385823614985853e-10 2.358603528411922216e-10 3.301952606808331415e-11 1.068402989063450093e-10 1.568919758095132722e-10 1.863975605540404667e-10 3.068435485490569417e-11 1.044938308320477369e-10 1.925334383701141202e-10 8.998140563280543326e-11
