R	0.0	30.0	60.0	90.0
1.0	45873.744739	38610.987103	24624.209633	19346.776071
1.1	39538.993199	31416.206978	17191.594753	12130.917188
1.2	38294.226469	28163.188325	13030.025438	7695.951178
1.3	39321.340407	25924.717485	10319.892513	4827.913505
1.4	40097.509389	22929.455188	8225.000334	2914.649175
1.5	21487.881871	18814.027516	6433.143149	1625.87129
1.6	41691.250926	14453.077116	4874.336574	764.692291
1.7	14888.745144	10618.899834	3557.256806	202.558252
1.8	10362.192319	7563.426845	2492.148938	-149.61604
1.9	7111.922497	5256.878979	1668.382098	-355.599869
2.0	4813.369786	3573.943971	1056.985366	-461.771885
2.1	3208.237627	2375.770459	620.116983	-501.94577
2.2	2100.415032	1539.501423	319.098146	-500.517952
2.3	1344.761651	966.105953	119.30305	-474.677183
2.4	835.690101	579.618695	-7.798077	-436.102069
2.5	497.373459	323.676612	-84.327181	-392.365707
2.6	275.979642	157.509688	-126.680677	-348.115211
2.7	133.739016	52.247224	-146.593955	-306.015916
2.8	44.470416	-12.209022	-152.240391	-267.448195
2.9	-9.767809	-49.689309	-149.187678	-232.98485
3.0	-41.150723	-69.631139	-141.152285	-202.706392
3.1	-57.870021	-78.434125	-130.566918	-176.406009
3.2	-65.384436	-80.398964	-118.98698	-153.728147
3.3	-67.280786	-78.369335	-107.379015	-134.257364
3.4	-65.869306	-74.176419	-96.311404	-117.571439
3.5	-62.604611	-68.956482	-86.089239	-103.276035
3.6	-58.386801	-63.384275	-76.842544	-91.017288
3.7	-53.770586	-57.842416	-68.593077	-80.486458
3.8	-49.100672	-52.538453	-61.294316	-71.418503
3.9	-44.592537	-47.582229	-54.866272	-63.588027
4.0	-40.377957	-43.025134	-49.216156	-56.804538
4.1	-36.530612	-38.888937	-44.25058	-50.907334
4.2	-33.081395	-35.170638	-39.882338	-45.761712
4.3	-30.028798	-31.856014	-36.033586	-41.254898
4.4	-27.347401	-28.916213	-32.63605	-37.29217
4.5	-24.996015	-26.316963	-29.63064	-33.796771
4.6	-22.925896	-24.01803	-26.965577	-30.702929
4.7	-21.088265	-21.979353	-24.597993	-27.955925
4.8	-19.439985	-20.163368	-22.488399	-25.511415
4.9	-17.946624	-18.537201	-20.604863	-23.330395
5.0	-16.582952	-17.072759	-18.918274	-21.379983
5.1	-15.331635	-15.749309	-17.404014	-19.632102
5.2	-14.181084	-14.548667	-16.041119	-18.061545
5.3	-13.123283	-13.45689	-14.811338	-16.648424
5.4	-12.152049	-12.462767	-13.699086	-15.373482
5.5	-11.261896	-11.556481	-12.690281	-14.220602
5.6	-10.447427	-10.729829	-11.774634	-13.175758
5.7	-9.703131	-9.975323	-10.941357	-12.226767
5.8	-9.023406	-9.28619	-10.181686	-11.363039
5.9	-8.402689	-8.656214	-9.487922	-10.575472
6.0	-7.835614	-8.079738	-8.853297	-9.855785
6.2	-6.842517	-7.067159	-7.738337	-8.593127
6.4	-6.006961	-6.212877	-6.796404	-7.528461
6.6	-5.302171	-5.486584	-5.994297	-6.623802
6.8	-4.702657	-4.867716	-5.309883	-5.853411
7.0	-4.189058	-4.335884	-4.721333	-5.192642
7.2	-3.745932	-3.875982	-4.212523	-4.623023
7.4	-3.361092	-3.476016	-3.770534	-4.129648
7.6	-3.02497	-3.126443	-3.384939	-3.700422
7.8	-2.730006	-2.819642	-3.047239	-3.325472
8.0	-2.470144	-2.549415	-2.750455	-2.996703
8.2	-2.240431	-2.310661	-2.488805	-2.707429
8.4	-2.036756	-2.099111	-2.257437	-2.452093
8.6	-1.855662	-1.911161	-2.052282	-2.226049
8.8	-1.694222	-1.743751	-1.869883	-2.025387
9.0	-1.549939	-1.594269	-1.707304	-1.846786
9.5	-1.250025	-1.284022	-1.370909	-1.478213
10.0	-1.019658	-1.046134	-1.113857	-1.197469
10.5	-0.839879	-0.860771	-0.914216	-0.980137
11.0	-0.697895	-0.714573	-0.757228	-0.809774
11.5	-0.584519	-0.597978	-0.632382	-0.6747
12.0	-0.493087	-0.504057	-0.532078	-0.566486
12.5	-0.418686	-0.427711	-0.450748	-0.478974
13.0	-0.357649	-0.36514	-0.384242	-0.407586
13.5	-0.307204	-0.313472	-0.329438	-0.348894
14.0	-0.265225	-0.270511	-0.283952	-0.300284
14.5	-0.23007	-0.234557	-0.245955	-0.259753
15.0	-0.200454	-0.204289	-0.214015	-0.225748
16.0	-0.15401	-0.156864	-0.164071	-0.1727
17.0	-0.120032	-0.122201	-0.127659	-0.134141
18.0	-0.094735	-0.096416	-0.100627	-0.105587
19.0	-0.075603	-0.076928	-0.080234	-0.084093
20.0	-0.060932	-0.061992	-0.064629	-0.067678
21.0	-0.049541	-0.050401	-0.052533	-0.054976
22.0	-0.040596	-0.041302	-0.043048	-0.04503
23.0	-0.033499	-0.034085	-0.035532	-0.037159
24.0	-0.027818	-0.028312	-0.029521	-0.030873
25.0	-0.023231	-0.023649	-0.024672	-0.025803
50.0	-0.000436	-0.000473	-0.000562	-0.000652
100.0	5.6e-05	5e-05	3.7e-05	2e-05
