2 1 1 2 1.69993e-10 2.17477e-10 2.53075e-10 2.80379e-10 3.01342e-10 3.17295e-10 3.29197e-10 3.37790e-10 3.43682e-10 3.47381e-10 3.49315e-10 3.49841e-10 3.49255e-10 3.47798e-10 3.45665e-10 3.43013e-10 3.39968e-10 3.36629e-10 3.33074e-10 3.29366e-10 3.25554e-10 3.21675e-10 3.17760e-10 3.13832e-10 3.09908e-10 3.06003e-10 3.02128e-10 2.98290e-10 2.94495e-10 2.90749e-10 2.87054e-10 2.83413e-10 2.79828e-10 2.76300e-10 2.72829e-10 2.69415e-10 2.66059e-10 2.62760e-10 2.59519e-10 2.56333e-10 2.53203e-10 2.50128e-10 2.47107e-10 2.44139e-10 2.41224e-10 2.38360e-10 2.35547e-10 2.32784e-10 2.30069e-10 2.27402e-10 2.24782e-10 2.22209e-10 2.19680e-10 2.17196e-10 2.14755e-10 2.12357e-10 2.10001e-10 2.07685e-10 2.05409e-10 2.03173e-10 2.00975e-10 1.98815e-10 1.96692e-10 1.94605e-10 1.92553e-10 1.90536e-10 1.88553e-10 1.86604e-10 1.84687e-10 1.82802e-10 1.80948e-10 1.79125e-10 1.77332e-10 1.75568e-10 1.73833e-10 1.72126e-10 1.70447e-10 1.68795e-10 1.67170e-10 1.65570e-10 1.63996e-10 1.62447e-10 1.60923e-10 1.59422e-10 1.57945e-10 1.56491e-10 1.55059e-10 1.53649e-10 1.52261e-10 1.50894e-10 1.49548e-10 1.48223e-10 1.46917e-10 1.45631e-10 1.44364e-10 1.43116e-10 1.41886e-10 1.40674e-10 1.39481e-10 1.38304e-10
3 1 1 3 9.07115e-11 1.02747e-10 1.08569e-10 1.10435e-10 1.10083e-10 1.08533e-10 1.06340e-10 1.03811e-10 1.01123e-10 9.83816e-11 9.56536e-11 9.29813e-11 9.03913e-11 8.78995e-11 8.55148e-11 8.32408e-11 8.10779e-11 7.90239e-11 7.70752e-11 7.52270e-11 7.34741e-11 7.18109e-11 7.02318e-11 6.87312e-11 6.73039e-11 6.59448e-11 6.46490e-11 6.34120e-11 6.22298e-11 6.10985e-11 6.00145e-11 5.89745e-11 5.79755e-11 5.70148e-11 5.60899e-11 5.51985e-11 5.43384e-11 5.35078e-11 5.27048e-11 5.19278e-11 5.11753e-11 5.04460e-11 4.97386e-11 4.90520e-11 4.83850e-11 4.77367e-11 4.71062e-11 4.64926e-11 4.58952e-11 4.53132e-11 4.47460e-11 4.41928e-11 4.36532e-11 4.31266e-11 4.26124e-11 4.21102e-11 4.16195e-11 4.11399e-11 4.06710e-11 4.02124e-11 3.97637e-11 3.93247e-11 3.88950e-11 3.84742e-11 3.80621e-11 3.76585e-11 3.72630e-11 3.68754e-11 3.64955e-11 3.61231e-11 3.57578e-11 3.53996e-11 3.50482e-11 3.47034e-11 3.43650e-11 3.40329e-11 3.37069e-11 3.33869e-11 3.30726e-11 3.27639e-11 3.24607e-11 3.21628e-11 3.18701e-11 3.15825e-11 3.12999e-11 3.10220e-11 3.07489e-11 3.04803e-11 3.02163e-11 2.99566e-11 2.97011e-11 2.94499e-11 2.92027e-11 2.89594e-11 2.87201e-11 2.84845e-11 2.82527e-11 2.80245e-11 2.77998e-11 2.75786e-11
3 2 2 3 2.95722e-10 3.48528e-10 3.85461e-10 4.13431e-10 4.34703e-10 4.50659e-10 4.62289e-10 4.70364e-10 4.75520e-10 4.78299e-10 4.79163e-10 4.78499e-10 4.76632e-10 4.73828e-10 4.70302e-10 4.66228e-10 4.61746e-10 4.56965e-10 4.51972e-10 4.46836e-10 4.41609e-10 4.36332e-10 4.31038e-10 4.25752e-10 4.20491e-10 4.15270e-10 4.10101e-10 4.04990e-10 3.99945e-10 3.94969e-10 3.90065e-10 3.85235e-10 3.80480e-10 3.75801e-10 3.71199e-10 3.66672e-10 3.62221e-10 3.57845e-10 3.53543e-10 3.49313e-10 3.45157e-10 3.41071e-10 3.37055e-10 3.33108e-10 3.29229e-10 3.25417e-10 3.21669e-10 3.17987e-10 3.14367e-10 3.10809e-10 3.07313e-10 3.03876e-10 3.00497e-10 2.97176e-10 2.93912e-10 2.90703e-10 2.87548e-10 2.84446e-10 2.81397e-10 2.78399e-10 2.75451e-10 2.72553e-10 2.69703e-10 2.66900e-10 2.64144e-10 2.61433e-10 2.58767e-10 2.56145e-10 2.53565e-10 2.51028e-10 2.48532e-10 2.46077e-10 2.43661e-10 2.41284e-10 2.38945e-10 2.36643e-10 2.34378e-10 2.32149e-10 2.29955e-10 2.27795e-10 2.25670e-10 2.23577e-10 2.21517e-10 2.19489e-10 2.17492e-10 2.15525e-10 2.13589e-10 2.11682e-10 2.09804e-10 2.07954e-10 2.06132e-10 2.04337e-10 2.02569e-10 2.00826e-10 1.99110e-10 1.97419e-10 1.95752e-10 1.94110e-10 1.92491e-10 1.90895e-10
4 1 1 4 4.32147e-11 4.60137e-11 4.39307e-11 4.12084e-11 3.87794e-11 3.67812e-11 3.51626e-11 3.38419e-11 3.27473e-11 3.18239e-11 3.10311e-11 3.03397e-11 2.97283e-11 2.91812e-11 2.86865e-11 2.82351e-11 2.78199e-11 2.74351e-11 2.70761e-11 2.67390e-11 2.64207e-11 2.61185e-11 2.58301e-11 2.55536e-11 2.52873e-11 2.50299e-11 2.47802e-11 2.45372e-11 2.43001e-11 2.40681e-11 2.38408e-11 2.36174e-11 2.33977e-11 2.31813e-11 2.29680e-11 2.27573e-11 2.25493e-11 2.23437e-11 2.21404e-11 2.19392e-11 2.17402e-11 2.15432e-11 2.13482e-11 2.11552e-11 2.09641e-11 2.07749e-11 2.05876e-11 2.04021e-11 2.02186e-11 2.00369e-11 1.98571e-11 1.96792e-11 1.95032e-11 1.93290e-11 1.91567e-11 1.89863e-11 1.88178e-11 1.86511e-11 1.84863e-11 1.83234e-11 1.81623e-11 1.80031e-11 1.78457e-11 1.76902e-11 1.75366e-11 1.73847e-11 1.72347e-11 1.70865e-11 1.69401e-11 1.67955e-11 1.66527e-11 1.65116e-11 1.63722e-11 1.62346e-11 1.60987e-11 1.59645e-11 1.58320e-11 1.57012e-11 1.55720e-11 1.54444e-11 1.53184e-11 1.51940e-11 1.50712e-11 1.49500e-11 1.48303e-11 1.47121e-11 1.45954e-11 1.44801e-11 1.43664e-11 1.42540e-11 1.41431e-11 1.40336e-11 1.39255e-11 1.38187e-11 1.37133e-11 1.36092e-11 1.35065e-11 1.34050e-11 1.33047e-11 1.32057e-11
4 2 2 4 1.73182e-10 1.81410e-10 1.81503e-10 1.78341e-10 1.73740e-10 1.68553e-10 1.63188e-10 1.57851e-10 1.52648e-10 1.47641e-10 1.42861e-10 1.38324e-10 1.34034e-10 1.29989e-10 1.26182e-10 1.22604e-10 1.19242e-10 1.16083e-10 1.13115e-10 1.10323e-10 1.07694e-10 1.05217e-10 1.02878e-10 1.00669e-10 9.85766e-11 9.65932e-11 9.47096e-11 9.29179e-11 9.12107e-11 8.95816e-11 8.80243e-11 8.65336e-11 8.51045e-11 8.37323e-11 8.24132e-11 8.11433e-11 7.99194e-11 7.87384e-11 7.75974e-11 7.64941e-11 7.54261e-11 7.43913e-11 7.33878e-11 7.24138e-11 7.14679e-11 7.05483e-11 6.96540e-11 6.87835e-11 6.79357e-11 6.71096e-11 6.63042e-11 6.55186e-11 6.47520e-11 6.40035e-11 6.32724e-11 6.25580e-11 6.18598e-11 6.11770e-11 6.05091e-11 5.98556e-11 5.92160e-11 5.85898e-11 5.79766e-11 5.73759e-11 5.67873e-11 5.62105e-11 5.56451e-11 5.50907e-11 5.45471e-11 5.40138e-11 5.34907e-11 5.29774e-11 5.24736e-11 5.19790e-11 5.14935e-11 5.10168e-11 5.05487e-11 5.00888e-11 4.96371e-11 4.91933e-11 4.87571e-11 4.83285e-11 4.79072e-11 4.74930e-11 4.70858e-11 4.66854e-11 4.62916e-11 4.59043e-11 4.55233e-11 4.51485e-11 4.47797e-11 4.44168e-11 4.40597e-11 4.37082e-11 4.33622e-11 4.30216e-11 4.26862e-11 4.23560e-11 4.20308e-11 4.17105e-11
4 3 3 4 3.21100e-10 3.83581e-10 4.23243e-10 4.52486e-10 4.74540e-10 4.91037e-10 5.03030e-10 5.11307e-10 5.16515e-10 5.19213e-10 5.19882e-10 5.18933e-10 5.16710e-10 5.13498e-10 5.09526e-10 5.04982e-10 5.00014e-10 4.94738e-10 4.89247e-10 4.83613e-10 4.77892e-10 4.72127e-10 4.66351e-10 4.60590e-10 4.54864e-10 4.49185e-10 4.43567e-10 4.38015e-10 4.32538e-10 4.27137e-10 4.21817e-10 4.16578e-10 4.11423e-10 4.06351e-10 4.01362e-10 3.96456e-10 3.91632e-10 3.86890e-10 3.82228e-10 3.77646e-10 3.73142e-10 3.68716e-10 3.64365e-10 3.60089e-10 3.55886e-10 3.51755e-10 3.47695e-10 3.43705e-10 3.39783e-10 3.35928e-10 3.32139e-10 3.28414e-10 3.24753e-10 3.21154e-10 3.17616e-10 3.14138e-10 3.10719e-10 3.07358e-10 3.04053e-10 3.00803e-10 2.97608e-10 2.94466e-10 2.91377e-10 2.88338e-10 2.85350e-10 2.82412e-10 2.79521e-10 2.76678e-10 2.73882e-10 2.71131e-10 2.68425e-10 2.65762e-10 2.63143e-10 2.60565e-10 2.58029e-10 2.55533e-10 2.53077e-10 2.50660e-10 2.48281e-10 2.45939e-10 2.43634e-10 2.41364e-10 2.39130e-10 2.36931e-10 2.34765e-10 2.32632e-10 2.30532e-10 2.28464e-10 2.26427e-10 2.24421e-10 2.22445e-10 2.20498e-10 2.18580e-10 2.16691e-10 2.14829e-10 2.12994e-10 2.11187e-10 2.09405e-10 2.07650e-10 2.05919e-10
5 1 1 5 2.83784e-11 2.55910e-11 2.25218e-11 2.01472e-11 1.83063e-11 1.68335e-11 1.56204e-11 1.45981e-11 1.37220e-11 1.29614e-11 1.22949e-11 1.17062e-11 1.11833e-11 1.07164e-11 1.02977e-11 9.92074e-12 9.58016e-12 9.27136e-12 8.99045e-12 8.73406e-12 8.49927e-12 8.28357e-12 8.08475e-12 7.90091e-12 7.73036e-12 7.57163e-12 7.42346e-12 7.28470e-12 7.15437e-12 7.03161e-12 6.91564e-12 6.80580e-12 6.70150e-12 6.60220e-12 6.50745e-12 6.41685e-12 6.33003e-12 6.24666e-12 6.16648e-12 6.08921e-12 6.01465e-12 5.94258e-12 5.87283e-12 5.80523e-12 5.73966e-12 5.67596e-12 5.61404e-12 5.55378e-12 5.49509e-12 5.43788e-12 5.38208e-12 5.32762e-12 5.27442e-12 5.22243e-12 5.17161e-12 5.12188e-12 5.07322e-12 5.02558e-12 4.97892e-12 4.93320e-12 4.88839e-12 4.84446e-12 4.80137e-12 4.75911e-12 4.71764e-12 4.67694e-12 4.63699e-12 4.59776e-12 4.55923e-12 4.52139e-12 4.48422e-12 4.44770e-12 4.41180e-12 4.37652e-12 4.34184e-12 4.30774e-12 4.27422e-12 4.24124e-12 4.20882e-12 4.17692e-12 4.14553e-12 4.11466e-12 4.08427e-12 4.05437e-12 4.02494e-12 3.99598e-12 3.96746e-12 3.93938e-12 3.91174e-12 3.88451e-12 3.85770e-12 3.83130e-12 3.80529e-12 3.77966e-12 3.75442e-12 3.72954e-12 3.70503e-12 3.68087e-12 3.65707e-12 3.63360e-12
5 2 2 5 8.46635e-11 8.32759e-11 7.75837e-11 7.24271e-11 6.82787e-11 6.50292e-11 6.24807e-11 6.04518e-11 5.88003e-11 5.74220e-11 5.62433e-11 5.52124e-11 5.42933e-11 5.34605e-11 5.26958e-11 5.19860e-11 5.13211e-11 5.06936e-11 5.00977e-11 4.95284e-11 4.89821e-11 4.84555e-11 4.79460e-11 4.74514e-11 4.69697e-11 4.64995e-11 4.60394e-11 4.55882e-11 4.51451e-11 4.47092e-11 4.42799e-11 4.38565e-11 4.34387e-11 4.30261e-11 4.26184e-11 4.22153e-11 4.18166e-11 4.14221e-11 4.10319e-11 4.06456e-11 4.02633e-11 3.98850e-11 3.95105e-11 3.91399e-11 3.87731e-11 3.84101e-11 3.80509e-11 3.76955e-11 3.73440e-11 3.69963e-11 3.66523e-11 3.63122e-11 3.59759e-11 3.56434e-11 3.53148e-11 3.49899e-11 3.46688e-11 3.43515e-11 3.40380e-11 3.37283e-11 3.34223e-11 3.31201e-11 3.28215e-11 3.25267e-11 3.22355e-11 3.19480e-11 3.16641e-11 3.13838e-11 3.11071e-11 3.08338e-11 3.05641e-11 3.02979e-11 3.00350e-11 2.97756e-11 2.95196e-11 2.92668e-11 2.90174e-11 2.87711e-11 2.85282e-11 2.82883e-11 2.80516e-11 2.78180e-11 2.75875e-11 2.73599e-11 2.71353e-11 2.69137e-11 2.66950e-11 2.64791e-11 2.62660e-11 2.60557e-11 2.58481e-11 2.56432e-11 2.54410e-11 2.52413e-11 2.50443e-11 2.48498e-11 2.46578e-11 2.44682e-11 2.42811e-11 2.40964e-11
5 3 3 5 1.82467e-10 1.97102e-10 1.99760e-10 1.98102e-10 1.94398e-10 1.89701e-10 1.84553e-10 1.79252e-10 1.73968e-10 1.68802e-10 1.63813e-10 1.59037e-10 1.54491e-10 1.50182e-10 1.46109e-10 1.42267e-10 1.38647e-10 1.35236e-10 1.32023e-10 1.28994e-10 1.26137e-10 1.23439e-10 1.20888e-10 1.18472e-10 1.16181e-10 1.14005e-10 1.11935e-10 1.09961e-10 1.08077e-10 1.06276e-10 1.04551e-10 1.02896e-10 1.01306e-10 9.97762e-11 9.83025e-11 9.68809e-11 9.55079e-11 9.41801e-11 9.28948e-11 9.16492e-11 9.04411e-11 8.92681e-11 8.81283e-11 8.70198e-11 8.59411e-11 8.48905e-11 8.38668e-11 8.28685e-11 8.18946e-11 8.09438e-11 8.00153e-11 7.91081e-11 7.82213e-11 7.73541e-11 7.65057e-11 7.56754e-11 7.48627e-11 7.40668e-11 7.32872e-11 7.25233e-11 7.17747e-11 7.10408e-11 7.03211e-11 6.96153e-11 6.89230e-11 6.82436e-11 6.75769e-11 6.69225e-11 6.62801e-11 6.56493e-11 6.50298e-11 6.44213e-11 6.38235e-11 6.32362e-11 6.26591e-11 6.20918e-11 6.15343e-11 6.09862e-11 6.04474e-11 5.99175e-11 5.93964e-11 5.88839e-11 5.83797e-11 5.78837e-11 5.73957e-11 5.69156e-11 5.64430e-11 5.59779e-11 5.55202e-11 5.50695e-11 5.46258e-11 5.41890e-11 5.37588e-11 5.33352e-11 5.29180e-11 5.25070e-11 5.21022e-11 5.17033e-11 5.13104e-11 5.09231e-11
5 4 4 5 3.67765e-10 4.15393e-10 4.48633e-10 4.74775e-10 4.95058e-10 5.10400e-10 5.21569e-10 5.29221e-10 5.33936e-10 5.36232e-10 5.36568e-10 5.35334e-10 5.32864e-10 5.29431e-10 5.25260e-10 5.20533e-10 5.15393e-10 5.09955e-10 5.04309e-10 4.98526e-10 4.92661e-10 4.86756e-10 4.80843e-10 4.74949e-10 4.69091e-10 4.63284e-10 4.57538e-10 4.51862e-10 4.46261e-10 4.40740e-10 4.35300e-10 4.29943e-10 4.24671e-10 4.19484e-10 4.14381e-10 4.09362e-10 4.04427e-10 3.99575e-10 3.94804e-10 3.90114e-10 3.85504e-10 3.80971e-10 3.76516e-10 3.72137e-10 3.67832e-10 3.63600e-10 3.59440e-10 3.55351e-10 3.51331e-10 3.47379e-10 3.43494e-10 3.39675e-10 3.35920e-10 3.32229e-10 3.28600e-10 3.25031e-10 3.21523e-10 3.18073e-10 3.14680e-10 3.11345e-10 3.08064e-10 3.04838e-10 3.01665e-10 2.98545e-10 2.95475e-10 2.92456e-10 2.89486e-10 2.86565e-10 2.83691e-10 2.80864e-10 2.78082e-10 2.75345e-10 2.72651e-10 2.70001e-10 2.67393e-10 2.64826e-10 2.62300e-10 2.59813e-10 2.57365e-10 2.54956e-10 2.52584e-10 2.50249e-10 2.47949e-10 2.45685e-10 2.43456e-10 2.41261e-10 2.39099e-10 2.36969e-10 2.34872e-10 2.32806e-10 2.30770e-10 2.28765e-10 2.26790e-10 2.24843e-10 2.22926e-10 2.21036e-10 2.19173e-10 2.17337e-10 2.15528e-10 2.13745e-10
