T	1->0	2->0	3->0	4->0	5->0	6->0	7->0	8->0	9->0	10->0	2->1	3->1	4->1	5->1	6->1	7->1	8->1	9->1	10->1	3->2	4->2	5->2	6->2	7->2	8->2	9->2	10->2	4->3	5->3	6->3	7->3	8->3	9->3	10->3	5->4	6->4	7->4	8->4	9->4	10->4	6->5	7->5	8->5	9->5	10->5	7->6	8->6	9->6	10->6	8->7	9->7	10->7	9->8	10->8	10->9	
1.000000000000000000e+00 2.700993283759138349e-10 6.806060901727457309e-11 1.456910477343575513e-11 3.372663171848769936e-12 1.463414909526100239e-12 9.139074508056194234e-13 8.749849320941964739e-13 7.035388790759528712e-13 1.111670689835189879e-12 1.552804799387631641e-12 3.331825044603734489e-10 5.022015727651831908e-11 1.655259038538033521e-11 1.113630053207841959e-11 9.001446331743165124e-12 4.309321881495436094e-12 6.928386449454476503e-12 4.969439787107099060e-12 6.728301402701070965e-12 2.537678620264033077e-10 4.435216459741261432e-11 2.802551727634154515e-11 1.556650702537345264e-11 1.372859696504113736e-11 8.967710526056117250e-12 7.299768197634753249e-12 9.503310257601091054e-12 1.649284125346298427e-10 4.959739635245660989e-11 3.590608073804690698e-11 2.063811725401419093e-11 1.571886583745058572e-11 1.330726651848259399e-11 8.160939785092897186e-12 1.226832016639830115e-10 6.221629500299194429e-11 3.507927657910787907e-11 2.805978582563319014e-11 1.430880169286094336e-11 1.866445865612138881e-11 1.043237825869233350e-10 6.138587297981872828e-11 2.933707112408966892e-11 2.873552077181315983e-11 1.834923054594593942e-11 8.858762534539135229e-11 5.883743117280927184e-11 3.332488201896435148e-11 3.324332910328196082e-11 7.745679361620566418e-11 6.713064327644406578e-11 3.896297601049668222e-11 7.363569255399819071e-11 7.535526474352943183e-11 7.368545635469323099e-11
2.000000000000000000e+00 3.212795623288907793e-10 6.474607890596701364e-11 1.458063126029955595e-11 4.000037570926537564e-12 2.365226938080762639e-12 1.053202108015426782e-12 1.212666945027115141e-12 1.143286880155340848e-12 1.120235136211399322e-12 1.558113631900892781e-12 3.847274909630852604e-10 5.237860461180992258e-11 2.131431928858945785e-11 1.313811987731759740e-11 1.052211117933548558e-11 5.428413589443312963e-12 6.871272247553308547e-12 6.009545325569826167e-12 5.454250333478739305e-12 3.152243767603467624e-10 4.684806600782223350e-11 3.154373082056375868e-11 1.649117346197839909e-11 1.443907378510671400e-11 1.049784393416505887e-11 7.566728451539007823e-12 9.848345139509302645e-12 2.210120499060394446e-10 4.924243033328284626e-11 3.780679570162697860e-11 2.302948747767683644e-11 1.589163776322017810e-11 1.417873852397704030e-11 8.713578958108243594e-12 1.554310879474436139e-10 6.090475273756411793e-11 3.371046628173550324e-11 2.908527864848626904e-11 1.418009794364717349e-11 1.877975946111020574e-11 1.156693736145452731e-10 6.294009003685587699e-11 2.982119508797843734e-11 3.024129142507782797e-11 1.799149120495509177e-11 9.131291245281498480e-11 5.956485494099253164e-11 3.352298265242820052e-11 3.336597295436824422e-11 7.913673863184080095e-11 6.637145382476925626e-11 3.751794343618922159e-11 7.528802542796931266e-11 7.306407238953663323e-11 7.602098006410531796e-11
3.000000000000000000e+00 3.374676766590359920e-10 5.959212813050390892e-11 1.532103107720602931e-11 4.701803503771174190e-12 3.459292827991292607e-12 1.352820826710119536e-12 1.583113621886943710e-12 1.466995758403371544e-12 1.131828632300779742e-12 1.648630687789491613e-12 4.029272509692210435e-10 5.286964896273353434e-11 2.647578014661160062e-11 1.427188874353403353e-11 1.242806924734708430e-11 6.509049314803061893e-12 6.809658783585809607e-12 6.779207184844169977e-12 4.867674516733175724e-12 3.467507579794099780e-10 4.896901025482205798e-11 3.673561318069744460e-11 1.799034234060142161e-11 1.590190627289772119e-11 1.159746250381913284e-11 7.714934455339740315e-12 1.042190658445756389e-11 2.582603982434648247e-10 5.096758656068967823e-11 4.092131422448382421e-11 2.526697750906256536e-11 1.689997352494299032e-11 1.494045303611086886e-11 8.877578427211008261e-12 1.842303922419294559e-10 6.310405668111492350e-11 3.483797133557656758e-11 3.055619777666004377e-11 1.467033388273417989e-11 1.939258260903825201e-11 1.328095668201122763e-10 6.666463192503279314e-11 3.174179768584308715e-11 3.209672013429885774e-11 1.786930530959916770e-11 1.027213890317779162e-10 6.378322260550876843e-11 3.395164088143454854e-11 3.454279035694523569e-11 8.705651044072203332e-11 6.958418498715963590e-11 3.707342433671052461e-11 7.841208966888912161e-11 7.411847292602746313e-11 7.756116608112663290e-11
4.000000000000000000e+00 3.414159866334180438e-10 5.552079885001367434e-11 1.644139659317574243e-11 5.346271192981672885e-12 4.492956106994523788e-12 1.665838575386701568e-12 1.905793558516514393e-12 1.692755450481241349e-12 1.140461839562599919e-12 1.728936340081938873e-12 4.093376547121176259e-10 5.317507386008542761e-11 3.109931376042771106e-11 1.514490973752270525e-11 1.416231636928459203e-11 7.293134203628278765e-12 6.786198556271357332e-12 7.255248496110270160e-12 4.489977724252562868e-12 3.642428859507385503e-10 5.096387146315554654e-11 4.160448307471974835e-11 1.942715669033967863e-11 1.732849501699154375e-11 1.235494185107864122e-11 7.811230250546922462e-12 1.078697452822277303e-11 2.830109453113095364e-10 5.344540461893965426e-11 4.403094032281889393e-11 2.691048699085770327e-11 1.784962300581389442e-11 1.541027509301476875e-11 8.848398737681098249e-12 2.068723933046823987e-10 6.624300573366914164e-11 3.650905876972214385e-11 3.184153909608781368e-11 1.516059013999802184e-11 1.970861875983583803e-11 1.496015007849797373e-10 7.078727362182210862e-11 3.372438590808073014e-11 3.353184887899411399e-11 1.767594884922803992e-11 1.150221014853173846e-10 6.854238286648307361e-11 3.453084571705372699e-11 3.535201460608132762e-11 9.587451402076583520e-11 7.342866278287373176e-11 3.665971352520298350e-11 8.224840629511363854e-11 7.579731960113754435e-11 7.884967650533841215e-11
5.000000000000000000e+00 3.399966571827212937e-10 5.253601245177585723e-11 1.765949992096406138e-11 5.910862898014198829e-12 5.382818720210625415e-12 1.945407107084194314e-12 2.162392246669203908e-12 1.848223924696571954e-12 1.143591606233224445e-12 1.776264276273571165e-12 4.102077691034404051e-10 5.365160423069145632e-11 3.493266391827988267e-11 1.588553987783920467e-11 1.559535705127629103e-11 7.848980842506715052e-12 6.779932253952149672e-12 7.508471263463264077e-12 4.195393430723776331e-12 3.740523290535609888e-10 5.296179027844521776e-11 4.563292926960799117e-11 2.067327080152377259e-11 1.850240008701189766e-11 1.287413886233973786e-11 7.851214346334532194e-12 1.091323951251013758e-11 2.997079777933452615e-10 5.617693302879849370e-11 4.677364650659132280e-11 2.807181047134682022e-11 1.858420133466656499e-11 1.562068320268104773e-11 8.709822248384815779e-12 2.242028179210697766e-10 6.945065887435497664e-11 3.821965897719564688e-11 3.279280007020385718e-11 1.551909000438278403e-11 1.970296658868908753e-11 1.643027654065743710e-10 7.465435644445828546e-11 3.546410187619932443e-11 3.442834236322255847e-11 1.738893113298115891e-11 1.263067047205148568e-10 7.291830758653935204e-11 3.502920058404254029e-11 3.565537216833930039e-11 1.040199790156097260e-10 7.687976542466913408e-11 3.614930634789400573e-11 8.596316503898373411e-11 7.723636330366274340e-11 7.977090594838602916e-11
6.000000000000000000e+00 3.359406253579150775e-10 5.037766234074149764e-11 1.880794476890874644e-11 6.393617610057708658e-12 6.113610851467402174e-12 2.178203760102351058e-12 2.355974826011657707e-12 1.952058516091991838e-12 1.140769481708479090e-12 1.793436140011228727e-12 4.080609688996530861e-10 5.431174193079480173e-11 3.798575936477309589e-11 1.651149138407555622e-11 1.671422253744480962e-11 8.235124629106607214e-12 6.769069350684375213e-12 7.606769528399431647e-12 3.945793088971863752e-12 3.791307824440191914e-10 5.492343464772913700e-11 4.876718352723354136e-11 2.169446035336950027e-11 1.938262798624796423e-11 1.321514631921963541e-11 7.837208766361083186e-12 1.086280530032975663e-11 3.108975423100310902e-10 5.887475182154033483e-11 4.899850090924161985e-11 2.885142336876942783e-11 1.909455174675742076e-11 1.563826514229641101e-11 8.512429751944842344e-12 2.371909354837488842e-10 7.237091468446088807e-11 3.973362456496089412e-11 3.339740994202695626e-11 1.573607439157775134e-11 1.947130884138235433e-11 1.764376309986907503e-10 7.796273397720995560e-11 3.685167190431259631e-11 3.486030844965735824e-11 1.704273743044669622e-11 1.358922411828290973e-10 7.656489985462381174e-11 3.534732738507324263e-11 3.556463821712567596e-11 1.109082966486402495e-10 7.961046745708705760e-11 3.556214570173150130e-11 8.914699174825618108e-11 7.824424391345363066e-11 8.035765063160941640e-11
7.000000000000000000e+00 3.304867577492940837e-10 4.880820319833329630e-11 1.980746948550876858e-11 6.797670825512416301e-12 6.695568557296986179e-12 2.364517142465558825e-12 2.496238260283571650e-12 2.017918802122211896e-12 1.133162358066538039e-12 1.788915143103488314e-12 4.040834391847743031e-10 5.507516546761915836e-11 4.034639561085524800e-11 1.702162958860720286e-11 1.754999576665153924e-11 8.492245110403847884e-12 6.744237364123271311e-12 7.602856145062672800e-12 3.728312481503283988e-12 3.810191050647585097e-10 5.677178143803586710e-11 5.109669513952347663e-11 2.249413868541518958e-11 1.999570417289002513e-11 1.341964925040528139e-11 7.780689223518134201e-12 1.070027722466882255e-11 3.180977007163748152e-10 6.136901179405093831e-11 5.068530913304751794e-11 2.932718584130165907e-11 1.941358288342649395e-11 1.552415463855592483e-11 8.289681280866666012e-12 2.466488218733408908e-10 7.486301558023040568e-11 4.095724129716053495e-11 3.369898212107124456e-11 1.583845144844740446e-11 1.910578621582411673e-11 1.860370532159655453e-10 8.062313482743037090e-11 3.787955860938105513e-11 3.494487365834669021e-11 1.667624138652025104e-11 1.436399261250025296e-10 7.942352803376740264e-11 3.548331757865298763e-11 3.521772094586034883e-11 1.164414665547958985e-10 8.161643540358584300e-11 3.494520674461434985e-11 9.171662417628233170e-11 7.886848527036818945e-11 8.071861393019287889e-11
8.000000000000000000e+00 3.242565505068484698e-10 4.764729833775305243e-11 2.063118652746215790e-11 7.129091002168796521e-12 7.147792938664148730e-12 2.509727718161153372e-12 2.593948920685060453e-12 2.056185662102233427e-12 1.122421787378683744e-12 1.770424942629145096e-12 3.989063055069077581e-10 5.586058971690858248e-11 4.211948583221303625e-11 1.741904941473248438e-11 1.814796450156308168e-11 8.650796470400873208e-12 6.704554879777191119e-12 7.534289158636330761e-12 3.537482326933248437e-12 3.806273449020226477e-10 5.844952739951133756e-11 5.274935189449648575e-11 2.309481321431515946e-11 2.038965851113326633e-11 1.352060936776259063e-11 7.695218386359592059e-12 1.047343752061652117e-11 3.223055375725995959e-10 6.357719336702669739e-11 5.188270154395231769e-11 2.956513683524933724e-11 1.958354223566785478e-11 1.532558535534883708e-11 8.062529867493579800e-12 2.532575508464810698e-10 7.689962898633887933e-11 4.187882137516899431e-11 3.375935303589284953e-11 1.585901836265521175e-11 1.867215098500754803e-11 1.933607367162898944e-10 8.266638149529571305e-11 3.858993985829880760e-11 3.478926443761697423e-11 1.631745365131083267e-11 1.496807998337169642e-10 8.157038206882403449e-11 3.547205273523969753e-11 3.472210431441873440e-11 1.207445496246981436e-10 8.301227136413667219e-11 3.433681332627484292e-11 9.373507470412800067e-11 7.920734265244837014e-11 8.095573427865245281e-11
9.000000000000000000e+00 3.175956378480482620e-10 4.676712204627571130e-11 2.128039356843894071e-11 7.395801391055753845e-12 7.491235348905008796e-12 2.620572346250046723e-12 2.658852697276298684e-12 2.074678558553406772e-12 1.110055329280271873e-12 1.743654317264248331e-12 3.929136439026259529e-10 5.661136637484206996e-11 4.340653655205347039e-11 1.771323552970100515e-11 1.855407434772970709e-11 8.734514637731790668e-12 6.652856849490250540e-12 7.426593595777390215e-12 3.370004442206259964e-12 3.785606599900630040e-10 5.992994755792809694e-11 5.385328914424838111e-11 2.352653261118512353e-11 2.061370774610335906e-11 1.354445220966282884e-11 7.592611882340367807e-12 1.021389296410891547e-11 3.242368080207713086e-10 6.547618030185442097e-11 5.266580641774838796e-11 2.962147157370518840e-11 1.964331109730241343e-11 1.507625247301375226e-11 7.843232394171805427e-12 2.575926743176248618e-10 7.851134971215527300e-11 4.252628820473958689e-11 3.363882568477107208e-11 1.582590114668437506e-11 1.821245227830707022e-11 1.987507734405741906e-10 8.417538857840466090e-11 3.904075014768255346e-11 3.447677512507960205e-11 1.598292439047902921e-11 1.542532745358157029e-10 8.312692170757051686e-11 3.535389123012452528e-11 3.415055838986061930e-11 1.240163412166553298e-10 8.393420358965505752e-11 3.376075484799580871e-11 9.530648558140740203e-11 7.934960057959069952e-11 8.114076689275227299e-11
1.000000000000000000e+01 3.107162021924665293e-10 4.608018011252426543e-11 2.176999898300484302e-11 7.606452681288156027e-12 7.745594830331920477e-12 2.703549341675580416e-12 2.699032515899340225e-12 2.079177641242937626e-12 1.097219754216353547e-12 1.712452191396873603e-12 3.863682459515202511e-10 5.729575834182723024e-11 4.429816986148826559e-11 1.791736513807068923e-11 1.880922044100006325e-11 8.761977695028508886e-12 6.592927153774308641e-12 7.296657081169680139e-12 3.223263752267452595e-12 3.752571972507820420e-10 6.121033507832925481e-11 5.452257128150305640e-11 2.381992416282574046e-11 2.071050497015150053e-11 1.351189608497850467e-11 7.481866334508307255e-12 9.941479767296452854e-12 3.244334916532495165e-10 6.707757362809317100e-11 5.311289563027635723e-11 2.954246966089890391e-11 1.962445690830560420e-11 1.479915176147349573e-11 7.638390658969087576e-12 2.601352119273116020e-10 7.975314428794091356e-11 4.294185663595403359e-11 3.338836251477166410e-11 1.576025708367080411e-11 1.775197002875603243e-11 2.025526033813279081e-10 8.524587994988463197e-11 3.928855775461984600e-11 3.406742806696899478e-11 1.568075750936049425e-11 1.576152478429879537e-10 8.421605252844632791e-11 3.516340897504246947e-11 3.354922584296146245e-11 1.264582276836243861e-10 8.450318272890671604e-11 3.322903575974440604e-11 9.653155906082227068e-11 7.936200042799863144e-11 8.131705541490447291e-11
