   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
   121.7560000          0      1      5      1    1          1846.66      
   121.8060000          0      1      5      1    1          411.274      
   121.8560000          0      1      5      1    1          593.446      
   121.9060000          0      1      5      1    1          438.372      
   121.9560000          0      1      6      1    1          449.936      
   122.0060000          0      1      6      1    1          432.182      
   122.0560000          0      1      6      1    1          419.264      
   122.1060000          0      1      6      1    1          496.542      
   122.1560000          0      1      6      1    1          398.473      
   122.2060000          0      1      6      1    1          432.304      
   122.2560000          0      1      6      1    1          370.218      
   122.3060000          0      1      6      1    1          304.658      
   122.3560000          0      1      6      1    1          208.736      
   122.4060000          0      1      6      1    1          185.621      
   122.4560000          0      1      6      1    1          274.118      
   122.5060000          0      1      6      1    1          211.435      
   122.5560000          0      1      6      1    1          237.968      
   122.6060000          0      1      6      1    1          443.790      
   122.6560000          0      1      6      1    1          212.674      
   122.7060000          0      1      6      1    1          190.698      
   122.7560000          0      1      6      1    1          225.080      
   122.8060000          0      1      6      1    1          213.105      
   122.8560000          0      1      7      1    1          185.383      
   122.9060000          0      1      7      1    1          271.431      
   122.9560000          0      1      7      1    1          142.121      
   123.0060000          0      1      7      1    1          169.259      
   123.0560000          0      1      7      1    1          144.975      
   123.1060000          0      1      7      1    1          147.396      
   123.1560000          0      1      7      1    1          136.394      
   123.2060000          0      1      7      1    1          152.751      
   123.2560000          0      1      7      1    1          121.952      
   123.3060000          0      1      7      1    1          141.198      
   123.3560000          0      1      7      1    1          133.536      
   123.4060000          0      1      7      1    1          146.799      
   123.4560000          0      1      7      1    1          164.087      
   123.5060000          0      1      7      1    1          181.263      
   123.5560000          0      1      7      1    1          112.418      
   123.6060000          0      1      7      1    1          120.754      
   123.6560000          0      1      7      1    1          159.986      
   123.7060000          0      1      7      1    1          130.290      
   123.7560000          0      1      7      1    1          129.111      
   123.8060000          0      1      7      1    1          130.947      
   123.8560000          0      1      7      1    1          262.171      
   123.9060000          0      1      7      1    1          137.297      
   123.9560000          0      1      7      1    1          87.5768      
   124.0060000          0      1      7      1    1          106.196      
