
BASECOL V2 2021-10

number of temperatures :
96
number of transitions :
120
maximum  initial level value :
16
maximum  final level value :
15
maximum  initial level value :
1
maximum  final level value :
1

order :   initial Level;   final Level;   initial Level;   final Level

                                    5.0            6.0            7.0            8.0            9.0           10.0           11.0           12.0           13.0           14.0           15.0           16.0           17.0           18.0           19.0           20.0           21.0           22.0           23.0           24.0           25.0           26.0           27.0           28.0           29.0           30.0           31.0           32.0           33.0           34.0           35.0           36.0           37.0           38.0           39.0           40.0           41.0           42.0           43.0           44.0           45.0           46.0           47.0           48.0           49.0           50.0           51.0           52.0           53.0           54.0           55.0           56.0           57.0           58.0           59.0           60.0           61.0           62.0           63.0           64.0           65.0           66.0           67.0           68.0           69.0           70.0           71.0           72.0           73.0           74.0           75.0           76.0           77.0           78.0           79.0           80.0           81.0           82.0           83.0           84.0           85.0           86.0           87.0           88.0           89.0           90.0           91.0           92.0           93.0           94.0           95.0           96.0           97.0           98.0           99.0          100.0
    6      1      1      1     1.4048e-11     1.3791e-11     1.3489e-11     1.3176e-11     1.2864e-11     1.2564e-11     1.2278e-11     1.2007e-11     1.1751e-11     1.1512e-11     1.1287e-11     1.1075e-11     1.0877e-11     1.0690e-11     1.0515e-11     1.0350e-11     1.0195e-11     1.0048e-11     9.9098e-12     9.7789e-12     9.6549e-12     9.5374e-12     9.4258e-12     9.3197e-12     9.2188e-12     9.1227e-12     9.0310e-12     8.9435e-12     8.8599e-12     8.7799e-12     8.7033e-12     8.6300e-12     8.5596e-12     8.4920e-12     8.4270e-12     8.3645e-12     8.3044e-12     8.2465e-12     8.1907e-12     8.1368e-12     8.0848e-12     8.0346e-12     7.9861e-12     7.9391e-12     7.8937e-12     7.8496e-12     7.8070e-12     7.7656e-12     7.7255e-12     7.6865e-12     7.6487e-12     7.6120e-12     7.5762e-12     7.5414e-12     7.5077e-12     7.4748e-12     7.4427e-12     7.4115e-12     7.3808e-12     7.3514e-12     7.3225e-12     7.2943e-12     7.2667e-12     7.2399e-12     7.2136e-12     7.1880e-12     7.1630e-12     7.1385e-12     7.1146e-12     7.0912e-12     7.0683e-12     7.0460e-12     7.0241e-12     7.0029e-12     6.9818e-12     6.9612e-12     6.9411e-12     6.9214e-12     6.9021e-12     6.8832e-12     6.8647e-12     6.8470e-12     6.8287e-12     6.8112e-12     6.7941e-12     6.7772e-12     6.7607e-12     6.7445e-12     6.7286e-12     6.7130e-12     6.6976e-12     6.6826e-12     6.6678e-12     6.6533e-12     6.6390e-12     6.6250e-12
    6      2      1      1     2.9028e-11     2.8158e-11     2.7294e-11     2.6468e-11     2.5693e-11     2.4968e-11     2.4294e-11     2.3668e-11     2.3087e-11     2.2547e-11     2.2044e-11     2.1576e-11     2.1139e-11     2.0731e-11     2.0349e-11     1.9992e-11     1.9656e-11     1.9341e-11     1.9045e-11     1.8766e-11     1.8503e-11     1.8255e-11     1.8020e-11     1.7799e-11     1.7589e-11     1.7390e-11     1.7202e-11     1.7024e-11     1.6855e-11     1.6694e-11     1.6541e-11     1.6396e-11     1.6258e-11     1.6126e-11     1.6001e-11     1.5882e-11     1.5768e-11     1.5660e-11     1.5556e-11     1.5457e-11     1.5363e-11     1.5273e-11     1.5187e-11     1.5105e-11     1.5026e-11     1.4951e-11     1.4879e-11     1.4811e-11     1.4745e-11     1.4682e-11     1.4622e-11     1.4564e-11     1.4508e-11     1.4455e-11     1.4405e-11     1.4356e-11     1.4309e-11     1.4265e-11     1.4222e-11     1.4181e-11     1.4141e-11     1.4103e-11     1.4067e-11     1.4032e-11     1.3999e-11     1.3967e-11     1.3936e-11     1.3907e-11     1.3879e-11     1.3852e-11     1.3826e-11     1.3801e-11     1.3777e-11     1.3754e-11     1.3732e-11     1.3711e-11     1.3691e-11     1.3672e-11     1.3654e-11     1.3636e-11     1.3619e-11     1.3603e-11     1.3587e-11     1.3572e-11     1.3558e-11     1.3544e-11     1.3531e-11     1.3518e-11     1.3507e-11     1.3496e-11     1.3485e-11     1.3474e-11     1.3464e-11     1.3455e-11     1.3446e-11     1.3437e-11
    6      3      1      1     7.0952e-11     6.9748e-11     6.8494e-11     6.7247e-11     6.6036e-11     6.4875e-11     6.3768e-11     6.2715e-11     6.1716e-11     6.0768e-11     5.9870e-11     5.9017e-11     5.8208e-11     5.7440e-11     5.6710e-11     5.6015e-11     5.5354e-11     5.4722e-11     5.4121e-11     5.3544e-11     5.2994e-11     5.2467e-11     5.1962e-11     5.1477e-11     5.1012e-11     5.0564e-11     5.0134e-11     4.9720e-11     4.9320e-11     4.8935e-11     4.8564e-11     4.8205e-11     4.7858e-11     4.7523e-11     4.7198e-11     4.6883e-11     4.6579e-11     4.6284e-11     4.5997e-11     4.5719e-11     4.5449e-11     4.5187e-11     4.4932e-11     4.4684e-11     4.4443e-11     4.4208e-11     4.3979e-11     4.3756e-11     4.3539e-11     4.3327e-11     4.3122e-11     4.2920e-11     4.2724e-11     4.2532e-11     4.2345e-11     4.2162e-11     4.1983e-11     4.1808e-11     4.1637e-11     4.1470e-11     4.1307e-11     4.1147e-11     4.0990e-11     4.0837e-11     4.0686e-11     4.0540e-11     4.0396e-11     4.0255e-11     4.0117e-11     3.9981e-11     3.9848e-11     3.9718e-11     3.9590e-11     3.9465e-11     3.9342e-11     3.9221e-11     3.9103e-11     3.8987e-11     3.8873e-11     3.8761e-11     3.8651e-11     3.8543e-11     3.8437e-11     3.8332e-11     3.8230e-11     3.8129e-11     3.8030e-11     3.7933e-11     3.7837e-11     3.7743e-11     3.7651e-11     3.7560e-11     3.7471e-11     3.7383e-11     3.7296e-11     3.7211e-11
    6      4      1      1     8.1446e-11     8.0227e-11     7.9042e-11     7.7920e-11     7.6878e-11     7.5911e-11     7.5021e-11     7.4204e-11     7.3456e-11     7.2770e-11     7.2144e-11     7.1572e-11     7.1050e-11     7.0572e-11     7.0135e-11     6.9736e-11     6.9371e-11     6.9036e-11     6.8730e-11     6.8450e-11     6.8193e-11     6.7957e-11     6.7741e-11     6.7542e-11     6.7360e-11     6.7192e-11     6.7037e-11     6.6896e-11     6.6765e-11     6.6645e-11     6.6535e-11     6.6433e-11     6.6339e-11     6.6253e-11     6.6173e-11     6.6100e-11     6.6033e-11     6.5971e-11     6.5914e-11     6.5862e-11     6.5814e-11     6.5770e-11     6.5730e-11     6.5693e-11     6.5659e-11     6.5628e-11     6.5600e-11     6.5575e-11     6.5551e-11     6.5531e-11     6.5511e-11     6.5494e-11     6.5479e-11     6.5465e-11     6.5453e-11     6.5442e-11     6.5432e-11     6.5424e-11     6.5417e-11     6.5411e-11     6.5406e-11     6.5402e-11     6.5399e-11     6.5396e-11     6.5394e-11     6.5393e-11     6.5393e-11     6.5393e-11     6.5394e-11     6.5396e-11     6.5397e-11     6.5400e-11     6.5403e-11     6.5406e-11     6.5410e-11     6.5414e-11     6.5418e-11     6.5423e-11     6.5428e-11     6.5433e-11     6.5439e-11     6.5445e-11     6.5451e-11     6.5457e-11     6.5464e-11     6.5470e-11     6.5477e-11     6.5484e-11     6.5492e-11     6.5499e-11     6.5506e-11     6.5514e-11     6.5522e-11     6.5530e-11     6.5538e-11     6.5546e-11
    6      5      1      1     1.7111e-10     1.6805e-10     1.6533e-10     1.6286e-10     1.6060e-10     1.5848e-10     1.5650e-10     1.5463e-10     1.5286e-10     1.5118e-10     1.4958e-10     1.4805e-10     1.4660e-10     1.4520e-10     1.4387e-10     1.4260e-10     1.4137e-10     1.4020e-10     1.3907e-10     1.3798e-10     1.3693e-10     1.3592e-10     1.3495e-10     1.3401e-10     1.3310e-10     1.3222e-10     1.3138e-10     1.3055e-10     1.2975e-10     1.2898e-10     1.2823e-10     1.2750e-10     1.2679e-10     1.2610e-10     1.2543e-10     1.2478e-10     1.2414e-10     1.2352e-10     1.2292e-10     1.2233e-10     1.2175e-10     1.2119e-10     1.2064e-10     1.2011e-10     1.1959e-10     1.1907e-10     1.1857e-10     1.1808e-10     1.1760e-10     1.1714e-10     1.1668e-10     1.1623e-10     1.1579e-10     1.1535e-10     1.1493e-10     1.1451e-10     1.1410e-10     1.1370e-10     1.1331e-10     1.1293e-10     1.1255e-10     1.1218e-10     1.1181e-10     1.1145e-10     1.1110e-10     1.1075e-10     1.1041e-10     1.1008e-10     1.0975e-10     1.0942e-10     1.0911e-10     1.0879e-10     1.0848e-10     1.0818e-10     1.0788e-10     1.0759e-10     1.0730e-10     1.0701e-10     1.0673e-10     1.0645e-10     1.0618e-10     1.0591e-10     1.0565e-10     1.0539e-10     1.0513e-10     1.0488e-10     1.0463e-10     1.0438e-10     1.0414e-10     1.0390e-10     1.0366e-10     1.0343e-10     1.0320e-10     1.0297e-10     1.0275e-10     1.0253e-10
    7      1      1      1     6.1119e-12     5.8797e-12     5.6540e-12     5.4417e-12     5.2453e-12     5.0656e-12     4.9013e-12     4.7515e-12     4.6147e-12     4.4899e-12     4.3759e-12     4.2715e-12     4.1758e-12     4.0879e-12     4.0061e-12     3.9324e-12     3.8634e-12     3.7997e-12     3.7405e-12     3.6855e-12     3.6344e-12     3.5868e-12     3.5423e-12     3.5008e-12     3.4619e-12     3.4255e-12     3.3914e-12     3.3594e-12     3.3294e-12     3.3012e-12     3.2746e-12     3.2497e-12     3.2262e-12     3.2041e-12     3.1832e-12     3.1636e-12     3.1450e-12     3.1277e-12     3.1112e-12     3.0957e-12     3.0811e-12     3.0673e-12     3.0542e-12     3.0419e-12     3.0303e-12     3.0193e-12     3.0090e-12     2.9993e-12     2.9900e-12     2.9813e-12     2.9731e-12     2.9653e-12     2.9580e-12     2.9512e-12     2.9446e-12     2.9385e-12     2.9327e-12     2.9273e-12     2.9222e-12     2.9175e-12     2.9129e-12     2.9088e-12     2.9049e-12     2.9012e-12     2.8978e-12     2.8947e-12     2.8917e-12     2.8890e-12     2.8865e-12     2.8842e-12     2.8820e-12     2.8801e-12     2.8783e-12     2.8767e-12     2.8753e-12     2.8740e-12     2.8729e-12     2.8719e-12     2.8710e-12     2.8702e-12     2.8696e-12     2.8691e-12     2.8687e-12     2.8684e-12     2.8681e-12     2.8682e-12     2.8681e-12     2.8683e-12     2.8684e-12     2.8687e-12     2.8690e-12     2.8694e-12     2.8699e-12     2.8705e-12     2.8711e-12     2.8717e-12
    7      2      1      1     3.2266e-11     3.2073e-11     3.1712e-11     3.1262e-11     3.0770e-11     3.0259e-11     2.9747e-11     2.9244e-11     2.8757e-11     2.8286e-11     2.7835e-11     2.7404e-11     2.6992e-11     2.6600e-11     2.6227e-11     2.5872e-11     2.5533e-11     2.5211e-11     2.4904e-11     2.4610e-11     2.4331e-11     2.4064e-11     2.3809e-11     2.3565e-11     2.3331e-11     2.3107e-11     2.2893e-11     2.2687e-11     2.2489e-11     2.2299e-11     2.2117e-11     2.1941e-11     2.1771e-11     2.1609e-11     2.1451e-11     2.1299e-11     2.1153e-11     2.1011e-11     2.0875e-11     2.0742e-11     2.0608e-11     2.0490e-11     2.0370e-11     2.0254e-11     2.0140e-11     2.0031e-11     1.9924e-11     1.9821e-11     1.9721e-11     1.9623e-11     1.9528e-11     1.9436e-11     1.9346e-11     1.9258e-11     1.9173e-11     1.9089e-11     1.9008e-11     1.8929e-11     1.8852e-11     1.8777e-11     1.8703e-11     1.8632e-11     1.8562e-11     1.8493e-11     1.8426e-11     1.8361e-11     1.8297e-11     1.8235e-11     1.8174e-11     1.8114e-11     1.8055e-11     1.7998e-11     1.7942e-11     1.7887e-11     1.7834e-11     1.7781e-11     1.7729e-11     1.7678e-11     1.7629e-11     1.7580e-11     1.7530e-11     1.7486e-11     1.7440e-11     1.7395e-11     1.7351e-11     1.7308e-11     1.7266e-11     1.7224e-11     1.7183e-11     1.7143e-11     1.7103e-11     1.7065e-11     1.7027e-11     1.6989e-11     1.6953e-11     1.6917e-11
    7      3      1      1     3.4602e-11     3.3711e-11     3.2820e-11     3.1950e-11     3.1115e-11     3.0325e-11     2.9579e-11     2.8876e-11     2.8215e-11     2.7597e-11     2.7016e-11     2.6472e-11     2.5961e-11     2.5482e-11     2.5032e-11     2.4608e-11     2.4211e-11     2.3837e-11     2.3484e-11     2.3152e-11     2.2839e-11     2.2544e-11     2.2266e-11     2.2003e-11     2.1754e-11     2.1519e-11     2.1297e-11     2.1086e-11     2.0887e-11     2.0698e-11     2.0519e-11     2.0349e-11     2.0188e-11     2.0035e-11     1.9890e-11     1.9752e-11     1.9622e-11     1.9497e-11     1.9379e-11     1.9267e-11     1.9160e-11     1.9058e-11     1.8961e-11     1.8869e-11     1.8781e-11     1.8698e-11     1.8618e-11     1.8543e-11     1.8471e-11     1.8402e-11     1.8336e-11     1.8274e-11     1.8215e-11     1.8158e-11     1.8104e-11     1.8053e-11     1.8004e-11     1.7957e-11     1.7912e-11     1.7870e-11     1.7830e-11     1.7791e-11     1.7755e-11     1.7720e-11     1.7687e-11     1.7655e-11     1.7625e-11     1.7596e-11     1.7569e-11     1.7543e-11     1.7519e-11     1.7495e-11     1.7473e-11     1.7452e-11     1.7432e-11     1.7413e-11     1.7395e-11     1.7378e-11     1.7366e-11     1.7347e-11     1.7332e-11     1.7319e-11     1.7306e-11     1.7294e-11     1.7283e-11     1.7272e-11     1.7262e-11     1.7253e-11     1.7244e-11     1.7236e-11     1.7229e-11     1.7221e-11     1.7215e-11     1.7209e-11     1.7204e-11     1.7199e-11
    7      4      1      1     7.7002e-11     7.6722e-11     7.6181e-11     7.5493e-11     7.4719e-11     7.3901e-11     7.3061e-11     7.2218e-11     7.1382e-11     7.0562e-11     6.9760e-11     6.8994e-11     6.8224e-11     6.7492e-11     6.6786e-11     6.6101e-11     6.5444e-11     6.4808e-11     6.4192e-11     6.3602e-11     6.3030e-11     6.2478e-11     6.1946e-11     6.1430e-11     6.0932e-11     6.0450e-11     5.9984e-11     5.9533e-11     5.9096e-11     5.8672e-11     5.8262e-11     5.7863e-11     5.7477e-11     5.7102e-11     5.6738e-11     5.6384e-11     5.6039e-11     5.5705e-11     5.5379e-11     5.5062e-11     5.4754e-11     5.4453e-11     5.4160e-11     5.3874e-11     5.3597e-11     5.3325e-11     5.3060e-11     5.2801e-11     5.2548e-11     5.2301e-11     5.2060e-11     5.1824e-11     5.1594e-11     5.1369e-11     5.1148e-11     5.0932e-11     5.0722e-11     5.0515e-11     5.0313e-11     5.0115e-11     4.9921e-11     4.9731e-11     4.9545e-11     4.9363e-11     4.9184e-11     4.9009e-11     4.8837e-11     4.8668e-11     4.8502e-11     4.8341e-11     4.8181e-11     4.8025e-11     4.7872e-11     4.7721e-11     4.7574e-11     4.7428e-11     4.7285e-11     4.7146e-11     4.7008e-11     4.6873e-11     4.6740e-11     4.6609e-11     4.6481e-11     4.6355e-11     4.6231e-11     4.6109e-11     4.5989e-11     4.5871e-11     4.5754e-11     4.5640e-11     4.5528e-11     4.5417e-11     4.5309e-11     4.5202e-11     4.5096e-11     4.4993e-11
    7      5      1      1     8.0993e-11     8.0271e-11     7.9553e-11     7.8836e-11     7.8128e-11     7.7446e-11     7.6789e-11     7.6162e-11     7.5568e-11     7.5009e-11     7.4485e-11     7.3992e-11     7.3538e-11     7.3113e-11     7.2717e-11     7.2350e-11     7.2009e-11     7.1693e-11     7.1400e-11     7.1129e-11     7.0879e-11     7.0643e-11     7.0427e-11     7.0226e-11     7.0041e-11     6.9869e-11     6.9709e-11     6.9561e-11     6.9424e-11     6.9298e-11     6.9180e-11     6.9072e-11     6.8972e-11     6.8880e-11     6.8794e-11     6.8715e-11     6.8643e-11     6.8576e-11     6.8515e-11     6.8459e-11     6.8407e-11     6.8360e-11     6.8317e-11     6.8277e-11     6.8242e-11     6.8209e-11     6.8179e-11     6.8153e-11     6.8129e-11     6.8107e-11     6.8088e-11     6.8071e-11     6.8056e-11     6.8042e-11     6.8032e-11     6.8021e-11     6.8012e-11     6.8007e-11     6.8001e-11     6.7997e-11     6.7994e-11     6.7992e-11     6.7992e-11     6.7992e-11     6.7994e-11     6.7995e-11     6.7998e-11     6.8001e-11     6.8007e-11     6.8012e-11     6.8017e-11     6.8024e-11     6.8030e-11     6.8038e-11     6.8046e-11     6.8054e-11     6.8063e-11     6.8072e-11     6.8082e-11     6.8092e-11     6.8102e-11     6.8113e-11     6.8123e-11     6.8135e-11     6.8146e-11     6.8157e-11     6.8169e-11     6.8181e-11     6.8194e-11     6.8206e-11     6.8218e-11     6.8231e-11     6.8244e-11     6.8257e-11     6.8270e-11     6.8283e-11
    7      6      1      1     1.5831e-10     1.5696e-10     1.5550e-10     1.5406e-10     1.5264e-10     1.5127e-10     1.4995e-10     1.4866e-10     1.4742e-10     1.4622e-10     1.4506e-10     1.4393e-10     1.4284e-10     1.4179e-10     1.4077e-10     1.3978e-10     1.3882e-10     1.3790e-10     1.3700e-10     1.3613e-10     1.3528e-10     1.3446e-10     1.3366e-10     1.3289e-10     1.3214e-10     1.3141e-10     1.3069e-10     1.3000e-10     1.2933e-10     1.2867e-10     1.2803e-10     1.2741e-10     1.2680e-10     1.2621e-10     1.2563e-10     1.2507e-10     1.2452e-10     1.2398e-10     1.2345e-10     1.2294e-10     1.2243e-10     1.2194e-10     1.2146e-10     1.2099e-10     1.2053e-10     1.2007e-10     1.1963e-10     1.1920e-10     1.1877e-10     1.1835e-10     1.1794e-10     1.1754e-10     1.1714e-10     1.1676e-10     1.1637e-10     1.1600e-10     1.1563e-10     1.1527e-10     1.1492e-10     1.1457e-10     1.1422e-10     1.1389e-10     1.1355e-10     1.1323e-10     1.1291e-10     1.1259e-10     1.1228e-10     1.1197e-10     1.1167e-10     1.1137e-10     1.1108e-10     1.1079e-10     1.1051e-10     1.1023e-10     1.0996e-10     1.0968e-10     1.0942e-10     1.0915e-10     1.0889e-10     1.0864e-10     1.0839e-10     1.0814e-10     1.0789e-10     1.0765e-10     1.0741e-10     1.0718e-10     1.0694e-10     1.0671e-10     1.0649e-10     1.0626e-10     1.0604e-10     1.0583e-10     1.0561e-10     1.0540e-10     1.0519e-10     1.0498e-10
    8      1      1      1     9.3010e-12     9.1776e-12     9.0363e-12     8.8856e-12     8.7324e-12     8.5810e-12     8.4331e-12     8.2897e-12     8.1521e-12     8.0203e-12     7.8945e-12     7.7744e-12     7.6599e-12     7.5509e-12     7.4470e-12     7.3479e-12     7.2535e-12     7.1634e-12     7.0774e-12     6.9952e-12     6.9167e-12     6.8415e-12     6.7696e-12     6.7006e-12     6.6345e-12     6.5711e-12     6.5102e-12     6.4516e-12     6.3953e-12     6.3411e-12     6.2890e-12     6.2387e-12     6.1902e-12     6.1435e-12     6.0983e-12     6.0547e-12     6.0125e-12     5.9718e-12     5.9324e-12     5.8942e-12     5.8572e-12     5.8214e-12     5.7867e-12     5.7530e-12     5.7203e-12     5.6885e-12     5.6577e-12     5.6278e-12     5.5987e-12     5.5704e-12     5.5429e-12     5.5161e-12     5.4900e-12     5.4646e-12     5.4398e-12     5.4157e-12     5.3923e-12     5.3693e-12     5.3470e-12     5.3251e-12     5.3038e-12     5.2830e-12     5.2626e-12     5.2428e-12     5.2234e-12     5.2045e-12     5.1859e-12     5.1678e-12     5.1501e-12     5.1328e-12     5.1158e-12     5.0992e-12     5.0830e-12     5.0671e-12     5.0515e-12     5.0362e-12     5.0213e-12     5.0067e-12     4.9923e-12     4.9783e-12     4.9645e-12     4.9510e-12     4.9377e-12     4.9247e-12     4.9120e-12     4.8995e-12     4.8872e-12     4.8752e-12     4.8634e-12     4.8518e-12     4.8404e-12     4.8293e-12     4.8184e-12     4.8075e-12     4.7970e-12     4.7866e-12
    8      2      1      1     1.2381e-11     1.1977e-11     1.1564e-11     1.1163e-11     1.0785e-11     1.0433e-11     1.0110e-11     9.8122e-12     9.5392e-12     9.2887e-12     9.0593e-12     8.8491e-12     8.6561e-12     8.4789e-12     8.3160e-12     8.1661e-12     8.0282e-12     7.9009e-12     7.7835e-12     7.6751e-12     7.5748e-12     7.4821e-12     7.3714e-12     7.3167e-12     7.2428e-12     7.1744e-12     7.1109e-12     7.0519e-12     6.9971e-12     6.9462e-12     6.8989e-12     6.8550e-12     6.8141e-12     6.7763e-12     6.7410e-12     6.7085e-12     6.6781e-12     6.6500e-12     6.6240e-12     6.5999e-12     6.5775e-12     6.5570e-12     6.5379e-12     6.5204e-12     6.5043e-12     6.4895e-12     6.4759e-12     6.4635e-12     6.4522e-12     6.4419e-12     6.4331e-12     6.4241e-12     6.4166e-12     6.4099e-12     6.4039e-12     6.3987e-12     6.3941e-12     6.3902e-12     6.3869e-12     6.3844e-12     6.3819e-12     6.3803e-12     6.3791e-12     6.3783e-12     6.3781e-12     6.3782e-12     6.3786e-12     6.3796e-12     6.3808e-12     6.3824e-12     6.3843e-12     6.3865e-12     6.3889e-12     6.3916e-12     6.3947e-12     6.3979e-12     6.4013e-12     6.4049e-12     6.4089e-12     6.4129e-12     6.4173e-12     6.4216e-12     6.4262e-12     6.4310e-12     6.4359e-12     6.4410e-12     6.4460e-12     6.4513e-12     6.4568e-12     6.4622e-12     6.4678e-12     6.4735e-12     6.4793e-12     6.4852e-12     6.4911e-12     6.4972e-12
    8      3      1      1     4.4031e-11     4.3817e-11     4.3429e-11     4.2936e-11     4.2387e-11     4.1813e-11     4.1230e-11     4.0649e-11     4.0081e-11     3.9529e-11     3.8995e-11     3.8481e-11     3.7987e-11     3.7514e-11     3.7061e-11     3.6626e-11     3.6211e-11     3.5813e-11     3.5432e-11     3.5067e-11     3.4717e-11     3.4381e-11     3.4059e-11     3.3750e-11     3.3452e-11     3.3166e-11     3.2891e-11     3.2626e-11     3.2371e-11     3.2124e-11     3.1887e-11     3.1657e-11     3.1435e-11     3.1220e-11     3.1013e-11     3.0812e-11     3.0618e-11     3.0429e-11     3.0247e-11     3.0069e-11     2.9897e-11     2.9730e-11     2.9568e-11     2.9410e-11     2.9256e-11     2.9107e-11     2.8961e-11     2.8820e-11     2.8677e-11     2.8548e-11     2.8417e-11     2.8289e-11     2.8164e-11     2.8043e-11     2.7924e-11     2.7808e-11     2.7695e-11     2.7585e-11     2.7477e-11     2.7371e-11     2.7268e-11     2.7167e-11     2.7069e-11     2.6972e-11     2.6877e-11     2.6785e-11     2.6695e-11     2.6606e-11     2.6519e-11     2.6434e-11     2.6351e-11     2.6269e-11     2.6189e-11     2.6110e-11     2.6033e-11     2.5958e-11     2.5884e-11     2.5811e-11     2.5740e-11     2.5670e-11     2.5601e-11     2.5534e-11     2.5468e-11     2.5403e-11     2.5339e-11     2.5276e-11     2.5215e-11     2.5154e-11     2.5095e-11     2.5036e-11     2.4979e-11     2.4922e-11     2.4867e-11     2.4812e-11     2.4759e-11     2.4706e-11
    8      4      1      1     3.6712e-11     3.6059e-11     3.5320e-11     3.4551e-11     3.3780e-11     3.3024e-11     3.2297e-11     3.1602e-11     3.0940e-11     3.0310e-11     2.9715e-11     2.9152e-11     2.8620e-11     2.8118e-11     2.7643e-11     2.7196e-11     2.6773e-11     2.6373e-11     2.5996e-11     2.5640e-11     2.5303e-11     2.4985e-11     2.4684e-11     2.4399e-11     2.4129e-11     2.3874e-11     2.3633e-11     2.3404e-11     2.3188e-11     2.2983e-11     2.2789e-11     2.2604e-11     2.2430e-11     2.2264e-11     2.2107e-11     2.1958e-11     2.1817e-11     2.1683e-11     2.1555e-11     2.1434e-11     2.1320e-11     2.1211e-11     2.1107e-11     2.1009e-11     2.0916e-11     2.0827e-11     2.0743e-11     2.0664e-11     2.0588e-11     2.0516e-11     2.0448e-11     2.0383e-11     2.0321e-11     2.0263e-11     2.0208e-11     2.0156e-11     2.0106e-11     2.0059e-11     2.0014e-11     1.9972e-11     1.9932e-11     1.9894e-11     1.9859e-11     1.9825e-11     1.9793e-11     1.9763e-11     1.9735e-11     1.9708e-11     1.9683e-11     1.9658e-11     1.9637e-11     1.9616e-11     1.9596e-11     1.9578e-11     1.9561e-11     1.9545e-11     1.9530e-11     1.9516e-11     1.9504e-11     1.9492e-11     1.9481e-11     1.9471e-11     1.9461e-11     1.9453e-11     1.9445e-11     1.9438e-11     1.9432e-11     1.9427e-11     1.9422e-11     1.9418e-11     1.9414e-11     1.9411e-11     1.9409e-11     1.9407e-11     1.9405e-11     1.9404e-11
    8      5      1      1     7.6895e-11     7.7075e-11     7.6984e-11     7.6708e-11     7.6309e-11     7.5826e-11     7.5287e-11     7.4710e-11     7.4113e-11     7.3504e-11     7.2892e-11     7.2281e-11     7.1677e-11     7.1081e-11     7.0497e-11     6.9925e-11     6.9367e-11     6.8822e-11     6.8291e-11     6.7775e-11     6.7272e-11     6.6783e-11     6.6308e-11     6.5846e-11     6.5397e-11     6.4960e-11     6.4536e-11     6.4124e-11     6.3721e-11     6.3331e-11     6.2950e-11     6.2580e-11     6.2220e-11     6.1869e-11     6.1526e-11     6.1193e-11     6.0873e-11     6.0551e-11     6.0242e-11     5.9940e-11     5.9646e-11     5.9358e-11     5.9077e-11     5.8802e-11     5.8533e-11     5.8271e-11     5.8015e-11     5.7764e-11     5.7519e-11     5.7278e-11     5.7043e-11     5.6813e-11     5.6587e-11     5.6366e-11     5.6150e-11     5.5939e-11     5.5730e-11     5.5526e-11     5.5326e-11     5.5130e-11     5.4938e-11     5.4749e-11     5.4565e-11     5.4383e-11     5.4204e-11     5.4029e-11     5.3857e-11     5.3689e-11     5.3523e-11     5.3360e-11     5.3200e-11     5.3043e-11     5.2888e-11     5.2736e-11     5.2587e-11     5.2441e-11     5.2295e-11     5.2155e-11     5.2015e-11     5.1878e-11     5.1743e-11     5.1610e-11     5.1488e-11     5.1351e-11     5.1225e-11     5.1100e-11     5.0978e-11     5.0857e-11     5.0738e-11     5.0621e-11     5.0506e-11     5.0392e-11     5.0281e-11     5.0171e-11     5.0063e-11     4.9956e-11
    8      6      1      1     7.8313e-11     7.8609e-11     7.8731e-11     7.8708e-11     7.8568e-11     7.8338e-11     7.8053e-11     7.7729e-11     7.7379e-11     7.7017e-11     7.6652e-11     7.6292e-11     7.5938e-11     7.5595e-11     7.5265e-11     7.4949e-11     7.4648e-11     7.4361e-11     7.4089e-11     7.3832e-11     7.3590e-11     7.3360e-11     7.3145e-11     7.2942e-11     7.2751e-11     7.2571e-11     7.2402e-11     7.2245e-11     7.2096e-11     7.1956e-11     7.1826e-11     7.1703e-11     7.1589e-11     7.1482e-11     7.1381e-11     7.1287e-11     7.1200e-11     7.1118e-11     7.1041e-11     7.0970e-11     7.0904e-11     7.0842e-11     7.0785e-11     7.0732e-11     7.0682e-11     7.0636e-11     7.0594e-11     7.0555e-11     7.0518e-11     7.0485e-11     7.0455e-11     7.0427e-11     7.0401e-11     7.0378e-11     7.0357e-11     7.0337e-11     7.0320e-11     7.0304e-11     7.0291e-11     7.0279e-11     7.0268e-11     7.0259e-11     7.0251e-11     7.0244e-11     7.0239e-11     7.0235e-11     7.0232e-11     7.0230e-11     7.0229e-11     7.0229e-11     7.0230e-11     7.0232e-11     7.0234e-11     7.0238e-11     7.0242e-11     7.0247e-11     7.0252e-11     7.0258e-11     7.0265e-11     7.0272e-11     7.0279e-11     7.0287e-11     7.0296e-11     7.0305e-11     7.0314e-11     7.0324e-11     7.0335e-11     7.0345e-11     7.0355e-11     7.0367e-11     7.0379e-11     7.0391e-11     7.0403e-11     7.0415e-11     7.0427e-11     7.0440e-11
