T	2->0	4->0	6->0	8->0	10->0	4->2	6->2	8->2	10->2	6->4	8->4	10->4	8->6	10->6	10->8	
1.000000000000000000e+00 2.435183305200715960e-12 1.620109879371233300e-12 8.506402118905333801e-14 7.418807438336857190e-15 1.117596613485873784e-14 2.918463240705358313e-12 1.600566335633722232e-12 1.530364994134691778e-14 3.678413300759825408e-14 4.766127123598907468e-12 7.391212607289128385e-14 3.394121685689434012e-14 2.940373219193873943e-13 2.635109918269786738e-13 3.149956173398588182e-13
2.000000000000000000e+00 2.285556479342921765e-12 1.543149956492617080e-12 1.674158083246634477e-13 2.019234717309035841e-14 1.921784019642248095e-14 3.162608324961600557e-12 2.266274549341769813e-12 4.911634750971751791e-14 5.961251354205684099e-14 4.931417735558939015e-12 1.307057775305141863e-13 4.648072493248065356e-14 3.655698668584742705e-13 2.794328556819487946e-13 4.040313834848310656e-13
3.000000000000000000e+00 2.341013108279748059e-12 1.524523514657533070e-12 2.017341011596846598e-13 2.703109441757916692e-14 2.059981281571149736e-14 3.395341657301186511e-12 2.542125191271005989e-12 6.930193539087626572e-14 6.469941413231378065e-14 4.964037244777529719e-12 1.635298689622751852e-13 4.902128412530398334e-14 3.950138552745328281e-13 2.670493212743384567e-13 4.324732531063117300e-13
4.000000000000000000e+00 2.495230215477320073e-12 1.532139361234051779e-12 2.151828522595725624e-13 2.942444856505068803e-14 2.031443403224388556e-14 3.596150533279064635e-12 2.676524554049551335e-12 7.787153166683070787e-14 6.531427882078225754e-14 4.962449548189637950e-12 1.847114839689370688e-13 4.983984376136016840e-14 4.153139787074368814e-13 2.584845603297643179e-13 4.473149167875897793e-13
5.000000000000000000e+00 2.671832129151930445e-12 1.549656680441491925e-12 2.222332638904289835e-13 3.013539630217471008e-14 1.980183568948790060e-14 3.782568296360007805e-12 2.760234058010204762e-12 8.168647384255341729e-14 6.525626997307899871e-14 4.968918848021793868e-12 2.010968728003553574e-13 5.060533413104415276e-14 4.329389031766136104e-13 2.549616096137091344e-13 4.589328626953815156e-13
6.000000000000000000e+00 2.835005108567524459e-12 1.573345170319052765e-12 2.269011171293564440e-13 3.036119594770645667e-14 1.937330416496257122e-14 3.966153441841796701e-12 2.815196609640910013e-12 8.386622745131631469e-14 6.537816231250251224e-14 4.974819761792466403e-12 2.153662567472818647e-13 5.157710361068506772e-14 4.498009547799198212e-13 2.548565856008338907e-13 4.699775125026457871e-13
7.000000000000000000e+00 2.972845738266633822e-12 1.602307923862416913e-12 2.300514375953435072e-13 3.053028316099066079e-14 1.907863961901792931e-14 4.152333976568466729e-12 2.846808767220580973e-12 8.560425831112217149e-14 6.583364693355999055e-14 4.968333540995846737e-12 2.285984917209466008e-13 5.277804312290605850e-14 4.665157332066244259e-13 2.569664757052345300e-13 4.812548231577295855e-13
8.000000000000000000e+00 3.084548876808422378e-12 1.635733455583598897e-12 2.318337085503528839e-13 3.077550718745386498e-14 1.890885615355474377e-14 4.342552358722779152e-12 2.857827730620960905e-12 8.733250302980858219e-14 6.661211594949586633e-14 4.943684906417856675e-12 2.412666623696107414e-13 5.419552093317338129e-14 4.832921930759844266e-13 2.605797469408190114e-13 4.930353791645317144e-13
9.000000000000000000e+00 3.173576264080614274e-12 1.672573211409997740e-12 2.323335213556771838e-13 3.112435399393182579e-14 1.884421493948235587e-14 4.536057203524536578e-12 2.851213394563732127e-12 8.919419539049673007e-14 6.766874030458309877e-14 4.900246230315711910e-12 2.535964270164938756e-13 5.581242097157471354e-14 5.002016128402171555e-13 2.652789590781396624e-13 5.054012477529007186e-13
1.000000000000000000e+01 3.244477466487280834e-12 1.711680752182560133e-12 2.316910267558352748e-13 3.156998131928755294e-14 1.886583891593033354e-14 4.731006668938563200e-12 2.830216483603398130e-12 9.122420363513470557e-14 6.895723865654042738e-14 4.840232773833920756e-12 2.657050961170635354e-13 5.761102647241445072e-14 5.172648152354964947e-13 2.708078171535714952e-13 5.183586853163415057e-13
1.100000000000000000e+01 3.301562829037620369e-12 1.751945325004629010e-12 2.300874247691320532e-13 3.209682642082752496e-14 1.895810195178695118e-14 4.925099493460770722e-12 2.798024882025429335e-12 9.341796160893578288e-14 7.043746884864308402e-14 4.766985051295268345e-12 2.776596156565399268e-13 5.957338485335924744e-14 5.344829354325912452e-13 2.769991544210851356e-13 5.318817642415670432e-13
1.200000000000000000e+01 3.348440350931015627e-12 1.792366622506180140e-12 2.277143624954099555e-13 3.268927019359102534e-14 1.910860041284258262e-14 5.115950771034157950e-12 2.757503729186926983e-12 9.575804936158564648e-14 7.207623165437912686e-14 4.683987992039116217e-12 2.895019124678447892e-13 6.168161074570908648e-14 5.518492518979888240e-13 2.837370800711686138e-13 5.459313590802222479e-13
1.300000000000000000e+01 3.387932137907177340e-12 1.832088863212162796e-12 2.247523788727735822e-13 3.333408342117489953e-14 1.930756748665099786e-14 5.301325332700904199e-12 2.711082348237922268e-12 9.822433457683648705e-14 7.384636768779251294e-14 4.594401690421246148e-12 3.012603425019480008e-13 6.391833785038379819e-14 5.693540435836741981e-13 2.909366780423230566e-13 5.604639404191771978e-13
1.400000000000000000e+01 3.422144358322982154e-12 1.870411357318306265e-12 2.213600649553216548e-13 3.402069639422357298e-14 1.954726034286167219e-14 5.479277604763643363e-12 2.660740880872347757e-12 1.007976267205550125e-13 7.572560629964753237e-14 4.500887059652405034e-12 3.129550422349268497e-13 6.626716071549805094e-14 5.869866476055438531e-13 2.985327164673022494e-13 5.754357352771110198e-13
1.500000000000000000e+01 3.452588055942936483e-12 1.906785329418846011e-12 2.176705794356357990e-13 3.474080643216876207e-14 1.982145671548225733e-14 5.648222795856918419e-12 2.608048609301070010e-12 1.034607798640586611e-13 7.769555826137932112e-14 4.405582903050036610e-12 3.246005738216941713e-13 6.871296593941023253e-14 6.047363281898858232e-13 3.064731146084882131e-13 5.908046668858577501e-13
1.600000000000000000e+01 3.480305707078189835e-12 1.940802564591426250e-12 2.137922863552800010e-13 3.548787109756836814e-14 2.012507550778348076e-14 5.806957598098316977e-12 2.554222604148389816e-12 1.061988307353870163e-13 7.974091938959055886e-14 4.310151657128717149e-12 3.362073657826689674e-13 7.124212673295946064e-14 6.225926303786510325e-13 3.147150141888319926e-13 6.065312012094880300e-13
1.700000000000000000e+01 3.505985089188686877e-12 1.972179488932206575e-12 2.098113369808116938e-13 3.625666436562101512e-14 2.045390108838479499e-14 5.954646204285073963e-12 2.500189548468325871e-12 1.089988106470304820e-13 8.184886010988239476e-14 4.215849889436207661e-12 3.477826134798300212e-13 7.384257519434140074e-14 6.405455118592887040e-13 3.232223273609006848e-13 6.225786495697065291e-13
1.800000000000000000e+01 3.530054371502224360e-12 2.000739238002461916e-12 2.057949268098702868e-13 3.704293469292552473e-14 2.080438528263338462e-14 6.090785026714381192e-12 2.446642627374398991e-12 1.118494801735621630e-13 8.400855837582225339e-14 4.123601949459726896e-12 3.593309276644801442e-13 7.650378132422421429e-14 6.585853813129937450e-13 3.319641478032110530e-13 6.389132016217533052e-13
1.900000000000000000e+01 3.552757946399473360e-12 2.026393512671230648e-12 2.017945614604939784e-13 3.784315665443730237e-14 2.117350462060719232e-14 6.215156555606321183e-12 2.394090425486982182e-12 1.147410753945674629e-13 8.621083799826231616e-14 4.034067218382695665e-12 3.708548519481132885e-13 7.921666882150346088e-14 6.767030984585419680e-13 3.409136795236469631e-13 6.555038274565225227e-13
2.000000000000000000e+01 3.574214906543874673e-12 2.049125409510552657e-12 1.978490223574450657e-13 3.865435557364210261e-14 2.155865592414472636e-14 6.327779799391293831e-12 2.342897342518761777e-12 1.176650906952051478e-13 8.844788369730066032e-14 3.947697579308377132e-12 3.823552976573763522e-13 8.197349300119410724e-14 6.948899588915318721e-13 3.500474834453710386e-13 6.723221194613173859e-13
2.100000000000000000e+01 3.594462899905647764e-12 2.068973922232259388e-12 1.939869196502162105e-13 3.947398490286141942e-14 2.195757831531075443e-14 6.428862141321965558e-12 2.293316203219884943e-12 1.206140995292168207e-13 9.071301257908924701e-14 3.864784706934454907e-12 3.938319149953495969e-13 8.476769999317625106e-14 7.131376732356582860e-13 3.593449236532339709e-13 6.893421098000055148e-13
2.200000000000000000e+01 3.613490176463957702e-12 2.086020442359515534e-12 1.902288204416359635e-13 4.029984012758955473e-14 2.236829356611078616e-14 6.518755416522216378e-12 2.245514165052870990e-12 1.235816073284569263e-13 9.300048802891716241e-14 3.785498074598226578e-12 4.052834085934527718e-13 8.759378062533711724e-14 7.314383445987187261e-13 3.687877424475694882e-13 7.065400814664861343e-13
2.300000000000000000e+01 3.631258386607023689e-12 2.100377331806995734e-12 1.865889870033014801e-13 4.112999733542966913e-14 2.278905941963859963e-14 6.597917563633429318e-12 2.199593091220747743e-12 1.265619297428886087e-13 9.530536634835050074e-14 3.709915028883768440e-12 4.167078023519521512e-13 9.044712773815292808e-14 7.497844461291843988e-13 3.783597211906574913e-13 7.238943816145730523e-13
