    1     0.000000000000
    2     0.310548000000
    3     0.931644000000
    4     1.863288000000
    5     3.105480000000
    6     4.658220000000
    7     6.521508000000
    8     8.695344000000
    9    11.179728000000
   10    13.974660000000
   11    17.080140000000
   12    20.496168000000
   13    24.222744000000
   14    28.259868000000
   15    32.607540000000
   16    37.265760000000
   17    42.234528000000
   18    47.513844000000
   19    53.103708000000
   20    59.004120000000
   21    65.215080000000
   22    71.736588000000
