R,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36
2.5,1374.3091330689797,1271.75308376146,148.70871683174744,115.84662680800497,121.78736091439933,2.4202212913985135,50.666337809965384,38.77843022942019,-38.29067881401857,12.370896578781574,7.198591456162736,-35.59058940534174,-2.678348258542925,-32.421856096659035,-33.411434954961905,58.69865560576882,-36.44704478209919,-11.691695214655576,45.58874197305458
2.6,928.8773670651349,890.7916449793936,105.7404349193631,65.97587386871922,66.68951100047835,5.740957371644412,29.309230474455465,21.02017290853699,-19.86832810847346,6.439560628599324,3.7316487233490703,-20.335518993246538,-4.1190844171097405,-18.023445351691542,-17.489114007602094,28.572971870058666,-18.268603317061633,-4.1266250827819055,25.04110809960781
2.7,620.9844867821926,617.5415104861793,74.95526910988578,35.184154744875805,34.72803401328846,5.533953225190328,16.523984142957886,11.000204336953805,-9.762408906690158,3.173488688439917,1.7882413163177802,-11.261023858690459,-3.8485151421088237,-9.74761946554748,-8.777259370147712,12.929146547890118,-8.646839120996802,-0.7245885313464427,13.310970572309348
2.8,408.6816817412625,423.0943041694501,52.859137083445084,16.81356947298814,16.797193488974113,4.092923808156937,9.011069211263845,5.504665059253722,-4.437108151843008,1.445757649462997,0.7502103636032602,-5.989662518212284,-2.9771010269853164,-5.09783446703182,-4.175738381619217,5.239569471001155,-3.78131048613295,0.5526073250760567,6.788365783886847
2.9,262.96602538066435,285.90293240662123,36.99328118519547,6.366098542137402,7.191539888890402,2.508610050863935,4.695738779907651,2.595090406564982,-1.7806604542900062,0.5806758173007792,0.23405734758694963,-3.017860183963281,-2.0390112162152563,-2.5556950081867975,-1.8521498676090118,1.7463039328493781,-1.468140717306951,0.8322592031240907,3.278058293265003
3.0,163.66620256342364,190.01692315304112,25.61450717981467,0.8431159246169851,2.3881432038285295,1.221670356406426,2.287569660549043,1.1229222214940955,-0.5583626480210131,0.1814384899909401,0.006512570370911487,-1.406789648315607,-1.25452949637599,-1.2116885007665805,-0.7468387500308465,0.3482042925174206,-0.46271560116255533,0.709196057247309,1.4666103472733996
3.1,96.68755074340217,123.7077747772529,17.4779015305164,-1.7228503402065232,0.25069853919913904,0.3437383343670307,0.9940945252537646,0.42212284669472894,-0.06732941233977852,0.021018828817067462,-0.07077244931655426,-0.579200227453837,-0.683215128890595,-0.5307053657666871,-0.26338782879591827,-0.08554692943682733,-0.08551565327789672,0.4759829157245772,0.5833123598889136
3.2,52.149533916126394,78.4090136080505,11.688369399203456,-2.5977048670905525,-0.48681046189541666,-0.162502004785637,0.33588882902001,0.11661539899413129,0.07890639606779987,-0.026137736610693754,-0.07713033172137188,-0.1868027333796865,-0.3104013403888107,-0.20459416193586863,-0.07752284285205473,-0.13237974479295672,0.018118912209190815,0.26025476879151066,0.18656304793505216
3.3,23.114215378343076,47.90619660174128,7.598513152055944,-2.5759590715457557,-0.5522161457227128,-0.38718382266798845,0.02809066160853425,0.0011467797370502328,0.08295037528129895,-0.026311458872956266,-0.05593898113892012,-0.024397723976387134,-0.0938299162170261,-0.06048298246431859,-0.020887714208350942,-0.06486237644435218,0.021834970939373723,0.10464793266027132,0.030808698774552553
3.4,4.709906903312575,27.722866705006627,4.737834018063939,-2.140071442068948,-0.3466217951584249,-0.42575319880617,-0.09484545715194878,-0.031344295901326286,0.04378173012058566,-0.012164273665399667,-0.02924233337915714,0.02521147527665297,0.012938886152898088,-0.004517772227138679,-0.011628458041071578,0.004592272550495002,0.002537088726919861,0.011831861675985062,-0.015237436267479441
