R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-1339178097.7568548,-2176950253.552667,-5609676444.194726,-6314933662.794579,-5560603247.886246,-12668601301.69906,1376779359.7687104,-21024953472.81795,15049703862.376875,-30468095511.717995,32146982811.517506,-40147292110.616356,48928765641.43857,-50572487301.24915,66817163986.68041,-67595408663.83705,115787347671.7642,-138930280842.24445,80517032986.06097
1.1,-872226251.8744804,-1457966557.6863656,-3637556182.358452,-4216120054.411531,-3539388728.2740364,-8435333351.955887,1095539364.4135695,-13974248086.895718,10139783556.619165,-20223391639.105305,21406400016.2234,-26617075413.873737,32450738720.935078,-33498097966.543705,44241513964.29473,-44748678061.63559,76620333264.06499,-91954513510.49457,53276039163.5667
1.2,-566507892.3514482,-976755821.5615635,-2351068877.946234,-2815099213.218711,-2239549521.9472895,-5615777130.352955,856083396.806818,-9284957983.384691,6833667336.4017515,-13417317498.309624,14250344335.9943,-17637034134.33336,21510694937.296528,-22174617624.202316,29274628625.53852,-29604247154.770664,50667089752.04491,-60820794788.14615,35226676086.581665
1.3,-366779809.18216556,-654613013.3769002,-1513925215.9183047,-1879858453.4017482,-1407163721.271358,-3738153498.326359,659652205.9699473,-6167196242.02618,4606911529.679307,-8897605366.548206,9483792337.947056,-11679940834.658682,14250922176.811504,-14669258037.421946,19357858374.878895,-19571433234.36112,33480347517.28697,-40199180288.89261,23275000402.638493
1.4,-236609819.90287563,-438900448.8517607,-970699824.4874604,-1255518605.5210934,-876733051.2695844,-2488002829.7274218,502652426.0979963,-4094969999.401687,3106729722.565317,-5897514803.314542,6309725590.594622,-7730256457.782725,9435804002.747885,-9697533912.629265,12791219228.433031,-12929123946.365936,22106403143.23828,-26549142264.012417,15366242363.517466
1.5,-152003410.2728579,-294411371.255511,-619314127.8802391,-838697558.475373,-540652615.2557449,-1655767045.605041,379554022.25024825,-2718117760.143148,2095759697.994735,-3907024789.520279,4196697478.4082975,-5112969770.6268635,6243823363.6469965,-6406192609.737508,8445758709.13679,-8534449037.893508,14584492026.219791,-17519955386.351936,10136455611.019304
1.6,-97180900.38297966,-197595255.6243362,-392839641.9570976,-560391323.6066852,-329149569.74420345,-1101823044.3981402,284448422.337034,-1803601655.2440045,1414265381.376251,-2587005802.975696,2790428174.3244967,-3379606210.240745,4129010649.5431976,-4228708896.1294475,5572113741.189361,-5628890561.202651,9613674525.372644,-11551663344.456072,6680736091.546068
1.7,-61781943.25523432,-132696603.64120315,-247476829.52102324,-374543958.00901645,-197121057.8636979,-733162030.9349595,211822034.6792852,-1196379367.884221,954726266.4940718,-1712047513.4278011,1854802004.8764067,-2232336327.688737,2728680295.273338,-2789121701.939819,3673139324.6964006,-3709291130.8073406,6331271709.456525,-7609631467.480035,4399063514.70485
1.8,-39016682.219502896,-89173155.34318475,-154622387.3885016,-250416641.9182708,-115513249.5468688,-487839082.954178,156883638.17837468,-793332577.0099789,644751796.2233887,-1132386621.408081,1232496443.3508856,-1473467443.956935,1802012331.711808,-1838065294.7210472,2419198639.1293793,-2442072281.8553147,4165557435.6711526,-5008036414.203805,2893812825.2237206
1.9,-24444275.30441812,-59969539.30038579,-95640777.90453367,-167493631.92652243,-65685273.28348099,-324606083.47833794,115649024.71102135,-525899889.4041323,435591302.183101,-748562123.9760011,818716434.01841,-971841094.6284597,1189181572.8571482,-1210233691.231474,1591849148.870312,-1606212447.4745395,2737863053.204245,-3292545581.8587255,1901647356.225099
