R,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36
2.5,4928328.979646559,21375084.87674592,26545357.512376316,17317916.98651458,-2786382.643610727,-25584955.829891097,-42397021.77442015,-48715338.74667754,-46334634.233825654,-40704730.4275235,-35464747.592131265,-29452023.105146054,-19281868.187069114,-4635592.247334387,9547180.52007918,16373102.603910692,12570663.655176075,741613.0408002968,-3355601.285663309
2.6,3215858.394686156,14000638.810492363,17583679.247438982,11894470.747762816,-915354.7188815558,-15649861.03288681,-26704200.846352313,-31088039.16343849,-29838176.222246733,-26369315.00758162,-23005923.467809174,-19063270.783765107,-12451889.19486167,-3009607.0287461686,6105660.515278094,10500018.499241663,8087991.270406692,553061.9494097879,-2094501.6326433818
2.7,2102097.6682206816,9188015.820686476,11675393.212225402,8192381.827502204,47842.313634691294,-9464625.660155913,-16731010.39365735,-19769220.78244749,-19164252.946019437,-17045640.767941743,-14894215.37129852,-12313976.591057006,-8024263.714048161,-1950668.3251253257,3893271.369220393,6715499.715764586,5191075.583716638,407315.79023094324,-1299803.1242168222
2.8,1377210.789183378,6044335.837604785,7774102.725640598,5658719.397941058,491120.1332148939,-5644095.329286838,-10419548.629384326,-12522764.31906031,-12273478.647920398,-10992986.40540092,-9622075.232488306,-7937062.856911205,-5159435.5189007055,-1262083.2571903311,2474710.6443200237,4282645.006316896,3323033.839901522,296794.33112866705,-801396.2681173468
2.9,904888.4562601161,3988092.099042149,5193099.1469138,3919986.255112192,647598.4790748288,-3306176.5948003093,-6444269.376483653,-7898539.4175427435,-7835936.2120693615,-7071730.975812919,-6201907.073790268,-5104099.20718456,-3309522.9127173163,-815048.7107606436,1567672.0526404502,2722700.9126099525,2121256.4557816754,214256.81775351727,-490468.75153670984
3.0,596636.8112938221,2640710.0476038144,3481608.776087122,2723404.2486533863,654782.3035430748,-1891618.294061653,-3953789.264063565,-4958161.301608363,-4985846.982077298,-4536851.870969601,-3987611.755884134,-3274221.770884658,-2117529.6926571396,-525325.284782204,989438.9552266186,1725210.1437646898,1350037.7987385755,153392.16148595003,-297649.68994646694
3.1,395028.61706695624,1755776.8273555024,2343593.092531631,1897537.2718711137,591769.9795290546,-1047631.8649844431,-2402987.595940085,-3095816.8341507954,-3160622.9491829355,-2902040.489797281,-2557113.0613066545,-2094849.2227814582,-1351214.7816493292,-337892.4695035256,622006.1367869114,1089252.9026069469,856443.3673482576,108989.46615899281,-178875.01186850027
3.2,262804.55295319983,1172897.7609138847,1584493.30936217,1325852.141245376,502476.08508307097,-552948.7682402706,-1444043.2776073215,-1921390.7027192446,-1995414.4600737744,-1850384.26100562,-1635107.791789546,-1336510.9271341644,-859754.702540875,-216864.527974225,389337.2046790117,685077.439860211,541437.5801339472,76898.56494705786,-106268.24208224304
3.3,175788.72544777842,787636.3436301703,1076314.5610099223,928942.9331273134,409997.6370173565,-269711.9653010976,-855875.6858298753,-1184360.9431026871,-1254114.200438694,-1175725.7622009506,-1042323.5953976302,-850118.0515706149,-545379.3911757274,-138870.70842386317,242559.71183705627,429083.70670221205,341022.1873156058,53898.74090278607,-62272.42701787989
3.4,118288.14314170003,531947.6122551342,734739.523059971,652562.1939809738,325405.89624053054,-112700.54085944715,-498563.2940338706,-724334.2476413973,-784281.1690597227,-744210.7054468908,-662228.2860857778,-538984.6756704692,-344833.26075108204,-88714.61013194946,150344.6545210142,267540.11231270304,213933.16317900395,37539.431932265055,-35884.86424232404
3.5,80107.99175881603,361450.98001522,504128.52152633213,459548.6886140268,253054.74042449007,-29719.06524199202,-283974.91429350385,-438960.5412718508,-487738.9185548257,-469107.88899105124,-419216.4108781485,-340531.99337634334,-217275.62693782497,-56531.446744857254,92666.77184946669,166003.50810580552,133628.63442216063,25985.084244178895,-20248.618293267256
3.6,54616.79172886046,247156.7385121043,347687.86506717344,324373.13587245264,193730.93178619552,10843.87982164007,-156901.16446578712,-263165.8904422026,-301430.57232429646,-294343.83468971465,-264335.58716608566,-214341.67240686362,-136395.99080561844,-35928.684217090646,56765.83761526153,102457.9007819557,83080.2975027761,17878.432067663038,-11117.171518450517
3.7,37492.98638943777,170090.07555088052,241023.98206395158,229445.43072503663,146481.3089212124,27869.596165285857,-82970.22030207145,-155742.81622140232,-184975.59029880195,-183752.55402876157,-165960.06017619083,-134367.01925742338,-85284.36698052833,-22771.525927561124,34538.298291124134,62873.877776585534,51393.65666752989,12226.781032293222,-5879.3539428909135
