T	1->0	2->0	3->0	4->0	5->0	2->1	3->1	4->1	5->1	3->2	4->2	5->2	4->3	5->3	5->4	
1.000000000000000000e+00 2.955459484648636815e-11 5.709832369300159189e-13 2.034392797109102579e-14 1.263240536551572940e-15 2.170526772242952907e-16 8.261987287374899906e-12 6.378721971521016361e-14 4.101940170021314746e-15 6.994378790769578672e-16 3.116464731479822657e-13 2.153236614583881470e-14 2.320673970261625695e-15 1.162334187896581506e-13 6.221749452132170999e-15 6.344518578032537927e-14
2.000000000000000000e+00 2.349797025737787514e-11 4.806486934090239033e-13 2.338547601570634590e-14 2.027877505698432778e-15 3.513390042676657486e-16 7.052750232206219319e-12 7.256221480427152493e-14 6.681050083900895040e-15 1.180074280909494385e-15 3.466190011359696693e-13 3.449537064523384457e-14 3.780162735903206863e-15 1.861702464928567383e-13 1.020706260931784847e-14 1.017307229171488437e-13
3.000000000000000000e+00 1.976871517924696079e-11 4.328896240919330202e-13 2.372608069434439963e-14 2.255684393290628743e-15 3.648802429441498218e-16 6.390291412701486166e-12 7.318699031418369778e-14 7.412681872148824016e-15 1.275437977892574305e-15 3.463490570952411035e-13 3.685427797140284728e-14 4.037635371039692559e-15 2.011529904755086783e-13 1.127029155084692904e-14 1.109106238761539928e-13
4.000000000000000000e+00 1.739325405400937062e-11 4.031468450698738003e-13 2.366176225431901358e-14 2.350105531594276705e-15 3.591993513891904319e-16 5.966239719497220227e-12 7.274373695427549236e-14 7.691386363250523049e-15 1.291217373163542448e-15 3.424113210889626441e-13 3.699623007781307921e-14 4.067814967363957406e-15 2.038624327229459277e-13 1.158501477158000400e-14 1.133073016958893928e-13
5.000000000000000000e+00 1.578617589708008530e-11 3.814533080747307403e-13 2.357677818698990560e-14 2.406189212519737991e-15 3.525754555782649038e-16 5.650297477945568374e-12 7.234145493322931811e-14 7.847505756747659377e-15 1.294708164250767152e-15 3.392751765032571637e-13 3.675459622152516829e-14 4.073361845634058047e-15 2.039361840954943190e-13 1.170663511078780831e-14 1.140866334710478959e-13
6.000000000000000000e+00 1.464189215250288935e-11 3.633323582895341361e-13 2.355492356315065200e-14 2.451090025888369153e-15 3.482446976105754287e-16 5.382695560236626179e-12 7.219706321851076272e-14 7.971508645751420267e-15 1.300710569998685446e-15 3.376330550772377703e-13 3.656315789713820855e-14 4.094058451001251836e-15 2.038286893106349748e-13 1.179531743162278136e-14 1.146312220399211650e-13
7.000000000000000000e+00 1.379433024762527795e-11 3.469080773586323938e-13 2.361097255672205406e-14 2.494597106396528030e-15 3.467073575304131022e-16 5.138355108253541032e-12 7.233577948090714613e-14 8.093702774283526596e-15 1.312354806593375018e-15 3.374458117472734146e-13 3.652152752992035000e-14 4.135335528729241202e-15 2.042077940244734199e-13 1.190096927890000360e-14 1.153523785781532006e-13
8.000000000000000000e+00 1.314725316698264679e-11 3.314857262843231495e-13 2.374156646297630632e-14 2.541030120839084300e-15 3.478918580299317883e-16 4.908146274393251018e-12 7.273608478363769867e-14 8.226104816820948155e-15 1.329935495295141751e-15 3.385319049558038484e-13 3.663994792031753751e-14 4.195711692297408475e-15 2.052265649131202935e-13 1.203847859809388110e-14 1.163674982567770989e-13
9.000000000000000000e+00 1.264140890514242690e-11 3.168577126801090031e-13 2.393904219336619943e-14 2.592546777611254711e-15 3.515844439740996792e-16 4.689493097907685633e-12 7.336713929931848863e-14 8.374016898171298255e-15 1.353065930930534859e-15 3.407042025988474014e-13 3.690509014089978214e-14 4.272839084214884995e-15 2.068796512007506272e-13 1.221083802829833847e-14 1.176958318757944301e-13
1.000000000000000000e+01 1.223831626219564899e-11 3.029919123716257975e-13 2.419547814083392419e-14 2.650257940561437605e-15 3.575294926960307579e-16 4.482127326059814333e-12 7.419932130980669698e-14 8.539887605424657680e-15 1.381241960363417943e-15 3.438008528011450041e-13 3.729930033236385721e-14 4.364665380840052482e-15 2.091153963142084911e-13 1.241688642631399807e-14 1.193222885330253695e-13
