   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      7      1    1          136.004      
  0.1000000000          0      1      7      1    1          5384.09      
  0.1500000000          0      1      8      1    1          2493.62      
  0.2000000000          0      1      8      1    1          2954.25      
  0.2500000000          0      1      9      1    1          2242.86      
  0.3000000000          0      1      9      1    1          2101.35      
  0.3500000000          0      1      9      1    1          1752.05      
  0.4000000000          0      1     10      1    1          1509.22      
  0.4500000000          0      1     10      1    1          1357.34      
  0.5000000000          0      1     10      1    1          2409.90      
  0.5500000000          0      1     10      1    1          1076.34      
  0.6000000000          0      1     11      1    1          751.850      
  0.6500000000          0      1     11      1    1          1358.01      
  0.7000000000          0      1     11      1    1          2050.38      
  0.7500000000          0      1     11      1    1          1046.67      
  0.8000000000          0      1     12      1    1          1234.85      
  0.8500000000          0      1     12      1    1          1206.63      
  0.9000000000          0      1     12      1    1          1058.71      
  0.9500000000          0      1     12      1    1          1210.73      
   1.000000000          0      1     12      1    1          858.569      
   1.050000000          0      1     12      1    1          848.537      
   1.100000000          0      1     13      1    1          868.798      
   1.150000000          0      1     13      1    1          877.275      
   1.200000000          0      1     13      1    1          902.338      
   1.250000000          0      1     13      1    1          913.173      
   1.300000000          0      1     13      1    1          988.524      
   1.350000000          0      1     13      1    1          1011.01      
   1.400000000          0      1     14      1    1          1055.00      
   1.450000000          0      1     14      1    1          1110.18      
   1.500000000          0      1     14      1    1          1350.15      
   1.550000000          0      1     14      1    1          1592.40      
   1.600000000          0      1     14      1    1          1060.99      
   1.650000000          0      1     14      1    1          1530.19      
   1.700000000          0      1     15      1    1          1550.01      
   1.750000000          0      1     15      1    1          1749.63      
   1.800000000          0      1     15      1    1          1439.02      
   1.850000000          0      1     15      1    1          676.598      
   1.900000000          0      1     15      1    1          1877.86      
   1.950000000          0      1     15      1    1          1661.15      
   2.000000000          0      1     15      1    1          1537.00      
   2.050000000          0      1     15      1    1          1699.46      
   2.100000000          0      1     16      1    1          1384.63      
   2.150000000          0      1     16      1    1          1652.77      
   2.200000000          0      1     16      1    1          1659.34      
   2.250000000          0      1     16      1    1          1286.43      
   2.300000000          0      1     16      1    1          1350.55      
   2.350000000          0      1     16      1    1          1030.45      
   2.400000000          0      1     16      1    1          1348.39      
   2.450000000          0      1     16      1    1          1401.65      
   2.500000000          0      1     17      1    1          1334.89      
   2.550000000          0      1     17      1    1          1098.97      
   2.600000000          0      1     17      1    1          990.046      
   2.650000000          0      1     17      1    1          1064.52      
   2.700000000          0      1     17      1    1          1333.36      
   2.750000000          0      1     17      1    1          1406.97      
   2.800000000          0      1     17      1    1          1325.20      
   2.850000000          0      1     17      1    1          1252.09      
   2.900000000          0      1     17      1    1          1145.94      
   2.950000000          0      1     18      1    1          1289.65      
   3.000000000          0      1     18      1    1          1283.07      
   3.050000000          0      1     18      1    1          1272.10      
   3.100000000          0      1     18      1    1          1058.01      
   3.150000000          0      1     18      1    1          1378.88      
   3.200000000          0      1     18      1    1          1330.87      
   3.250000000          0      1     18      1    1          1138.31      
   3.300000000          0      1     18      1    1          1258.98      
   3.350000000          0      1     18      1    1          1019.72      
   3.400000000          0      1     18      1    1          1230.03      
   3.450000000          0      1     19      1    1          1450.08      
   3.500000000          0      1     19      1    1          1562.58      
   3.550000000          0      1     19      1    1          1576.45      
   3.600000000          0      1     19      1    1          1351.06      
   3.650000000          0      1     19      1    1          1387.83      
   3.700000000          0      1     19      1    1          1402.68      
   3.750000000          0      1     19      1    1          1424.17      
   3.800000000          0      1     19      1    1          1310.87      
