R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,215290.14123649744,-803198.8561340895,901171.3281650585,-766358.9962921831,599417.9617075505,-514326.05817479966,-255717.34351376415,-278796.37266968394,-226168.12421077807,-76004.64768972191,-61303.384944563295,-122028.90677754716,-79870.72385124933,-47891.97919561684,-14189.751394510655,12444.294681543368,88590.73757895816,163442.74360943463,104915.18210862779
1.1,143365.50359636243,-493174.62532157317,565531.2409366363,-479108.9747046144,367620.75646917033,-320563.9988474165,-151477.9885303159,-171884.9338776039,-137998.4208576186,-46888.849968391005,-38864.196261877674,-74014.16947078187,-48579.87664382923,-29910.064587979843,-8727.83257470583,7731.339086425438,54698.266944095434,100085.89603391109,64179.41653640665
1.2,95590.49302991314,-301114.4403988309,354698.7472257742,-298753.6042731341,224458.5251007898,-198884.8172121705,-88674.38566040802,-105374.10869058876,-83586.32003970632,-28775.75923606838,-24502.02273206518,-44560.91815541856,-29340.230628381127,-18575.90759391366,-5327.2209079667155,4769.4984671366565,33571.229228226315,60882.81875760135,39001.74531105648
1.3,63817.680458247974,-182746.21912986675,222490.79522479238,-185855.83396939278,136449.45294556217,-122796.28923744084,-51194.434273435014,-64206.745770016634,-50217.11388987945,-17561.042114639993,-15351.736308116284,-26611.004508124748,-17583.717974871153,-11465.75023401591,-3223.486017707971,2918.980718637286,20469.97371567918,36765.54758868067,23530.20393979561
1.4,42658.63027674081,-110198.74008119343,139694.40212667428,-115394.10537528765,82603.97725281042,-75432.26348531288,-29070.771695361662,-38865.80049106855,-29894.735974043248,-10652.850620276247,-9551.864385619923,-15749.687622655307,-10448.593937041982,-7028.724689566378,-1931.3654296013851,1770.3633677729413,12391.855311934338,22023.08470480768,14083.303155147049
1.5,28547.326978863362,-65998.8732436639,87881.5019604182,-71542.02395184095,49819.619631117836,-46091.55358233294,-16177.112518576012,-23359.790418586294,-17613.69824169422,-6420.741335251811,-5896.730587635143,-9229.280627327533,-6150.56157176475,-4275.880081417388,-1144.166229737967,1062.6798238877968,7442.086756496895,13074.335458154465,8355.221927979279
1.6,19121.921675107522,-39241.56531732025,55458.89980693104,-44321.45272734026,29954.26159800798,-28009.46045809508,-8775.277412952204,-13933.002711890422,-10256.410847249443,-3843.2985402460704,-3608.0892378594567,-5348.912805143451,-3582.869243103554,-2578.9481174614402,-669.0005489989832,630.3209896156005,4430.080450475704,7684.4678301884505,4908.710471691571
1.7,12816.58714946464,-23154.04337764151,35152.4844867188,-27462.4287135648,17972.545279455186,-16926.697843075268,-4602.929265382686,-8242.218952686826,-5891.940943260648,-2283.4934259855418,-2185.5098560520883,-3061.977197167315,-2062.9213815676776,-1540.4421831551012,-385.21740510174413,368.7079342542398,2611.2203300665487,4466.0898168513095,2852.6308615496687
1.8,8592.034538297896,-13552.128941055218,22409.46711091939,-17038.622272467102,10776.28738465335,-10172.99001341761,-2303.6705181804637,-4832.942026454914,-3331.7088868673727,-1345.9402208035,-1308.5752919514214,-1728.6850687619624,-1172.3483894484662,-910.0282456026187,-217.81208439681413,212.1654199283184,1522.1921337140384,2562.8534277393715,1637.6474895077517
1.9,5757.5328661947215,-7865.634734428583,14386.647942747833,-10599.907053916768,6469.448864287269,-6082.039460059724,-1073.0006238191395,-2807.3540508830824,-1849.1148758383217,-786.509951282394,-773.1089319607731,-960.7771284708532,-656.4925964659028,-530.8426780485028,-120.47934786742279,119.70645261822087,876.3372410906848,1449.545586292514,927.2858318053586
2.0,3853.3120395042624,-4525.580951663398,9311.723309076437,-6622.698105386992,3898.1974689454764,-3619.2786888458872,-439.7411466947407,-1614.6352696921494,-1003.3956000005534,-455.31401111589327,-449.705991330386,-524.5411758964735,-361.52943022768983,-305.1436796003332,-64.8571410577816,65.93257515456747,497.40114596339475,806.3132059087451,516.9060514669974
2.1,2572.818011556338,-2580.628654046359,6081.349484868807,-4162.824378185194,2364.4471571334566,-2145.865061446754,-132.03811265336375,-919.1110754679088,-529.5027326042883,-260.8850727271575,-256.8513338504377,-280.5665783268834,-195.33233406861558,-172.41069828034406,-33.73065321626235,35.23249705018127,277.7621908417197,439.8974369220154,283.0256631242306
2.2,1711.2760541416533,-1458.1589733279902,4009.0024492697175,-2637.088115140848,1448.3393409911585,-1269.6383631690908,4.134553457869571,-517.7215751188925,-269.6286073596525,-147.7746628535848,-143.5530837452465,-146.54009300036748,-103.25206274934551,-95.43488314388556,-16.7605210782154,18.100311556387414,152.21392898648836,234.5587941070467,151.78768690961238
2.3,1131.6276870412314,-816.2425701759637,2667.306897748176,-1686.3187963140206,898.8305697178198,-751.3979206134546,54.09174018040281,-288.62449454158536,-130.88394715142707,-82.6095920920817,-78.16695674616385,-74.4209006612173,-53.21942409844914,-51.522777464637926,-7.813119851599677,8.810824377162476,81.5915475007849,121.67355039368044,79.4532632983816
2.4,741.9471745228182,-452.4567197799929,1789.7434063637045,-1089.8539261521487,566.650014474527,-446.2403815862388,63.72909530150925,-159.36467255250759,-59.31511014109754,-45.458891802550944,-41.235728825829746,-36.539511960532714,-26.645655316260815,-26.96016126746624,-3.302985698102676,3.960248851499475,42.60242645625658,61.01556586302923,40.40965255987774
2.5,480.4484954396846,-248.0777121473416,1209.5496446848724,-712.3511477629708,363.47607400330855,-267.0290127921615,56.777787488745155,-87.28210063515023,-24.073146806493583,-24.519348855430245,-20.923852446610606,-17.200898132580306,-12.906927303766125,-13.546333549924144,-1.171325772436494,1.5561702045647279,21.548644675944995,29.312867809439997,19.850239635730162
2.6,305.5158079829779,-134.1642575469066,821.8391152142027,-470.84613812760136,237.2444991309997,-161.7717222400171,44.82027115911475,-47.53478992785443,-7.850931826542948,-12.864444829679384,-10.122931294263092,-7.659340847254051,-6.030203423697709,-6.43752338602897,-0.26192956159886804,0.45433584435096774,10.478426919311502,13.306592080157682,9.341676978990597
2.7,189.0622630241405,-71.10456955536233,560.1632745909852,-314.4354653809015,157.31961104858527,-99.6979492220378,33.00098260366979,-25.832118667034546,-1.163326331196572,-6.469203690189739,-4.628260498204935,-3.142794815021455,-2.7213577656421357,-2.8140158231141177,0.05630607248581447,0.013151842221959802,4.844834738535039,5.578237844206982,4.163366372489799
2.8,112.09700595257003,-36.38805218247781,382.02914883178346,-211.7977899668747,105.65517260843045,-62.747170627139695,23.210399047382477,-14.063304235223441,1.0351292599888042,-3.019241676209634,-1.9985473058056196,-1.1122113060292043,-1.2050529045199105,-1.0627289743529063,0.11499110317163067,-0.11608635342861899,2.09379890118915,2.0665562229187957,1.72685917609514
2.9,61.759521948604934,-17.363529038710993,259.95293482783524,-143.55952313051858,71.56601966188796,-40.40429248798294,15.809644717255175,-7.6924928533524835,1.3235875318206416,-1.1986096146968894,-0.8489369841566107,-0.25762050354966515,-0.5510110849720175,-0.2803500921082583,0.07917888046782746,-0.11499573601537631,0.8210684038422674,0.6071505825944422,0.6477596032542128
