T	1->0	2->0	3->0	4->0	5->0	6->0	7->0	8->0	9->0	10->0	2->1	3->1	4->1	5->1	6->1	7->1	8->1	9->1	10->1	3->2	4->2	5->2	6->2	7->2	8->2	9->2	10->2	4->3	5->3	6->3	7->3	8->3	9->3	10->3	5->4	6->4	7->4	8->4	9->4	10->4	6->5	7->5	8->5	9->5	10->5	7->6	8->6	9->6	10->6	8->7	9->7	10->7	9->8	10->8	10->9	
1.000000000000000000e+00 2.746552378701629104e-13 5.703833411167610944e-14 3.301512354285725902e-14 1.290436558692968896e-14 9.660375676891080429e-15 1.725664729034690609e-14 5.096857950322739689e-15 5.129682011504577637e-15 4.633193824987741848e-15 3.161744826389636758e-15 3.987897482758853634e-13 9.641768472463662899e-14 5.464029797181988593e-14 4.227675804261150258e-14 2.626934070057213880e-14 2.835729899410954929e-14 1.281891153873294857e-14 1.331682599042498680e-14 1.175810544510939894e-14 3.919777136945876987e-13 9.771675047300115389e-14 5.152023164665055842e-14 4.066503456509556458e-14 3.555451498070678965e-14 2.537738034952615782e-14 2.916308682245973311e-14 2.023812274921392484e-14 4.430303936723316649e-13 1.028982470066148343e-13 6.333967735125567830e-14 4.763420256708996190e-14 5.789170700598921687e-14 3.158321868315102987e-14 3.337447097666487316e-14 4.678370154457202623e-13 9.044852373717344161e-14 8.204799029033297052e-14 5.266730825750221375e-14 4.824568779340974520e-14 4.140975181510231694e-14 4.238668989698216396e-13 8.131172300321324671e-14 8.179181292330958664e-14 5.739106098568294489e-14 5.484939310529589450e-14 4.446512825894684607e-13 8.850481989927760057e-14 8.804583514083076815e-14 6.691698933904821374e-14 4.299704111958393696e-13 9.085583323118803522e-14 1.004754377983603802e-13 3.654961879800815396e-13 8.076966580705651503e-14 3.317086860346453109e-13
2.000000000000000000e+00 4.545058098380439467e-12 9.653027001517344089e-13 6.664855275480876315e-13 2.310021938352012483e-13 2.037335689054513361e-13 2.935878250827688216e-13 1.171881852858485032e-13 1.078750169655017853e-13 9.291593299476860597e-14 6.331644011359995788e-14 6.447407643844739587e-12 1.692490161531959661e-12 1.085469523370697285e-12 6.284733699041751181e-13 5.439027027966898542e-13 5.545849622582761385e-13 2.661290143335401209e-13 2.451066992393559966e-13 2.776963060241569296e-13 6.754114353723447981e-12 1.784487211853821499e-12 1.241347937058046625e-12 7.409385500713733502e-13 8.352008206067141029e-13 5.086610408892754921e-13 6.302956386735141841e-13 3.936095511543620677e-13 7.148811835978341042e-12 1.920853007880556112e-12 1.439290838175426997e-12 1.023086943779626524e-12 1.154081068142118051e-12 6.280230558427049613e-13 7.368684139434813244e-13 7.654430685049060334e-12 1.781433905482615949e-12 1.735000743603483214e-12 1.136667583138554171e-12 1.125497224524551098e-12 8.476252557189810277e-13 6.557408062048246817e-12 1.684871061753455236e-12 1.806736195473288693e-12 1.136202834333880143e-12 1.274313141581479832e-12 6.824825994503268733e-12 1.883971988833818272e-12 1.874659172357961232e-12 1.423160693667026235e-12 6.417829012518490964e-12 1.880065329280360193e-12 2.121243100204722889e-12 5.547693991757498655e-12 1.711913764491906122e-12 5.265375423041531266e-12
3.000000000000000000e+00 1.253082544461583376e-11 2.630982865184477959e-12 1.958793648014067449e-12 6.712117125476649737e-13 6.169636446867119793e-13 7.336233362657840899e-13 3.646585853920377723e-13 3.107488944514905399e-13 2.746247456459368967e-13 1.774967551098155579e-13 1.793210398618403782e-11 4.591540715798453828e-12 3.328696518054883491e-12 1.604540798201204280e-12 1.617477986694376106e-12 1.487352016964622002e-12 8.154658288133518699e-13 6.669931534812007850e-13 8.455041395682904487e-13 1.937721772665226177e-11 5.015459254278480332e-12 4.015926588693719249e-12 2.054493855970255906e-12 2.597573000757372226e-12 1.448000572449510778e-12 1.853669804113288884e-12 1.104726380331469456e-12 2.018373145757623659e-11 5.546172565837559721e-12 4.447203427404379206e-12 2.983397199210507794e-12 3.286729948186053544e-12 1.806596552585954229e-12 2.131933591145106508e-12 2.153642660847576694e-11 5.178759768368355613e-12 5.115650244402364246e-12 3.309740058083991718e-12 3.460589774968568117e-12 2.411605039374566583e-12 1.907449908177115048e-11 5.007999537972692323e-12 5.483935666640308846e-12 3.259360075564995863e-12 3.773366089482866907e-12 1.965348833454846362e-11 5.584649702076087494e-12 5.502350571383867067e-12 4.036256640733882887e-12 1.868564745508832903e-11 5.487316188106677918e-12 5.995523621150464963e-12 1.661812545968924977e-11 4.987621070352200902e-12 1.577064147423397298e-11
4.000000000000000000e+00 2.088639568117046310e-11 4.441463750147202286e-12 3.458607645601379244e-12 1.176920342175375062e-12 1.146073547629545138e-12 1.142660663286776877e-12 6.571049994719480267e-13 5.279100010406999598e-13 4.855887441298778856e-13 2.929285590619053439e-13 3.029136162881768371e-11 7.693816003700444714e-12 6.141174697129378394e-12 2.647808477495864554e-12 2.893167910730342689e-12 2.398149386663402418e-12 1.475064264482924205e-12 1.095829435944123215e-12 1.457093423932223488e-12 3.324376660886635136e-11 8.589936306797359848e-12 7.496777673510393282e-12 3.524924330079800114e-12 4.696656922376579466e-12 2.471330108568844936e-12 3.199564990803899318e-12 1.835053747735813283e-12 3.457762530055887770e-11 9.642626189032677929e-12 8.080740766282697137e-12 5.153378699291693537e-12 5.588849044830995828e-12 3.085614985985508905e-12 3.575618529387274710e-12 3.656138433981026611e-11 9.014019315563832967e-12 9.043401945420184819e-12 5.678359266792165910e-12 6.102744162246537688e-12 4.005584939357005537e-12 3.350378332639282952e-11 8.819184035991709963e-12 9.801527101794208549e-12 5.566676569104353293e-12 6.392776132245911460e-12 3.418727753764927652e-11 9.749511636848837465e-12 9.541177333476994187e-12 6.678494893132175598e-12 3.275614783893332779e-11 9.423084890365460943e-12 9.983309211306390642e-12 2.934736546671922353e-11 8.481852361901048942e-12 2.742716962151667412e-11
5.000000000000000000e+00 2.830465016338570430e-11 6.138465439912927839e-12 4.940404558355611106e-12 1.677192459014732300e-12 1.724496954975925199e-12 1.484489371115499775e-12 9.380766148866269425e-13 7.215004049124785729e-13 6.874640300173576914e-13 3.886691021655957844e-13 4.155945539877231420e-11 1.062861466002539161e-11 9.062595550783746797e-12 3.672386442038590003e-12 4.175247758173848553e-12 3.159755564633477041e-12 2.120227621294590310e-12 1.459952183383513977e-12 1.979159982063259108e-12 4.608817271969454459e-11 1.202224372291708450e-11 1.103200635383487018e-11 4.969576576694196309e-12 6.739504377582417292e-12 3.405550925826166319e-12 4.411813517278839259e-12 2.447115309061048603e-12 4.803209953011252287e-11 1.359761449877491767e-11 1.171875275559152919e-11 7.186288229039804156e-12 7.663757848845543866e-12 4.223464515253841415e-12 4.792520667831909534e-12 5.037298480221804002e-11 1.271577831320272992e-11 1.288106414782491446e-11 7.831917742511106519e-12 8.497030412246203409e-12 5.319311136423326821e-12 4.736700234867843373e-11 1.249678582099373056e-11 1.395322905263561934e-11 7.653570489285481419e-12 8.606619167843364872e-12 4.791790667809856227e-11 1.366425538846243186e-11 1.324523117103168539e-11 8.874904948672596562e-12 4.602857403166421446e-11 1.299196457640824846e-11 1.339474194408795018e-11 4.118867953703029659e-11 1.158382890680389062e-11 3.788500680320852789e-11
6.000000000000000000e+00 3.452309091301592421e-11 7.651788717343994423e-12 6.305155481798920953e-12 2.148454701988663852e-12 2.301726551868868944e-12 1.765721560143575658e-12 1.183792147275802000e-12 8.823016263491025144e-13 8.651762804426880083e-13 4.626591667941422402e-13 5.120820888791662329e-11 1.331807313270251260e-11 1.183123804221515291e-11 4.648039134438965597e-12 5.367378064526448500e-12 3.769457052314384599e-12 2.696081895631446983e-12 1.749281215074315401e-12 2.386716404217698719e-12 5.725620946733802767e-11 1.516996730541723318e-11 1.429092382686207488e-11 6.317715051331716190e-12 8.556563732750897388e-12 4.199193829703616130e-12 5.417188678796291204e-12 2.921673756178395923e-12 5.978980712103524459e-11 1.721135326052940055e-11 1.506406030553841253e-11 8.977699856411342349e-12 9.405083754714760149e-12 5.157423832658267360e-12 5.747831501464103841e-12 6.229327502738183271e-11 1.609917597000480953e-11 1.634499689760068282e-11 9.660864132022827269e-12 1.048093201574750160e-11 6.319821432437284325e-12 5.964094746668294329e-11 1.582711808439740165e-11 1.759662384863293904e-11 9.417103551623960682e-12 1.034157955382524241e-11 5.987262502940659940e-11 1.711308345432622003e-11 1.638173252134269863e-11 1.059061765162739891e-11 5.747526923953133716e-11 1.604662255286124601e-11 1.613952952525429435e-11 5.124661638774187716e-11 1.421602143852709808e-11 4.655753603972743430e-11
7.000000000000000000e+00 3.960003664532099253e-11 8.978654289165311641e-12 7.509705447213339704e-12 2.582847840880877812e-12 2.843448597779050717e-12 1.997228828875498782e-12 1.388084488808530909e-12 1.011791786580786957e-12 1.015897696910332614e-12 5.184584472273250270e-13 5.922023762320766192e-11 1.575559969379740098e-11 1.431736086388247082e-11 5.556822893903883462e-12 6.426293224185059801e-12 4.252893610419994706e-12 3.188406494465490568e-12 1.974152663322537361e-12 2.694753268868216622e-12 6.666800278676416495e-11 1.800104975986143984e-11 1.713966320528606330e-11 7.541296279644045663e-12 1.009951966451089341e-11 4.852204776932289260e-12 6.221111643955366443e-12 3.279142930284550954e-12 6.970293222631622955e-11 2.043551190344824447e-11 1.799675134545118478e-11 1.051375079136754935e-11 1.082292102662724024e-11 5.899577101436023643e-12 6.483125571914997122e-12 7.224454539695427670e-11 1.912277693459351197e-11 1.933771008853952657e-11 1.117323102854311206e-11 1.206765921077312542e-11 7.061820481443944742e-12 7.002440345202779607e-11 1.876818069984936922e-11 2.064692780613686094e-11 1.087325572435160350e-11 1.167236000840312484e-11 6.982266186330347585e-11 2.008581145329627521e-11 1.894711091366575654e-11 1.191559607360567963e-11 6.689113350105205696e-11 1.863818617723105190e-11 1.831165521876422223e-11 5.943012325674593605e-11 1.646094497528663179e-11 5.354151420997116320e-11
8.000000000000000000e+00 4.367672357820088297e-11 1.013716578401479334e-11 8.541876586666197095e-12 2.978209759568738030e-12 3.331404822243606886e-12 2.188058893623483206e-12 1.553129903137833933e-12 1.114664094171033476e-12 1.141840477601069013e-12 5.603032004732620928e-13 6.574706190338130052e-11 1.795177535395579318e-11 1.647400404987128152e-11 6.389279019587469533e-12 7.340365207168313068e-12 4.637078265789885587e-12 3.601746519587797328e-12 2.148566163674144720e-12 2.926350817270976239e-12 7.444481203875651612e-11 2.052302214245595000e-11 1.955145609467001663e-11 8.633960824840586553e-12 1.137756434802596894e-11 5.382621459246407821e-12 6.854452207018270248e-12 3.546491016790469460e-12 7.786969971629486627e-11 2.328011622314493217e-11 2.049407614463844554e-11 1.181421949917232364e-11 1.196533301129449774e-11 6.483466010542890024e-12 7.050960852778596374e-12 8.037482649488746193e-11 2.180106194216387160e-11 2.185849808257498957e-11 1.241426302944597481e-11 1.332397885501868096e-11 7.610479132337710399e-12 7.856232953189512986e-11 2.134536060477783377e-11 2.313833220541726124e-11 1.207193656387063301e-11 1.269631682816434182e-11 7.787856195952321288e-11 2.264157418204736598e-11 2.101716199766300033e-11 1.294933287933514187e-11 7.443063627617420375e-11 2.086118288974105788e-11 2.003437614814916591e-11 6.594917867374540041e-11 1.841719032550018779e-11 5.911452004548250177e-11
9.000000000000000000e+00 4.690569587027227546e-11 1.115033089335728118e-11 9.407302218618638206e-12 3.335121884052146729e-12 3.759205634156382483e-12 2.345373115421680998e-12 1.684312604414736646e-12 1.195979685356492043e-12 1.246725611838688661e-12 5.917670340001372523e-13 7.098732828071174192e-11 1.992357183620102104e-11 1.830192121519080190e-11 7.143101477277980454e-12 8.115504782297788669e-12 4.944386428995742048e-12 3.947298220952382451e-12 2.284891298142132870e-12 3.102216871903700900e-12 8.077655845384134921e-11 2.275995029346960086e-11 2.155219051518312669e-11 9.600981260016769947e-12 1.242261855429223394e-11 5.812187606544053547e-12 7.351586029442783341e-12 3.747106509468980601e-12 8.448406399649078528e-11 2.577870615429742454e-11 2.258248627477808871e-11 1.290965447741436793e-11 1.288609207251195751e-11 6.943343937968527568e-12 7.496003233319040048e-12 8.691262630288676430e-11 2.416962152360700466e-11 2.395058841472151019e-11 1.343451471011334702e-11 1.432121338947208588e-11 8.019647753220847815e-12 8.544795350514983023e-11 2.360601752002374344e-11 2.514792617145571613e-11 1.306481567191709461e-11 1.349659255267641013e-11 8.428119209821956347e-11 2.485304104186323383e-11 2.268283930234743872e-11 1.377153699266592910e-11 8.036844092832521449e-11 2.280190491430592957e-11 2.141534107453227311e-11 7.108744343820557358e-11 2.016238137509051201e-11 6.355954310804773971e-11
1.000000000000000000e+01 4.942854703566971361e-11 1.204061024469984312e-11 1.012074300235288987e-11 3.655692258128979168e-12 4.127667380393509631e-12 2.474948455952155393e-12 1.787664661407237808e-12 1.260208880770426792e-12 1.334313500828134816e-12 6.155802883274319905e-13 7.514032299616985405e-11 2.169117715742891962e-11 1.982619354858105808e-11 7.820848632358701880e-12 8.765842712917055425e-12 5.192127532362343454e-12 4.237244756625463607e-12 2.392801458956566362e-12 3.238401430783396860e-12 8.586758797992611025e-11 2.474230268863969013e-11 2.318947668222030322e-11 1.045314858882600014e-11 1.327213041841429912e-11 6.160890011848170390e-12 7.742807279515625660e-12 3.898964197295354243e-12 8.976599339576762500e-11 2.797262981461872178e-11 2.430921468291483028e-11 1.383160216609359831e-11 1.363302434481466009e-11 7.307930347432201301e-12 7.852040989312687045e-12 9.210117626827189245e-11 2.626936655610970585e-11 2.567207901163656201e-11 1.427876622277374597e-11 1.511995196494675131e-11 8.329151015944679848e-12 9.092010306347358395e-11 2.559996883698634281e-11 2.675976013084506454e-11 1.389557802301293053e-11 1.413601093707838245e-11 8.929909837387361760e-11 2.678632798526853234e-11 2.402690444378040462e-11 1.444005028412658239e-11 8.499103723962144699e-11 2.452684542637576497e-11 2.253843844604565233e-11 7.511457818724033776e-11 2.175043201495681790e-11 6.711600857860352558e-11
