R,theta,E_cm
18.0,50.0,0.016232782406691938
19.0,50.0,0.01557765282366134
20.0,50.0,0.014846802050357866
21.0,50.0,0.01406108319981243
22.0,50.0,0.013453136670017187
23.0,50.0,0.012737649706882764
24.0,50.0,0.012080102959239697
25.0,50.0,0.011522417858773367
50.0,50.0,0.0038994073798968997
100.0,50.0,0.0
2.5,55.0,1206.5620145813343
2.6,55.0,838.3329191663788
2.7,55.0,572.4966963612798
2.8,55.0,381.394424629868
2.9,55.0,246.73573269211167
3.0,55.0,155.49154951907886
3.1,55.0,92.39016775871853
3.2,55.0,46.94581912986038
3.3,55.0,19.58841074953815
3.4,55.0,2.7449202539434387
3.5,55.0,-7.460096964907719
3.6,55.0,-13.25706675935097
3.7,55.0,-16.16957081678126
3.8,55.0,-17.34268334695603
3.9,55.0,-17.20273995804531
4.0,55.0,-16.400236678225863
4.1,55.0,-15.23390130686171
4.2,55.0,-13.898607342346798
4.3,55.0,-12.519592936295803
4.4,55.0,-11.17477706485276
4.5,55.0,-9.910080406897666
4.6,55.0,-8.752912052793784
4.7,55.0,-7.706291752256317
4.8,55.0,-6.773729565146153
4.9,55.0,-5.950126652694546
5.0,55.0,-5.227233406738783
5.2,55.0,-4.044229817137345
5.3,55.0,-3.5640845098631004
5.4,55.0,-3.145869894865941
5.5,55.0,-2.7814487325078727
5.6,55.0,-2.463578798387918
5.7,55.0,-2.1860169149881137
5.8,55.0,-1.9433620324657916
5.9,55.0,-1.73072798822996
6.0,55.0,-1.5442285429897462
6.2,55.0,-1.2359882776747302
6.4,55.0,-0.99561329912303
6.6,55.0,-0.8078698718109678
6.8,55.0,-0.6589512855857811
7.0,55.0,-0.5403476364046753
7.2,55.0,-0.44506535904847083
7.4,55.0,-0.36744244970185974
7.6,55.0,-0.30531927938641445
7.8,55.0,-0.25394421709616793
8.0,55.0,-0.21160207401133435
8.2,55.0,-0.17664130291718252
8.4,55.0,-0.1473306837344323
8.6,55.0,-0.12291588956327956
8.8,55.0,-0.10230217251558855
9.0,55.0,-0.0849423863286033
9.5,55.0,-0.0521103013869174
10.0,55.0,-0.029966188533794166
10.5,55.0,-0.014839556794364626
11.0,55.0,-0.004452261270060376
11.5,55.0,0.0026843938563331448
12.0,55.0,0.007697633808576967
12.5,55.0,0.01117257460683632
13.0,55.0,0.013434042629039737
13.5,55.0,0.015042570551513137
14.0,55.0,0.016027572928398685
14.5,55.0,0.016680073260115336
15.0,55.0,0.01695068341551675
16.0,55.0,0.01709992695599567
17.0,55.0,0.016716945156952222
18.0,55.0,0.016125020529885035
19.0,55.0,0.01547493736278085
20.0,55.0,0.014796540621028953
21.0,55.0,0.01411112318567362
22.0,55.0,0.013393440501394452
23.0,55.0,0.012769035419779869
24.0,55.0,0.012108416533887407
25.0,55.0,0.011513419768570827
50.0,55.0,0.003912354025453482
100.0,55.0,0.0
2.5,60.0,1092.2247240058375
2.6,60.0,752.2508054054977
2.7,60.0,509.1529465718988
2.8,60.0,338.09964234810707
2.9,60.0,217.6294933949273
3.0,60.0,133.43078603164233
3.1,60.0,75.10618794912494
3.2,60.0,40.13818775499626
3.3,60.0,14.33792926876228
3.4,60.0,-0.39205324005547965
3.5,60.0,-9.21562514939141
3.6,60.0,-14.125301811689884
3.7,60.0,-16.622843432149512
3.8,60.0,-17.28385734199917
3.9,60.0,-16.962645467275237
4.0,60.0,-16.063191467683946
4.1,60.0,-14.852646224174057
4.2,60.0,-13.506182317422546
4.3,60.0,-12.136649652821127
4.4,60.0,-10.813993916133935
4.5,60.0,-9.581936428433076
4.6,60.0,-8.45406903421026
4.7,60.0,-7.440566137606413
4.8,60.0,-6.539939704015802
4.9,60.0,-5.7461061106173394
5.0,60.0,-5.050114968002788
5.1,60.0,-4.442000808621401
5.2,60.0,-3.911688210443403
5.3,60.0,-3.4494974646779926
5.4,60.0,-3.0467775422960726
5.5,60.0,-2.695693851382662
5.6,60.0,-2.3893063910863948
5.7,60.0,-2.121649836181779
5.8,60.0,-1.8874826977608685
5.9,60.0,-1.6822934519151498
6.0,60.0,-1.502196520565231
6.2,60.0,-1.2039509096737924
6.4,60.0,-0.9715597572207851
6.6,60.0,-0.7891102790860651
6.8,60.0,-0.6446775355649806
7.0,60.0,-0.530100146562634
7.2,60.0,-0.4363574845455321
7.4,60.0,-0.35961730188293944
7.6,60.0,-0.29974264982521887
7.8,60.0,-0.2494866910856355
8.0,60.0,-0.20804110086640365
8.2,60.0,-0.1735807296308637
8.4,60.0,-0.14488376460531627
8.6,60.0,-0.12076701462818591
8.8,60.0,-0.1005009451112872
9.0,60.0,-0.0833896060193986
9.5,60.0,-0.05098066523638806
10.0,60.0,-0.029278793701839733
10.5,60.0,-0.014368786695518452
11.0,60.0,-0.0041414887550270405
11.5,60.0,0.0029578578254383105
12.0,60.0,0.007780594016998919
12.5,60.0,0.011233586960577071
13.0,60.0,0.013464767130455755
13.5,60.0,0.015055298872524077
14.0,60.0,0.016070807426279997
14.5,60.0,0.016630688247891073
15.0,60.0,0.016916443888915892
16.0,60.0,0.017075125287610717
17.0,60.0,0.016730989663081175
18.0,60.0,0.016191740511033288
19.0,60.0,0.015460010201703085
20.0,60.0,0.014802463454060017
21.0,60.0,0.014108706021061153
22.0,60.0,0.013487591402241607
23.0,60.0,0.012713945899070184
24.0,60.0,0.012085589143179476
25.0,60.0,0.01150902832628134
50.0,60.0,0.003924864021918779
100.0,60.0,0.0
2.5,65.0,991.411568553319
2.6,65.0,680.0044956701907
2.7,65.0,457.19318957795736
2.8,65.0,299.4565539596978
2.9,65.0,190.52981319841814
3.0,65.0,113.63249564528755
3.1,65.0,65.41033958490463
3.2,65.0,30.867769451109105
3.3,65.0,10.015344610356438
3.4,65.0,-2.95851647628437
3.5,65.0,-10.650029465775518
3.6,65.0,-14.839989778722465
3.7,65.0,-16.842070933804337
3.8,65.0,-17.245139164928528
3.9,65.0,-16.769113395435706
4.0,65.0,-15.780637630975098
4.1,65.0,-14.52447853566381
4.2,65.0,-13.162024149324203
4.3,65.0,-11.79677606650395
4.4,65.0,-10.49494715657237
4.5,65.0,-9.285026099819552
4.6,65.0,-8.186167544116811
4.7,65.0,-7.202473692276649
4.8,65.0,-6.330783672716478
4.9,65.0,-5.563718961021478
5.0,65.0,-4.891780702216613
5.1,65.0,-4.304815557360689
5.2,65.0,-3.7928922984295608
5.3,65.0,-3.346667455146249
5.4,65.0,-2.957703541719749
5.5,65.0,-2.6185270095362094
5.6,65.0,-2.3224052535869335
5.7,65.0,-2.0635952841258693
5.8,65.0,-1.8370711297608397
5.9,65.0,-1.6385310858284592
6.0,65.0,-1.464046342870377
6.2,65.0,-1.1752036832189159
6.4,65.0,-0.9499816694657718
6.6,65.0,-0.7723191503674258
6.8,65.0,-0.6326538383115687
7.0,65.0,-0.5191661414246651
7.2,65.0,-0.4284662748380225
7.4,65.0,-0.35496817113222934
7.6,65.0,-0.29490828005429764
7.8,65.0,-0.2455370222764097
8.0,65.0,-0.20489580829960943
8.2,65.0,-0.17103767596645725
8.4,65.0,-0.1426958189333189
8.6,65.0,-0.11889884579926857
8.8,65.0,-0.09895650168080394
9.0,65.0,-0.08208636442801875
9.5,65.0,-0.050197360431533014
10.0,65.0,-0.02865263266709377
10.5,65.0,-0.013914032261556172
11.0,65.0,-0.003849145950567987
11.5,65.0,0.003142217309622737
12.0,65.0,0.007887479476701174
12.5,65.0,0.01124346458680634
13.0,65.0,0.01349878833251097
13.5,65.0,0.015021062464845301
14.0,65.0,0.01603810864718696
14.5,65.0,0.016580869705497606
15.0,65.0,0.016957267460028902
16.0,65.0,0.016932029142552665
17.0,65.0,0.016608522068664228
18.0,65.0,0.016062030779545183
19.0,65.0,0.01540755928907359
20.0,65.0,0.014685924930518297
21.0,65.0,0.01400555391108938
22.0,65.0,0.013330229307586877
23.0,65.0,0.012645251640244909
24.0,65.0,0.01206408105651164
25.0,65.0,0.011422337887050986
50.0,65.0,0.003818418330229889
100.0,65.0,0.0
2.5,70.0,908.7956867586851
2.6,70.0,618.6459621664982
2.7,70.0,412.44311996567546
2.8,70.0,268.295785439259
2.9,70.0,169.10174371165283
3.0,70.0,101.96191836775587
3.1,70.0,56.63416804593788
3.2,70.0,25.395801636145368
3.3,70.0,6.650175222876208
3.4,70.0,-4.962526375899807
3.5,70.0,-11.78138299460794
3.6,70.0,-15.53068258695523
3.7,70.0,-17.028463493584848
3.8,70.0,-17.220278174645603
3.9,70.0,-16.610906428454253
4.0,70.0,-15.542190517420938
4.1,70.0,-14.24366843214963
4.2,70.0,-12.86621295068434
4.3,70.0,-11.50805324207667
4.4,70.0,-10.219043844199824
4.5,70.0,-9.031653612329979
4.6,70.0,-7.958197052015343
4.7,70.0,-7.000281374993272
4.8,70.0,-6.153250426700529
4.9,70.0,-5.408716761331972
5.0,70.0,-4.75686877088201
5.1,70.0,-4.187573089986454
5.2,70.0,-3.6910619969923126
5.3,70.0,-3.258293144192722
5.4,70.0,-2.881014718347058
5.5,70.0,-2.551942798185047
5.6,70.0,-2.264649849823463
5.7,70.0,-2.0134426989397256
5.8,70.0,-1.7935940857850048
5.9,70.0,-1.6007237306919389
6.0,70.0,-1.4314901359434866
6.2,70.0,-1.1503951500864638
6.4,70.0,-0.9310274029813641
6.6,70.0,-0.7580085284497885
6.8,70.0,-0.6205588113101733
7.0,70.0,-0.5105480294992062
7.2,70.0,-0.4217437657801018
7.4,70.0,-0.34966720126128364
7.6,70.0,-0.29065530231057735
7.8,70.0,-0.24210904932576213
8.0,70.0,-0.2020292506802366
8.2,70.0,-0.16866559537266526
8.4,70.0,-0.14071637944025397
8.6,70.0,-0.11731401856568567
8.8,70.0,-0.09756042537369496
9.0,70.0,-0.0808439199847561
9.5,70.0,-0.04928763947690697
10.0,70.0,-0.027998161176622176
10.5,70.0,-0.013492862380557824
11.0,70.0,-0.003568439844391662
11.5,70.0,0.0032699496445117403
12.0,70.0,0.008043525386237888
12.5,70.0,0.011275948160275818
13.0,70.0,0.013537631388102796
13.5,70.0,0.015057494593668822
14.0,70.0,0.01602362125412256
14.5,70.0,0.016626518249069307
15.0,70.0,0.01691798151750163
16.0,70.0,0.016980091731814754
17.0,70.0,0.01660654779098721
18.0,70.0,0.016050178875638893
19.0,70.0,0.01541589616779504
20.0,70.0,0.014698653251529237
21.0,70.0,0.014013893908732911
22.0,70.0,0.013295771456440378
23.0,70.0,0.012694848739170652
24.0,70.0,0.012039497712672329
25.0,70.0,0.011335862653444195
50.0,70.0,0.003842561906055835
100.0,70.0,0.0
2.5,75.0,842.1385732549722
2.6,75.0,569.4404541941785
2.7,75.0,378.12508950033595
2.8,75.0,245.4353806229745
2.9,75.0,153.689164377139
3.0,75.0,91.38309941981043
3.1,75.0,49.272371573591904
3.2,75.0,21.269057700654496
3.3,75.0,4.084369751719507
3.4,75.0,-6.513856679515708
3.5,75.0,-12.670964589045527
3.6,75.0,-15.948432133243106
3.7,75.0,-16.84440987585102
3.8,75.0,-17.193827971924648
3.9,75.0,-16.473035535195795
4.0,75.0,-15.339465095262012
4.1,75.0,-14.0097848536486
4.2,75.0,-12.62742960173528
4.3,75.0,-11.273127597400368
4.4,75.0,-9.999293991712785
4.5,75.0,-8.831162002711167
4.6,75.0,-7.778331008229207
4.7,75.0,-6.840781699020303
4.8,75.0,-6.012710063627894
4.9,75.0,-5.2854299601981
5.0,75.0,-4.649007085449604
5.1,75.0,-4.093391255670105
5.2,75.0,-3.6089317368549314
5.3,75.0,-3.1867795295148422
5.4,75.0,-2.8188285551623506
5.5,75.0,-2.4978989272921037
5.6,75.0,-2.217687765979672
5.7,75.0,-1.9727819511539344
5.8,75.0,-1.7581840464408305
5.9,75.0,-1.570012865203258
6.0,75.0,-1.4044260607407841
6.2,75.0,-1.1303132217292038
6.4,75.0,-0.9156654953547844
6.6,75.0,-0.7462554444707
6.8,75.0,-0.6115728599523722
7.0,75.0,-0.5035035541149049
7.2,75.0,-0.41626875381921435
7.4,75.0,-0.3452943882933825
7.6,75.0,-0.28710661459972214
7.8,75.0,-0.23933291549535013
8.0,75.0,-0.1997421045725436
8.2,75.0,-0.16654656852188296
8.4,75.0,-0.13899591652322982
8.6,75.0,-0.11583541869924602
8.8,75.0,-0.09627693591585157
9.0,75.0,-0.07981173143571312
9.5,75.0,-0.048429711342351425
10.0,75.0,-0.027463958440500705
10.5,75.0,-0.013119096996262555
11.0,75.0,-0.003233960402623666
11.5,75.0,0.0034944746072501686
12.0,75.0,0.008149531309913414
12.5,75.0,0.011394242636948918
13.0,75.0,0.013619496854874456
13.5,75.0,0.015098536489327472
14.0,75.0,0.016004308888599467
14.5,75.0,0.016612033974926988
15.0,75.0,0.016970653873598848
16.0,75.0,0.017008405306462464
17.0,75.0,0.016676558234930496
18.0,75.0,0.016090562678738537
19.0,75.0,0.015467034014228602
20.0,75.0,0.014707651341731775
21.0,75.0,0.014025745812639202
22.0,75.0,0.013385318828296562
23.0,75.0,0.012661491867518606
24.0,75.0,0.012056617475972758
25.0,75.0,0.011448674065099597
50.0,75.0,0.0038697745012090936
100.0,75.0,0.0
2.5,80.0,794.4407256276052
2.6,80.0,533.5304730581215
2.7,80.0,354.493929729248
2.8,80.0,228.96624713064776
2.9,80.0,142.54890014067226
3.0,80.0,83.91761808505534
3.1,80.0,43.49874027385578
3.2,80.0,18.269593844526206
3.3,80.0,2.1815453413525305
3.4,80.0,-7.682365287715324
3.5,80.0,-13.037346096855682
3.6,80.0,-16.26166456707279
3.7,80.0,-17.277274198855498
3.8,80.0,-17.155047023428214
3.9,80.0,-16.351655090972795
4.0,80.0,-15.1754398508744
4.1,80.0,-13.832667069886242
4.2,80.0,-12.44798604401526
4.3,80.0,-11.102887710512908
4.4,80.0,-9.842393553666582
4.5,80.0,-8.689099805274212
4.6,80.0,-7.651140851160085
4.7,80.0,-6.727575148007589
4.8,80.0,-5.9123414606183315
4.9,80.0,-5.196731702402672
5.0,80.0,-4.570896283121924
5.1,80.0,-4.024795118133485
5.2,80.0,-3.548876892192926
5.3,80.0,-3.1343444048689184
5.4,80.0,-2.773153032914652
5.5,80.0,-2.458177090452691
5.6,80.0,-2.18329279542124
5.7,80.0,-1.9428262952200066
5.8,80.0,-1.7322059300038406
5.9,80.0,-1.547510569100554
6.0,80.0,-1.3850255981446034
6.2,80.0,-1.115654287950371
6.4,80.0,-0.9044371731346793
6.6,80.0,-0.7378379322566991
6.8,80.0,-0.6050311984723732
7.0,80.0,-0.4984332503642743
7.2,80.0,-0.412933615584296
7.4,80.0,-0.3393275316771502
7.6,80.0,-0.2834367785984901
7.8,80.0,-0.23745245499451315
8.0,80.0,-0.1980690492711446
8.2,80.0,-0.16532036118697194
8.4,80.0,-0.1379270744018956
8.6,80.0,-0.11486863082731119
8.8,80.0,-0.09553072133237905
9.0,80.0,-0.07902359542055522
9.5,80.0,-0.04807723260125627
10.0,80.0,-0.027164594942438215
10.5,80.0,-0.012909059426588527
11.0,80.0,-0.0032036694313768523
11.5,80.0,0.003592140533282162
12.0,80.0,0.00824390677315037
12.5,80.0,0.011417291471124571
13.0,80.0,0.013599526396792357
13.5,80.0,0.015096783655118174
14.0,80.0,0.01598543629108974
14.5,80.0,0.016556289480580376
15.0,80.0,0.01688813343319026
16.0,80.0,0.016950465090971107
17.0,80.0,0.016619937323479234
18.0,80.0,0.01604820459796187
19.0,80.0,0.015434335235135564
20.0,80.0,0.014684827069945925
21.0,80.0,0.013953099879537802
22.0,80.0,0.01333593693499438
23.0,80.0,0.012567995940308378
24.0,80.0,0.011931080862228499
25.0,80.0,0.01139270812728526
50.0,80.0,0.0038113976366264523
100.0,80.0,0.0
2.5,85.0,764.4129264060583
2.6,85.0,516.1860198694741
2.7,85.0,340.7205985051544
2.8,85.0,219.23892302584449
2.9,85.0,135.80812776355137
3.0,85.0,78.71183700489543
3.1,85.0,40.63243167545971
3.2,85.0,16.387229734548697
3.3,85.0,0.9692072073170619
3.4,85.0,-8.431390936945562
3.5,85.0,-13.84561826595014
3.6,85.0,-16.452912786386342
3.7,85.0,-17.32578643375718
3.8,85.0,-17.114677738910856
3.9,85.0,-16.26331677238008
4.0,85.0,-15.066771378272794
4.1,85.0,-13.717070002331317
4.2,85.0,-12.33663251946476
4.3,85.0,-10.999940941014154
4.4,85.0,-9.749193871032336
4.5,85.0,-8.605462413371198
4.6,85.0,-7.576235695660381
4.7,85.0,-6.660538817711622
4.8,85.0,-5.852455396424718
4.9,85.0,-5.143398708706028
5.0,85.0,-4.523602791974614
5.1,85.0,-3.9830121977777044
5.2,85.0,-3.512155717265586
5.3,85.0,-3.1021764476004656
5.4,85.0,-2.745188234847526
5.5,85.0,-2.4337528553044003
5.6,85.0,-2.162303781598512
5.7,85.0,-1.9243671638537387
5.8,85.0,-1.716236518734401
5.9,85.0,-1.533606411346305
6.0,85.0,-1.3731489487105255
6.2,85.0,-1.1071182629351515
6.4,85.0,-0.8976859138530197
6.6,85.0,-0.7326482361688231
6.8,85.0,-0.6015861057584252
7.0,85.0,-0.49533777945879565
7.2,85.0,-0.4099606122732342
7.4,85.0,-0.34027039429780476
7.6,85.0,-0.28314948844780163
7.8,85.0,-0.2360515505960234
8.0,85.0,-0.1970348864444246
8.2,85.0,-0.16436016047847132
8.4,85.0,-0.13714267485539025
8.6,85.0,-0.11412922173181855
8.8,85.0,-0.09490719578679119
9.0,85.0,-0.07853570555840861
9.5,85.0,-0.047633896541031076
10.0,85.0,-0.026802463137503594
10.5,85.0,-0.01265907782182822
11.0,85.0,-0.0029971468868876627
11.5,85.0,0.003675540509717479
12.0,85.0,0.008352545067061925
12.5,85.0,0.011448674065099597
13.0,85.0,0.013739768728146657
14.0,85.0,0.016069494360084063
14.5,85.0,0.01663705396785758
15.0,85.0,0.0169353196053477
16.0,85.0,0.01706349482717215
17.0,85.0,0.016686217536614124
18.0,85.0,0.016060714594427167
19.0,85.0,0.015398121430857685
20.0,85.0,0.014762301094428098
21.0,85.0,0.014015868186409932
22.0,85.0,0.013350202884591057
23.0,85.0,0.012706045669440016
24.0,85.0,0.012046961293211212
25.0,85.0,0.011413997889407454
50.0,85.0,0.003964589732459416
100.0,85.0,0.0
2.5,90.0,757.2541081944086
2.6,90.0,509.4831272782172
2.7,90.0,336.1159825791965
2.8,90.0,215.94075353965033
2.9,90.0,133.60110888185713
3.0,90.0,76.85380451367503
3.1,90.0,39.6548594099602
3.2,90.0,15.739025022478451
3.3,90.0,0.5493327082264498
3.4,90.0,-8.690622079406547
3.5,90.0,-13.589718968142355
3.6,90.0,-16.508301377415417
3.7,90.0,-17.33457309846972
3.8,90.0,-17.09492172855425
3.9,90.0,-16.22786415663058
4.0,90.0,-15.025025545019473
4.1,90.0,-13.675423590957159
4.2,90.0,-12.298179906133596
4.3,90.0,-10.965522491210299
4.4,90.0,-9.718628079085313
4.5,90.0,-8.578238340584683
4.6,90.0,-7.551828580275392
4.7,90.0,-6.638645344555818
4.8,90.0,-5.832808245805494
4.9,90.0,-5.125820984719739
5.0,90.0,-4.507904209185122
5.1,90.0,-3.9691567638241985
5.2,90.0,-3.4999623631266776
5.3,90.0,-3.091468280491431
5.4,90.0,-2.7357470924066716
5.5,90.0,-2.4256417304009874
5.6,90.0,-2.1549691560119744
5.7,90.0,-1.9182776181996217
5.8,90.0,-1.7109956848000913
5.9,90.0,-1.529044192478293
6.0,90.0,-1.369077473518364
6.2,90.0,-1.103652098783627
6.4,90.0,-0.8954751439092364
6.6,90.0,-0.7308711492214256
6.8,90.0,-0.5996777745698759
7.0,90.0,-0.49441225492598717
7.2,90.0,-0.4091202436699925
7.4,90.0,-0.3396130658747073
7.6,90.0,-0.28259355930046665
7.8,90.0,-0.23571443566509728
8.0,90.0,-0.19666748366117376
8.2,90.0,-0.16410139910805413
8.4,90.0,-0.13689686013052962
8.6,90.0,-0.11444592331772711
8.8,90.0,-0.09472129867402103
9.0,90.0,-0.07854689625083382
9.5,90.0,-0.04754259321604352
10.0,90.0,-0.02685228167989706
10.5,90.0,-0.012675099724556277
11.0,90.0,-0.003082299697532278
11.5,90.0,0.0036050902977608247
12.0,90.0,0.008251588678234896
12.5,90.0,0.011436603836647663
13.0,90.0,0.013623888297163945
13.5,90.0,0.015062325803971675
14.0,90.0,0.01597336294371573
14.5,90.0,0.016602377792165442
15.0,90.0,0.01686421130083204
16.0,90.0,0.016919300821541725
17.0,90.0,0.016526219952801284
18.0,90.0,0.015948564394252854
19.0,90.0,0.015306160013311115
20.0,90.0,0.01462140067051479
21.0,90.0,0.01392566584091682
22.0,90.0,0.013294455271322364
23.0,90.0,0.012593015933238973
24.0,90.0,0.011960052529435217
25.0,90.0,0.011387880035904487
50.0,90.0,0.0038225914479737355
100.0,90.0,0.0
