   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      5      1    1          65.1710      
  0.1000000000          0      1      6      1    1          80.2224      
  0.1500000000          0      1      6      1    1          94.5926      
  0.2000000000          0      1      6      1    1          103.238      
  0.2500000000          0      1      6      1    1          109.044      
  0.3000000000          0      1      6      1    1          113.270      
  0.3500000000          0      1      7      1    1          116.553      
  0.4000000000          0      1      7      1    1          119.257      
  0.4500000000          0      1      7      1    1          121.607      
  0.5000000000          0      1      8      1    1          175.575      
  0.5500000000          0      1      8      1    1          125.570      
  0.6000000000          0      1      8      1    1          127.581      
  0.6500000000          0      1      8      1    1          129.560      
  0.7000000000          0      1      8      1    1          131.543      
  0.7500000000          0      1      8      1    1          133.552      
  0.8000000000          0      1      8      1    1          135.611      
  0.8500000000          0      1      8      1    1          137.750      
  0.9000000000          0      1      8      1    1          140.009      
  0.9500000000          0      1      9      1    1          142.443      
   1.000000000          0      1      9      1    1          145.142      
   1.050000000          0      1      9      1    1          148.224      
   1.100000000          0      1      9      1    1          151.878      
   1.150000000          0      1      9      1    1          156.389      
   1.200000000          0      1      9      1    1          162.213      
   1.250000000          0      1      9      1    1          170.083      
   1.300000000          0      1      9      1    1          181.234      
   1.350000000          0      1      9      1    1          197.775      
   1.400000000          0      1      9      1    1          223.347      
   1.450000000          0      1      9      1    1          263.961      
   1.500000000          0      1      9      1    1          350.767      
   1.550000000          0      1      9      1    1          434.218      
   1.600000000          0      1      9      1    1          518.303      
   1.650000000          0      1      9      1    1          534.458      
   1.700000000          0      1      9      1    1          486.176      
   1.750000000          0      1      9      1    1          422.043      
   1.800000000          0      1      9      1    1          367.729      
   1.850000000          0      1      9      1    1          333.510      
   1.900000000          0      1      9      1    1          307.520      
   1.950000000          0      1     10      1    1          286.328      
   2.000000000          0      1     10      1    1          271.749      
   2.050000000          0      1     10      1    1          261.154      
   2.100000000          0      1     10      1    1          253.307      
   2.150000000          0      1     10      1    1          247.457      
   2.200000000          0      1     10      1    1          242.895      
   2.250000000          0      1     10      1    1          239.529      
