R	Gamma	E
1.00	0	50749.554421
1.00	10	49690.765368
1.00	20	46697.381098
1.00	30	42276.640724
1.00	40	37131.084576
1.00	50	31984.508902
1.00	60	27462.79761
1.00	70	24076.956442
1.00	80	22270.462677
1.00	90	22492.572417
1.00	100	25283.942037
1.00	110	31359.053603
1.00	120	41650.486232
1.00	130	57248.89211
1.00	140	79640.489691
1.00	150	115385.079551
1.00	160	206812.497236
1.00	170	636025.48382
1.10	0	44598.524906
1.10	10	43404.334543
1.10	20	40063.234103
1.10	30	35241.227337
1.10	40	29808.770366
1.10	50	24555.766362
1.10	60	20067.976373
1.10	70	16766.646223
1.10	80	14996.478521
1.10	90	15113.235819
1.10	100	17570.750808
1.10	110	23002.676586
1.10	120	32267.757577
1.10	130	46377.236702
1.10	140	66559.17195
1.10	150	98114.731396
1.10	160	178308.812727
1.10	170	560460.87339
1.20	0	43502.279323
1.20	10	41987.337173
1.20	20	37838.320839
1.20	30	32130.083205
1.20	40	26068.122288
1.20	50	20485.516578
1.20	60	15858.10552
1.20	70	12477.850715
1.20	80	10576.682365
1.20	90	10410.565438
1.20	100	12336.163967
1.20	110	16884.475441
1.20	120	24805.935554
1.20	130	37012.038354
1.20	140	54524.278352
1.20	150	80953.944825
1.20	160	140635.608587
1.20	170	355504.89361
1.20	180	793660.468659
1.30	0	44684.490397
1.30	10	42499.528125
1.30	20	36846.148206
1.30	30	29952.041931
1.30	40	23345.861063
1.30	50	17608.715886
1.30	60	12983.940315
1.30	70	9614.452698
1.30	80	7629.11931
1.30	90	7197.41048
1.30	100	8585.695843
1.30	110	12218.830594
1.30	120	18721.737427
1.30	130	28882.41627
1.30	140	43555.159549
1.30	150	64964.603805
1.30	160	106052.206902
1.30	170	211184.914853
1.30	180	333484.376439
1.40	0	46695.792524
1.40	10	42240.646598
1.40	20	34186.765844
1.40	30	26819.509467
1.40	40	20371.095232
1.40	50	14947.667409
1.40	60	10621.007986
1.40	70	7451.05356
1.40	80	5508.923415
1.40	90	4907.49406
1.40	100	5842.466572
1.40	110	8642.748459
1.40	120	13807.54491
1.40	130	21982.811068
1.40	140	33856.398271
1.40	150	50702.34777
1.40	160	78487.860781
1.40	170	131286.993
