R	0.0	30.0	60.0	90.0	120.0	150.0	180.0
8.2	-1.143196	-1.231632	-1.468052	-1.787473	-2.140518	-2.478509	-2.635477
8.4	-0.983165	-1.063296	-1.277735	-1.568101	-1.887982	-2.189459	-2.327412
8.6	-0.842616	-0.915428	-1.110541	-1.37533	-1.666115	-1.936125	-2.057981
8.8	-0.718891	-0.785236	-0.963295	-1.205497	-1.470689	-1.713547	-1.821736
9.0	-0.609727	-0.67035	-0.833318	-1.055504	-1.298138	-1.517511	-1.614064
9.5	-0.388611	-0.437584	-0.5698	-0.751087	-0.947993	-1.121256	-1.195546
10.0	-0.224239	-0.264474	-0.373548	-0.523881	-0.686519	-0.826634	-0.88549
10.5	-0.101006	-0.134587	-0.225958	-0.352462	-0.488894	-0.604477	-0.65225
11.0	-0.00808	-0.036513	-0.114118	-0.221969	-0.337976	-0.434926	-0.474477
11.5	0.062231	0.037848	-0.028885	-0.121914	-0.221739	-0.304221	-0.337503
12.0	0.115491	0.09434	0.036324	-0.044763	-0.131579	-0.20262	-0.231025
12.5	0.15578	0.137244	0.086305	0.014961	-0.061259	-0.123112	-0.147648
13.0	0.186124	0.169732	0.124609	0.061311	-0.006179	-0.060551	-0.081975
13.5	0.208789	0.194173	0.153887	0.097302	0.037082	-0.011124	-0.030007
14.0	0.225493	0.212365	0.176142	0.125212	0.071109	0.028042	0.011258
14.5	0.237544	0.225676	0.192896	0.146777	0.097866	0.059125	0.044094
15.0	0.24595	0.235158	0.205325	0.163328	0.118865	0.0838	0.070248
16.0	0.254781	0.245715	0.220633	0.185301	0.148006	0.118812	0.107603
17.0	0.256402	0.248654	0.227203	0.19698	0.165169	0.140417	0.130962
18.0	0.25355	0.246833	0.228228	0.202019	0.174501	0.153196	0.145093
19.0	0.247958	0.242065	0.225736	0.202744	0.178659	0.160089	0.15305
20.0	0.240733	0.23551	0.221036	0.200667	0.179376	0.163017	0.156833
21.0	0.232721	0.228005	0.214969	0.196787	0.177802	0.16326	0.157776
22.0	0.224098	0.219859	0.208134	0.191714	0.174699	0.161765	0.156913
23.0	0.215338	0.211501	0.200886	0.186023	0.170634	0.158955	0.154579
24.0	0.206632	0.203138	0.193475	0.179945	0.16595	0.155342	0.151373
25.0	0.198107	0.19491	0.186065	0.173689	0.160897	0.151215	0.147596
50.0	0.071825	0.071046	0.068898	0.06592	0.062885	0.060626	0.059792
100.0	0.003012	0.002813	0.00227	0.001519	0.000763	0.000205	0.0
