1.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.4055
11.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.4740
21.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.5657
31.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.6842
41.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.8146
51.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.8409
61.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.8566
71.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.8748
81.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.9191
91.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.9654
