R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
4.0,3247048.442527856,-2494131.5204845383,965757.9151057613,7909416.919278923,-13369019.80023149,7284857.051521134,-7614218.640333343,3569345.915367036,-2685761.9715386974,3214137.788088575,16026410.45040999,-19544476.61461038,14519971.998565678,-17076778.800985206,12775370.578447295,-6694650.844595864,5622808.915925033,-5721380.192473019,7677614.978538992,11036085.97572918,-15686452.051293189,10500142.331950583,-10025018.454010338,10004467.6672231,-6187057.391928161,4673651.681078643,-3682438.228308594,3194897.4102022704
4.1,2018474.2435511644,-1559885.8053344178,607193.0972860514,4924356.36147558,-8362036.335100943,4556114.1898977375,-4760908.285606013,2243198.7271964755,-1687871.0981948802,2019880.9691092698,9998540.16675643,-12220390.36713554,9078639.713296283,-10676866.44005923,8023760.808431938,-4204698.7465307275,3531551.7482902473,-3593520.7854093355,4822291.695645513,6888828.570952317,-9808261.182581069,6564972.158940325,-6267068.208205656,6283267.437241124,-3885693.706327811,2935127.700061795,-2312489.2152798646,2006051.6612806541
4.2,1249408.844825967,-971057.7427736241,380110.0469780925,3052748.4606175264,-5206031.843777621,2836285.29646053,-2963020.087091157,1403679.4291230766,-1056165.9368256966,1263887.2155903475,6210684.7127276305,-7605481.247634973,5650101.677326328,-6644493.339227263,5017639.836774396,-2629413.736303534,2208487.8294964684,-2247278.2192582777,3015769.3736850824,4281225.457427163,-6104358.104727537,4085553.584095828,-3899628.482225943,3929107.9221270126,-2429795.580125653,1835330.2706207023,-1445906.3777730074,1254130.4801485972
4.3,769910.4169448689,-601451.5939757584,236840.174113139,1883952.8976206076,-3224859.6414750554,1756766.790397437,-1834794.9047360076,874237.3057950912,-657788.6178903427,787140.75730026,3839981.47176918,-4709536.64227641,3498657.7088163695,-4114237.694025741,3123052.2601335794,-1636595.1551971803,1374620.5080496012,-1398788.382810478,1877160.5575539442,2648273.3712687986,-3780053.0311529506,2529757.063554569,-2414303.3625241923,2445459.5615380066,-1512268.6808003383,1142245.2762143014,-899825.5107692506,780369.7979699686
4.4,472213.5976261785,-370478.1509080951,146820.11330092963,1157148.2463903476,-1986691.8195557308,1082166.1331296237,-1129942.503399338,541718.0826776783,-407589.8085356369,487730.09729104035,2362586.8420148464,-2900342.1213490716,2154596.790249613,-2533588.0908497833,1933926.3528768094,-1013455.1494123746,851239.2221273261,-866220.1515912943,1162481.1790023353,1630069.2950387052,-2327958.9585223626,1557853.8343474737,-1486555.909693271,1514285.7847681632,-936416.3253741469,707270.0204589278,-557130.6486930975,483101.67641829094
4.5,288211.0564781155,-226834.0700467134,90510.42776929369,707220.883855172,-1216602.3295953122,662632.2253841651,-691712.5781505316,333810.10903634125,-251155.48518531286,300531.1661942877,1446100.7204628673,-1775526.2050688465,1318976.583885407,-1550918.470434411,1190919.933850297,-624093.6641596844,524206.54138469265,-533441.2704037034,715900.381437523,998099.8611262017,-1425146.1034026288,953635.3364900337,-909872.3454224772,932474.8955204601,-576621.6508426324,435504.94953776326,-343034.5009927354,297412.1591225249
4.6,175013.79209116555,-137970.1374935238,55458.43235887462,430015.92098667787,-740151.3253050954,403093.53217667673,-420681.62490288593,204447.48326562322,-153822.00229479367,184058.73832949268,880338.4543249788,-1079874.166634239,802187.701651179,-943212.7491164814,728924.9676691564,-381990.5702015086,320856.52851228986,-326514.5950791618,438204.6313474569,607780.0246482812,-866784.8064826012,579972.9961142757,-553290.5908926907,570721.391307169,-352915.4461314817,266537.7944773057,-209931.02282591123,181985.77089896888
4.7,105716.95674934464,-83311.41937538901,33754.77403817858,260081.0412723974,-447063.8335977873,243454.64801394718,-254019.78223538367,124383.84133135842,-93582.47987748461,111975.82935756557,532894.2030453351,-652107.4391117281,484411.43807911105,-569547.4617052571,443186.35941896716,-232251.64134777692,195084.41610945057,-198528.02209721244,266443.1519623979,367970.58346053964,-523434.56327737577,350215.6975777565,-334067.8300766921,346988.1259515238,-214562.56577688636,162042.2544395246,-127620.2575007004,110616.8332916807
4.8,63511.7687969893,-49903.96734477672,20394.27098759313,156452.231499059,-267905.85524837155,145880.4842950006,-152181.09126920343,75119.70963178943,-56516.96491221205,67624.02877310824,320695.80544779863,-390717.5249928821,290235.1375071556,-341230.5142951379,267487.2537170763,-140177.4179456249,117746.3148691578,-119826.81206336417,160821.85765898996,221453.74710728804,-313624.4566423707,209828.61537516594,-200136.68634035398,209420.16093448337,-129494.34877413764,97793.87240906869,-77015.31773934467,66745.32866342648
4.9,37942.71655600332,-29627.380163145048,12222.218804862945,93603.21832085878,-159148.5463752535,86654.20283151031,-90383.17006470024,45000.38171066484,-33856.02559073393,40508.98990255128,191849.96653292762,-232093.91072911373,172401.96630071368,-202685.9518744672,160139.91908335083,-83922.24106875792,70493.92834086399,-71740.71527860193,96286.4029883036,132464.08668174408,-186299.75298196496,124639.52496448348,-118876.11887818729,125372.574524553,-77522.55483012385,58543.11611730064,-46101.62714059907,39948.82554555198
5.0,22536.372441782012,-17415.3626543331,7258.919797716539,55701.59288529598,-93632.64469383603,50979.48768444183,-53169.37064498389,26715.481453418695,-20099.17014611157,24048.47355844466,114091.95822716679,-136564.71465109836,101439.73419987838,-119254.77344477749,95014.49969706823,-49793.17088174433,41826.31845648438,-42566.77370115026,57131.808469922384,78750.45411273139,-109618.69187762997,73337.67011630934,-69946.00625382255,74384.22641380185,-45993.86038861747,34732.42294343735,-27349.630848709818,23696.570675542876
5.1,13304.550815934315,-10123.471731062788,4267.967160870474,32976.31396511228,-54500.477471762526,29673.26264089465,-30949.613674187276,15701.529894113832,-11812.799664341514,14133.726769913294,67462.38307403802,-79516.74259252202,59063.58788322021,-69435.11577798522,55811.37778777837,-29248.59275551168,24569.13372153598,-25004.47649247366,33560.82787843481,46539.64297517971,-63825.69859586506,42702.33999443612,-40729.897039505166,43692.03940446412,-27015.631365274727,20400.38696519653,-16063.194712062314,13916.012339960595
5.2,7803.043291409042,-5811.216153286859,2481.216690231865,19429.165431495552,-31348.261699399278,17068.753790088973,-17807.746521546844,9124.736695035317,-6864.787227120434,8213.446045601719,39681.22497159117,-45766.86571129913,33994.31882960502,-39963.91445075846,32416.42863633912,-16988.28810890545,14270.501879101881,-14523.578593064474,19493.766829877608,27352.846886512227,-36733.94552711968,24578.642964801063,-23446.952218586426,25376.63302054362,-15690.649500187155,11848.21406616809,-9328.777280613773,8080.887653615994
5.3,4542.16790152693,-3288.629390744859,1424.1965403880504,11398.810586192216,-17795.702331762586,9691.090697623662,-10117.089303533978,5235.5644184645535,-3938.815413503077,4712.56542494313,23237.441272194745,-26008.13974376686,19318.10525532129,-22711.6724731322,18590.00423445058,-9742.401672817552,8183.896532585313,-8329.147464305177,11179.678890105071,16001.33479091481,-20873.02154181618,13968.146347576425,-13328.837143940425,14552.521148895694,-8997.86660596136,6794.237521384948,-5349.237009756003,4633.186105380185
5.4,2619.2771598939216,-1831.089196381385,805.7030621142562,6663.771994113853,-9957.297434699416,5424.3612540711865,-5669.974756067994,2960.774244671077,-2227.414643166126,2664.9139252479554,13565.843135483654,-14575.424997643428,10826.565246746693,-12730.26812657656,10507.30234661757,-5506.551831085584,4625.705537758374,-4707.864009118732,6319.148739265684,9330.01908761687,-11695.597963977463,7828.511757120738,-7473.768567738264,8225.085731261712,-5085.530211973759,3839.960892282794,-3023.1347357263917,2618.180103199617
5.5,1490.7416631562915,-1000.7817098738575,448.2799506455324,3884.734133482135,-5485.246104766365,2990.173647626157,-3132.990703194849,1646.6662125999533,-1238.7705697438623,1482.0279040753353,7910.4576061638545,-8047.124535062407,5977.986848443521,-7031.357357677899,5840.395146313108,-3060.7832661107095,2571.192962445015,-2616.8901866538445,3512.5705103969167,5433.560586587457,-6455.1515558517,4322.366942087608,-4129.558289991659,4571.745728306179,-2826.650328407826,2134.2803362779773,-1680.198357935797,1454.9690905558582
5.6,831.2011766499604,-535.4962969110699,244.6441549887404,2259.590105196318,-2973.269985083809,1622.885391269005,-1707.7914534088807,898.2299089192243,-675.6995104813026,808.3290420017854,4619.519060465103,-4374.628796587715,3250.6009012053314,-3825.8548377153525,3183.6079883229213,-1668.4443042246228,1401.578377816989,-1426.5021727372123,1914.7651035262413,3169.803237581678,-3507.2243919298685,2349.6895670365598,-2247.3517867279315,2492.00801690721,-1540.7515017577844,1163.318574578415,-915.7604683492286,792.8962186817854
5.7,447.16401474263614,-279.74641139438944,130.5140731100739,1311.260889351085,-1587.3314071807981,868.4582242146231,-921.0913417010141,478.89499991010115,-360.22138469919196,430.8685188141608,2710.6269879112992,-2343.363461999988,1742.2042582492518,-2053.1326388301463,1695.6739940814975,-888.6613937255174,746.5268759139831,-759.8081415806801,1019.8787564101597,1859.4546598509874,-1876.8328375388055,1258.3334106361365,-1205.426670483885,1327.272129744192,-820.6040474845814,619.5569227873276,-487.6725342619642,422.1630159449983
5.8,224.28354073622893,-142.37145809485526,67.76159805769097,757.9656377384416,-838.3166003531026,460.65477724430275,-495.4504060505304,248.4045703903656,-186.81699694055942,223.39644627686926,1604.1755975290944,-1241.2133794569395,923.8418581763796,-1091.3896366216911,878.1521194664615,-460.22031090482676,386.6148208031298,-393.4952439942542,528.1806590575839,1101.8578629947208,-992.3222330948522,665.9518866362263,-639.3148463405892,687.3368740266125,-424.9404969013193,320.80854791526224,-252.48447332120185,218.5006911224514
5.9,95.38960253999744,-70.61951224849321,34.031165126048585,434.41729764674676,-443.0774351413066,245.3668762092985,-270.3223490349378,124.55635164355988,-93.64358434038394,111.92045938369591,961.0275478839135,-655.9483904779972,489.3224114290462,-580.7143379152598,439.0868232351378,-230.11721330996454,193.3151621304175,-196.75598144964133,264.09717180455067,662.73660716877,-522.7639435744987,351.21268666629453,-338.04712366478054,343.65328158403673,-212.4475745608031,160.36746973360806,-126.18283070552482,109.1384385824201
6.0,21.236016085596695,-34.42757658353052,16.38844015043032,244.28732358836368,-240.14705248632373,134.7228410023418,-154.18908592882897,59.80801874545937,-44.93387754965866,53.64626087530805,584.3864962311843,-352.4268294988111,263.9989260094026,-315.8355369275867,209.70812751570097,-109.90509322266759,92.32933232773853,-93.9722685712973,126.1295429518405,406.29954584883694,-279.3865692957787,187.859979584769,-181.27761070736187,164.1078728726347,-101.43970545440109,76.5542057145626,-60.20735851514415,52.0186189929634
6.2,-44.60112144072705,-9.037055164844155,3.140211753147032,64.56981252909893,-90.22534405890896,52.70344790273838,-67.04459863094795,11.247118728623644,-8.407865808609126,9.960504599526185,225.93115505188092,-122.69031930286579,93.42933795268617,-115.0732619642771,38.07154286081868,-19.953453553034436,16.762938796214755,-17.059334742563152,22.888120944560228,162.8450216183794,-95.51277902726562,64.03437853122232,-61.67086782870918,29.766787023307607,-18.38405196404426,13.850856432006761,-10.857374431951381,9.309281264463575
6.4,-63.36255599904844,-4.489066182391422,0.320144367549015,-0.17274101124393937,-56.02774158014574,33.67303871113768,-45.66240810198023,0.9716733030265292,-0.6873776674767127,0.7430774014535686,89.54356206832998,-66.32560869583058,51.48057223028842,-65.32825912795683,2.232277731876721,-1.1699466063812238,0.9821295937443466,-0.9962971079757708,1.326455669347446,69.89769181763589,-50.773278059822104,33.59355816973905,-31.672474860805718,1.7226016607784587,-1.0502055963630461,0.7709545582712991,-0.5728344489538877,0.42818450615633274
6.6,-65.61447409830691,-4.011534159205544,-0.08595014089037822,-23.17905173666,-46.39741316893717,28.044225630917254,-38.42056913332681,-0.4556661311472423,0.37645468286910333,-0.510731759647757,32.578359661297654,-48.98712613704699,38.43883428223984,-49.498592583759,-2.28776293917349,1.1996468818276789,-1.0095924398831073,1.0317987323704791,-1.3957160361852061,30.33803339947316,-37.301389774407056,24.289681321538218,-22.231700516271705,-1.808122983200498,1.1281217103223753,-0.8669059233581216,0.7059313313819029,-0.6581232314643284
6.8,-62.066831358748516,-3.881722639860462,-0.0878671568276185,-29.83917433734566,-40.50103817657017,24.48678547173661,-33.51029972972731,-0.4183682504507904,0.33986030157794156,-0.4510989376869112,7.447612633851912,-39.055819894408,30.867791521444026,-40.09988405524676,-1.7346804753547147,0.9101687375471741,-0.766941227342901,0.7851236660376912,-1.0639547573287302,12.153902118560367,-29.71042393438318,19.05804445045781,-16.92900444809505,-1.3710604138152434,0.8546080483922793,-0.6555408774929141,0.5320674183130851,-0.4927704643417137
7.0,-56.711041205265644,-3.615323909390349,-0.07049039766611992,-29.735863584317663,-35.15003146617434,21.266797177293622,-29.108862174891343,-0.32835062191326037,0.265548597532683,-0.3500679263934452,-3.335238920283914,-31.02805952975637,24.70874561708286,-32.395595976476024,-1.1348223183092756,0.5958111829798547,-0.5027897068730169,0.5158919965054274,-0.7012744411851486,3.706553656329767,-23.585636439762332,14.88811243368789,-12.790118107153036,-0.9006518844080063,0.5619491554397982,-0.4318877826250489,0.35185612820587586,-0.3284698991926067
7.2,-51.12741113788181,-3.2951570580839853,-0.06460056549746551,-26.911791424076206,-30.402000464690012,18.41432511952527,-25.230837808763646,-0.2934066880092784,0.23449207644860937,-0.3040548823130975,-7.2595530513686315,-24.475470678519034,19.658552744085874,-26.04458838886703,-0.8525174217226485,0.44761355768917355,-0.3777869336723487,0.3877850930027176,-0.5275205188872363,0.01307998608964045,-18.589717076778314,11.519824787983666,-9.504423973663028,-0.6811007219550334,0.42553768771639433,-0.3278940503219925,0.2684249532128842,-0.25304779373726305
7.4,-45.94169580575185,-2.9977127755616944,-0.05831517583207124,-23.21599488080254,-26.420503758848383,16.01567211763663,-21.950692074899738,-0.26346206245044146,0.20863933278699062,-0.26672177893973426,-7.978348755987167,-19.357869025965236,15.693356897256248,-21.0223452872596,-0.6748076972593111,0.3541106056442125,-0.2985314600241473,0.30601947014772257,-0.4157796544706116,-1.3840789738811243,-14.69802233250792,8.917877731964147,-7.003684052609468,-0.5443964659221265,0.3410105265588026,-0.2640471666579298,0.21808749890058365,-0.20921536039223998
7.6,-41.36522241693386,-2.7404572869729162,-0.048582711166074155,-19.499970532109558,-23.141977709055553,14.03261212546894,-19.213890022466657,-0.2218958006592524,0.17507723783995313,-0.22184754212859759,-7.353329765451411,-15.440678486469313,12.63973519328295,-17.122000183474498,-0.5069602030028868,0.26577833836502585,-0.22363087307213902,0.2287274268205426,-0.3101756891257228,-1.7567266454560118,-11.729813719811268,6.951503159150001,-5.144782680453718,-0.41526214115713245,0.26138773773493007,-0.20423366628149076,0.17143565503280023,-0.1695930927464504
7.8,-37.42404448560254,-2.5139923832653137,-0.038614752351282644,-16.122966784557647,-20.41271708761758,12.377345131118116,-16.914652291720216,-0.17712786785803103,0.13980543302564824,-0.17603131769777233,-6.295728196185918,-12.428254735844034,10.276361778656305,-14.07729849760475,-0.3515154480869995,0.1840269348769894,-0.1544061217577486,0.1574264870009081,-0.21296885530382959,-1.736383354466858,-9.454736992627636,5.46121956092016,-3.765328816537715,-0.2949892676066579,0.18717358442534504,-0.14840367621232264,0.12777424514226343,-0.13229688563325404
8.0,-34.06704392465684,-2.3055327547365447,-0.03173518516857465,-13.201525476524672,-18.09188993131302,10.968968756416071,-14.955000216538503,-0.14003359820700556,0.11076937490440042,-0.13840614859114128,-5.204818059171303,-10.075476181244536,8.418523589517006,-11.664143761592982,-0.23024259635074706,0.12029744507457707,-0.10052501479167208,0.10202935438316008,-0.13756030352427118,-1.6035181123386248,-7.682145268158041,4.316074936802608,-2.733735406986093,-0.200351711324533,0.12859672445159553,-0.10407236151524213,0.09270286821744733,-0.10155615935102702
8.2,-31.218145524812606,-2.107009470619544,-0.02917153280409024,-10.740848587750463,-16.081403163281934,9.750077205632884,-13.262497870099292,-0.1153065066262644,0.09134913403535672,-0.11280343404922338,-4.221963023987907,-8.211942531911674,6.936989581640029,-9.72403624061408,-0.15179827920596445,0.07912395141493889,-0.06579215090491797,0.06640234271333867,-0.08912916310787011,-1.459646622645081,-6.280440073799165,3.4254018971343316,-1.9583116084790304,-0.13817858522055637,0.08985367714711501,-0.07437073101967062,0.0686288953733869,-0.07934128136211127
8.4,-28.799925589718875,-1.9153423503961373,-0.030342368097575734,-8.702146045573127,-14.319973135555557,8.683762783252147,-11.787517365290505,-0.10186239356796634,0.08063852727987031,-0.09802965388285456,-3.374476331157716,-6.725313991200536,5.746044308396525,-8.150600368602515,-0.11020435090979497,0.05735062657718348,-0.04751659426364707,0.04775362136481309,-0.06385176289818784,-1.3270923375436268,-5.163720003642331,2.7294464347871243,-1.3775424608595273,-0.1040247407855972,0.06824016050164516,-0.05732133355179947,0.05409293547413352,-0.0645756957399124
8.6,-26.742579397387097,-1.7304827703651124,-0.03382484663566443,-7.034224490154113,-12.769005811036703,7.746035602522042,-10.495535596199275,-0.09584084566698858,0.07567986846135932,-0.09049234741307244,-2.6498217574340943,-5.5384447781790564,4.78662105606594,-6.869923973474849,-0.09273090694368946,0.04827572634528199,-0.040015149189839505,0.040227384520270526,-0.0537645065002188,-1.201325528552278,-4.273511118197769,2.1870537353226034,-0.9481796835741705,-0.08822536119601398,0.057854381645112696,-0.04857567316398548,0.04583447237194349,-0.05475050674199622
8.8,-24.986002942070215,-1.5536182280477844,-0.03814062610105573,-5.686240203114744,-11.401408167235822,6.919738944181232,-9.360787699731322,-0.09311844353521437,0.07333759023011022,-0.08640952481033881,-2.028535430870264,-4.593162829883357,4.014219152945101,-5.8262790295946605,-0.08680819859658406,0.04528252707104308,-0.03767762590000778,0.03804355412726412,-0.05100603198162368,-1.0743694406046798,-3.5658632800089833,1.7670654476242704,-0.6370846135323935,-0.0812286654190979,0.052866670256851656,-0.04384281207501539,0.04064283664455148,-0.04740878413208094
9.0,-23.479157495845577,-1.3861071935516682,-0.04216311543143891,-4.6116049489746915,-10.195301361914579,6.19106885559021,-8.362488471667415,-0.09060367341002729,0.07126181850199886,-0.08294435808664691,-1.4953423474090233,-3.8418119257113146,3.3925236822514946,-4.974434817100493,-0.08343224094147494,0.043628682440236766,-0.036478117451332004,0.03704690065491212,-0.04991242411031127,-0.9425509316410479,-3.004685323732329,1.4439045663683465,-0.4170857449450962,-0.07622036486040695,0.049126981917657186,-0.04008104147981273,0.036261907189611975,-0.040864046708103174
9.5,-20.536086083317414,-1.0143100070899482,-0.047508963898130196,-2.8563462123159837,-7.764152015745237,4.721035277630639,-6.353733986223446,-0.07656362008185891,0.060592680597373105,-0.06883611100334763,-0.4919561799094879,-2.5617381822009793,2.3079413605330608,-3.4497326406587705,-0.06224334487722416,0.032742075548193306,-0.027698892391509133,0.02856607801711597,-0.03908787807306835,-0.6064490733665632,-2.052025672634535,0.9258078056729175,-0.1256724590688667,-0.05462862660410028,0.034496651897175656,-0.02717117693666249,0.023287246788745275,-0.024195330119209046
10.0,-18.38368897550445,-0.7134890368365779,-0.04601501594309865,-2.013098746453303,-5.974387711844875,3.637069853261391,-4.8777263784237945,-0.05270483870380871,0.04282294827495492,-0.047374859437182226,0.10739063147014213,-1.7930334400082395,1.63428125543482,-2.469473075913051,-0.026251609119213093,0.013946873106400304,-0.012024716837977678,0.012764874819994887,-0.018090387885059567,-0.31786584346476765,-1.4801967548678052,0.64041782717672,-0.019372820404162105,-0.02333400216477477,0.014461047951118022,-0.011048613088558312,0.0091014523336308,-0.009040008161176782
10.5,-16.68756340866849,-0.48078398514683374,-0.04096694198464834,-1.6780915339382014,-4.645620216790093,2.8317003303442614,-3.7865740364800797,-0.02827653380169204,0.024694336953626994,-0.026091714915791875,0.3963656951143589,-1.2809006501711333,1.1770844489674213,-1.7923802638884334,0.0035185224118747804,-0.0017021010922750879,0.0012014603496086629,-0.0007934927751604981,0.0002197309819562676,-0.11989602974068359,-1.0952256111247987,0.45745825573642174,0.027770721089340977,0.0014756033254132994,-0.0010967099189522767,0.001011229192221963,-0.0008573382671533958,0.0004663507875083406
11.0,-15.247889678690584,-0.30828332145310844,-0.0352159482646254,-1.5816845788641927,-3.6557584257486395,2.231838278749507,-2.9789014536754266,-0.009327624497374343,0.010628370531153397,-0.009887214361267216,0.48384194026725263,-0.9105935922982025,0.8460076941059008,-1.3017007213004863,0.017587019417204086,-0.009172442535104297,0.0076436623801521275,-0.007562537737821895,0.009578935791378917,-0.008894134650685559,-0.8116025396692896,0.32317141542000294,0.06132938895081952,0.012998539126471975,-0.008180778660445531,0.0062983972249044395,-0.004923335299030218,0.0037932091419037306
