R	Gamma	E
2.20	10	-78.97172622232
2.20	20	-78.99638855258
2.20	30	-79.024567051102
2.20	40	-79.048463848277
2.20	50	-79.065594050425
2.20	60	-79.076508143597
2.20	70	-79.082692481132
2.20	80	-79.085636166568
2.20	90	-79.086451317127
2.20	100	-79.085769260562
2.20	110	-79.083640627987
2.20	120	-79.07919776913
2.20	130	-79.06987255748
2.20	140	-79.050102617324
2.20	150	-79.010551533302
2.20	160	-78.941652294358
2.20	170	-78.841556872718
2.20	180	-78.768375271504
2.30	0	-78.997822107417
2.30	10	-79.005106031128
2.30	20	-79.023026387096
2.30	30	-79.043820458741
2.30	40	-79.061857285583
2.30	50	-79.075010782272
2.30	60	-79.083438268482
2.30	70	-79.088209577701
2.30	80	-79.090467710603
2.30	90	-79.091081294794
2.30	100	-79.090554751285
2.30	110	-79.088955313878
2.30	120	-79.085657520048
2.30	130	-79.078748599175
2.30	140	-79.064057756407
2.30	150	-79.034642121003
2.30	160	-78.983926900275
2.30	170	-78.91617194211
2.30	180	-78.874253144262
2.40	0	-79.025252215845
2.40	10	-79.03041714349
2.40	20	-79.043327839037
2.40	30	-79.058680291552
2.40	40	-79.07225947908
2.40	50	-79.082272821298
2.40	60	-79.088715828454
2.40	70	-79.092360287858
2.40	80	-79.094073188754
2.40	90	-79.094526558861
2.40	100	-79.094121028961
2.40	110	-79.092930652689
2.40	120	-79.09051139524
2.40	130	-79.085451533797
2.40	140	-79.074655568492
2.40	150	-79.053015553195
2.40	160	-79.016049515101
2.40	170	-78.969308238259
2.40	180	-78.943310147169
2.50	0	-79.045654141412
2.50	10	-79.049364447333
2.50	20	-79.058748471814
2.50	30	-79.070088840113
2.50	40	-79.080259023218
2.50	50	-79.087825002333
2.50	60	-79.092711385209
2.50	70	-79.095470627011
2.50	80	-79.096755548797
2.50	90	-79.097083648631
2.50	100	-79.096771622803
2.50	110	-79.095893740261
2.50	120	-79.094139323102
2.50	130	-79.09047504298
2.50	140	-79.082622731031
2.50	150	-79.066859446296
2.50	160	-79.040164399681
2.50	170	-79.007589037744
2.50	180	-78.990619331199
2.60	0	-79.060891292941
2.60	10	-79.06357327195
2.60	20	-79.070412112578
2.60	30	-79.078775360199
2.60	40	-79.086357607094
2.60	50	-79.092040236108
2.60	60	-79.095720382248
2.60	70	-79.097792006949
2.60	80	-79.098744865048
2.60	90	-79.098976507634
2.60	100	-79.098736299667
2.60	110	-79.098094275178
2.60	120	-79.096837019556
2.60	130	-79.094214266684
2.60	140	-79.088559897141
2.60	150	-79.077182967431
2.60	160	-79.058062564489
2.60	170	-79.035287595979
2.60	180	-79.023880759892
2.70	0	-79.07225111826
2.70	10	-79.074195674704
2.70	20	-79.079184583372
2.70	30	-79.0853424692
2.70	40	-79.090974803376
2.70	50	-79.095221139334
2.70	60	-79.097974877994
2.70	70	-79.099517199308
2.70	80	-79.100215421455
2.70	90	-79.100374048903
2.70	100	-79.100188574414
2.70	110	-79.099722559971
2.70	120	-79.098832802169
2.70	130	-79.096978909708
2.70	140	-79.092948825988
2.70	150	-79.084810535459
2.70	160	-79.071211015085
2.70	170	-79.055312164787
2.70	180	-79.047534765987
2.80	0	-79.080697484586
2.80	10	-79.082109997059
2.80	20	-79.085751347621
2.80	30	-79.090279167009
2.80	40	-79.094449728248
2.80	50	-79.097607659113
2.80	60	-79.09965505697
2.80	70	-79.100793682947
2.80	80	-79.101298944657
2.80	90	-79.101403278863
2.80	100	-79.101259209164
2.80	110	-79.100923011701
2.80	120	-79.10030142524
2.80	130	-79.099009277824
2.80	140	-79.096168351574
2.80	150	-79.090397608201
2.80	160	-79.08078950787
2.80	170	-79.069721620484
2.80	180	-79.064395360098
2.90	0	-79.086962251073
2.90	10	-79.087989460663
2.90	20	-79.090647702527
2.90	30	-79.093972078487
2.90	40	-79.097050559434
2.90	50	-79.099387921417
2.90	60	-79.100900440353
2.90	70	-79.101733874047
2.90	80	-79.102094599087
2.90	90	-79.102159313866
2.90	100	-79.102046383179
2.90	110	-79.101804844162
2.90	120	-79.101376378456
2.90	130	-79.100489885909
2.90	140	-79.098511710542
2.90	150	-79.094456476972
2.90	160	-79.087715112668
2.90	170	-79.080030451438
2.90	180	-79.076379742751
3.00	0	-79.091598027172
3.00	10	-79.092345415619
3.00	20	-79.094285141042
3.00	30	-79.096721603493
3.00	40	-79.098986470176
3.00	50	-79.100708168083
3.00	60	-79.101818378935
3.00	70	-79.102423085003
3.00	80	-79.102676767681
3.00	90	-79.102713118527
3.00	100	-79.102623565638
3.00	110	-79.102450263429
3.00	120	-79.102158946281
3.00	130	-79.101561642848
3.00	140	-79.100203557407
3.00	150	-79.097381365204
3.00	160	-79.092684803106
3.00	170	-79.087369300825
3.00	180	-79.084866401514
3.10	0	-79.095019585792
3.10	10	-79.095563206831
3.10	20	-79.096977235169
3.10	30	-79.098759089235
3.10	40	-79.100419495837
3.10	50	-79.101681480143
3.10	60	-79.102491094074
3.10	70	-79.102925782875
3.10	80	-79.10310099319
3.10	90	-79.10311746422
3.10	100	-79.103045493611
3.10	110	-79.102920889404
3.10	120	-79.102725565492
