T	1->0	2->0	3->0	4->0	5->0	6->0	7->0	8->0	9->0	10->0	2->1	3->1	4->1	5->1	6->1	7->1	8->1	9->1	10->1	3->2	4->2	5->2	6->2	7->2	8->2	9->2	10->2	4->3	5->3	6->3	7->3	8->3	9->3	10->3	5->4	6->4	7->4	8->4	9->4	10->4	6->5	7->5	8->5	9->5	10->5	7->6	8->6	9->6	10->6	8->7	9->7	10->7	9->8	10->8	10->9	
1.000000000000000000e+00 1.593150464756708206e-11 1.728702147927910510e-11 5.975751618521004593e-14 1.881247254550035716e-12 1.048580683023972424e-14 3.943757834454124401e-13 1.740706456693116547e-14 1.362613477700569496e-14 1.472528877670206692e-15 3.346715836704087110e-15 8.474576560421178050e-12 4.276165731438410845e-11 2.203897906449452002e-14 3.916907213784545782e-12 5.337503218031465796e-14 9.656539833949590031e-13 6.524962318282053237e-15 3.187375124911576173e-14 3.255290644719079109e-15 1.255578445085492084e-12 3.654661942169175102e-11 4.813061732296395396e-14 6.137062878645218703e-12 1.304606826143530059e-13 1.790032183330036673e-13 1.192797217078703394e-14 4.046699838534393718e-14 2.362159933917721659e-13 3.562746459799444322e-11 1.621751002616297913e-13 7.951581515241417506e-12 2.917412560586741392e-14 2.334394078143657753e-13 1.586561267416198495e-14 1.017254348266917721e-13 3.814177731376860096e-11 3.681976607118128262e-13 1.087103863410285900e-12 4.642909979369251617e-14 2.286251947591607093e-13 1.688488683348207999e-13 3.825949754915234798e-11 7.798235817040283266e-14 1.132659511486206819e-12 5.546561135536075691e-14 3.676555151024288064e-13 4.366629454169094119e-12 1.154789133809511964e-13 9.399160933999237397e-13 7.838153830107627798e-14 3.959885300583887039e-12 1.296109515199792199e-13 1.167690913874792219e-13 3.065017220046612890e-12 1.334586819244333264e-13
2.000000000000000000e+00 1.999770693665954599e-11 1.679569572642908574e-11 1.127762704042013622e-13 1.689622224060536986e-12 1.230328717837213987e-14 4.125558790379065987e-13 1.883853177880851172e-14 1.305079862717467419e-14 1.483973624319868060e-15 3.909626721674069521e-15 1.238957230579987602e-11 4.456635042845323679e-11 4.668683295934685792e-14 4.098076070100192409e-12 5.661707081622116994e-14 1.034870472848838747e-12 6.271896083648400364e-15 3.215411215067283542e-14 3.814433023362418820e-15 3.205483064601216814e-12 3.555656387100115600e-11 5.636827182444787157e-14 6.603301726468103952e-12 1.369520104332598435e-13 1.743039685859393413e-13 1.195232664091778101e-14 4.786555528230841603e-14 6.003616746144877258e-13 3.998288817469663600e-11 1.597769154316527300e-13 8.767250131419602422e-12 2.757757728875951941e-14 2.400328156287474531e-13 1.857044010554273202e-14 2.361787750796711740e-13 4.352768913548890885e-11 3.760207382726835454e-13 1.083430436849120141e-12 4.649776828676695785e-14 2.749840658877488728e-13 2.045956564603839006e-13 4.443723101598984860e-11 7.359332361193069431e-14 1.195767971607268337e-12 6.532451033412829853e-14 3.830634420083533017e-13 4.486811047473858813e-12 1.173741143485551619e-13 1.158659252451502220e-12 7.405078934380219334e-14 4.344159649784816860e-12 1.555014762800014256e-13 1.196465486907455570e-13 3.981106526930140536e-12 1.620985581378881713e-13
3.000000000000000000e+00 2.473850519718488125e-11 1.693382808024754056e-11 1.568235118451651644e-13 1.678326562831317353e-12 1.439994150380484809e-14 4.320695547061893049e-13 2.026258866045378239e-14 1.349163308767889721e-14 1.552673188241792397e-15 4.214428791844342155e-15 1.488539220249553515e-11 4.623252218030568289e-11 7.155150472189701713e-14 4.297602472972747935e-12 6.091608564656103680e-14 1.093921350284495624e-12 6.538421932793546483e-15 3.347469649860420060e-14 4.132082479149657081e-15 4.707732715464335138e-12 3.681074242859483456e-11 6.890433255207429983e-14 7.023288781573906195e-12 1.437786026097126445e-13 1.819323321883898013e-13 1.242695747759982990e-14 5.195658273724122737e-14 9.142228348068188108e-13 4.343335530094968123e-11 1.627434782354959209e-13 9.420868879126417729e-12 2.829799286832005446e-14 2.525137526700674219e-13 2.004488565824524813e-14 3.614805336161539735e-13 4.770580075354757426e-11 3.835070782635947863e-13 1.148260292556791123e-12 4.807764563046374743e-14 3.012694963779868831e-13 2.440576306527629940e-13 4.899992208791475139e-11 7.494489967036123866e-14 1.276046835491378273e-12 7.052087502626340010e-14 3.964541529708305443e-13 4.864397036774744012e-12 1.218418410966439723e-13 1.284918056158380690e-12 7.525214318244306152e-14 4.735044891768091190e-12 1.691630108359825423e-13 1.242170087485569876e-13 4.483941677882566242e-12 1.767131682312257048e-13
4.000000000000000000e+00 2.869113709629321668e-11 1.722656765910895737e-11 1.849792896475535068e-13 1.696906158118995095e-12 1.633878446126459846e-14 4.479288726137083811e-13 2.134762280185466628e-14 1.393618947827052172e-14 1.620066209625086170e-15 4.422392813422808253e-15 1.655579345122332465e-11 4.683425631312219239e-11 9.195074766563460933e-14 4.449964869086263396e-12 6.509006112991965949e-14 1.131280941101507166e-12 6.823268204783849415e-15 3.463701426261340386e-14 4.361990184339611081e-15 5.751225670187082977e-12 3.783512979536531515e-11 8.209450511492087507e-14 7.324577594022553489e-12 1.487600137419658438e-13 1.887074500614977310e-13 1.288533719673717127e-14 5.469337634959918723e-14 1.177654326762843264e-12 4.569387170316195123e-11 1.681991304380506972e-13 9.823348623008693291e-12 2.909866722043453030e-14 2.625503894381848451e-13 2.105613935794250396e-14 4.768208551483111116e-13 5.047414275073397740e-11 3.866621653032444409e-13 1.200734403471196181e-12 4.944990537113676410e-14 3.185776281975407061e-13 2.885614815334528756e-13 5.174206606449809397e-11 7.621604611095947843e-14 1.336396608510305456e-12 7.381584803609733879e-14 4.062115511979380476e-13 5.152891145986579168e-12 1.250204533628026025e-13 1.366668983637627444e-12 7.648822819851027204e-14 5.014582528503005354e-12 1.772816418849357110e-13 1.271513656190522656e-13 4.788278511653795667e-12 1.848319272458824599e-13
5.000000000000000000e+00 3.166621068482471152e-11 1.756680716708985268e-11 2.012304545792721983e-13 1.723173972852676379e-12 1.813310082637326819e-14 4.612180257485654344e-13 2.200847040430420178e-14 1.432553959776503294e-14 1.682058220198729925e-15 4.581393220137628119e-15 1.766084586138497694e-11 4.660440367998538132e-11 1.083319228223617187e-13 4.567153544381130132e-12 6.911482228582601347e-14 1.147080328016638010e-12 7.088409947766907096e-15 3.560741680213767151e-14 4.547647146568384233e-15 6.439490073356361126e-12 3.850983934209208614e-11 9.527781460796447333e-14 7.541511188621549597e-12 1.513287555895033858e-13 1.941042855407830131e-13 1.329615813096398313e-14 5.670650263387998305e-14 1.405136710692183775e-12 4.715109042355154073e-11 1.757268769647832802e-13 9.999103589979411813e-12 2.982310338215091995e-14 2.703043626233964888e-13 2.182685566077525605e-14 5.860873928542590088e-13 5.229549719644435916e-11 3.850639996853772939e-13 1.239531444769156485e-12 5.055393656213174933e-14 3.308664111978937011e-13 3.392959646228687409e-13 5.300830230785728396e-11 7.717031988683594050e-14 1.380396321134592827e-12 7.608422111923919710e-14 4.120237005570171950e-13 5.356852200918820953e-12 1.270929424402748627e-13 1.422986787280085009e-12 7.784532900555946816e-14 5.209591534620645981e-12 1.823023401950118668e-13 1.290445428199682036e-13 4.985449149784961557e-12 1.894847928220785500e-13
6.000000000000000000e+00 3.379074898667649828e-11 1.790226569815101238e-11 2.100133428868269762e-13 1.752558026093607720e-12 1.983873414573046041e-14 4.729882636702399318e-13 2.227158077203225751e-14 1.467897307869678818e-14 1.740433652990027078e-15 4.715250308563263603e-15 1.836003570115482464e-11 4.587934081080767201e-11 1.217809073980622487e-13 4.663136350053968055e-12 7.306563529782774038e-14 1.144698605262551894e-12 7.338992852184430042e-15 3.645619098507782614e-14 4.710174811576146946e-15 6.880750964913779962e-12 3.893365101248644238e-11 1.083041626323292284e-13 7.704184782157835699e-12 1.516267645379816128e-13 1.985552161136882528e-13 1.367503367024509534e-14 5.832063084935015163e-14 1.606534400278584512e-12 4.810522149929699355e-11 1.848777470559341750e-13 9.994077184522107137e-12 3.050199925128083319e-14 2.765506788126041893e-13 2.246673596949695941e-14 6.913148792435258003e-13 5.350920443971245406e-11 3.793789749655501884e-13 1.268831951146211282e-12 5.148950655657146278e-14 3.402479823986157437e-13 3.946976477663068294e-13 5.316100184166306191e-11 7.799583264992923586e-14 1.413555625452526346e-12 7.777664903227784213e-14 4.138293864343445543e-13 5.502405333090391346e-12 1.285231866004602578e-13 1.464226116214420502e-12 7.962887149601677175e-14 5.348891326207982778e-12 1.855608164232541916e-13 1.306107276601731169e-13 5.121010134771612084e-12 1.923768713009185511e-13
7.000000000000000000e+00 3.523283079163148149e-11 1.820664469942646611e-11 2.144531733521508534e-13 1.783896930478111996e-12 2.149664860952601983e-14 4.836677853201562693e-13 2.221865437123227947e-14 1.501721394249407388e-14 1.797229942977138011e-15 4.836999538075335183e-15 1.876455358422255098e-11 4.490943882284537370e-11 1.332093639857449762e-13 4.746643198891380763e-12 7.693189746665851859e-14 1.128772457309400715e-12 7.583922407641417854e-15 3.724230500847522103e-14 4.861192601469482144e-15 7.157940827470926384e-12 3.919395279455004604e-11 1.211249603753114011e-13 7.829333659954774763e-12 1.501409846207478851e-13 2.024440763070820095e-13 1.403919558817335533e-14 5.971551465610283136e-14 1.788033314392173934e-12 4.874133010010917485e-11 1.950047100307737540e-13 9.858387343025059641e-12 3.117513136483385440e-14 2.818766824421367571e-13 2.303699056144850121e-14 7.934190043855479227e-13 5.431321039350549117e-11 3.707214579010457799e-13 1.291991116886535221e-12 5.234538587779429120e-14 3.479088988578058972e-13 4.522061980052463558e-13 5.253105868718985349e-11 7.883546464081524443e-14 1.439773881478964292e-12 7.915014144839034556e-14 4.121942008962658798e-13 5.609308927631809860e-12 1.296494311289860439e-13 1.496240704283947283e-12 8.193590195314264209e-14 5.452002328076833515e-12 1.878331343655370622e-13 1.322703057025842257e-13 5.219403997728751103e-12 1.944820424574791633e-13
8.000000000000000000e+00 3.614239844075761120e-11 1.847134612969490533e-11 2.165150673698045690e-13 1.816844476940194051e-12 2.313065711967434557e-14 4.932660735165315768e-13 2.194004008471475167e-14 1.535441064415819000e-14 1.854016712014706478e-15 4.954174715587695592e-15 1.895593748505816714e-11 4.385173082377048878e-11 1.432837148288161892e-13 4.822398868498426914e-12 8.063827375387200783e-14 1.103700915716435826e-12 7.830048076057756620e-15 3.800531136977087419e-14 5.007626051378762810e-15 7.327907814184008030e-12 3.934940300432549832e-11 1.337141075751626933e-13 7.924676753953500303e-12 1.474104944917882065e-13 2.060268687477103510e-13 1.440144705007873807e-14 6.099524463184806588e-14 1.953642166698018531e-12 4.916870551883896317e-11 2.054365757142479649e-13 9.635789452926215401e-12 3.186826184708009421e-14 2.866662760183895905e-13 2.357408086861759986e-14 8.926742793706152748e-13 5.481637558294546742e-11 3.601837599079371966e-13 1.311227046936375418e-12 5.318071661227800537e-14 3.545411638819110206e-13 5.093045082825217429e-13 5.138689079541820602e-11 7.975776739862254511e-14 1.461555948706090773e-12 8.035720505419824294e-14 4.079774974180267180e-13 5.690539267123338709e-12 1.306721204386165180e-13 1.522459318838079961e-12 8.472573799350306112e-14 5.531321965816931475e-12 1.895744329790981873e-13 1.341989756471935154e-13 5.294501983983756235e-12 1.963259345134610511e-13
9.000000000000000000e+00 3.664225837310914073e-11 1.869775387905885307e-11 2.173830514515996855e-13 1.851232224675100228e-12 2.475001968369637014e-14 5.016282267703151847e-13 2.151321671119343723e-14 1.569914578942964043e-14 1.911884488769303030e-15 5.071286353709374926e-15 1.899463705589609519e-11 4.279680240216594591e-11 1.524675167458195168e-13 4.892614962994551141e-12 8.409394722949629871e-14 1.073017307725854867e-12 8.081788583252877590e-15 3.877009330254361005e-14 5.153806780962022787e-15 7.428031608538037033e-12 3.943735774661059170e-11 1.460352376131915223e-13 7.993484813554992470e-12 1.438943899315843131e-13 2.094622142296022612e-13 1.477022063294036810e-14 6.222208709107435306e-14 2.106048203229748177e-12 4.945119810344034562e-11 2.156085066255038222e-13 9.360069553758400392e-12 3.259465803703099001e-14 2.911613074076276957e-13 2.410035606176020597e-14 9.889228495753047740e-13 5.508001367857313043e-11 3.486430803623532908e-13 1.327945247661136817e-12 5.403041990762350888e-14 3.605614074591404333e-13 5.639657450311106511e-13 4.992852069273925232e-11 8.078487788186197338e-14 1.480485365146893580e-12 8.148907093863320864e-14 4.020316084256626981e-13 5.754422108273621673e-12 1.316972010201367306e-13 1.544958446984108197e-12 8.790984279366297716e-14 5.594706481256187988e-12 1.910489015182006269e-13 1.364344637296845645e-13 5.354541377079844584e-12 1.981689464587382453e-13
1.000000000000000000e+01 3.683004032747476307e-11 1.889155372584093890e-11 2.177535497394356944e-13 1.886867385013124426e-12 2.635276443021805563e-14 5.085959867647827267e-13 2.099754912503761993e-14 1.605626349041378483e-14 1.971548768294165683e-15 5.191079070948312674e-15 1.892528415779148832e-11 4.179333123085064029e-11 1.610702166801993679e-13 4.958010331925113255e-12 8.722451941936156867e-14 1.039319657990165726e-12 8.341750190702895062e-15 3.955169473052682213e-14 5.302499139895488390e-15 7.482569552687175218e-12 3.948113281631482917e-11 1.580309858054125219e-13 8.037431706217802953e-12 1.399408733366259774e-13 2.128449242356709982e-13 1.515066375175871733e-14 6.343395386876705196e-14 2.247078219139840504e-12 4.962589689284793211e-11 2.251125720411200534e-13 9.055532233984891510e-12 3.335967608621047873e-14 2.955115068611408993e-13 2.462955321932489269e-14 1.081727734312673759e-12 5.514262639412304373e-11 3.367356503326063760e-13 1.343026808283908442e-12 5.491316700661437210e-14 3.662260452377328334e-13 6.147796967283482671e-13 4.829711532827648040e-11 8.191631226037105262e-14 1.497563442180295845e-12 8.259975795389408618e-14 3.950679062416391395e-13 5.806316496488558766e-12 1.327747542159831118e-13 1.565029785139074591e-12 9.139858618729253895e-14 5.647192743530108555e-12 1.924071206462266732e-13 1.389529856750858219e-13 5.404592134951497446e-12 2.001248766121223271e-13
