R	Gamma	E
4.20	80	-15.667768
4.20	90	-15.812836
4.20	100	-17.866496
4.20	110	-21.832723
4.20	120	-29.247386
4.20	130	-20.561961
4.20	140	117.113417
4.20	150	1220.316739
4.20	160	10365.590387
4.20	170	79154.933606
4.30	0	52560.464727
4.30	10	30251.125799
4.30	20	7868.206732
4.30	30	1368.660942
4.30	40	137.160531
4.30	50	-17.249387
4.30	60	-24.026238
4.30	70	-17.827393
4.30	80	-12.999654
4.30	90	-13.117427
4.30	100	-15.016213
4.30	110	-18.711028
4.30	120	-27.293781
4.30	130	-26.786842
4.30	140	63.570442
4.30	150	910.641217
4.30	160	8550.722748
4.30	170	67428.994424
4.30	180	1501008.236357
4.40	0	51369.097696
4.40	10	27196.803772
4.40	20	6092.26356
4.40	30	1028.220357
4.40	40	88.992263
4.40	50	-20.496573
4.40	60	-21.625544
4.40	70	-15.1404
4.40	80	-10.602238
4.40	90	-10.70389
4.40	100	-12.447365
4.40	110	-15.839741
4.40	120	-24.931109
4.40	130	-29.916144
4.40	140	25.778795
4.40	150	665.961208
4.40	160	6910.487445
4.40	170	55123.663471
4.40	180	539809.146275
4.50	0	53230.271946
4.50	10	17019.394037
4.50	20	4661.777354
4.50	30	760.238489
4.50	40	53.654854
4.50	50	-21.831534
4.50	60	-19.116682
4.50	70	-12.670916
4.50	80	-8.46152
4.50	90	-8.5565
4.50	100	-10.147038
4.50	110	-13.236305
4.50	120	-22.384267
4.50	130	-30.892842
4.50	140	-0.166641
4.50	150	474.820777
4.50	160	5472.43688
4.50	170	43638.6849
4.50	180	247198.842035
4.60	0	56897.65611
4.60	10	12769.224273
4.60	20	3518.917095
4.60	30	552.047803
4.60	40	28.239973
4.60	50	-21.853705
4.60	60	-16.632353
4.60	70	-10.434228
4.60	80	-6.558313
4.60	90	-6.650517
4.60	100	-8.099235
4.60	110	-10.897097
4.60	120	-19.80655
4.60	130	-30.410603
4.60	140	-17.320184
4.60	150	327.498301
4.60	160	4248.390485
4.60	170	33658.711809
4.60	180	136639.838919
4.70	0	15637.463757
4.70	10	9444.303168
4.70	20	2618.09755
4.70	30	392.476574
4.70	40	10.404565
4.70	50	-20.993682
4.70	60	-14.255736
4.70	70	-8.419694
4.70	80	-4.876619
4.70	90	-4.969675
4.70	100	-6.281026
4.70	110	-8.806667
4.70	120	-17.302067
4.70	130	-28.977682
4.70	140	-28.037307
4.70	150	215.716418
4.70	160	3234.00317
4.70	170	25401.017739
4.70	180	82898.008151
4.80	0	11228.410405
4.80	10	6862.453742
4.80	20	1918.319297
4.80	30	271.924229
4.80	40	-1.712163
4.80	50	-19.569063
4.80	60	-12.030619
4.80	70	-6.616864
4.80	80	-3.390117
4.80	90	-3.487503
4.80	100	-3.790508
4.80	110	-6.947246
4.80	120	-14.92798
4.80	130	-26.956971
4.80	140	-34.118572
4.80	150	132.435092
4.80	160	2413.377046
4.80	170	18824.528551
4.80	180	53246.215418
4.90	0	7984.144113
4.90	10	4953.031018
4.90	20	1382.898733
4.90	30	182.270424
4.90	40	-9.577504
4.90	50	-17.813696
4.90	60	-9.986758
4.90	70	-5.006918
4.90	80	-2.084545
4.90	90	-1.514801
4.90	100	-2.443425
4.90	110	-5.293172
4.90	120	-12.721399
4.90	130	-24.610574
4.90	140	-36.91944
4.90	150	71.706869
4.90	160	1764.042367
4.90	170	13721.526171
4.90	180	35338.347177
5.00	0	5622.451511
5.00	10	3538.888281
5.00	20	979.380755
5.00	30	116.739371
5.00	40	-14.326262
5.00	50	-15.888286
5.00	60	-8.128064
5.00	70	-3.575417
5.00	80	-0.940495
5.00	90	-0.441152
5.00	100	-1.261204
5.00	110	-3.8293
5.00	120	-10.693628
5.00	130	-22.120847
5.00	140	-37.4536
5.00	150	28.565598
5.00	160	1260.800612
5.00	170	9847.731977
5.00	180	23830.351647
5.10	0	3942.868956
5.10	10	2494.291383
5.10	20	679.469024
5.10	30	69.773838
5.10	40	-16.834169
5.10	50	-13.915261
5.10	60	-6.44856
5.10	70	-2.304938
5.10	80	0.059362
5.10	90	0.494805
5.10	100	-0.232359
5.10	110	-2.534108
5.10	120	-8.841767
5.10	130	-19.615416
5.10	140	-36.467939
5.10	150	-1.087476
5.10	160	878.482247
5.10	170	6961.851255
5.10	180	16149.249277
5.20	0	2733.807702
5.20	10	1730.614739
5.20	20	460.04378
5.20	30	36.874657
5.20	40	-17.761692
5.20	50	-11.970569
5.20	60	-4.936899
5.20	70	-1.182576
5.20	80	0.92982
5.20	90	1.308504
5.20	100	0.66332
5.20	110	-1.391376
5.20	120	-7.161039
