   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      6      1    1          118.926      
  0.1000000000          0      1      6      1    1          122.001      
  0.1500000000          0      1      7      1    1          122.070      
  0.2000000000          0      1      7      1    1          120.031      
  0.2500000000          0      1      8      1    1          118.634      
  0.3000000000          0      1      8      1    1          117.657      
  0.3500000000          0      1      8      1    1          116.995      
  0.4000000000          0      1      8      1    1          116.636      
  0.4500000000          0      1      9      1    1          116.556      
  0.5000000000          0      1      9      1    1          115.248      
  0.5500000000          0      1      9      1    1          117.027      
  0.6000000000          0      1      9      1    1          117.491      
  0.6500000000          0      1      9      1    1          118.036      
  0.7000000000          0      1     10      1    1          118.630      
  0.7500000000          0      1     10      1    1          119.253      
  0.8000000000          0      1     10      1    1          119.894      
  0.8500000000          0      1     10      1    1          120.550      
  0.9000000000          0      1     10      1    1          121.223      
  0.9500000000          0      1     11      1    1          121.918      
   1.000000000          0      1     11      1    1          122.648      
   1.050000000          0      1     11      1    1          123.430      
   1.100000000          0      1     11      1    1          124.294      
   1.150000000          0      1     11      1    1          125.283      
   1.200000000          0      1     11      1    1          126.460      
   1.250000000          0      1     11      1    1          127.924      
   1.300000000          0      1     11      1    1          129.833      
   1.350000000          0      1     12      1    1          132.467      
   1.400000000          0      1     12      1    1          136.358      
   1.450000000          0      1     12      1    1          142.635      
   1.500000000          0      1     12      1    1          154.470      
   1.550000000          0      1     12      1    1          179.800      
   1.600000000          0      1     12      1    1          248.830      
   1.650000000          0      1     12      1    1          452.405      
   1.700000000          0      1     12      1    1          445.010      
   1.750000000          0      1     12      1    1          249.267      
   1.800000000          0      1     13      1    1          184.127      
   1.850000000          0      1     13      1    1          160.726      
   1.900000000          0      1     13      1    1          150.550      
   1.950000000          0      1     13      1    1          145.581      
   2.000000000          0      1     13      1    1          143.040      
   2.050000000          0      1     13      1    1          141.778      
   2.100000000          0      1     13      1    1          141.254      
   2.150000000          0      1     13      1    1          141.186      
   2.200000000          0      1     13      1    1          141.419      
   2.250000000          0      1     13      1    1          141.860      
   2.300000000          0      1     13      1    1          142.453      
   2.350000000          0      1     13      1    1          143.158      
   2.400000000          0      1     13      1    1          143.964      
   2.450000000          0      1     13      1    1          144.849      
   2.500000000          0      1     13      1    1          145.809      
   2.550000000          0      1     14      1    1          146.841      
   2.600000000          0      1     14      1    1          147.939      
   2.650000000          0      1     14      1    1          149.110      
   2.700000000          0      1     14      1    1          150.360      
   2.750000000          0      1     14      1    1          151.693      
   2.800000000          0      1     14      1    1          153.119      
   2.850000000          0      1     14      1    1          154.644      
   2.900000000          0      1     14      1    1          156.289      
   2.950000000          0      1     14      1    1          158.063      
   3.000000000          0      1     14      1    1          159.988      
   3.050000000          0      1     14      1    1          162.083      
   3.100000000          0      1     14      1    1          164.377      
   3.150000000          0      1     14      1    1          166.903      
   3.200000000          0      1     14      1    1          169.698      
   3.250000000          0      1     14      1    1          172.810      
   3.300000000          0      1     14      1    1          176.299      
   3.350000000          0      1     14      1    1          180.233      
   3.400000000          0      1     14      1    1          184.694      
   3.450000000          0      1     14      1    1          189.787      
   3.500000000          0      1     14      1    1          195.630      
   3.550000000          0      1     14      1    1          202.360      
   3.600000000          0      1     14      1    1          210.133      
   3.650000000          0      1     14      1    1          219.120      
   3.700000000          0      1     14      1    1          229.489      
   3.750000000          0      1     14      1    1          241.375      
   3.800000000          0      1     14      1    1          254.849      
   3.850000000          0      1     14      1    1          269.842      
   3.900000000          0      1     14      1    1          286.070      
   3.950000000          0      1     14      1    1          302.936      
   4.000000000          0      1     14      1    1          319.507      
   4.050000000          0      1     14      1    1          334.558      
   4.100000000          0      1     14      1    1          346.778      
   4.150000000          0      1     14      1    1          355.061      
   4.200000000          0      1     14      1    1          358.838      
   4.250000000          0      1     14      1    1          358.191      
   4.300000000          0      1     14      1    1          353.784      
   4.350000000          0      1     14      1    1          346.611      
   4.400000000          0      1     14      1    1          337.721      
   4.450000000          0      1     14      1    1          328.028      
   4.500000000          0      1     14      1    1          318.226      
   4.550000000          0      1     14      1    1          308.774      
   4.600000000          0      1     14      1    1          299.954      
   4.650000000          0      1     14      1    1          291.896      
   4.700000000          0      1     15      1    1          284.723      
   4.750000000          0      1     15      1    1          278.270      
   4.800000000          0      1     15      1    1          272.556      
   4.850000000          0      1     15      1    1          267.513      
   4.900000000          0      1     15      1    1          263.045      
   4.950000000          0      1     15      1    1          259.010      
   5.000000000          0      1     15      1    1          255.141      
   5.050000000          0      1     15      1    1          250.504      
   5.100000000          0      1     15      1    1          243.903      
   5.150000000          0      1     15      1    1          253.469      
   5.200000000          0      1     15      1    1          251.244      
   5.250000000          0      1     15      1    1          249.590      
   5.300000000          0      1     15      1    1          248.482      
   5.350000000          0      1     15      1    1          247.794      
   5.400000000          0      1     15      1    1          247.480      
   5.450000000          0      1     15      1    1          247.568      
   5.500000000          0      1     15      1    1          248.231      
   5.550000000          0      1     15      1    1          250.441      
   5.600000000          0      1     15      1    1          265.116      
   5.650000000          0      1     15      1    1          257.706      
