R	0.0	30.0	60.0	90.0	120.0	150.0	180.0
2.5			2515.140767	1971.251042	2515.140756		
2.6		2256.185776	1772.430141	1393.769608	1772.430152	2256.185774	
2.7		1470.603661	1235.670688	975.541269	1235.670695	1470.603639	
2.8		963.265759	849.614278	674.831233	849.614269	963.265763	
2.9	78.431668	621.416716	573.796908	460.213755	573.796921	621.416719	78.431674
3.0	43.87005	385.791802	378.35534	308.213243	378.355354	385.791803	43.870058
3.1	-1.991947	222.631475	241.161918	201.45622	241.161926	222.63148	-1.991957
3.2	-44.772899	110.585879	145.953625	127.185658	145.953632	110.585866	-44.772911
3.3	-78.329032	35.075517	80.847873	76.091916	80.847886	35.075509	-78.329027
3.4	-101.319682	-14.293053	37.109852	41.417463	37.109853	-14.293064	-101.319678
3.5	-114.719359	-45.131412	8.402718	18.286646	8.402718	-45.131418	-114.719355
3.6	-120.368964	-63.029695	-9.835263	3.208838	-9.835271	-63.029691	-120.368964
3.7	-120.383601	-72.071112	-20.864728	-6.292592	-20.864722	-72.071117	-120.3836
3.8	-116.514427	-75.211697	-26.997137	-11.960218	-26.997123	-75.211699	-116.514424
3.9	-110.20509	-74.553602	-29.856251	-15.24942	-29.856243	-74.553595	-110.205091
4.0	-102.539225	-71.568109	-30.572303	-16.466657	-30.572316	-71.568097	-102.539222
4.1	-94.289417	-67.263391	-29.925866	-16.553328	-29.925866	-67.263386	-94.289415
4.2	-85.980168	-62.31321	-28.772527	-15.919964	-28.772525	-62.313221	-85.980167
4.3	-77.94814	-57.155016	-26.7421	-14.857746	-26.742093	-57.155022	-77.948139
4.4	-70.392833	-52.399637	-24.530595	-13.570875	-24.530587	-52.399632	-70.39284
4.5	-63.417257	-47.43087	-22.288426	-12.199434	-22.28843	-47.430876	-63.417257
4.6	-57.059394	-42.820221	-20.112529	-10.836031	-20.112537	-42.820216	-57.0594
4.7	-51.315421	-38.596055	-18.061438	-9.538612	-18.061441	-38.596053	-51.315424
4.8	-46.156425	-34.761381	-16.166688	-8.340151	-16.166688	-34.761383	-46.156413
4.9	-41.539977	-31.302801	-14.441313	-7.256283	-14.441322	-31.302806	-41.539994
5.0	-37.417599	-28.197029	-12.886159	-6.290991	-12.88615	-28.197025	-37.417601
5.1	-33.739464	-25.415374	-11.494479	-5.440808	-11.494469	-25.41537	-33.739461
5.2	-30.457325	-22.927188	-10.255372	-4.697993	-10.255378	-22.927188	-30.457326
5.3	-27.526339	-20.702309	-9.155789	-4.05274	-9.155798	-20.702323	-27.52634
5.4	-24.905957	-18.712576	-8.182172	-3.494544	-8.182166	-18.712571	-24.905955
5.5	-22.560486	-16.932536	-7.321307	-3.013268	-7.321311	-16.932533	-22.56049
5.6	-20.458908	-15.339512	-6.560845	-2.59951	-6.560854	-15.339508	-20.458902
5.7	-18.574378	-13.913605	-5.889548	-2.244958	-5.889543	-13.91361	-18.57438
5.8	-16.883589	-12.63691	-5.297243	-1.942292	-5.297244	-12.636891	-16.883592
5.9	-15.365984	-11.493486	-4.774999	-1.685045	-4.774988	-11.493496	-15.365986
6.0	-14.003227	-10.468963	-4.31487	-1.467535	-4.314882	-10.468961	-14.003226
6.2	-11.678102	-8.726301	-3.553614	-1.132154	-3.553617	-8.726301	-11.678099
6.4	-9.796013	-7.321876	-2.965964	-0.901482	-2.965965	-7.321878	-9.796015
6.6	-8.268647	-6.188227	-2.513866	-0.747372	-2.51387	-6.188231	-8.268652
6.8	-7.027735	-5.272998	-2.166026	-0.647459	-2.166034	-5.273001	-7.02773
7.0	-6.01928	-4.533719	-1.897154	-0.584709	-1.897157	-4.533716	-6.019281
7.2	-5.198385	-3.934634	-1.687113	-0.546635	-1.687121	-3.934637	-5.198388
7.4	-4.526728	-3.445534	-1.520688	-0.524454	-1.520686	-3.445534	-4.526722
7.6	-3.972372	-3.042072	-1.386795	-0.512387	-1.386802	-3.042072	-3.97237
7.8	-3.510124	-2.705673	-1.277564	-0.506454	-1.277568	-2.705669	-3.510124
8.0	-3.121064	-2.422612	-1.187408	-0.50415	-1.187403	-2.422607	-3.121059
8.2	-2.791242	-2.182799	-1.112159	-0.503915	-1.112152	-2.182806	-2.791242
8.4	-2.510117	-1.978504	-1.048635	-0.504639	-1.048633	-1.978506	-2.510124
8.6	-2.269388	-1.803531	-0.994437	-0.505791	-0.994439	-1.803523	-2.269383
8.8	-2.062168	-1.652699	-0.947615	-0.506981	-0.947615	-1.652696	-2.062155
9.0	-1.882689	-1.521803	-0.90672	-0.507927	-0.906727	-1.521795	-1.882685
9.5	-1.526804	-1.260952	-0.823706	-0.508564	-0.823707	-1.260955	-1.526809
10.0	-1.266075	-1.068495	-0.755389	-0.506137	-0.755387	-1.068494	-1.266075
10.5	-1.071146	-0.923504	-0.706775	-0.500824	-0.706782	-0.923509	-1.071147
11.0	-0.923244	-0.812484	-0.666924	-0.493132	-0.666915	-0.812489	-0.92325
11.5	-0.802429	-0.721037	-0.633376	-0.483707	-0.63336	-0.721041	-0.802428
12.0	-0.714649	-0.653474	-0.604371	-0.473102	-0.60438	-0.653472	-0.714646
12.5	-0.643963	-0.598295	-0.57887	-0.461806	-0.578875	-0.598302	-0.643974
13.0	-0.586037	-0.552397	-0.556131	-0.450178	-0.556128	-0.5524	-0.586037
13.5	-0.537814	-0.513628	-0.535549	-0.438427	-0.535557	-0.513625	-0.537814
14.0	-0.497121	-0.480451	-0.516904	-0.426771	-0.516893	-0.480443	-0.497113
14.5	-0.462351	-0.451689	-0.499779	-0.415315	-0.49979	-0.451694	-0.462349
15.0	-0.432319	-0.426499	-0.484039	-0.404139	-0.484034	-0.426501	-0.432316
16.0	-0.383023	-0.384405	-0.455924	-0.382841	-0.45593	-0.384404	-0.383025
17.0	-0.344214	-0.350446	-0.431504	-0.363071	-0.431498	-0.350439	-0.344213
18.0	-0.312711	-0.322353	-0.410058	-0.344885	-0.410047	-0.322348	-0.312712
19.0	-0.286545	-0.298591	-0.39103	-0.328165	-0.391036	-0.298593	-0.286542
20.0	-0.26436	-0.278155	-0.374039	-0.312866	-0.374029	-0.278156	-0.264357
21.0	-0.244406	-0.259924	-0.359195	-0.298816	-0.359195	-0.259916	-0.244402
22.0	-0.228253	-0.244597	-0.345539	-0.286858	-0.345539	-0.244596	-0.228257
23.0	-0.213591	-0.230607	-0.332823	-0.274794	-0.332826	-0.23061	-0.21359
24.0	-0.200507	-0.218036	-0.321249	-0.263685	-0.321244	-0.218033	-0.200507
25.0	-0.188737	-0.206632	-0.31062	-0.253448	-0.310624	-0.206642	-0.188741
50.0	-0.059909	-0.079496	-0.186807	-0.131298	-0.186809	-0.079499	-0.059902
100.0	-0.0	-0.019647	-0.127079	-0.071623	-0.127087	-0.019645	4e-06
