R	0	30	60	90
2.5	788.777983	788.777983	788.777982	788.777982
2.6	960.245639	960.245639	960.245639	960.245639
2.7	996.6139	996.6139	996.6139	996.6139
2.8	932.60301	932.60301	932.60301	932.60301
2.9	812.926153	812.926153	812.926153	812.926153
3.0	672.683749	672.683749	672.683749	672.683749
3.1	534.400374	534.400374	534.400374	534.400374
3.2	410.402481	410.402481	410.402481	410.402481
3.3	305.890923	305.890923	305.890923	305.890923
3.4	221.708028	221.708028	221.708028	221.708028
3.5	156.346964	156.346964	156.346964	156.346964
3.6	107.219959	107.219959	107.219959	107.219959
3.7	71.400736	71.400736	71.400736	71.400736
3.8	46.044693	46.044693	46.044693	46.044693
3.9	28.615321	28.615321	28.615321	28.615321
4.0	16.987202	16.987202	16.987202	16.987202
4.1	9.468765	9.468765	9.468765	9.468766
4.2	4.773529	4.773529	4.773529	4.773529
4.3	1.962136	1.962136	1.962136	1.962136
4.4	0.372049	0.372049	0.372049	0.372049
4.5	-0.450618	-0.450618	-0.450618	-0.450618
4.6	-0.809127	-0.809127	-0.809128	-0.809128
4.7	-0.901177	-0.901177	-0.901177	-0.901177
4.8	-0.852534	-0.852534	-0.852534	-0.852534
4.9	-0.74084	-0.74084	-0.74084	-0.74084
5.0	-0.612105	-0.612105	-0.612105	-0.612105
5.1	-0.490923	-0.490923	-0.490923	-0.490923
5.2	-0.391579	-0.391579	-0.391579	-0.391579
5.3	-0.315204	-0.315204	-0.315204	-0.315204
5.4	-0.261496	-0.261496	-0.261496	-0.261496
5.5	-0.226986	-0.226986	-0.226986	-0.226986
5.6	-0.20751	-0.20751	-0.20751	-0.20751
5.7	-0.199085	-0.199085	-0.199085	-0.199085
5.8	-0.198263	-0.198263	-0.198263	-0.198263
5.9	-0.202306	-0.202306	-0.202306	-0.202306
6.0	-0.20909	-0.20909	-0.20909	-0.20909
6.2	-0.22506	-0.22506	-0.22506	-0.22506
6.4	-0.238462	-0.238462	-0.238462	-0.238462
6.6	-0.245982	-0.245982	-0.245982	-0.245982
6.8	-0.246874	-0.246874	-0.246874	-0.246874
7.0	-0.242113	-0.242113	-0.242113	-0.242113
7.2	-0.233801	-0.233801	-0.233801	-0.233801
7.4	-0.224429	-0.224429	-0.224429	-0.224429
7.6	-0.216209	-0.216209	-0.216209	-0.216209
7.8	-0.210659	-0.210659	-0.210659	-0.210659
8.0	-0.208341	-0.208341	-0.208341	-0.208341
8.2	-0.209133	-0.209133	-0.209133	-0.209133
8.4	-0.212448	-0.212448	-0.212448	-0.212448
8.6	-0.217454	-0.217454	-0.217454	-0.217454
8.8	-0.223359	-0.223359	-0.223359	-0.223359
9.0	-0.229536	-0.229536	-0.229536	-0.229536
9.5	-0.244373	-0.244373	-0.244373	-0.244373
10.0	-0.257814	-0.257814	-0.257814	-0.257814
10.5	-0.270455	-0.270455	-0.270455	-0.270455
11.0	-0.28187	-0.28187	-0.28187	-0.28187
11.5	-0.291089	-0.291089	-0.291089	-0.291089
12.0	-0.297507	-0.297507	-0.297507	-0.297507
12.5	-0.301084	-0.301084	-0.301084	-0.301084
13.0	-0.302175	-0.302175	-0.302175	-0.302175
13.5	-0.301223	-0.301223	-0.301223	-0.301223
14.0	-0.293073	-0.293073	-0.293073	-0.293073
14.5	-0.290803	-0.290803	-0.290803	-0.290803
15.0	-0.28725	-0.28725	-0.28725	-0.28725
16.0	-0.277614	-0.277614	-0.277614	-0.277614
17.0	-0.266102	-0.266102	-0.266102	-0.266102
18.0	-0.253863	-0.253863	-0.253863	-0.253863
19.0	-0.241509	-0.241509	-0.241509	-0.241509
20.0	-0.229424	-0.229424	-0.229424	-0.229424
21.0	-0.216083	-0.216083	-0.216083	-0.216083
22.0	-0.204838	-0.204838	-0.204838	-0.204838
23.0	-0.194867	-0.194866	-0.194866	-0.194867
24.0	-0.185393	-0.185393	-0.185393	-0.185393
25.0	-0.176435	-0.176435	-0.176435	-0.176435
50.0	-0.059531	-0.059532	-0.059531	-0.059531
100.0	1.2e-05	1.2e-05	1.2e-05	1.2e-05
