R	0	30	60	90
2.6	682.270048	682.270048	682.270048	682.270048
2.7	746.639315	746.639315	746.639315	746.639315
2.8	717.256716	717.256716	717.256716	717.256716
2.9	627.59144	627.59144	627.591439	627.59144
3.0	513.147397	513.147397	513.147397	513.147397
3.1	397.559825	397.559825	397.559826	397.559826
3.2	293.671118	293.671118	293.671118	293.671118
3.3	206.851887	206.851887	206.851887	206.851887
3.4	138.055936	138.055936	138.055936	138.055936
3.5	85.887989	85.887989	85.887989	85.887989
3.6	47.902314	47.902314	47.902314	47.902314
3.7	21.358496	21.358496	21.358496	21.358496
3.8	3.636182	3.636182	3.636182	3.636182
3.9	-7.556509	-7.556509	-7.556509	-7.556509
4.0	-14.100695	-14.100695	-14.100695	-14.100695
4.1	-17.461911	-17.461911	-17.461911	-17.461911
4.2	-18.731512	-18.731512	-18.731512	-18.731512
4.3	-18.691201	-18.691201	-18.691201	-18.691201
4.4	-17.881679	-17.881679	-17.881679	-17.881679
4.5	-16.971829	-16.971829	-16.971829	-16.971829
4.6	-15.518859	-15.518859	-15.518859	-15.518859
4.7	-14.046919	-14.046919	-14.046919	-14.046919
4.8	-12.63586	-12.63586	-12.63586	-12.63586
4.9	-11.327654	-11.327654	-11.327654	-11.327654
5.0	-10.140626	-10.140626	-10.140626	-10.140626
5.1	-9.078612	-9.078612	-9.078612	-9.078612
5.2	-8.137051	-8.137051	-8.137051	-8.137051
5.3	-7.306566	-7.306566	-7.306566	-7.306566
5.4	-6.576133	-6.576133	-6.576133	-6.576133
5.5	-5.932439	-5.932439	-5.932439	-5.932439
5.6	-5.365377	-5.365377	-5.365377	-5.365377
5.7	-4.864623	-4.864623	-4.864623	-4.864623
5.8	-4.421353	-4.421353	-4.421353	-4.421353
5.9	-4.028073	-4.028073	-4.028073	-4.028073
6.0	-3.678425	-3.678425	-3.678425	-3.678425
6.2	-3.088889	-3.088889	-3.088889	-3.088889
6.4	-2.617249	-2.617249	-2.617249	-2.617249
6.6	-2.236568	-2.236568	-2.236568	-2.236568
6.8	-1.926602	-1.926602	-1.926602	-1.926602
7.0	-1.67243	-1.67243	-1.67243	-1.67243
7.2	-1.463075	-1.463075	-1.463075	-1.463075
7.4	-1.290258	-1.290258	-1.290258	-1.290258
7.6	-1.147485	-1.147485	-1.147485	-1.147485
7.8	-1.029568	-1.029568	-1.029568	-1.029568
8.0	-0.932162	-0.932162	-0.932162	-0.932162
8.2	-0.851623	-0.851623	-0.851623	-0.851623
8.4	-0.784842	-0.784842	-0.784842	-0.784842
8.6	-0.729138	-0.729138	-0.729138	-0.729138
8.8	-0.682216	-0.682216	-0.682216	-0.682216
9.0	-0.642277	-0.642277	-0.642277	-0.642277
9.5	-0.564555	-0.564555	-0.564555	-0.564555
10.0	-0.509172	-0.509172	-0.509172	-0.509172
10.5	-0.469528	-0.469529	-0.469528	-0.469528
11.0	-0.440734	-0.440735	-0.440734	-0.440734
11.5	-0.418796	-0.418796	-0.418796	-0.418796
12.0	-0.400897	-0.400897	-0.400897	-0.400897
12.5	-0.379893	-0.379893	-0.379893	-0.379893
13.0	-0.367475	-0.367475	-0.367475	-0.367475
13.5	-0.35559	-0.35559	-0.35559	-0.35559
14.0	-0.344172	-0.344172	-0.344172	-0.344172
14.5	-0.333158	-0.333158	-0.333158	-0.333158
15.0	-0.322494	-0.322494	-0.322494	-0.322494
16.0	-0.302317	-0.302317	-0.302317	-0.302317
17.0	-0.28362	-0.28362	-0.28362	-0.28362
18.0	-0.266347	-0.266347	-0.266347	-0.266347
19.0	-0.250416	-0.250416	-0.250416	-0.250416
20.0	-0.235737	-0.235737	-0.235737	-0.235737
21.0	-0.22066	-0.22066	-0.22066	-0.22066
22.0	-0.208169	-0.208169	-0.208169	-0.20817
23.0	-0.197015	-0.197015	-0.197015	-0.197014
24.0	-0.186617	-0.186617	-0.186617	-0.186617
25.0	-0.176944	-0.176944	-0.176944	-0.176944
50.0	-0.057016	-0.057016	-0.057016	-0.057016
100.0	0.002615	0.002615	0.002615	0.002615
