R	0	30	60	90
2.5	2558.985681	2515.140767	2426.865637	2382.170627
2.6	1808.316317	1772.430141	1701.182436	1665.575437
2.7	1264.920286	1235.670688	1177.605581	1148.472275
2.8	873.666223	849.614278	801.8841	777.894139
2.9	593.753266	573.796908	534.178962	514.307143
3.0	395.045834	378.35534	345.271468	328.723944
3.1	255.213605	241.161918	213.358304	199.421445
3.2	157.846593	145.953625	122.457251	110.678352
3.3	90.975515	80.847873	60.870226	50.852176
3.4	45.783847	37.109852	20.02787	11.457843
3.5	15.871706	8.402718	-6.278625	-13.648747
3.6	-3.371288	-9.835263	-22.514246	-28.883679
3.7	-15.243125	-20.864728	-31.864688	-37.395122
3.8	-22.084964	-26.997137	-36.582547	-41.406094
3.9	-25.544386	-29.856251	-38.244334	-42.469585
4.0	-26.770906	-30.572303	-37.942035	-41.658428
4.1	-26.560807	-29.925866	-36.424914	-39.706263
4.2	-25.764885	-28.772527	-34.552352	-37.471324
4.3	-24.063748	-26.7421	-31.866263	-34.458452
4.4	-22.138172	-24.530595	-29.085214	-31.393464
4.5	-20.145903	-22.288426	-26.345195	-28.405229
4.6	-18.189435	-20.112529	-23.73196	-25.573935
4.7	-16.33169	-18.061438	-21.295506	-22.945302
4.8	-14.607525	-16.166688	-19.060659	-20.540855
4.9	-13.032712	-14.441313	-17.035024	-18.365437
5.0	-11.610456	-12.886159	-15.214728	-16.412887
5.1	-10.336153	-11.494479	-13.588912	-14.670183
5.2	-9.200741	-10.255372	-12.142766	-13.120698
5.3	-8.193007	-9.155789	-10.859814	-11.746145
5.4	-7.300952	-8.182172	-9.723322	-10.528339
5.5	-6.512717	-7.321307	-8.717418	-9.449994
5.6	-5.817164	-6.560845	-7.82738	-8.495191
5.7	-5.204011	-5.889548	-7.03991	-7.649699
5.8	-4.664005	-5.297243	-6.343217	-6.900863
5.9	-4.188906	-4.774999	-5.726884	-6.237526
6.0	-3.771385	-4.31487	-5.18173	-5.649903
6.2	-3.083716	-3.553614	-4.273562	-4.668406
6.4	-2.55694	-2.965964	-3.564571	-3.898806
6.6	-2.155409	-2.513866	-3.011522	-3.295371
6.8	-1.849866	-2.166026	-2.579413	-2.821154
7.0	-1.616423	-1.897154	-2.239814	-2.44625
7.2	-1.43618	-1.687113	-1.970277	-2.146994
7.4	-1.294925	-1.520688	-1.753573	-1.905176
7.6	-1.182401	-1.386795	-1.577031	-1.707303
7.8	-1.091383	-1.277564	-1.431448	-1.543555
8.0	-1.016791	-1.187408	-1.310136	-1.406676
8.2	-0.954922	-1.112159	-1.208098	-1.291237
8.4	-0.90299	-1.048635	-1.121452	-1.193042
8.6	-0.858817	-0.994437	-1.047229	-1.108794
8.8	-0.820707	-0.947615	-0.983014	-1.035887
9.0	-0.787433	-0.90672	-0.926938	-0.972222
9.5	-0.719509	-0.823706	-0.813695	-0.843852
10.0	-0.662319	-0.755389	-0.723276	-0.742354
10.5	-0.62181	-0.706775	-0.658364	-0.669331
11.0	-0.58809	-0.666924	-0.606306	-0.611113
11.5	-0.559157	-0.633376	-0.563388	-0.563574
12.0	-0.533773	-0.604371	-0.527248	-0.523824
12.5	-0.511065	-0.57887	-0.496145	-0.489928
13.0	-0.490514	-0.556131	-0.469003	-0.460575
13.5	-0.471718	-0.535549	-0.444972	-0.434816
14.0	-0.454432	-0.516904	-0.423496	-0.411937
14.5	-0.438469	-0.499779	-0.40415	-0.391454
15.0	-0.423624	-0.484039	-0.386544	-0.372947
16.0	-0.39688	-0.455924	-0.355697	-0.340729
17.0	-0.373402	-0.431504	-0.329401	-0.313492
18.0	-0.3526	-0.410058	-0.306613	-0.290048
19.0	-0.334054	-0.39103	-0.286662	-0.269617
20.0	-0.317393	-0.374039	-0.268954	-0.251585
21.0	-0.302831	-0.359195	-0.253639	-0.235982
22.0	-0.289358	-0.345539	-0.2396	-0.221757
23.0	-0.276789	-0.332823	-0.226583	-0.208601
24.0	-0.265304	-0.321249	-0.214779	-0.19667
25.0	-0.2548	-0.31062	-0.203978	-0.185813
50.0	-0.131339	-0.186807	-0.079431	-0.060879
100.0	-0.071634	-0.127079	-0.019669	-0.00111
