R	0	30	60	90
2.5	2646.984896	2577.580577	2445.649846	2382.170627
2.6	1850.537933	1803.037701	1710.604106	1665.575437
2.7	1275.589659	1243.157589	1179.576138	1148.472275
2.8	861.47853	840.194892	798.339	777.894139
2.9	564.824285	551.893524	526.625492	514.307143
3.0	353.88857	347.383248	334.731394	328.723944
3.1	205.752676	204.054475	200.799767	199.421445
3.2	103.46632	105.266797	108.762519	110.678352
3.3	34.466729	38.676066	46.739	50.852176
3.4	-10.594717	-4.861282	6.019069	11.457843
3.5	-38.69094	-32.100373	-19.746823	-13.648747
3.6	-54.983905	-48.000643	-35.154706	-28.883679
3.7	-63.358424	-56.167123	-43.50586	-37.395122
3.8	-65.786264	-59.190003	-47.150577	-41.406094
3.9	-65.085106	-58.90783	-47.743531	-42.469585
4.0	-62.281095	-56.607428	-46.43291	-41.658428
4.1	-58.304713	-53.171264	-44.356064	-39.706263
4.2	-53.779777	-49.186286	-41.228964	-37.471324
4.3	-49.108939	-45.026917	-37.879502	-34.458452
4.4	-44.53884	-41.251874	-34.511425	-31.393464
4.5	-40.210682	-37.289617	-31.251373	-28.405229
4.6	-36.197523	-33.585479	-28.173873	-25.573935
4.7	-32.890641	-30.175471	-25.318989	-22.945302
4.8	-29.520387	-27.07252	-22.704251	-20.540855
4.9	-26.497683	-24.274971	-20.333044	-18.365437
5.0	-23.799358	-21.771782	-18.199697	-16.412887
5.1	-21.401964	-19.54615	-16.293065	-14.670183
5.2	-19.281817	-17.57777	-14.598208	-13.120698
5.3	-17.411612	-15.835933	-13.097763	-11.746145
5.4	-15.76543	-14.318036	-11.773004	-10.528339
5.5	-14.318006	-12.978702	-10.604819	-9.449994
5.6	-13.044877	-11.801608	-9.574592	-8.495191
5.7	-11.923092	-10.764423	-8.665027	-7.649699
5.8	-10.931624	-9.847255	-7.860669	-6.900863
5.9	-10.051938	-9.032916	-7.147945	-6.237526
6.0	-9.268073	-8.306976	-6.515386	-5.649903
6.2	-7.935861	-7.074344	-5.452544	-4.668406
6.4	-6.850457	-6.074646	-4.608404	-3.898806
6.6	-5.950297	-5.253157	-3.93405	-3.295371
6.8	-5.190525	-4.568433	-3.391073	-2.821154
7.0	-4.540192	-3.990625	-2.949793	-2.44625
7.2	-3.979853	-3.499506	-2.587828	-2.146994
7.4	-3.497857	-3.081635	-2.282718	-1.905176
7.6	-3.085989	-2.727174	-2.035824	-1.707303
7.8	-2.736513	-2.427381	-1.829121	-1.543555
8.0	-2.440968	-2.173949	-1.655124	-1.406676
8.2	-2.190606	-1.958951	-1.507702	-1.291237
8.4	-1.977251	-1.775329	-1.381877	-1.193042
8.6	-1.793966	-1.617399	-1.273645	-1.108794
8.8	-1.635368	-1.480554	-1.179887	-1.035887
9.0	-1.497322	-1.361395	-1.098109	-0.972222
9.5	-1.223336	-1.124411	-0.934389	-0.843852
10.0	-1.025536	-0.952382	-0.81326	-0.742354
10.5	-0.880452	-0.820011	-0.721457	-0.669331
11.0	-0.771409	-0.725326	-0.649997	-0.611113
11.5	-0.680592	-0.651369	-0.592905	-0.563574
12.0	-0.61575	-0.592076	-0.546133	-0.523824
12.5	-0.562967	-0.543496	-0.506993	-0.489928
13.0	-0.519153	-0.50292	-0.473647	-0.460575
13.5	-0.482216	-0.468534	-0.444818	-0.434816
14.0	-0.450605	-0.438887	-0.419575	-0.411937
14.5	-0.423238	-0.413116	-0.397213	-0.391454
15.0	-0.399251	-0.390419	-0.377258	-0.372947
16.0	-0.359103	-0.352106	-0.342933	-0.340729
17.0	-0.326617	-0.320874	-0.314297	-0.313492
18.0	-0.299653	-0.294722	-0.289943	-0.290048
19.0	-0.276738	-0.272403	-0.268839	-0.269617
20.0	-0.256947	-0.253035	-0.250356	-0.251585
21.0	-0.239064	-0.235721	-0.234136	-0.235982
22.0	-0.223367	-0.220389	-0.219591	-0.221757
23.0	-0.209902	-0.206996	-0.206343	-0.208601
24.0	-0.19773	-0.194885	-0.194339	-0.19667
25.0	-0.186671	-0.183869	-0.18344	-0.185813
50.0	-0.060912	-0.058307	-0.058284	-0.060879
100.0	-0.001113	0.001492	0.001494	-0.00111
