R,theta1,E
5.3,120,-17.411611
5.3,150,-6.535779
5.3,180,-0.315205
5.4,0,-0.261496
5.4,30,-5.880929
5.4,60,-15.76543
5.4,90,-20.04112
5.4,120,-15.76543
5.4,150,-5.880927
5.4,180,-0.261491
5.5,0,-0.226986
5.5,30,-5.309417
5.5,60,-14.318006
5.5,90,-18.242715
5.5,120,-14.317999
5.5,150,-5.309421
5.5,180,-0.22698
5.6,0,-0.20751
5.6,30,-4.810531
5.6,60,-13.044877
5.6,90,-16.654631
5.6,120,-13.044872
5.6,150,-4.810534
5.6,180,-0.207503
5.7,0,-0.199085
5.7,30,-4.375277
5.7,60,-11.923092
5.7,90,-15.248222
5.7,120,-11.923079
5.7,150,-4.375281
5.7,180,-0.199087
5.8,0,-0.198263
5.8,30,-3.99564
5.8,60,-10.931624
5.8,90,-13.998599
5.8,120,-10.931637
5.8,150,-3.995638
5.8,180,-0.198264
5.9,0,-0.202306
5.9,30,-3.664301
5.9,60,-10.051938
5.9,90,-12.884658
5.9,120,-10.051942
5.9,150,-3.664304
5.9,180,-0.202304
6.0,0,-0.20909
6.0,30,-3.374369
6.0,60,-9.268073
6.0,90,-11.888575
6.0,120,-9.268069
6.0,150,-3.374367
6.0,180,-0.209091
6.2,0,-0.22506
6.2,30,-2.893962
6.2,60,-7.935861
6.2,90,-10.190983
6.2,120,-7.935867
6.2,150,-2.893961
6.2,180,-0.22506
6.4,0,-0.238462
6.4,30,-2.512355
6.4,60,-6.850457
6.4,90,-8.804939
6.4,120,-6.850445
6.4,150,-2.512351
6.4,180,-0.238461
6.6,0,-0.245982
6.6,30,-2.200427
6.6,60,-5.950297
6.6,90,-7.651225
6.6,120,-5.95029
6.6,150,-2.200439
6.6,180,-0.245978
6.8,0,-0.246874
6.8,30,-1.939318
6.8,60,-5.190525
6.8,90,-6.671473
6.8,120,-5.190527
6.8,150,-1.939314
6.8,180,-0.246877
7.0,0,-0.242113
7.0,30,-1.716751
7.0,60,-4.540192
7.0,90,-5.828249
7.0,120,-4.54019
7.0,150,-1.716754
7.0,180,-0.242114
7.2,0,-0.233801
7.2,30,-1.524759
7.2,60,-3.979853
7.2,90,-5.100686
7.2,120,-3.979858
7.2,150,-1.524762
7.2,180,-0.233808
7.4,0,-0.224429
7.4,30,-1.358332
7.4,60,-3.497857
7.4,90,-4.476614
7.4,120,-3.497852
7.4,150,-1.358324
7.4,180,-0.224432
7.6,0,-0.216209
7.6,30,-1.214474
7.6,60,-3.085989
7.6,90,-3.945937
7.6,120,-3.085992
7.6,150,-1.21447
7.6,180,-0.21622
7.8,0,-0.210659
7.8,30,-1.091166
7.8,60,-2.736513
7.8,90,-3.497238
7.8,120,-2.736517
7.8,150,-1.091165
7.8,180,-0.210659
8.0,0,-0.208341
8.0,30,-0.986633
8.0,60,-2.440968
8.0,90,-3.117814
8.0,120,-2.440979
8.0,150,-0.986641
8.0,180,-0.208338
8.2,0,-0.209133
8.2,30,-0.898767
8.2,60,-2.190606
8.2,90,-2.795246
8.2,120,-2.190601
8.2,150,-0.89877
8.2,180,-0.209133
8.4,0,-0.212448
8.4,30,-0.825228
8.4,60,-1.977251
8.4,90,-2.518735
8.4,120,-1.977249
8.4,150,-0.825228
8.4,180,-0.212453
8.6,0,-0.217454
8.6,30,-0.763555
8.6,60,-1.793966
8.6,90,-2.279724
8.6,120,-1.793973
8.6,150,-0.763545
8.6,180,-0.217457
8.8,0,-0.223359
8.8,30,-0.711489
8.8,60,-1.635368
8.8,90,-2.071815
8.8,120,-1.635369
8.8,150,-0.711488
8.8,180,-0.223351
9.0,0,-0.229536
9.0,30,-0.667126
9.0,60,-1.497322
9.0,90,-1.890216
9.0,120,-1.497321
9.0,150,-0.667122
9.0,180,-0.229541
9.5,0,-0.244373
9.5,30,-0.581369
9.5,60,-1.223336
9.5,90,-1.528599
9.5,120,-1.223327
9.5,150,-0.581385
9.5,180,-0.24437
10.0,0,-0.257814
10.0,30,-0.52159
10.0,60,-1.025536
10.0,90,-1.266376
10.0,120,-1.025536
10.0,150,-0.521585
10.0,180,-0.257815
10.5,0,-0.270455
10.5,30,-0.47968
10.5,60,-0.880452
10.5,90,-1.072751
10.5,120,-0.88045
10.5,150,-0.47969
10.5,180,-0.270455
11.0,0,-0.28187
11.0,30,-0.449593
11.0,60,-0.771409
11.0,90,-0.926274
11.0,120,-0.771414
11.0,150,-0.449587
11.0,180,-0.281876
11.5,0,-0.291089
11.5,30,-0.42668
11.5,60,-0.680592
11.5,90,-0.812751
11.5,120,-0.680597
11.5,150,-0.426686
11.5,180,-0.29109
12.0,0,-0.297507
12.0,30,-0.407974
12.0,60,-0.61575
12.0,90,-0.722876
12.0,120,-0.615748
12.0,150,-0.407964
12.0,180,-0.297504
12.5,0,-0.301084
12.5,30,-0.39179
12.5,60,-0.562967
12.5,90,-0.650403
12.5,120,-0.562971
12.5,150,-0.391787
12.5,180,-0.301077
13.0,0,-0.302175
13.0,30,-0.377198
13.0,60,-0.519153
13.0,90,-0.591056
13.0,120,-0.51915
13.0,150,-0.377194
13.0,180,-0.302176
13.5,0,-0.301223
13.5,30,-0.35816
13.5,60,-0.482216
13.5,90,-0.541724
13.5,120,-0.482216
13.5,150,-0.358165
13.5,180,-0.301222
14.0,0,-0.293073
14.0,30,-0.347064
14.0,60,-0.450605
14.0,90,-0.500165
14.0,120,-0.450605
14.0,150,-0.34706
14.0,180,-0.293072
14.5,0,-0.290803
14.5,30,-0.336277
14.5,60,-0.423238
14.5,90,-0.464726
14.5,120,-0.423235
14.5,150,-0.336278
14.5,180,-0.290797
15.0,0,-0.28725
15.0,30,-0.325793
15.0,60,-0.399251
15.0,90,-0.434201
15.0,120,-0.399252
15.0,150,-0.325791
15.0,180,-0.28725
16.0,0,-0.277614
16.0,30,-0.305816
16.0,60,-0.359103
16.0,90,-0.384194
16.0,120,-0.359106
16.0,150,-0.305815
16.0,180,-0.277606
17.0,0,-0.266102
17.0,30,-0.287234
17.0,60,-0.326617
17.0,90,-0.344925
17.0,120,-0.326619
17.0,150,-0.287227
17.0,180,-0.2661
18.0,0,-0.253863
18.0,30,-0.269986
18.0,60,-0.299653
18.0,90,-0.313178
18.0,120,-0.299653
18.0,150,-0.269981
18.0,180,-0.253858
19.0,0,-0.241509
19.0,30,-0.254071
19.0,60,-0.276738
19.0,90,-0.286818
19.0,120,-0.276743
19.0,150,-0.254075
19.0,180,-0.241508
20.0,0,-0.229424
20.0,30,-0.239409
20.0,60,-0.256947
20.0,90,-0.264522
20.0,120,-0.256953
20.0,150,-0.239408
20.0,180,-0.229434
21.0,0,-0.216083
21.0,30,-0.224957
21.0,60,-0.239064
21.0,90,-0.244223
21.0,120,-0.239068
21.0,150,-0.224961
21.0,180,-0.21608
22.0,0,-0.204838
22.0,30,-0.211796
22.0,60,-0.223367
22.0,90,-0.227997
22.0,120,-0.223369
22.0,150,-0.211792
22.0,180,-0.204836
23.0,0,-0.194867
23.0,30,-0.200661
23.0,60,-0.209902
23.0,90,-0.213385
23.0,120,-0.209902
23.0,150,-0.200655
23.0,180,-0.19487
24.0,0,-0.185393
24.0,30,-0.190273
24.0,60,-0.19773
24.0,90,-0.200325
24.0,120,-0.197732
24.0,150,-0.190273
24.0,180,-0.185388
25.0,0,-0.176435
25.0,30,-0.180596
25.0,60,-0.186671
25.0,90,-0.18859
25.0,120,-0.186671
25.0,150,-0.180592
25.0,180,-0.176438
50.0,0,-0.059531
50.0,30,-0.060729
50.0,60,-0.060912
50.0,90,-0.059887
50.0,120,-0.060915
50.0,150,-0.060725
50.0,180,-0.059532
100.0,0,1.2e-05
100.0,30,-0.001104
100.0,60,-0.001113
100.0,90,-2e-06
100.0,120,-0.001109
100.0,150,-0.001108
100.0,180,1.3e-05
