R	0	30	60	90
2.5	2646.886278	2423.163184	2386.421504	2558.985681
2.6	1850.438004	1655.869537	1643.10942	1808.316317
2.7	1275.493066	1108.201254	1111.375135	1264.920286
2.8	861.386761	719.443137	733.67328	873.666223
2.9	564.737441	445.695687	467.576241	593.753266
3.0	353.806034	255.015675	282.083721	395.045834
3.1	205.673636	124.247074	154.540463	255.213605
3.2	103.390033	36.513872	68.425137	157.846593
3.3	34.392473	-20.536338	11.662583	90.975515
3.4	-10.667447	-55.946612	-24.502956	45.783847
3.5	-38.762544	-76.315621	-46.386254	15.871706
3.6	-55.054779	-86.429816	-58.509943	-3.371288
3.7	-63.428755	-89.768448	-64.087234	-15.243125
3.8	-65.856213	-88.612906	-65.381086	-22.084964
3.9	-65.154836	-84.875557	-63.967157	-25.544386
4.0	-62.350719	-79.653572	-61.184654	-26.770906
4.1	-58.37424	-73.708224	-57.121097	-26.560807
4.2	-53.849301	-67.544018	-52.70228	-25.764885
4.3	-49.178471	-61.477192	-48.212436	-24.063748
4.4	-44.608414	-55.692858	-43.832704	-22.138172
4.5	-40.280312	-50.289976	-39.672855	-20.145903
4.6	-36.267197	-45.313661	-35.794284	-18.189435
4.7	-32.960357	-40.776539	-32.226088	-16.33169
4.8	-29.590152	-36.671906	-28.976483	-14.607525
4.9	-26.56752	-32.981692	-26.040256	-13.032712
5.0	-23.869246	-29.68117	-23.403766	-11.610456
5.1	-21.471921	-26.741936	-21.048059	-10.336153
5.2	-19.351801	-24.133641	-18.951051	-9.200741
5.3	-17.481648	-21.825047	-17.088911	-8.193007
5.4	-15.835524	-19.784666	-15.437512	-7.300952
5.5	-14.388121	-17.981638	-13.973204	-6.512717
5.6	-13.11503	-16.386521	-12.673922	-5.817164
5.7	-11.99327	-14.972129	-11.519582	-5.204011
5.8	-11.001836	-13.714233	-10.492363	-4.664005
5.9	-10.122174	-12.591789	-9.576814	-4.188906
6.0	-9.338306	-11.586933	-8.759579	-3.771385
6.2	-8.006165	-9.87196	-7.375476	-3.083716
6.4	-6.920743	-8.473845	-6.264425	-2.55694
6.6	-6.020655	-7.321304	-5.367629	-2.155409
6.8	-5.260905	-6.360235	-4.638693	-1.849866
7.0	-4.610591	-5.550846	-4.041409	-1.616423
7.2	-4.050275	-4.865018	-3.548158	-1.43618
7.4	-3.568313	-4.282864	-3.137933	-1.294925
7.6	-3.156446	-3.783236	-2.794671	-1.182401
7.8	-2.806973	-3.366291	-2.505776	-1.091383
8.0	-2.511446	-3.012023	-2.261205	-1.016791
8.2	-2.261086	-2.709871	-2.052917	-0.954922
8.4	-2.047735	-2.450652	-1.874318	-0.90299
8.6	-1.864453	-2.226842	-1.720225	-0.858817
8.8	-1.705844	-2.032528	-1.586448	-0.820707
9.0	-1.567804	-1.863045	-1.469683	-0.787433
9.5	-1.293815	-1.525444	-1.235985	-0.719509
10.0	-1.096041	-1.279726	-1.063504	-0.662319
10.5	-0.950963	-1.097688	-0.933364	-0.62181
11.0	-0.841933	-0.959922	-0.832899	-0.58809
11.5	-0.751102	-0.85317	-0.748646	-0.559157
12.0	-0.686264	-0.768648	-0.686222	-0.533773
12.5	-0.633482	-0.700427	-0.634724	-0.511065
13.0	-0.589651	-0.644429	-0.591544	-0.490514
13.5	-0.552723	-0.597787	-0.554831	-0.471718
14.0	-0.521117	-0.558389	-0.523197	-0.454432
14.5	-0.493746	-0.524717	-0.495663	-0.438469
15.0	-0.469784	-0.495594	-0.471434	-0.423624
16.0	-0.429624	-0.447711	-0.430692	-0.39688
17.0	-0.397172	-0.409915	-0.397624	-0.373402
18.0	-0.37015	-0.379155	-0.37011	-0.3526
19.0	-0.347256	-0.353523	-0.346768	-0.334054
20.0	-0.327471	-0.33178	-0.326624	-0.317393
21.0	-0.309602	-0.312629	-0.309133	-0.302831
22.0	-0.293896	-0.295997	-0.293681	-0.289358
23.0	-0.28043	-0.281597	-0.279736	-0.276789
24.0	-0.268253	-0.268692	-0.26721	-0.265304
25.0	-0.257194	-0.257072	-0.255844	-0.2548
50.0	-0.131423	-0.128911	-0.128854	-0.131339
100.0	-0.071635	-0.069032	-0.069029	-0.071634
