R	0.0	30.0	60.0	90.0	120.0	150.0	180.0
15.0	-0.28725	-0.325793	-0.399251	-0.434201	-0.399252	-0.325791	-0.28725
16.0	-0.277614	-0.305816	-0.359103	-0.384194	-0.359106	-0.305815	-0.277606
17.0	-0.266102	-0.287234	-0.326617	-0.344925	-0.326619	-0.287227	-0.2661
18.0	-0.253863	-0.269986	-0.299653	-0.313178	-0.299653	-0.269981	-0.253858
19.0	-0.241509	-0.254071	-0.276738	-0.286818	-0.276743	-0.254075	-0.241508
20.0	-0.229424	-0.239409	-0.256947	-0.264522	-0.256953	-0.239408	-0.229434
21.0	-0.216083	-0.224957	-0.239064	-0.244223	-0.239068	-0.224961	-0.21608
22.0	-0.204838	-0.211796	-0.223367	-0.227997	-0.223369	-0.211792	-0.204836
23.0	-0.194867	-0.200661	-0.209902	-0.213385	-0.209902	-0.200655	-0.19487
24.0	-0.185393	-0.190273	-0.19773	-0.200325	-0.197732	-0.190273	-0.185388
25.0	-0.176435	-0.180596	-0.186671	-0.18859	-0.186671	-0.180592	-0.176438
50.0	-0.059531	-0.060729	-0.060912	-0.059887	-0.060915	-0.060725	-0.059532
100.0	1.2e-05	-0.001104	-0.001113	-2e-06	-0.001109	-0.001108	1.3e-05
