R	0	30	60	90
2.5	2646.886278	2646.808595	2646.958962	2646.984896
2.6	1850.438004	1850.359286	1850.511666	1850.537933
2.7	1275.493066	1275.416959	1275.564267	1275.589659
2.8	861.386761	861.314459	861.454389	861.47853
2.9	564.737441	564.669069	564.801452	564.824285
3.0	353.806034	353.741054	353.866878	353.88857
3.1	205.673636	205.611439	205.731882	205.752676
3.2	103.390033	103.329992	103.446245	103.46632
3.3	34.392473	34.334081	34.447193	34.466729
3.4	-10.667447	-10.724623	-10.613844	-10.594717
3.5	-38.762544	-38.818872	-38.709785	-38.69094
3.6	-55.054779	-55.110507	-55.002578	-54.983905
3.7	-63.428755	-63.484044	-63.37694	-63.358424
3.8	-65.856213	-65.911213	-65.804683	-65.786264
3.9	-65.154836	-65.20966	-65.103445	-65.085106
4.0	-62.350719	-62.405426	-62.29941	-62.281095
4.1	-58.37424	-58.428924	-58.323001	-58.304713
4.2	-53.849301	-53.903961	-53.79808	-53.779777
4.3	-49.178471	-49.233141	-49.12724	-49.108939
4.4	-44.608414	-44.663095	-44.557133	-44.53884
4.5	-40.280312	-40.335046	-40.229019	-40.210682
4.6	-36.267197	-36.321977	-36.215871	-36.197523
4.7	-32.960357	-33.015161	-32.908996	-32.890641
4.8	-29.590152	-29.645014	-29.538744	-29.520387
4.9	-26.56752	-26.622434	-26.51606	-26.497683
5.0	-23.869246	-23.924205	-23.817755	-23.799358
5.1	-21.471921	-21.526917	-21.42038	-21.401964
5.2	-19.351801	-19.406831	-19.300231	-19.281817
5.3	-17.481648	-17.536725	-17.430021	-17.411612
5.4	-15.835524	-15.890624	-15.78388	-15.76543
5.5	-14.388121	-14.443232	-14.336445	-14.318006
5.6	-13.11503	-13.170179	-13.063354	-13.044877
5.7	-11.99327	-12.048438	-11.941558	-11.923092
5.8	-11.001836	-11.057041	-10.950108	-10.931624
5.9	-10.122174	-10.177399	-10.070423	-10.051938
6.0	-9.338306	-9.393567	-9.286552	-9.268073
6.2	-8.006165	-8.06143	-7.954365	-7.935861
6.4	-6.920743	-6.976043	-6.868922	-6.850457
6.6	-6.020655	-6.075942	-5.968795	-5.950297
6.8	-5.260905	-5.316238	-5.209037	-5.190525
7.0	-4.610591	-4.665945	-4.558711	-4.540192
7.2	-4.050275	-4.105637	-3.998377	-3.979853
7.4	-3.568313	-3.623664	-3.516379	-3.497857
7.6	-3.156446	-3.211832	-3.104536	-3.085989
7.8	-2.806973	-2.862365	-2.755058	-2.736513
8.0	-2.511446	-2.566833	-2.459516	-2.440968
8.2	-2.261086	-2.316475	-2.209154	-2.190606
8.4	-2.047735	-2.103129	-1.995802	-1.977251
8.6	-1.864453	-1.919861	-1.812524	-1.793966
8.8	-1.705844	-1.761264	-1.653905	-1.635368
9.0	-1.567804	-1.623219	-1.515865	-1.497322
9.5	-1.293815	-1.349265	-1.241876	-1.223336
10.0	-1.096041	-1.151463	-1.04409	-1.025536
10.5	-0.950963	-1.00639	-0.899019	-0.880452
11.0	-0.841933	-0.897358	-0.789971	-0.771409
11.5	-0.751102	-0.80655	-0.699155	-0.680592
12.0	-0.686264	-0.741716	-0.634314	-0.61575
12.5	-0.633482	-0.688922	-0.581515	-0.562967
13.0	-0.589651	-0.645091	-0.5377	-0.519153
13.5	-0.552723	-0.608158	-0.500769	-0.482216
14.0	-0.521117	-0.57657	-0.469161	-0.450605
14.5	-0.493746	-0.549203	-0.441781	-0.423238
15.0	-0.469784	-0.525226	-0.417815	-0.399251
16.0	-0.429624	-0.485072	-0.37766	-0.359103
17.0	-0.397172	-0.452603	-0.345206	-0.326617
18.0	-0.37015	-0.425612	-0.318202	-0.299653
19.0	-0.347256	-0.402706	-0.295299	-0.276738
20.0	-0.327471	-0.38293	-0.275508	-0.256947
21.0	-0.309602	-0.365042	-0.257628	-0.239064
22.0	-0.293896	-0.349334	-0.241919	-0.223367
23.0	-0.28043	-0.335869	-0.22846	-0.209902
24.0	-0.268253	-0.323707	-0.216304	-0.19773
25.0	-0.257194	-0.312635	-0.205229	-0.186671
50.0	-0.131423	-0.186888	-0.079459	-0.060912
100.0	-0.071635	-0.127084	-0.019667	-0.001113
