1.000000000000000000e+00,-1.443809775470356829e+07,-2.420017795263035689e+06,-1.173572499223514926e+06,1.128649232763620093e+07,-5.123915279996952973e+06,-1.890928595224473858e+06,-1.918295647388853133e+06,2.835916116182815284e+06,2.899490990746860392e+06,2.502422923741878476e+06,-6.339696656139681581e+05,-3.552549617028602515e+05,-7.534622970925812842e+04,-3.026522608247384196e+05,-8.723217484836177900e+05,3.256908024494393030e+05,4.154512246433517896e+06,-3.229595291613898240e+06,-1.963827039757468505e+06
1.100000000000000089e+00,-8.918692074714265764e+06,-1.487877655569386436e+06,-7.460992026581411483e+05,7.075093212036181241e+06,-3.224247803979354911e+06,-1.164218278417003807e+06,-1.221508466956424061e+06,1.786350738864024868e+06,1.807887637860164512e+06,1.568180536393501563e+06,-4.024183529439127888e+05,-2.214041532497457811e+05,-4.749386375394381321e+04,-1.938415150197237963e+05,-5.438581848323140293e+05,2.053054991723166895e+05,2.607136340257654898e+06,-2.030875622748169350e+06,-1.221306201154364739e+06
1.199999999999999956e+00,-5.477054622217738070e+06,-9.094201656902736286e+05,-4.713848952014771639e+05,4.414289663924111985e+06,-2.019773175361595815e+06,-7.124370615193361882e+05,-7.751096558382260846e+05,1.120623453100454528e+06,1.121625724472740665e+06,9.783121261062138947e+05,-2.545277361156415427e+05,-1.372748748985982384e+05,-2.982399971605738028e+04,-1.237435609326589474e+05,-3.373777197323296568e+05,1.288632917363965535e+05,1.628918737223897129e+06,-1.271709011531156022e+06,-7.555506805340091232e+05
1.300000000000000044e+00,-3.341846606195931789e+06,-5.523374232405015500e+05,-2.956694383391861338e+05,2.739977537616800517e+06,-1.259016543218307663e+06,-4.330838827959407936e+05,-4.899813928461843752e+05,6.998797038791818777e+05,6.920788317488190951e+05,6.073504776872193906e+05,-1.603662513588152069e+05,-8.463371951925408212e+04,-1.865216480966812742e+04,-7.871206616941851098e+04,-2.081477640842014807e+05,8.050444235992693575e+04,1.012899570564656169e+06,-7.927018817518418655e+05,-4.647385699500667397e+05
1.399999999999999911e+00,-2.024478833350927802e+06,-3.331684087899869774e+05,-1.838809187823928660e+05,1.691072960884930566e+06,-7.805334720122005092e+05,-2.613643939901951526e+05,-3.084549009039240191e+05,4.350020666975607746e+05,4.244958845202414668e+05,3.750568038484822027e+05,-1.006165634672976885e+05,-5.185618631302948779e+04,-1.161449265122333782e+04,-4.987202367553630029e+04,-1.276524323408243508e+05,5.003550726522344485e+04,6.265926995936007006e+05,-4.916784201916733873e+05,-2.840664070501117967e+05
1.500000000000000000e+00,-1.216642511271188501e+06,-1.994817966021164320e+05,-1.132034685615376511e+05,1.037147963083713199e+06,-4.809740321238778997e+05,-1.564872195595810190e+05,-1.932962505128150515e+05,2.689529734714560327e+05,2.586732100334034476e+05,2.302730275878870161e+05,-6.284143352314881486e+04,-3.155617789652456850e+04,-7.198479400754979906e+03,-3.146336968486485057e+04,-7.777420690614878549e+04,3.092314125392518690e+04,3.854386728583319928e+05,-3.033284315355744911e+05,-1.724340933105159493e+05
1.600000000000000089e+00,-7.245945207752821734e+05,-1.184866977588469163e+05,-6.884119307915543322e+04,6.316378207412115298e+05,-2.943827541972900508e+05,-9.288653640117053874e+04,-1.205236595353923913e+05,1.653358189756950305e+05,1.564963122042011819e+05,1.404894284298334678e+05,-3.905393907659631077e+04,-1.905781722154785530e+04,-4.439161845870059551e+03,-1.975604051968558633e+04,-4.704378665717371041e+04,1.899251714326877118e+04,2.356405265198276611e+05,-1.860348682744643593e+05,-1.038732323395812855e+05
1.699999999999999956e+00,-4.271351786760094110e+05,-6.977518945387592248e+04,-4.123327327940562827e+04,3.816530743663745816e+05,-1.788100928995150607e+05,-5.461720716418613301e+04,-7.473138924542414316e+04,1.010002362341444677e+05,9.392992108267718868e+04,8.512042347965110093e+04,-2.413932092073381864e+04,-1.141277476041437694e+04,-2.722816637870897011e+03,-1.234039868248807579e+04,-2.822906780633221206e+04,1.158464749507433589e+04,1.430913377177416987e+05,-1.133669291552628129e+05,-6.204355417170475994e+04
1.800000000000000044e+00,-2.488202545078339754e+05,-4.071343852225245791e+04,-2.422666261875155760e+04,2.285520827579327743e+05,-1.076728690263884055e+05,-3.178764354164119504e+04,-4.605104839793976134e+04,6.127264378095140273e+04,5.588206601677874278e+04,5.118130142094708572e+04,-1.483197742562121675e+04,-6.770107224606172167e+03,-1.660416248314682889e+03,-7.663913574350259296e+03,-1.678929684637168612e+04,7.012039790644508685e+03,8.624896889898501104e+04,-6.859917346750189608e+04,-3.670927945455837471e+04
1.899999999999999911e+00,-1.429420950948338723e+05,-2.352563161302387380e+04,-1.387970486170836557e+04,1.354719046961244894e+05,-6.419310732153616846e+04,-1.829775780827202834e+04,-2.818081942741211969e+04,3.688759287881728960e+04,3.292065937069561915e+04,3.051613563307140794e+04,-9.053721275416221033e+03,-3.973351070398161028e+03,-1.006251019498815026e+03,-4.729167855018511545e+03,-9.886860982818614502e+03,4.207921117923423481e+03,5.156296559610791155e+04,-4.118922350500767061e+04,-2.149006314883020241e+04
2.000000000000000000e+00,-8.075694693356100470e+04,-1.345637068195066058e+04,-7.680729478878773989e+03,7.934839255015706294e+04,-3.782806146816709224e+04,-1.041017686798109389e+04,-1.710999972035674364e+04,2.201863049806309573e+04,1.918110498888861184e+04,1.802550738388780519e+04,-5.486695488539490725e+03,-2.303745818315539964e+03,-6.057329587660138941e+02,-2.897391903437177461e+03,-5.757579173935385370e+03,2.500794052167210339e+03,3.054782473464954819e+04,-2.452035743153400836e+04,-1.243026335504878261e+04
2.100000000000000089e+00,-4.469331982853024965e+04,-7.617755577658813309e+03,-4.039072118005118227e+03,4.582529648316298699e+04,-2.198519497902727380e+04,-5.851672271891419769e+03,-1.029542735107210137e+04,1.301832827202115004e+04,1.103753114381196428e+04,1.053702024339611125e+04,-3.298412018768425696e+03,-1.317161398589991904e+03,-3.620106411064112422e+02,-1.760915232517214463e+03,-3.310833062961236010e+03,1.469957210425138555e+03,1.791569365690673294e+04,-1.445904339283368608e+04,-7.092091402183486935e+03
2.200000000000000178e+00,-2.408893859592159060e+04,-4.269509727921157719e+03,-1.954557291695030699e+03,2.601755118619801215e+04,-1.256428440423389293e+04,-3.250728522619086107e+03,-6.131006680046865768e+03,7.614573373647815060e+03,6.262155011441132046e+03,6.087940776809256931e+03,-1.965197144665385395e+03,-7.409312005409891526e+02,-2.146802792631850707e+02,-1.060546130073718587e+03,-1.876609942713516830e+03,8.532011288633685808e+02,1.038898555873030818e+04,-8.436172291739687353e+03,-3.983096128589942964e+03
2.299999999999999822e+00,-1.252771511690098851e+04,-2.371860562565728742e+03,-8.036116583816559569e+02,1.446109727453793312e+04,-7.030485239299090608e+03,-1.787350197913584452e+03,-3.606938890168753005e+03,4.399620836394650723e+03,3.495660447903630939e+03,3.471290266429001349e+03,-1.159149422202520554e+03,-4.088578380126597267e+02,-1.262544426709731056e+02,-6.321849757088253909e+02,-1.046145053726008655e+03,4.880375504367129338e+02,5.948086702020459597e+03,-4.863895060430316335e+03,-2.196290490277547633e+03
2.399999999999999911e+00,-6.185014077524054301e+03,-1.309439260432996207e+03,-2.013957790601610327e+02,7.819572678895991885e+03,-3.827232247388001269e+03,-9.762825338730484646e+02,-2.091454064693872169e+03,2.506451486416950956e+03,1.915035914585405180e+03,1.949804723205590108e+03,-6.759876832242531464e+02,-2.204561348376805938e+02,-7.359180688289980310e+01,-3.724197799447427428e+02,-5.719855326852331245e+02,2.744185180295423265e+02,3.356614213969025968e+03,-2.766879557450168704e+03,-1.185020662265590545e+03
