R	Gamma	E
3.40	50	-96.224913700362
3.40	60	-96.224951319108
3.40	70	-96.224969089322
3.40	80	-96.224975394848
3.40	90	-96.224977480412
3.40	100	-96.224977690785
3.40	110	-96.224975619841
3.40	120	-96.224966344302
3.40	130	-96.224924464724
3.40	140	-96.224791071065
3.40	150	-96.22447602211
3.40	160	-96.223928565556
3.40	170	-96.223323138988
3.40	180	-96.223049725621
3.50	0	-96.224757885941
3.50	10	-96.224773699631
3.50	20	-96.224815136583
3.50	30	-96.224867400063
3.50	40	-96.224915472061
3.50	50	-96.224950971922
3.50	60	-96.224971560888
3.50	70	-96.224979657787
3.50	80	-96.224981385052
3.50	90	-96.224982277161
3.50	100	-96.224983901623
3.50	110	-96.224986021066
3.50	120	-96.224987041974
3.50	130	-96.224971616723
3.50	140	-96.224900868303
3.50	150	-96.224715015382
3.50	160	-96.224374850286
3.50	170	-96.223995050861
3.50	180	-96.223826266571
3.60	0	-96.224861750539
3.60	10	-96.224871219278
3.60	20	-96.224895345494
3.60	30	-96.224924692855
3.60	40	-96.224950838405
3.60	50	-96.22496961986
3.60	60	-96.224979512804
3.60	70	-96.22498162883
3.60	80	-96.22498044997
3.60	90	-96.224980440832
3.60	100	-96.224982836236
3.60	110	-96.224987346605
3.60	120	-96.22499414019
3.60	130	-96.224994721013
3.60	140	-96.224963370219
3.60	150	-96.224860208722
3.60	160	-96.224654731207
3.60	170	-96.22442095289
3.60	180	-96.224319172502
3.70	0	-96.224920921719
3.70	10	-96.224926519294
3.70	20	-96.224940098783
3.70	30	-96.224955469198
3.70	40	-96.224968158016
3.70	50	-96.224976605615
3.70	60	-96.224979979253
3.70	70	-96.224978600951
3.70	80	-96.2249756947
3.70	90	-96.22497501407
3.70	100	-96.224977750753
3.70	110	-96.224983519276
3.70	120	-96.224993196058
3.70	130	-96.225002933863
3.70	140	-96.224995752956
3.70	150	-96.22494439806
3.70	160	-96.224825300787
3.70	170	-96.224685190575
3.70	180	-96.224625887302
3.80	0	-96.224952077494
3.80	10	-96.224955291879
3.80	20	-96.224962519004
3.80	30	-96.224969594135
3.80	40	-96.224974285334
3.80	50	-96.224976538197
3.80	60	-96.224976097252
3.80	70	-96.224972862714
3.80	80	-96.224969060247
3.80	90	-96.224967899697
3.80	100	-96.224970683899
3.80	110	-96.224976993106
3.80	120	-96.224987774941
3.80	130	-96.22500220732
3.80	140	-96.225009332049
3.80	150	-96.224989588191
3.80	160	-96.224924921189
3.80	170	-96.224844389908
3.80	180	-96.224811921267
3.90	0	-96.224966445832
3.90	10	-96.224968114063
3.90	20	-96.224971440097
3.90	30	-96.224973658883
3.90	40	-96.224973747312
3.90	50	-96.224972424295
3.90	60	-96.224969874276
3.90	70	-96.224965818604
3.90	80	-96.224961695818
3.90	90	-96.224960224173
3.90	100	-96.224962856495
3.90	110	-96.22496924273
3.90	120	-96.224980084217
3.90	130	-96.224996352556
3.90	140	-96.225011413235
3.90	150	-96.22501032021
3.90	160	-96.224979152457
3.90	170	-96.224936102289
3.90	180	-96.22492055728
4.00	0	-96.224971280669
4.00	10	-96.224971845042
4.00	20	-96.224972618711
4.00	30	-96.224971956715
4.00	40	-96.224969469995
4.00	50	-96.224966179898
4.00	60	-96.224962557356
4.00	70	-96.224958295618
4.00	80	-96.224954235418
4.00	90	-96.22495260496
4.00	100	-96.224954962155
4.00	110	-96.224961120526
4.00	120	-96.224971444216
4.00	130	-96.22498777738
4.00	140	-96.225006646865
4.00	150	-96.225016076852
4.00	160	-96.22500492828
4.00	170	-96.224985036396
4.00	180	-96.224980000532
4.10	0	-96.224971016759
4.10	10	-96.224970712484
4.10	20	-96.224969650425
4.10	30	-96.224967188894
4.10	40	-96.224963286977
4.10	50	-96.224958984432
4.10	60	-96.224954894597
4.10	70	-96.224950763116
4.10	80	-96.224947002279
4.10	90	-96.224945347676
4.10	100	-96.224947370923
4.10	110	-96.224953104802
4.10	120	-96.224962621541
4.10	130	-96.22497799579
4.10	140	-96.224998002542
4.10	150	-96.225012957944
4.10	160	-96.225013380754
4.10	170	-96.225007392021
4.10	180	-96.225008577732
4.20	0	-96.224968155199
4.20	10	-96.224967136532
4.20	20	-96.22496464828
4.20	30	-96.224960972089
4.20	40	-96.224956297292
4.20	50	-96.224951534127
4.20	60	-96.224947319259
4.20	70	-96.224943483654
4.20	80	-96.22494015005
4.20	90	-96.224938581342
4.20	100	-96.224940263348
4.20	110	-96.224945457047
4.20	120	-96.224954049511
4.20	130	-96.224967952322
4.20	140	-96.224987413901
4.20	150	-96.225004836474
4.20	160	-96.225011716177
4.20	170	-96.225013722509
4.20	180	-96.225018239293
4.30	0	-96.224963943535
4.30	10	-96.224962355834
4.30	20	-96.224958747101
4.30	30	-96.224954207786
4.30	40	-96.224949123873
4.30	50	-96.224944221023
4.30	60	-96.224940076905
4.30	70	-96.224936606979
4.30	80	-96.224933751672
4.30	90	-96.224932347454
4.30	100	-96.22493371546
4.30	110	-96.224938316889
4.30	120	-96.224945967926
4.30	130	-96.224958225385
4.30	140	-96.224976165848
4.30	150	-96.224994155496
4.30	160	-96.225004472398
4.30	170	-96.22501079005
4.30	180	-96.225016739939
4.40	0	-96.224958904804
4.40	10	-96.224956910909
4.40	20	-96.224952485547
4.40	30	-96.224947357276
4.40	40	-96.224942100434
4.40	50	-96.224937259004
4.40	60	-96.224933306049
4.40	70	-96.224930222981
4.40	80	-96.224927844883
4.40	90	-96.224926649896
4.40	100	-96.224927749129
4.40	110	-96.224931753813
4.40	120	-96.224938504077
4.40	130	-96.224949151503
4.40	140	-96.224965108274
4.40	150	-96.224982468486
4.40	160	-96.224994403712
4.40	170	-96.225002786328
4.40	180	-96.225008987968
4.50	0	-96.224953236029
4.50	10	-96.224951010935
4.50	20	-96.224946094825
4.50	30	-96.224940643409
4.50	40	-96.224935402082
4.50	50	-96.224930764807
4.50	60	-96.224927085002
4.50	70	-96.22492438697
4.50	80	-96.224922451771
4.50	90	-96.224921479183
4.50	100	-96.224922359406
4.50	110	-96.2249257964
4.50	120	-96.224931717611
4.50	130	-96.224940905975
4.50	140	-96.224954774465
4.50	150	-96.224970777925
4.50	160	-96.224983138951
4.50	170	-96.224992201401
4.50	180	-96.224997968674
4.60	0	-96.224947063596
4.60	10	-96.224944773181
4.60	20	-96.224939691446
4.60	30	-96.224934183873
4.60	40	-96.224929127225
4.60	50	-96.22492480381
4.60	60	-96.224921455159
4.60	70	-96.224919128447
4.60	80	-96.224917583782
4.60	90	-96.224916821991
4.60	100	-96.224917527373
4.60	110	-96.224920445859
4.60	120	-96.224925624174
4.60	130	-96.224933555487
4.60	140	-96.22494545636
4.60	150	-96.224959723551
4.60	160	-96.224971658984
4.60	170	-96.224980492773
4.60	180	-96.224985459008
4.70	0	-96.224940557828
4.70	10	-96.224938339941
4.70	20	-96.224933380104
4.70	30	-96.224928063489
4.70	40	-96.224923339594
4.70	50	-96.224919412454
4.70	60	-96.224916432389
4.70	70	-96.224914454848
4.70	80	-96.224913240405
4.70	90	-96.22491266083
4.70	100	-96.22491322694
4.70	110	-96.224915685475
4.70	120	-96.224920209914
4.70	130	-96.22492709401
4.70	140	-96.224937266158
4.70	150	-96.224949680284
4.70	160	-96.224960589164
4.70	170	-96.22496856824
4.70	180	-96.224972563289
4.80	0	-96.224933944643
4.80	10	-96.224931898796
4.80	20	-96.224927283895
4.80	30	-96.224922360239
4.80	40	-96.22491808482
4.80	50	-96.22491460656
4.80	60	-96.224912010491
4.80	70	-96.224910352979
4.80	80	-96.224909407413
4.80	90	-96.224908973408
4.80	100	-96.224909426459
4.80	110	-96.224911485417
