   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      5      1    1          2298.94      
  0.1000000000          0      1      6      1    1          1133.30      
  0.1500000000          0      1      6      1    1          828.163      
  0.2000000000          0      1      6      1    1          663.026      
  0.2500000000          0      1      7      1    1          395.086      
  0.3000000000          0      1      7      1    1          520.041      
  0.3500000000          0      1      7      1    1          430.906      
  0.4000000000          0      1      7      1    1          408.524      
  0.4500000000          0      1      7      1    1          403.519      
  0.5000000000          0      1      8      1    1          344.781      
  0.5500000000          0      1      8      1    1          305.350      
  0.6000000000          0      1      8      1    1          295.262      
  0.6500000000          0      1      8      1    1          270.968      
  0.7000000000          0      1      8      1    1          258.107      
  0.7500000000          0      1      8      1    1          251.177      
  0.8000000000          0      1      8      1    1          232.324      
  0.8500000000          0      1      9      1    1          218.935      
  0.9000000000          0      1      9      1    1          207.461      
  0.9500000000          0      1      9      1    1          197.428      
   1.000000000          0      1      9      1    1          164.483      
   1.050000000          0      1      9      1    1          202.518      
   1.100000000          0      1      9      1    1          183.376      
   1.150000000          0      1      9      1    1          171.098      
   1.200000000          0      1      9      1    1          176.740      
   1.250000000          0      1      9      1    1          146.805      
   1.300000000          0      1     10      1    1          161.917      
   1.350000000          0      1     10      1    1          155.558      
   1.400000000          0      1     10      1    1          151.198      
   1.450000000          0      1     10      1    1          124.079      
   1.500000000          0      1     10      1    1          143.613      
   1.550000000          0      1     10      1    1          142.127      
   1.600000000          0      1     10      1    1          139.516      
   1.650000000          0      1     10      1    1          136.478      
   1.700000000          0      1     10      1    1          136.598      
   1.750000000          0      1     10      1    1          141.987      
   1.800000000          0      1     10      1    1          127.617      
   1.850000000          0      1     11      1    1          128.795      
   1.900000000          0      1     11      1    1          126.999      
   1.950000000          0      1     11      1    1          132.522      
   2.000000000          0      1     11      1    1          124.399      
   2.050000000          0      1     11      1    1          120.494      
   2.100000000          0      1     11      1    1          119.059      
   2.150000000          0      1     11      1    1          104.522      
   2.200000000          0      1     11      1    1          121.214      
   2.250000000          0      1     11      1    1          119.765      
   2.300000000          0      1     11      1    1          116.671      
   2.350000000          0      1     11      1    1          125.813      
   2.400000000          0      1     11      1    1          110.903      
   2.450000000          0      1     11      1    1          109.807      
   2.500000000          0      1     11      1    1          110.685      
   2.550000000          0      1     12      1    1          112.310      
   2.600000000          0      1     12      1    1          111.191      
   2.650000000          0      1     12      1    1          107.641      
   2.700000000          0      1     12      1    1          106.666      
   2.750000000          0      1     12      1    1          109.528      
   2.800000000          0      1     12      1    1          105.687      
   2.850000000          0      1     12      1    1          104.863      
   2.900000000          0      1     12      1    1          102.725      
   2.950000000          0      1     12      1    1          102.197      
   3.000000000          0      1     12      1    1          101.394      
   3.050000000          0      1     12      1    1          104.062      
   3.100000000          0      1     12      1    1          103.526      
   3.150000000          0      1     12      1    1          98.4272      
   3.200000000          0      1     12      1    1          95.0467      
   3.250000000          0      1     12      1    1          94.5238      
   3.300000000          0      1     12      1    1          97.8706      
   3.350000000          0      1     12      1    1          97.2216      
   3.400000000          0      1     12      1    1          95.7061      
   3.450000000          0      1     12      1    1          96.1051      
   3.500000000          0      1     12      1    1          95.5163      
   3.550000000          0      1     13      1    1          92.3665      
   3.600000000          0      1     13      1    1          91.8561      
   3.650000000          0      1     13      1    1          102.290      
   3.700000000          0      1     13      1    1          101.956      
   3.750000000          0      1     13      1    1          92.9559      
   3.800000000          0      1     13      1    1          92.4646      
   3.850000000          0      1     13      1    1          91.1284      
   3.900000000          0      1     13      1    1          90.0310      
   3.950000000          0      1     13      1    1          89.6112      
   4.000000000          0      1     13      1    1          90.0487      
   4.050000000          0      1     13      1    1          89.6387      
   4.100000000          0      1     13      1    1          108.361      
   4.150000000          0      1     13      1    1          108.077      
   4.200000000          0      1     13      1    1          88.3146      
   4.250000000          0      1     13      1    1          87.9090      
   4.300000000          0      1     13      1    1          87.9959      
   4.350000000          0      1     13      1    1          87.6413      
   4.400000000          0      1     13      1    1          88.1659      
   4.450000000          0      1     13      1    1          87.7895      
   4.500000000          0      1     13      1    1          85.8407      
   4.550000000          0      1     13      1    1          85.5306      
   4.600000000          0      1     13      1    1          84.8057      
   4.650000000          0      1     13      1    1          84.5400      
   4.700000000          0      1     13      1    1          85.7211      
   4.750000000          0      1     13      1    1          85.4117      
   4.800000000          0      1     13      1    1          84.2348      
   4.850000000          0      1     13      1    1          83.9584      
   4.900000000          0      1     13      1    1          83.8665      
   4.950000000          0      1     13      1    1          83.5977      
   5.000000000          0      1     13      1    1          83.7106      
   5.050000000          0      1     13      1    1          83.4436      
   5.100000000          0      1     13      1    1          78.8903      
   5.150000000          0      1     13      1    1          78.7015      
   5.200000000          0      1     13      1    1          78.5173      
   5.250000000          0      1     13      1    1          82.2161      
   5.300000000          0      1     13      1    1          81.9734      
   5.350000000          0      1     13      1    1          82.1379      
   5.400000000          0      1     13      1    1          81.8923      
   5.450000000          0      1     13      1    1          75.4966      
   5.500000000          0      1     13      1    1          75.4022      
   5.550000000          0      1     13      1    1          80.6279      
   5.600000000          0      1     13      1    1          80.4090      
   5.650000000          0      1     13      1    1          77.7605      
   5.700000000          0      1     13      1    1          77.5915      
   5.750000000          0      1     13      1    1          77.4258      
   5.800000000          0      1     13      1    1          79.9606      
   5.850000000          0      1     13      1    1          79.7475      
   5.900000000          0      1     13      1    1          79.0149      
   5.950000000          0      1     13      1    1          78.8206      
   6.000000000          0      1     13      1    1          78.8923      
   6.050000000          0      1     13      1    1          78.7008      
   6.100000000          0      1     13      1    1          78.5124      
   6.150000000          0      1     13      1    1          79.0087      
   6.200000000          0      1     13      1    1          78.8182      
   6.250000000          0      1     13      1    1          84.2976      
   6.300000000          0      1     13      1    1          84.3874      
   6.350000000          0      1     13      1    1          77.6404      
   6.400000000          0      1     13      1    1          77.4687      
   6.450000000          0      1     13      1    1          77.2998      
   6.500000000          0      1     13      1    1          75.7658      
   6.550000000          0      1     13      1    1          75.6379      
   6.600000000          0      1     13      1    1          76.3874      
   6.650000000          0      1     13      1    1          76.2351      
   6.700000000          0      1     13      1    1          76.0853      
   6.750000000          0      1     14      1    1          76.2421      
   6.800000000          0      1     14      1    1          76.0973      
   6.850000000          0      1     14      1    1          76.2139      
   6.900000000          0      1     14      1    1          76.0684      
   6.950000000          0      1     14      1    1          75.9258      
   7.000000000          0      1     14      1    1          75.6174      
   7.050000000          0      1     14      1    1          75.4800      
   7.100000000          0      1     14      1    1          75.1453      
   7.150000000          0      1     14      1    1          75.0147      
   7.200000000          0      1     14      1    1          74.8859      
   7.250000000          0      1     14      1    1          74.5580      
   7.300000000          0      1     14      1    1          74.4345      
   7.350000000          0      1     14      1    1          74.8529      
   7.400000000          0      1     14      1    1          74.7266      
   7.450000000          0      1     14      1    1          74.6020      
   7.500000000          0      1     14      1    1          74.3329      
   7.550000000          0      1     14      1    1          74.2018      
   7.600000000          0      1     14      1    1          65.6534      
   7.650000000          0      1     14      1    1          67.0517      
   7.700000000          0      1     14      1    1          68.0035      
   7.750000000          0      1     14      1    1          72.0037      
   7.800000000          0      1     14      1    1          71.9523      
   7.850000000          0      1     14      1    1          71.9008      
   7.900000000          0      1     14      1    1          73.3366      
   7.950000000          0      1     14      1    1          73.2311      
   8.000000000          0      1     14      1    1          73.2799      
   8.050000000          0      1     14      1    1          73.1743      
   8.100000000          0      1     14      1    1          73.0698      
   8.150000000          0      1     14      1    1          72.9824      
   8.200000000          0      1     14      1    1          72.8769      
   8.250000000          0      1     14      1    1          72.7725      
   8.300000000          0      1     14      1    1          71.7290      
   8.350000000          0      1     14      1    1          71.6441      
   8.400000000          0      1     14      1    1          72.4460      
   8.450000000          0      1     14      1    1          72.3491      
   8.500000000          0      1     14      1    1          72.2532      
   8.550000000          0      1     14      1    1          71.8659      
   8.600000000          0      1     14      1    1          71.7678      
   8.650000000          0      1     14      1    1          71.6708      
   8.700000000          0      1     14      1    1          71.8539      
   8.750000000          0      1     14      1    1          71.7637      
   8.800000000          0      1     14      1    1          71.6744      
   8.850000000          0      1     14      1    1          71.6187      
   8.900000000          0      1     14      1    1          71.5272      
   8.950000000          0      1     14      1    1          74.8252      
   9.000000000          0      1     14      1    1          74.9378      
   9.050000000          0      1     14      1    1          75.0550      
   9.100000000          0      1     14      1    1          71.0565      
   9.150000000          0      1     14      1    1          70.9785      
   9.200000000          0      1     14      1    1          70.9013      
   9.250000000          0      1     14      1    1          68.3486      
   9.300000000          0      1     14      1    1          68.2664      
   9.350000000          0      1     14      1    1          68.1819      
   9.400000000          0      1     14      1    1          70.7168      
   9.450000000          0      1     14      1    1          70.6379      
   9.500000000          0      1     14      1    1          70.5598      
   9.550000000          0      1     14      1    1          70.4258      
   9.600000000          0      1     14      1    1          70.3471      
   9.650000000          0      1     14      1    1          70.2693      
   9.700000000          0      1     14      1    1          65.0421      
   9.750000000          0      1     14      1    1          65.0807      
   9.800000000          0      1     14      1    1          65.1166      
   9.850000000          0      1     14      1    1          69.9964      
   9.900000000          0      1     14      1    1          69.9252      
   9.950000000          0      1     14      1    1          69.8548      
   10.00000000          0      1     14      1    1          69.5398      
   10.05000000          0      1     14      1    1          69.4812      
   10.10000000          0      1     14      1    1          69.4274      
   10.15000000          0      1     14      1    1          69.1969      
   10.20000000          0      1     14      1    1          69.1425      
   10.25000000          0      1     14      1    1          69.0890      
   10.30000000          0      1     14      1    1          69.4065      
   10.35000000          0      1     14      1    1          69.3417      
   10.40000000          0      1     14      1    1          69.2776      
   10.45000000          0      1     14      1    1          69.0081      
   10.50000000          0      1     14      1    1          68.9485      
   10.55000000          0      1     14      1    1          68.8923      
   10.60000000          0      1     14      1    1          68.6165      
   10.65000000          0      1     14      1    1          68.5647      
   10.70000000          0      1     14      1    1          68.5154      
   10.75000000          0      1     14      1    1          68.8614      
   10.80000000          0      1     14      1    1          68.8064      
   10.85000000          0      1     14      1    1          68.7765      
   10.90000000          0      1     14      1    1          68.6907      
   10.95000000          0      1     14      1    1          68.6317      
   10.95000000          0      1     14      2    1         4.122113E-04  
   10.95000000          0      1     14      1    2         3.070553E-02  
   10.95000000          0      1     14      2    2          2914.85      
   11.00000000          0      1     14      1    1          68.5710      
   11.00000000          0      1     14      2    1         2.151716E-03  
   11.00000000          0      1     14      1    2         5.961932E-02  
   11.00000000          0      1     14      2    2          394.975      
   11.05000000          0      1     14      1    1          68.4035      
   11.05000000          0      1     14      2    1         2.614253E-02  
   11.05000000          0      1     14      1    2         0.446484      
   11.05000000          0      1     14      2    2          773.797      
   11.10000000          0      1     14      1    1          68.3347      
   11.10000000          0      1     14      2    1         3.360723E-02  
   11.10000000          0      1     14      1    2         0.415875      
   11.10000000          0      1     14      2    2          839.036      
   11.15000000          0      1     14      1    1          68.2724      
   11.15000000          0      1     14      2    1         3.805673E-02  
   11.15000000          0      1     14      1    2         0.369950      
   11.15000000          0      1     14      2    2          810.593      
   11.20000000          0      1     14      1    1          54.1960      
   11.20000000          0      1     14      2    1          7.16615      
   11.20000000          0      1     14      1    2          57.4523      
   11.20000000          0      1     14      2    2          922.410      
   11.25000000          0      1     14      1    1          54.4211      
   11.25000000          0      1     14      2    1          6.98583      
   11.25000000          0      1     14      1    2          47.7174      
   11.25000000          0      1     14      2    2          366.026      
   11.30000000          0      1     14      1    1          54.5846      
   11.30000000          0      1     14      2    1          6.84032      
   11.30000000          0      1     14      1    2          40.7463      
   11.30000000          0      1     14      2    2          365.104      
   11.35000000          0      1     14      1    1          54.6940      
   11.35000000          0      1     14      2    1          6.72522      
   11.35000000          0      1     14      1    2          35.5525      
   11.35000000          0      1     14      2    2          340.346      
   11.40000000          0      1     14      1    1          68.0526      
   11.40000000          0      1     14      2    1         5.837951E-03  
   11.40000000          0      1     14      1    2         2.776497E-02  
   11.40000000          0      1     14      2    2          367.256      
   11.45000000          0      1     14      1    1          68.0008      
   11.45000000          0      1     14      2    1         6.583763E-03  
   11.45000000          0      1     14      1    2         2.847906E-02  
   11.45000000          0      1     14      2    2          340.055      
   11.50000000          0      1     14      1    1          67.9494      
   11.50000000          0      1     14      2    1         7.414226E-03  
   11.50000000          0      1     14      1    2         2.943169E-02  
   11.50000000          0      1     14      2    2          313.404      
   11.55000000          0      1     14      1    1          67.0823      
   11.55000000          0      1     14      2    1         0.322072      
   11.55000000          0      1     14      1    2          1.18206      
   11.55000000          0      1     14      2    2          313.941      
   11.60000000          0      1     14      1    1          67.0440      
   11.60000000          0      1     14      2    1         0.318733      
   11.60000000          0      1     14      1    2          1.08840      
   11.60000000          0      1     14      2    2          297.091      
   11.65000000          0      1     14      1    1          67.0043      
   11.65000000          0      1     14      2    1         0.316438      
   11.65000000          0      1     14      1    2          1.01083      
   11.65000000          0      1     14      2    2          275.875      
   11.70000000          0      1     14      1    1          67.4893      
   11.70000000          0      1     14      2    1         2.172123E-02  
