R	Gamma	E
5.90	20	-78.720478209014
5.90	25	-78.72047772212
5.90	30	-78.720477308834
5.90	35	-78.720477000767
5.90	40	-78.720476802214
5.90	45	-78.720476697648
5.90	50	-78.720476662286
5.90	55	-78.720476671295
5.90	60	-78.720476704894
5.90	65	-78.720476749063
5.90	70	-78.720476795078
5.90	75	-78.720476836573
5.90	80	-78.720476869471
5.90	85	-78.720476890493
5.90	90	-78.720476892358
6.00	0	-78.720478036729
6.00	5	-78.720477950371
6.00	10	-78.720477708614
6.00	15	-78.7204773582
6.00	20	-78.720476962652
6.00	25	-78.720476584693
6.00	30	-78.720476271432
6.00	35	-78.720476046746
6.00	40	-78.720475911566
6.00	45	-78.720475851098
6.00	50	-78.720475843679
6.00	55	-78.720475868685
6.00	60	-78.720475910321
6.00	65	-78.720475957976
6.00	70	-78.720476005001
6.00	75	-78.720476046836
6.00	80	-78.720476079676
6.00	85	-78.720476100732
6.00	90	-78.720476102647
6.20	0	-78.720475577669
6.20	5	-78.720475526643
6.20	10	-78.720475385
6.20	15	-78.720475183556
6.20	20	-78.720474963243
6.20	25	-78.720474763048
6.20	30	-78.720474610463
6.20	35	-78.720474516678
6.20	40	-78.720474478428
6.20	45	-78.720474482712
6.20	50	-78.720474514105
6.20	55	-78.720474559021
6.20	60	-78.720474608527
6.20	65	-78.720474657278
6.20	70	-78.720474702358
6.20	75	-78.720474741477
6.20	80	-78.720474772109
6.20	85	-78.720474791698
6.20	90	-78.720474796313
6.40	0	-78.720473834546
6.40	5	-78.720473808557
6.40	10	-78.720473737337
6.40	15	-78.720473639615
6.40	20	-78.720473539306
6.40	25	-78.720473458405
6.40	30	-78.720473410606
6.40	35	-78.720473399149
6.40	40	-78.720473418427
6.40	45	-78.720473458209
6.40	50	-78.720473507546
6.40	55	-78.720473558598
6.40	60	-78.720473606951
6.40	65	-78.720473650934
6.40	70	-78.72047369003
6.40	75	-78.720473723314
6.40	80	-78.720473752381
6.40	85	-78.720473766305
6.40	90	-78.720473770156
6.60	0	-78.720472660998
6.60	5	-78.720472650453
6.60	10	-78.720472622676
6.60	15	-78.720472588056
6.60	20	-78.720472559494
6.60	25	-78.720472547582
6.60	30	-78.720472557723
6.60	35	-78.720472588861
6.60	40	-78.720472634799
6.60	45	-78.720472687527
6.60	50	-78.72047273982
6.60	55	-78.720472787434
6.60	60	-78.720472828714
6.60	65	-78.720472864314
6.60	70	-78.720472894956
6.60	75	-78.720472923709
6.60	80	-78.720472944193
6.60	85	-78.720472956388
6.60	90	-78.720472956901
6.80	0	-78.72047189356
6.80	5	-78.720471891483
6.80	10	-78.720471887163
6.80	15	-78.720471885912
6.80	20	-78.720471893845
6.80	25	-78.720471915362
6.80	30	-78.720471951053
6.80	35	-78.720471997914
6.80	40	-78.720472050182
6.80	45	-78.720472101626
6.80	50	-78.720472147726
6.80	55	-78.720472186192
6.80	60	-78.720472217408
6.80	65	-78.720472242813
6.80	70	-78.720472266999
6.80	75	-78.720472285023
6.80	80	-78.72047229742
6.80	85	-78.720472308504
6.80	90	-78.720472306495
7.00	0	-78.720471392999
7.00	5	-78.720471394837
7.00	10	-78.720471401216
7.00	15	-78.72047141456
7.00	20	-78.720471437219
7.00	25	-78.720471470301
7.00	30	-78.720471512051
7.00	35	-78.720471559008
7.00	40	-78.720471606029
7.00	45	-78.720471648719
7.00	50	-78.72047168397
7.00	55	-78.720471711119
7.00	60	-78.720471731197
7.00	65	-78.720471749181
7.00	70	-78.720471761588
7.00	75	-78.720471769587
7.00	80	-78.720471780129
7.00	85	-78.720471786219
7.00	90	-78.720471782625
7.20	0	-78.720471057604
7.20	5	-78.720471060784
7.20	10	-78.720471070601
7.20	15	-78.720471087991
7.20	20	-78.720471113384
7.20	25	-78.720471146084
7.20	30	-78.720471183879
7.20	35	-78.720471223004
7.20	40	-78.72047125975
7.20	45	-78.720471290459
7.20	50	-78.720471313677
7.20	55	-78.720471331746
7.20	60	-78.7204713419
7.20	65	-78.720471348193
7.20	70	-78.720471352576
7.20	75	-78.720471355754
7.20	80	-78.720471360285
7.20	85	-78.720471362748
7.20	90	-78.720471358033
7.40	0	-78.720470819717
7.40	5	-78.720470822865
7.40	10	-78.720470832545
7.40	15	-78.72047084871
7.40	20	-78.72047087094
7.40	25	-78.720470897942
