1.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-23.9379
11.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-23.2813
21.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-23.5992
31.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-23.9256
41.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.1167
51.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.2741
61.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.4049
71.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.5400
81.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.6794
91.0000	1.0000	3.5000	1.0000	0.0000	0.0000	1.0000	-24.8047
