T	2->0	4->0	6->0	8->0	10->0	4->2	6->2	8->2	10->2	6->4	8->4	10->4	8->6	10->6	10->8	
1.000000000000000000e+00 2.875273914209498349e-12 1.374991531913129913e-12 2.845033808643636753e-13 1.357332616088826479e-15 4.448839490872026587e-15 3.847204802139123344e-12 2.195866542583676787e-12 1.134056727329738267e-14 1.515384421048794298e-14 3.785491063486656901e-12 8.097882137128852072e-14 2.209603478158681202e-14 1.144694988647117295e-13 3.001004268111447896e-14 1.453331441487420962e-13
2.000000000000000000e+00 3.346748196790092739e-12 1.225862257796304577e-12 2.155533384635879497e-13 2.140038831953999957e-15 8.271290648018580424e-15 4.227171069064821449e-12 2.016592323347763396e-12 2.413127836662109952e-14 3.426306292868907699e-14 4.000938653853960230e-12 1.362619417651505632e-13 5.452761360496015809e-14 2.184156213163422014e-13 7.024796245046349962e-14 2.239956265776784709e-13
3.000000000000000000e+00 3.506049723016849256e-12 1.159373556728786891e-12 1.857202104613866846e-13 3.197347634587061500e-15 9.246665247545548533e-15 4.318101659620675668e-12 1.928301296674680740e-12 3.347211142415227669e-14 4.097333359643229183e-14 4.070910352422188264e-12 1.610051967935526905e-13 6.882139086813758235e-14 2.809522806368204465e-13 1.001941127255122237e-13 2.719527939468567321e-13
4.000000000000000000e+00 3.646622092536629704e-12 1.134638979238136926e-12 1.723888172252283361e-13 4.178869178742780691e-15 9.393398372716933445e-15 4.365431951920251955e-12 1.920643982775199738e-12 3.935389850991050949e-14 4.313020103723490056e-14 4.166051696799878707e-12 1.752518347747510699e-13 7.569056011952545659e-14 3.228842018817622173e-13 1.218627418081818155e-13 3.086198330943713924e-13
5.000000000000000000e+00 3.779570686533543066e-12 1.131941671946159724e-12 1.679437331376410742e-13 5.049842444584958569e-15 9.387401065750897821e-15 4.416979220524076010e-12 1.945166090144474248e-12 4.316480425947673165e-14 4.396615670082925876e-14 4.277423981920549682e-12 1.849962710687555923e-13 7.995892956780414837e-14 3.544119848892667150e-13 1.381837818887024154e-13 3.392283883685998113e-13
6.000000000000000000e+00 3.893932589936732345e-12 1.141693293456434932e-12 1.681739095435766616e-13 5.861139494201172343e-15 9.419991295145060496e-15 4.484499037513154894e-12 1.975409735458139606e-12 4.601320429160576102e-14 4.455772654745380528e-14 4.380774116283591243e-12 1.928293205764492074e-13 8.327561351639320848e-14 3.805468580217923285e-13 1.509856822175721071e-13 3.661540413841597190e-13
7.000000000000000000e+00 3.985679144137840419e-12 1.158770775352009539e-12 1.704128914617988141e-13 6.651636633280822769e-15 9.525097170865884317e-15 4.569477267145708922e-12 1.998813051586892071e-12 4.849591808671254180e-14 4.524917191315462524e-14 4.460423565660714603e-12 1.999780449819759187e-13 8.628607013943801064e-14 4.039211372023587766e-13 1.614717770962986812e-13 3.907339816893235480e-13
8.000000000000000000e+00 4.056412314588307729e-12 1.180221627725353649e-12 1.731024924085723383e-13 7.438601254883880848e-15 9.689096204546108661e-15 4.670156279753626676e-12 2.010717114595326533e-12 5.088318968408275914e-14 4.613184872211886444e-14 4.510336867710742026e-12 2.070172837747810392e-13 8.928326721415962834e-14 4.259319230561873407e-13 1.704545377766383378e-13 4.137599470975221018e-13
9.000000000000000000e+00 4.110009763238541058e-12 1.204217440187487018e-12 1.754380317729036905e-13 8.226060572247588664e-15 9.890116128920928776e-15 4.783687433822829092e-12 2.010567894545139663e-12 5.328178420304793315e-14 4.720770531588849930e-14 4.530811497558968419e-12 2.142003911825773986e-13 9.240776511638121662e-14 4.473020001838671604e-13 1.784777044456760911e-13 4.357130262307734614e-13
1.000000000000000000e+01 4.150683588282530521e-12 1.229535864586979375e-12 1.770739060795059841e-13 9.012525854683816359e-15 1.011021940664389594e-14 4.906839106036878824e-12 1.999675016055700654e-12 5.572738281381473158e-14 4.844998953480164320e-14 4.525337576967861461e-12 2.216228023183462765e-13 9.572372014277860527e-14 4.683863486542811465e-13 1.859012926071573754e-13 4.568957651814754704e-13
