R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-880202621.8920884,68231245.3164153,-3939082650.10188,476841965.19606346,-5471587020.521194,1136956309.2717767,-5223730896.381702,1496983442.3677254,-3750499677.4704604,1195785953.6534734,-1877618248.2189982,376346083.75874364,-211344766.20477337,-562741384.9310142,1099260707.4375389,-1436162138.1311202,2866882245.9746127,-3355887140.6392517,2110180580.5347557
1.1,-573454833.0210079,53071092.023247615,-2566480060.2747593,324032778.108406,-3564622110.5609784,750256270.6289817,-3401384304.8545766,977767441.842241,-2438700384.227024,775825507.9071089,-1215542900.8064911,238587658.17729244,-127469879.25794424,-375510673.6953364,729113006.7854592,-948338608.703582,1889629860.566203,-2214130562.0617003,1389939518.773093
1.2,-372862803.1672982,40260697.1685517,-1668848580.9929616,219590915.07967326,-2317656528.485554,494094530.48280585,-2210289192.5398726,637222543.9756308,-1582297367.9430046,501996907.8790217,-784840085.4398943,150321720.91300467,-75544351.64687517,-250603966.1278336,483395309.78504103,-625765653.0498486,1244398827.2461526,-1459585245.6774192,914669315.1815206
1.3,-241908328.93031305,29942336.245330878,-1082807968.7334118,148363998.36132887,-1503625257.517855,324662532.9870572,-1433107267.286691,414258903.81411725,-1024206860.164569,323836133.76719725,-505260681.49972355,94019582.79209942,-43738492.210214965,-167271611.51909545,320346303.0704209,-412606068.16977566,818725180.6522294,-961314602.7656859,601314336.2925723
1.4,-156571235.7212583,21903321.422786497,-700889643.2826744,99905614.26901467,-973181356.5892369,212786972.0830468,-926938658.3315363,268563856.88416505,-661232065.2625605,208196375.9224129,-324211518.80250436,58291265.711517096,-24512772.22375474,-111671746.93285614,212199061.50232732,-271845532.9524638,538134861.5224038,-632542558.8278916,394897376.8867149
1.5,-101071023.94770783,15794195.962427387,-452487501.78174466,67024437.84743163,-628213462.5364329,139057844.96482384,-597942020.2258508,173566365.46300867,-425665108.1429165,133336843.14546414,-207276438.37489358,35754968.5572953,-13086327.891625248,-74571179.71467862,140498289.11682117,-178961040.96240756,353342759.3336626,-415794898.0326966,259051906.56227568
1.6,-65053834.35242542,11242351.42042676,-291273822.10042554,44777880.013794735,-404352343.3327179,90573888.61219764,-384573921.8581905,111775116.76979859,-273144572.65423214,85020331.06570594,-131970949.74418515,21640551.801168542,-6445451.0761303045,-49811198.141569644,92982358.94096638,-117714914.12041815,231755436.2366959,-273029454.426436,169739271.43719256
1.7,-41735829.69278139,7905929.5559634585,-186893444.3605567,29774792.92527363,-259425606.6372017,58769597.10828088,-246530364.5090846,71691918.70807236,-174649273.37872028,53939524.4270754,-83631874.69376445,12875685.056943566,-2703553.8205071804,-33283932.543830063,61507916.38273293,-77362101.05654195,151833565.9168303,-179083328.0866158,111081687.22141807
1.8,-26678982.672322385,5494814.506485088,-119486932.73878422,19692859.846284013,-165845332.99951962,37965229.34570338,-157457605.13765487,45769857.12635006,-111224678.1251987,34021466.07730675,-52715301.25122059,7488940.313101559,-689373.8814960812,-22249438.997148518,40668898.231503405,-50796767.91073371,99353715.40105565,-117324590.81784685,72600090.6218972
1.9,-16984682.775994293,3774434.972017618,-76082843.97591054,12944972.384313483,-105594016.80055058,24399889.357006885,-100152526.62839907,29063853.15978737,-70513097.34731759,21311876.251052856,-33022574.964151617,4220698.816071776,316985.7814660195,-14880140.243284179,26877936.712632846,-33322885.455830332,64930998.652102165,-76768418.08064114,47384322.82051625
2.0,-10763145.19866318,2561368.179973905,-48223828.82111951,8448897.836680733,-66925577.3763656,15587214.588923413,-63405821.56614965,18339738.533917326,-44473379.171107724,13241964.194579074,-20537180.798486724,2270092.384031068,752539.4415306543,-9956959.169168673,17755550.21363656,-21839162.70254788,42378321.9491969,-50165555.85046447,30881720.298950236
2.1,-6784704.849423702,1715712.5850989781,-30406442.70747325,5468478.153507025,-42197368.53827448,9886388.961858742,-39928197.296864495,11486710.251790186,-27884236.801799044,8147275.5325286025,-12663282.824654505,1130831.62276587,878435.9831725676,-6666649.847245779,11724144.275014123,-14298982.383654414,27620406.9020553,-32736057.222258087,20095656.08383647
2.2,-4250937.864639764,1132832.5440696196,-19057052.6196462,3504309.3652686374,-26447264.36104069,6216784.1526464885,-24989821.005880117,7130331.402693803,-17363261.782850873,4952419.9095207155,-7728020.6851508,484998.2757198553,847551.826267693,-4466632.556822377,7738252.244052791,-9352762.772033988,17975496.659602582,-21331006.542816546,13055679.043578338
2.3,-2644640.6167359077,735723.6587953034,-11860556.400129307,2218605.488615993,-16461048.593058884,3868337.7540766136,-15528956.853262702,4377967.771570223,-10724897.648699813,2964836.3641372835,-4656772.366346341,134553.0827636444,746901.4437221715,-2994853.0446930695,5105369.892180254,-6111270.163997028,11680598.662563639,-13877951.754493445,8467476.354052065
2.4,-1631643.373052411,468497.3918167538,-7321021.182197202,1383647.8048815138,-10162073.27786164,2375695.3927495787,-9568882.677344108,2651585.890327395,-6560930.909873508,1740133.3811218292,-2761678.0247961986,-42676.36394346628,624039.1225423599,-2009669.7581893695,3367008.908391138,-3989078.193495134,7577931.17399382,-9014289.812596252,5481815.549952171
2.5,-996652.8717636467,291088.9929720999,-4474580.089831147,846483.2589807517,-6212471.687595992,1434784.1175599631,-5837097.933884858,1578110.0616529249,-3966858.7456809953,994341.339750828,-1604210.567346349,-121162.21018939611,503339.7930405208,-1349766.156006995,2219763.056575086,-2601104.5657931147,4908002.735149319,-5845088.821534642,3542153.1412284253
