R	0	30	60	90
1.0	1020538.012767	225391.519026	105795.187215	
1.1	1916528.579468	209010.03179	91042.648679	63528.547682
1.2	4212085.440094	190854.83843	76807.579458	50196.344274
1.3		169968.193456	63537.114597	38786.099143
1.4		147622.597035	51670.200168	29461.206688
1.5	5589777.107671	126394.042877	41361.137023	22067.644835
1.6	2336833.941207	108586.841586	32668.565726	16325.406915
1.7		95246.078982	25501.088862	11911.889428
1.8	687377.895297	86087.651451	19734.251867	8609.580905
1.9	472570.017091	79940.014438	15165.350301	6161.890171
2.0	405557.27319	75298.449433	11596.070245	4360.701386
2.1	446093.107383	70875.358053	8826.315871	3046.227648
2.2	614079.505099	65858.524658	6686.170956	2094.630941
2.3	1002927.816885	59984.099493	5039.998237	1411.474783
2.4	1896246.494565	53497.104311	3778.928967	925.551162
2.5	4188506.263812	46896.492703	2816.449093	583.537684
2.6		40620.592139	2084.469665	345.719967
2.7		34910.961811	1529.794418	182.704638
2.8	5548573.83996	29882.017057	1111.107554	72.890328
2.9	2253519.745942	25517.060362	796.376767	0.533546
3.0		21726.254835	560.860164	-45.740276
3.1	554350.923172	18418.723788	385.46747	-74.066659
3.2	301969.663247	15505.961643	255.54011	-90.205338
3.3	177510.526466	12961.49615	159.848805	-98.187251
3.4		10780.051735	89.84169	-100.802374
3.5		8904.900628	39.030674	-99.968511
3.6		7295.5567	2.522147	-96.994313
3.7		5923.963799	-23.361047	-92.769127
3.8		4766.198277	-41.365181	-87.891795
3.9	51545.417427	3799.044791	-53.539376	-82.765889
4.0	43782.876369	2999.58349	-61.410575	-77.649596
4.1	37997.692065	2345.439906	-66.115372	-72.705353
4.2	33672.51866	1815.458905	-68.506713	-68.026327
4.3	30379.39631	1390.191164	-69.227311	-63.659282
4.4	15118.918021	1052.132265	-68.762134	-59.6187
4.5	11147.865979	785.842941	-67.473672	-55.903934
4.6	8193.573511	577.939628	-65.637535	-52.502421
4.7	6000.555563	417.014857	-63.453644	-49.396879
4.8	4377.152168	293.498218	-61.069103	-46.567887
4.9	3178.368606	199.485886	-58.587771	-43.993584
5.0	2295.241682	128.536175	-56.082416	-41.654534
5.1	1646.331038	75.473671	-53.600701	-39.5278
5.2	1170.905045	36.187597	-51.177642	-37.593038
5.3	823.708171	7.444746	-48.836205	-35.829652
5.4	571.050473	-13.270396	-46.590832	-34.218084
5.5	387.888144	-27.906281	-44.45389	-32.742108
5.6	255.654674	-37.966252	-42.429695	-31.384395
5.7	160.642812	-44.601748	-40.524067	-30.134026
5.8	92.772419	-48.69636	-38.734889	-28.977447
5.9	44.658677	-50.923279	-37.060824	-27.905319
6.0	10.904224	-51.798033	-35.497716	-26.909805
6.2	-28.625839	-50.947923	-32.676696	-25.119268
6.4	-45.485107	-48.226024	-30.219375	-23.554542
6.6	-50.969338	-44.764072	-28.06719	-22.177832
6.8	-50.876295	-41.148272	-26.172894	-20.957168
7.0	-48.232189	-37.669445	-24.495265	-19.868149
7.2	-44.588384	-34.466993	-23.005825	-18.889892
7.4	-40.725365	-31.598289	-21.67646	-18.007316
7.6	-37.028794	-29.068214	-20.487938	-17.205316
7.8	-33.672942	-26.852144	-19.421549	-16.475273
8.0	-30.716261	-24.913708	-18.460606	-15.807928
8.2	-28.149261	-23.215283	-17.591825	-15.192998
8.4	-25.929682	-21.722861	-16.802397	-14.626258
8.6	-24.006556	-20.407451	-16.082525	-14.101621
8.8	-22.333291	-19.242299	-15.424429	-13.61518
9.0	-20.871724	-18.207406	-14.820561	-13.162196
9.5	-17.947319	-16.063801	-13.508161	-12.155985
10.0	-15.774822	-14.392873	-12.418591	-11.296048
10.5	-14.101042	-13.056434	-11.498128	-10.552896
11.0	-12.776458	-11.964645	-10.708611	-9.90018
11.5	-11.702383	-11.054852	-10.022798	-9.323582
12.0	-10.812472	-10.282949	-9.421227	-8.809327
12.5	-10.059629	-9.616722	-8.886571	-8.347074
13.0	-9.412944	-9.035986	-8.408351	-7.929362
13.5	-8.849426	-8.522588	-7.97837	-7.549322
14.0	-8.352659	-8.065907	-7.588726	-7.201627
14.5	-7.909743	-7.655587	-7.234173	-6.882277
15.0	-7.513246	-7.284467	-6.908712	-6.588506
16.0	-6.827447	-6.636578	-6.334149	-6.063197
17.0	-6.25319	-6.091031	-5.839092	-5.607714
18.0	-5.763027	-5.621238	-5.408988	-5.208763
19.0	-5.339448	-5.212448	-5.030732	-4.854986
20.0	-4.967778	-4.853433	-4.695816	-4.540378
21.0	-4.639884	-4.53402	-4.396839	-4.257723
22.0	-4.346428	-4.248548	-4.127952	-4.002488
23.0	-4.083087	-3.99169	-3.883252	-3.771118
24.0	-3.84532	-3.759216	-3.661876	-3.559092
25.0	-3.628901	-3.546351	-3.459104	-3.365944
50.0	-1.175873	-1.123741	-1.10526	-1.084295
100.0	-0.020731	0.025819	0.029896	0.035764
