R,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36
2.5,564063.289924543,2128292.75071763,1662559.214708836,-480129.20307999745,-2755481.927284967,-3838269.894159436,-3434511.7705804347,-2149585.4934061393,-842388.4758434527,-33504.04886717116,261538.16061486676,273867.1483023452,157695.27640551017,-59133.57287855252,-321997.7196139085,-495247.6757528364,-487146.1330835863,-426552.9090582921,-212558.65410230405
2.6,371969.8797331957,1419306.3189655603,1168944.1253151088,-170839.41091694048,-1629221.8524028994,-2354461.9848232633,-2139460.8288691198,-1353339.2784906249,-536808.6781372717,-24353.66970512572,166033.0117717648,174841.75452153126,99759.58694880607,-38511.29971501103,-204459.77238425871,-313739.2431842696,-309449.24883643695,-273699.356533365,-137374.80150844244
2.7,246391.06308174343,951047.4773346758,824784.52291732,-10392.189983136099,-944742.7254225111,-1431147.4089368233,-1324423.2263898372,-847895.0008719937,-340741.41772892943,-17450.53987432007,105003.54922055198,111254.40198192217,62892.89078439558,-25003.55506625441,-129386.22074741473,-198050.77023993112,-195907.96035877152,-175140.61732129302,-88573.0431060007
2.8,164037.0767931859,640621.7575356197,583861.0544709451,64758.29887616526,-533829.2690611681,-860538.441759543,-814060.3093240666,-528341.9520003,-215348.83669059476,-12344.179848540483,66133.38357577856,70539.93385668873,39505.42396450507,-16178.463425529304,-81579.40403638405,-124545.9131454315,-123576.80077694301,-111743.68197961223,-56961.29002462616
2.9,109823.18920159996,433940.0532739068,414549.4753936647,92759.50615786092,-290883.26995688066,-510691.6248723353,-496282.51984578866,-327215.11888658785,-135442.5408012202,-8628.315189616267,41465.4141333925,44551.67682028342,24717.70183650869,-10428.957716358009,-51234.318284543384,-78001.00423852282,-77646.71931465111,-71069.63788080134,-36530.09115697406
3.0,73972.84880463596,295660.55270952085,295123.3050152639,96094.9893268364,-150027.84508691018,-298183.47573738435,-299679.98749089247,-201253.91165899177,-84723.98991829871,-5962.444352535975,25871.589510547936,28019.08480102281,15400.433426888552,-6694.838930851975,-32039.92666552535,-48634.92062714351,-48582.25291300175,-45046.636740399736,-23356.806842473456
3.1,50142.82930431738,202648.0441884931,210592.80569864815,87694.82117389781,-70462.98400812574,-170521.40783676016,-178931.10582129788,-122805.05628121129,-52673.32838659642,-4074.113398669913,16055.91520754089,17540.273689199043,9552.046286402514,-4277.998070008737,-19944.304471268115,-30179.93465069678,-30258.964886619626,-28447.142212594114,-14885.237543303785
3.2,34210.77107774488,139721.54425682971,150571.39948723264,74742.66265308583,-27134.13227663205,-94854.28625586424,-105392.05800264938,-74252.42138366663,-32519.101248270737,-2752.276790852669,9906.080472375728,10925.012828924104,5895.8931013773945,-2719.7079727756586,-12352.982869423917,-18631.09171693861,-18753.850563125674,-17892.907660061755,-9452.626570388857
3.3,23491.567461536415,96889.64907009233,107830.77826011063,61026.70098783145,-4811.423656599043,-50749.52704583747,-61043.86261553179,-44416.17929033698,-19915.706217397936,-1837.398887136151,6072.638980363957,6767.010077851063,3620.155669171088,-1719.2336821318927,-7609.533300834619,-11437.119450108996,-11561.31759687302,-11205.78902515808,-5979.481214861951
3.4,16231.10392012843,67552.58955688555,77318.85623919663,48375.729268009185,5649.073183784237,-25588.244130762036,-34610.34535296532,-26230.745490663336,-12083.544798298064,-1211.2001569788686,3696.4663988193456,4165.9902678165445,2210.2679638217965,-1079.9211402725343,-4659.724859301616,-6978.133759351501,-7086.065294254373,-6984.887471035194,-3766.441043935382
