R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
6.4,-28.087255219057386,-6.67039302605058,-10.12651834431345,-1.3754196393561176,-2.707215514372694,0.25686458148378805,-0.6299251675813792,0.30490356792604867,-0.11501368835164437,0.12594520529271755,-0.044238986851779,0.03658590721474853,-0.023477045443937982,0.012455127064686372,-0.014353475862366539,0.011069247400270552,-0.01547946676550768,0.013794474599078519,-0.01456404511982365
6.6,-25.948598171220084,-6.148460666214569,-8.547707096698371,-1.4049953871578025,-2.2421522625003605,0.02187580084554629,-0.5392185349637182,0.14674759711912655,-0.09060130227869677,0.06826827296568865,-0.03569996337737061,0.021008593174287514,-0.02121605575847292,0.009603025820437695,-0.007441735501834441,0.008821604809900975,-0.012284635960238158,0.006425183512180948,-0.010947925230375353
6.8,-24.06961505197568,-5.6129283950430295,-7.183147863319349,-1.3191970020010786,-1.8118066309541674,-0.07601645615696616,-0.44481011946744936,0.06243304359724221,-0.06722517199580552,0.0344853382834702,-0.027225305264193877,0.010926085622454647,-0.018042059180448683,0.00714661855215334,-0.001919265795967808,0.006734413986328675,-0.009785311734558606,0.0018089530344566676,-0.007067493498056759
7.0,-22.420025318259874,-5.101883749612734,-6.0345769930907665,-1.1902616002122195,-1.4437727539338174,-0.101875124350011,-0.3609817135385848,0.022236277178363847,-0.04985300144198191,0.016514078719068147,-0.021156724825755854,0.0053244102540960705,-0.015322950188187072,0.005423938251718093,0.0015711300133805608,0.005061546341822041,-0.008216411317027503,-3.9640682779305134e-05,-0.0034666858246779433
7.2,-20.969187722524584,-4.631832532335623,-5.079513676087583,-1.056225298157017,-1.1416585985247447,-0.09524607884335841,-0.29047465216317375,0.006073434493955595,-0.037896242793843786,0.007955248583786101,-0.017040005480261272,0.002697812630093598,-0.013028882175620031,0.004239268040554497,0.003309847683195128,0.0036789083665849922,-0.007431075488373216,-3.692223568479092e-06,-0.0004669479741681335
7.4,-19.68934501564226,-4.207142520175444,-4.288569431713008,-0.93401745955431,-0.8995440432981466,-0.07802688672428414,-0.2323301462498021,0.0015330989427969094,-0.029648298647770487,0.004446525612095029,-0.013980535958406556,0.0017751414474134516,-0.010884373251153226,0.0033417502382762205,0.00382076269819467,0.0024287785703966266,-0.007161121341489126,0.0009282416838545894,0.0017924941237204822
7.6,-18.556519703077782,-3.826154741851774,-3.6330646460179556,-0.828742414684026,-0.708431730308546,-0.06088763788633092,-0.18473698033360145,0.0016079035401322845,-0.023677002991417746,0.0033161466797916083,-0.011347940114808962,0.0016790512198524917,-0.008723035032621645,0.0025653259857026586,0.00359062233123193,0.0012294382141328965,-0.007141986534778464,0.0020111087552649692,0.0033065970725075023
7.8,-17.550401075486835,-3.4848040264206817,-3.0879441544268733,-0.7397012757704657,-0.5590539941955502,-0.047943981684487665,-0.14593010615551139,0.002762174015417888,-0.019072163251210267,0.003086597998627598,-0.008853966282154008,0.0018800333333486676,-0.006527263325657987,0.0018368385504357078,0.0029822703318133294,7.759885687665901e-05,-0.007165393248032121,0.002818168069286203,0.004155150417366878
8.0,-16.653868094140414,-3.1785456914054726,-2.632483607190162,-0.6639622588117867,-0.4430172463198018,-0.039870766412666285,-0.11439749715538355,0.003505789299516331,-0.015340121332248104,0.003037798557667238,-0.006445964757485955,0.0020986975937827414,-0.004372534849627429,0.0011452273145364483,0.0022321872822623156,-0.000984202708345165,-0.007093256289202043,0.0031867002974832136,0.004460501745051844
8.2,-15.852442766169307,-2.9032280400074897,-2.250029361688856,-0.59825765033128,-0.35318453502951724,-0.03581351527636868,-0.088878422070991,0.0034395384468379493,-0.012242849756097629,0.0028859021071455803,-0.004185675955086696,0.002214367895841863,-0.0023646930347842893,0.0005089839353813185,0.0014774078722617693,-0.0019010717875172242,-0.0068520209112111295,0.0031260578296103242,0.004356481392563142
8.4,-15.133795133843053,-2.6553697261628164,-1.9273841466586796,-0.5398345357817756,-0.28371142461482,-0.034460248776654635,-0.06831950618286103,0.0026674993305926273,-0.009672447970713878,0.002571834586877666,-0.0021636775802242048,0.002196570660319037,-0.0005975032538549188,-4.669704968512559e-05,0.0007868069106524816,-0.002628145287356075,-0.006418733000959997,0.002733523510476626,0.003968692897650208
8.6,-14.487337669766292,-2.432142202813592,-1.6541292602679838,-0.4867105631047185,-0.22993128084018014,-0.034573014231632615,-0.05183526108083468,0.0014658175592647952,-0.007574038119783286,0.0021342188540736497,-0.00045320737631230343,0.002059603104628441,0.0008675045576712572,-0.0005022920143395296,0.00018720683425576927,-0.0031409074488071985,-0.005805308880233214,0.002133973602370393,0.003404154500672406
8.8,-13.903909460182634,-2.2312364251459194,-1.4220097740296096,-0.4376314008059422,-0.1881850414893197,-0.03519885199375297,-0.038679983385497704,0.00011613323767796747,-0.005906275289624321,0.0016400165197509508,0.0009071812451208738,0.0018351716929417353,0.002005061500268531,-0.0008485506606218847,-0.0003179201587908118,-0.003436581974618356,-0.005044370215351821,0.0014440190717041781,0.0027475988747998744
