R	phi	theta2	theta1	E
4.40	0	0	90	-152.261832736277
4.40	0	0	120	-152.261769815649
4.40	0	0	150	-152.278151672332
4.40	0	0	180	-152.281848326176
4.40	0	30	0	-152.282536726257
4.40	0	30	30	-152.278660540024
4.40	0	30	60	-152.261778473917
4.40	0	30	90	-152.261841594784
4.40	0	30	120	-152.261826136301
4.40	0	30	150	-152.278183965232
4.40	0	30	180	-152.282536726499
4.40	0	60	0	-152.283841120374
4.40	0	60	30	-152.279156154983
4.40	0	60	60	-152.261840647668
4.40	0	60	90	-152.26185586727
4.40	0	60	120	-152.261885394959
4.40	0	60	150	-152.278717751369
4.40	0	60	180	-152.283841119658
4.40	0	90	0	-152.284465924554
4.40	0	90	30	-152.279184189953
4.40	0	90	60	-152.261891600211
4.40	0	90	90	-152.261860588878
4.40	0	90	120	-152.261891600845
4.40	0	90	150	-152.279184189794
4.40	0	90	180	-152.284465924868
4.40	30	0	0	-152.281848326456
4.40	30	0	30	-152.278162721487
4.40	30	0	60	-152.261809589877
4.40	30	0	90	-152.261803213981
4.40	30	0	120	-152.261809589174
4.40	30	0	150	-152.278162723004
4.40	30	0	180	-152.281848326179
4.40	30	30	0	-152.282536726256
4.40	30	30	30	-152.278645902929
4.40	30	30	60	-152.261821642903
4.40	30	30	90	-152.261808055041
4.40	30	30	120	-152.261865086714
4.40	30	30	150	-152.278230842945
4.40	30	30	180	-152.282536726499
4.40	30	60	0	-152.283841120374
4.40	30	60	30	-152.279143095337
4.40	30	60	60	-152.261881909987
4.40	30	60	90	-152.261814627618
4.40	30	60	120	-152.261923743669
4.40	30	60	150	-152.278765798815
4.40	30	60	180	-152.283841119659
4.40	30	90	0	-152.284465924554
4.40	30	90	30	-152.27920003864
4.40	30	90	60	-152.261930251548
4.40	30	90	90	-152.26181537828
4.40	30	90	120	-152.261930252631
4.40	30	90	150	-152.279200997433
4.40	30	90	180	-152.284465924868
4.40	60	0	0	-152.281848326457
4.40	60	0	30	-152.278167589598
4.40	60	0	60	-152.261791911317
4.40	60	0	90	-152.261846490869
4.40	60	0	120	-152.261791911202
4.40	60	0	150	-152.278169753431
4.40	60	0	180	-152.281848326182
4.40	60	30	0	-152.282536726256
4.40	60	30	30	-152.278573578575
4.40	60	30	60	-152.261815476285
4.40	60	30	90	-152.261843480543
4.40	60	30	120	-152.261842709659
4.40	60	30	150	-152.278334631496
4.40	60	30	180	-152.2825367265
4.40	60	60	0	-152.283841120374
4.40	60	60	30	-152.279088467337
4.40	60	60	60	-152.261871786691
4.40	60	60	90	-152.261834901786
4.40	60	60	120	-152.261898568649
4.40	60	60	150	-152.278867244276
4.40	60	60	180	-152.283841119659
4.40	60	90	0	-152.284465924554
4.40	60	90	30	-152.279221361615
4.40	60	90	60	-152.261909407951
4.40	60	90	90	-152.261827587051
4.40	60	90	120	-152.261909407962
4.40	60	90	150	-152.279221362472
4.40	60	90	180	-152.284465924868
4.40	90	0	0	-152.281848326453
4.40	90	0	30	-152.278176709266
4.40	90	0	60	-152.261799488477
4.40	90	0	90	-152.261832736288
4.40	90	0	120	-152.261799489245
4.40	90	0	150	-152.278176709458
4.40	90	0	180	-152.28184832618
4.40	90	30	0	-152.282536726256
4.40	90	30	30	-152.278471340233
4.40	90	30	60	-152.261836784795
4.40	90	30	90	-152.261826444754
4.40	90	30	120	-152.261836785087
4.40	90	30	150	-152.278469790921
4.40	90	30	180	-152.2825367265
4.40	90	60	0	-152.283841120374
4.40	90	60	30	-152.279002104261
4.40	90	60	60	-152.261891771254
4.40	90	60	90	-152.261810388056
4.40	90	60	120	-152.2618917711
4.40	90	60	150	-152.279002104292
4.40	90	60	180	-152.283841119659
4.40	90	90	0	-152.284465924554
4.40	90	90	30	-152.279235428375
4.40	90	90	60	-152.261915087164
4.40	90	90	90	-152.261798368304
4.40	90	90	120	-152.261915087701
4.40	90	90	150	-152.279235393688
4.40	90	90	180	-152.284465924868
4.50	0	0	0	-152.283052441615
4.50	0	0	30	-152.278432761834
4.50	0	0	60	-152.26176066831
4.50	0	0	90	-152.261810192044
4.50	0	0	120	-152.261760667317
4.50	0	0	150	-152.278432762854
4.50	0	0	180	-152.283052442381
4.50	0	30	0	-152.283655483985
4.50	0	30	30	-152.27884062704
4.50	0	30	60	-152.261765991832
4.50	0	30	90	-152.261817325227
4.50	0	30	120	-152.261813429991
4.50	0	30	150	-152.278484591719
4.50	0	30	180	-152.283655484931
4.50	0	60	0	-152.28478278229
4.50	0	60	30	-152.279258625067
4.50	0	60	60	-152.261821293041
4.50	0	60	90	-152.2618287757
4.50	0	60	120	-152.261865930015
4.50	0	60	150	-152.278930704233
4.50	0	60	180	-152.284782782508
4.50	0	90	0	-152.285311592918
4.50	0	90	30	-152.279299678373
4.50	0	90	60	-152.261869336203
4.50	0	90	90	-152.261832183694
4.50	0	90	120	-152.261869334903
4.50	0	90	150	-152.27930044665
4.50	0	90	180	-152.285311592757
4.50	30	0	0	-152.283052441615
4.50	30	0	30	-152.278443280517
4.50	30	0	60	-152.261800365742
4.50	30	0	90	-152.261780670307
4.50	30	0	120	-152.26180036523
4.50	30	0	150	-152.278443069318
4.50	30	0	180	-152.283052442381
4.50	30	30	0	-152.283655483986
4.50	30	30	30	-152.278832508258
4.50	30	30	60	-152.261809452228
4.50	30	30	90	-152.261784238315
4.50	30	30	120	-152.261855709537
4.50	30	30	150	-152.278518523964
4.50	30	30	180	-152.283655484931
4.50	30	60	0	-152.28478278229
4.50	30	60	30	-152.279247735205
4.50	30	60	60	-152.261863038495
4.50	30	60	90	-152.261788858819
4.50	30	60	120	-152.261905080585
4.50	30	60	150	-152.278968918565
4.50	30	60	180	-152.284782782508
4.50	30	90	0	-152.285311592917
4.50	30	90	30	-152.279315919909
4.50	30	90	60	-152.261907529552
4.50	30	90	90	-152.261788723314
4.50	30	90	120	-152.261907529164
4.50	30	90	150	-152.2793154241
4.50	30	90	180	-152.285311592757
4.50	60	0	0	-152.283052441614
4.50	60	0	30	-152.278449369528
4.50	60	0	60	-152.261782759771
4.50	60	0	90	-152.261823947825
4.50	60	0	120	-152.261782759866
4.50	60	0	150	-152.278449363492
4.50	60	0	180	-152.283052442381
4.50	60	30	0	-152.283655483985
4.50	60	30	30	-152.278780544271
4.50	60	30	60	-152.261802495661
4.50	60	30	90	-152.261820558229
4.50	60	30	120	-152.261830886511
4.50	60	30	150	-152.278600871497
4.50	60	30	180	-152.283655484931
4.50	60	60	0	-152.284782782289
4.50	60	60	30	-152.27919856062
4.50	60	60	60	-152.261851950785
4.50	60	60	90	-152.261811738163
4.50	60	60	120	-152.261878992998
4.50	60	60	150	-152.279047568853
4.50	60	60	180	-152.284782782508
4.50	60	90	0	-152.285311592918
4.50	60	90	30	-152.279327646143
4.50	60	90	60	-152.261886128009
4.50	60	90	90	-152.261804412647
4.50	60	90	120	-152.261886127479
4.50	60	90	150	-152.279327647062
4.50	60	90	180	-152.285311592757
4.50	90	0	0	-152.283052441614
4.50	90	0	30	-152.278456821886
4.50	90	0	60	-152.261790342001
4.50	90	0	90	-152.261810192683
4.50	90	0	120	-152.261790341701
4.50	90	0	150	-152.278455406791
4.50	90	0	180	-152.283052442381
4.50	90	30	0	-152.283655483985
4.50	90	30	30	-152.278698337277
4.50	90	30	60	-152.261824917977
4.50	90	30	90	-152.261803928903
4.50	90	30	120	-152.261824917619
4.50	90	30	150	-152.278698336211
4.50	90	30	180	-152.283655484931
4.50	90	60	0	-152.28478278229
4.50	90	60	30	-152.279138198319
4.50	90	60	60	-152.261872193133
4.50	90	60	90	-152.261788479816
4.50	90	60	120	-152.261872193607
4.50	90	60	150	-152.279138198748
4.50	90	60	180	-152.284782782508
4.50	90	90	0	-152.285311592918
4.50	90	90	30	-152.279338016192
4.50	90	90	60	-152.261891811953
4.50	90	90	90	-152.261776925135
4.50	90	90	120	-152.261891811744
4.50	90	90	150	-152.279338016399
4.50	90	90	180	-152.285311592757
4.60	0	0	0	-152.367499325137
4.60	0	0	30	-152.278638648832
4.60	0	0	60	-152.26174911374
4.60	0	0	90	-152.26178981074
4.60	0	0	120	-152.261749113244
4.60	0	0	150	-152.278638648756
4.60	0	0	180	-152.367499325253
4.60	0	30	0	-152.368074984357
4.60	0	30	30	-152.278961782769
4.60	0	30	60	-152.261752031881
4.60	0	30	90	-152.26179543076
4.60	0	30	120	-152.261798411026
4.60	0	30	150	-152.2786973126
4.60	0	30	180	-152.368074985129
4.60	0	60	0	-152.369145508711
4.60	0	60	30	-152.279313679947
4.60	0	60	60	-152.261801626878
4.60	0	60	90	-152.261804558493
4.60	0	60	120	-152.261845397099
4.60	0	60	150	-152.27907156235
4.60	0	60	180	-152.369145508514
4.60	0	90	0	-152.369644600011
4.60	0	90	30	-152.279365319403
4.60	0	90	60	-152.261846534125
4.60	0	90	90	-152.26180697731
4.60	0	90	120	-152.261846533523
4.60	0	90	150	-152.279365330009
4.60	0	90	180	-152.369644600332
4.60	30	0	0	-152.367499325137
4.60	30	0	30	-152.278649003002
4.60	30	0	60	-152.261788879158
4.60	30	0	90	-152.261760288559
4.60	30	0	120	-152.261788879061
4.60	30	0	150	-152.278646519625
4.60	30	0	180	-152.367499325253
4.60	30	30	0	-152.368074984357
4.60	30	30	30	-152.278958596577
4.60	30	30	60	-152.261795629478
4.60	30	30	90	-152.261762729964
4.60	30	30	120	-152.261840484112
4.60	30	30	150	-152.278726171904
4.60	30	30	180	-152.368074985129
4.60	30	60	0	-152.369145508711
4.60	30	60	30	-152.279311973966
4.60	30	60	60	-152.261843341358
4.60	30	60	90	-152.26176577211
4.60	30	60	120	-152.261884465493
4.60	30	60	150	-152.279103927839
4.60	30	60	180	-152.369145508514
4.60	30	90	0	-152.36964460001
4.60	30	90	30	-152.27937812746
4.60	30	90	60	-152.261884677979
4.60	30	90	90	-152.261765015092
4.60	30	90	120	-152.261884678223
4.60	30	90	150	-152.279381753595
4.60	30	90	180	-152.369644600332
4.60	60	0	0	-152.367499325137
4.60	60	0	30	-152.278654099543
4.60	60	0	60	-152.261771192736
4.60	60	0	90	-152.261803566586
4.60	60	0	120	-152.261771192286
4.60	60	0	150	-152.278654099407
4.60	60	0	180	-152.367499325253
4.60	60	30	0	-152.368074984357
4.60	60	30	30	-152.278927318413
4.60	60	30	60	-152.261788866711
4.60	60	30	90	-152.261799807275
4.60	60	30	120	-152.261820530483
4.60	60	30	150	-152.278790954922
4.60	60	30	180	-152.368074985129
4.60	60	60	0	-152.369145508711
4.60	60	60	30	-152.279278563376
4.60	60	60	60	-152.261831988252
4.60	60	60	90	-152.261790884574
4.60	60	60	120	-152.261859001214
4.60	60	60	150	-152.279161934247
4.60	60	60	180	-152.369145508515
4.60	60	90	0	-152.369644600011
4.60	60	90	30	-152.279388040664
4.60	60	90	60	-152.261863311095
4.60	60	90	90	-152.26178368486
4.60	60	90	120	-152.26186331092
4.60	60	90	150	-152.279388051667
4.60	60	90	180	-152.369644600332
4.60	90	0	0	-152.367499325137
4.60	90	0	30	-152.27865922116
4.60	90	0	60	-152.261778786939
4.60	90	0	90	-152.261789811636
4.60	90	0	120	-152.261778787925
4.60	90	0	150	-152.278659220004
4.60	90	0	180	-152.367499325252
4.60	90	30	0	-152.368074984357
4.60	90	30	30	-152.278867878105
4.60	90	30	60	-152.26181279983
4.60	90	30	90	-152.261783513556
4.60	90	30	120	-152.261812799767
4.60	90	30	150	-152.2788678774
4.60	90	30	180	-152.368074985129
4.60	90	60	0	-152.369145508712
4.60	90	60	30	-152.279237274528
4.60	90	60	60	-152.26185174456
4.60	90	60	90	-152.261768694992
4.60	90	60	120	-152.261851744192
4.60	90	60	150	-152.279237199649
4.60	90	60	180	-152.369145508515
4.60	90	90	0	-152.36964460001
4.60	90	90	30	-152.279396240563
4.60	90	90	60	-152.261868178911
4.60	90	90	90	-152.26175767997
4.60	90	90	120	-152.261868178623
4.60	90	90	150	-152.279394254413
4.60	90	90	180	-152.369644600332
4.70	0	0	0	-152.368230694717
4.70	0	0	30	-152.261393653144
4.70	0	0	60	-152.261736579279
4.70	0	0	90	-152.261771535805
4.70	0	0	120	-152.261736578982
4.70	0	0	150	-152.261393652776
4.70	0	0	180	-152.368230694582
4.70	0	30	0	-152.368713576402
4.70	0	30	30	-152.261308697266
4.70	0	30	60	-152.261737756387
4.70	0	30	90	-152.261775836148
4.70	0	30	120	-152.261782452236
4.70	0	30	150	-152.261549981859
4.70	0	30	180	-152.368713575787
4.70	0	60	0	-152.369609426015
4.70	0	60	30	-152.261372766334
4.70	0	60	60	-152.261782051613
4.70	0	60	90	-152.261783036396
4.70	0	60	120	-152.261824654148
4.70	0	60	150	-152.261602789269
4.70	0	60	180	-152.369609426097
4.70	0	90	0	-152.370026008073
4.70	0	90	30	-152.261511285232
4.70	0	90	60	-152.261824034078
4.70	0	90	90	-152.26178473953
4.70	0	90	120	-152.261824034333
4.70	0	90	150	-152.261511284765
4.70	0	90	180	-152.370026008737
4.70	30	0	0	-152.368230694717
4.70	30	0	30	-152.261399961929
4.70	30	0	60	-152.261776535535
4.70	30	0	90	-152.261742011719
4.70	30	0	120	-152.261776535405
4.70	30	0	150	-152.261399961314
4.70	30	0	180	-152.368230694582
4.70	30	30	0	-152.368713576402
4.70	30	30	30	-152.261327245682
4.70	30	30	60	-152.261781380888
4.70	30	30	90	-152.261743463715
4.70	30	30	120	-152.261829674501
4.70	30	30	150	-152.261536360592
4.70	30	30	180	-152.368713575787
4.70	30	60	0	-152.369609426015
4.70	30	60	30	-152.261384306902
4.70	30	60	60	-152.261823464873
4.70	30	60	90	-152.261745221987
4.70	30	60	120	-152.26186466713
4.70	30	60	150	-152.261583858586
4.70	30	60	180	-152.369609426097
4.70	30	90	0	-152.370026008073
4.70	30	90	30	-152.261505031035
4.70	30	90	60	-152.261861920976
4.70	30	90	90	-152.261744059314
4.70	30	90	120	-152.261861921294
4.70	30	90	150	-152.261505030363
4.70	30	90	180	-152.370026008737
4.70	60	0	0	-152.368230694717
4.70	60	0	30	-152.26140446834
4.70	60	0	60	-152.261758798615
4.70	60	0	90	-152.261785292644
4.70	60	0	120	-152.26175879871
4.70	60	0	150	-152.261404462612
4.70	60	0	180	-152.368230694582
4.70	60	30	0	-152.368713576402
4.70	60	30	30	-152.261375312221
4.70	60	30	60	-152.26177544871
4.70	60	30	90	-152.26178118847
4.70	60	30	120	-152.261807509817
4.70	60	30	150	-152.261489924529
4.70	60	30	180	-152.368713575787
4.70	60	60	0	-152.369609426015
4.70	60	60	30	-152.261412096227
4.70	60	60	60	-152.261814186701
4.70	60	60	90	-152.261772252051
4.70	60	60	120	-152.261840696104
4.70	60	60	150	-152.261524172784
4.70	60	60	180	-152.369609426096
4.70	60	90	0	-152.370026008074
4.70	60	90	30	-152.261482922304
4.70	60	90	60	-152.261840173155
4.70	60	90	90	-152.261765278804
4.70	60	90	120	-152.261840173162
4.70	60	90	150	-152.261482920643
4.70	60	90	180	-152.370026008737
4.70	90	0	0	-152.368230694717
4.70	90	0	30	-152.261407269662
4.70	90	0	60	-152.261766261308
4.70	90	0	90	-152.261771536238
4.70	90	0	120	-152.261766261785
4.70	90	0	150	-152.261407269249
4.70	90	0	180	-152.368230694582
4.70	90	30	0	-152.368713576402
4.70	90	30	30	-152.261432172843
4.70	90	30	60	-152.261799542542
4.70	90	30	90	-152.261765180548
4.70	90	30	120	-152.261799543132
4.70	90	30	150	-152.261432172046
4.70	90	30	180	-152.368713575787
4.70	90	60	0	-152.369609426015
4.70	90	60	30	-152.261461326264
4.70	90	60	60	-152.261832000936
4.70	90	60	90	-152.261750979103
4.70	90	60	120	-152.261832001286
4.70	90	60	150	-152.261461325755
4.70	90	60	180	-152.369609426097
4.70	90	90	0	-152.370026008073
4.70	90	90	30	-152.26147210302
4.70	90	90	60	-152.261845351836
4.70	90	90	90	-152.261740545873
4.70	90	90	120	-152.261845351814
4.70	90	90	150	-152.261472161136
4.70	90	90	180	-152.370026008737
4.80	0	0	0	-152.36877399487
4.80	0	0	30	-152.261540074406
4.80	0	0	60	-152.26172387672
4.80	0	0	90	-152.261755246211
4.80	0	0	120	-152.261723876789
4.80	0	0	150	-152.261540074396
4.80	0	0	180	-152.368773994206
4.80	0	30	0	-152.369176635554
4.80	0	30	30	-152.26144948319
4.80	0	30	60	-152.261724476229
4.80	0	30	90	-152.261758421844
4.80	0	30	120	-152.261766178563
4.80	0	30	150	-152.261677574947
4.80	0	30	180	-152.369176635581
4.80	0	60	0	-152.369923489307
4.80	0	60	30	-152.261490341588
4.80	0	60	60	-152.261763317666
4.80	0	60	90	-152.261764009905
4.80	0	60	120	-152.261804505674
4.80	0	60	150	-152.261706073897
4.80	0	60	180	-152.369923489432
4.80	0	90	0	-152.370270420755
4.80	0	90	30	-152.261618701105
4.80	0	90	60	-152.261802438733
4.80	0	90	90	-152.261765206682
4.80	0	90	120	-152.261802438971
4.80	0	90	150	-152.261618701415
4.80	0	90	180	-152.370270420588
4.80	30	0	0	-152.36877399487
4.80	30	0	30	-152.261546218913
4.80	30	0	60	-152.261763715593
4.80	30	0	90	-152.261725722941
4.80	30	0	120	-152.261763715695
4.80	30	0	150	-152.261546218385
4.80	30	0	180	-152.368773994206
4.80	30	30	0	-152.369176635555
4.80	30	30	30	-152.261470836211
4.80	30	30	60	-152.261767553239
4.80	30	30	90	-152.261726335552
4.80	30	30	120	-152.261829322027
4.80	30	30	150	-152.261665175551
4.80	30	30	180	-152.369176635581
4.80	30	60	0	-152.369923489304
4.80	30	60	30	-152.26150390281
4.80	30	60	60	-152.261804555164
4.80	30	60	90	-152.261727034115
4.80	30	60	120	-152.261844244092
4.80	30	60	150	-152.261689736495
4.80	30	60	180	-152.369923489435
4.80	30	90	0	-152.370270420755
4.80	30	90	30	-152.261610809154
4.80	30	90	60	-152.26184182246
4.80	30	90	90	-152.261725626301
4.80	30	90	120	-152.261841822192
4.80	30	90	150	-152.261610808343
4.80	30	90	180	-152.370270420588
4.80	60	0	0	-152.36877399487
4.80	60	0	30	-152.261550547799
4.80	60	0	60	-152.261746098248
4.80	60	0	90	-152.2617690025
4.80	60	0	120	-152.261746098002
4.80	60	0	150	-152.261550546927
4.80	60	0	180	-152.368773994206
4.80	60	30	0	-152.369176635554
4.80	60	30	30	-152.261510541991
4.80	60	30	60	-152.261762661268
4.80	60	30	90	-152.261764614277
4.80	60	30	120	-152.261801725512
4.80	60	30	150	-152.261622085874
4.80	60	30	180	-152.369176635581
4.80	60	60	0	-152.369923489304
4.80	60	60	30	-152.261530844282
4.80	60	60	60	-152.26179348944
4.80	60	60	90	-152.261755713628
4.80	60	60	120	-152.261820164106
4.80	60	60	150	-152.26163855977
4.80	60	60	180	-152.369923489436
4.80	60	90	0	-152.370270420755
4.80	60	90	30	-152.261590208222
4.80	60	90	60	-152.261818660647
4.80	60	90	90	-152.261749035036
4.80	60	90	120	-152.261818660389
4.80	60	90	150	-152.261590208302
4.80	60	90	180	-152.370270420588
4.80	90	0	0	-152.36877399487
4.80	90	0	30	-152.261553681307
4.80	90	0	60	-152.261753557778
4.80	90	0	90	-152.261755245083
4.80	90	0	120	-152.261753557745
4.80	90	0	150	-152.261553681304
4.80	90	0	180	-152.368773994206
4.80	90	30	0	-152.369176635554
4.80	90	30	30	-152.261566434557
4.80	90	30	60	-152.261789176946
4.80	90	30	90	-152.261748844695
4.80	90	30	120	-152.261789177509
4.80	90	30	150	-152.261566433725
4.80	90	30	180	-152.369176635581
4.80	90	60	0	-152.369923489307
4.80	90	60	30	-152.261584354509
4.80	90	60	60	-152.261812892075
4.80	90	60	90	-152.26173522731
4.80	90	60	120	-152.261812892286
4.80	90	60	150	-152.261584353498
4.80	90	60	180	-152.369923489435
4.80	90	90	0	-152.370270420755
4.80	90	90	30	-152.261579909138
4.80	90	90	60	-152.261823610091
4.80	90	90	90	-152.261725393768
4.80	90	90	120	-152.261823609445
4.80	90	90	150	-152.261579908696
4.80	90	90	180	-152.370270420588
4.90	0	0	0	-152.369168212593
4.90	0	0	30	-152.261639748814
4.90	0	0	60	-152.261791240307
4.90	0	0	90	-152.261740798139
4.90	0	0	120	-152.261791240942
4.90	0	0	150	-152.261639748746
4.90	0	0	180	-152.36916806157
4.90	0	30	0	-152.36950364708
4.90	0	30	30	-152.26154856343
4.90	0	30	60	-152.261712658679
4.90	0	30	90	-152.261743044339
4.90	0	30	120	-152.261817507987
4.90	0	30	150	-152.261759775334
4.90	0	30	180	-152.369503646948
4.90	0	60	0	-152.370126561211
4.90	0	60	30	-152.261575639082
4.90	0	60	60	-152.261745526206
4.90	0	60	90	-152.261747269148
4.90	0	60	120	-152.261785302174
4.90	0	60	150	-152.261772055942
4.90	0	60	180	-152.370126560904
4.90	0	90	0	-152.370415492595
4.90	0	90	30	-152.261681287329
4.90	0	90	60	-152.261781995317
4.90	0	90	90	-152.261748093663
4.90	0	90	120	-152.261781995052
4.90	0	90	150	-152.261681287644
4.90	0	90	180	-152.370415493198
4.90	30	0	0	-152.369168141003
4.90	30	0	30	-152.261647292962
4.90	30	0	60	-152.261831016535
4.90	30	0	90	-152.261711274392
4.90	30	0	120	-152.261831016467
4.90	30	0	150	-152.261647292659
4.90	30	0	180	-152.369168059303
4.90	30	30	0	-152.369503647071
4.90	30	30	30	-152.261566725279
4.90	30	30	60	-152.261754717371
4.90	30	30	90	-152.261711205269
4.90	30	30	120	-152.261849696984
4.90	30	30	150	-152.261749205619
4.90	30	30	180	-152.36950364694
4.90	30	60	0	-152.370126561211
4.90	30	60	30	-152.261584647057
4.90	30	60	60	-152.261786903029
4.90	30	60	90	-152.261711019994
4.90	30	60	120	-152.26182771252
4.90	30	60	150	-152.261757282246
4.90	30	60	180	-152.370126560937
4.90	30	90	0	-152.370415493021
4.90	30	90	30	-152.261677829222
4.90	30	90	60	-152.261820029513
4.90	30	90	90	-152.26170946781
4.90	30	90	120	-152.261820028186
4.90	30	90	150	-152.261677828649
4.90	30	90	180	-152.370415492679
4.90	60	0	0	-152.369168161363
4.90	60	0	30	-152.261650306055
4.90	60	0	60	-152.261813389426
4.90	60	0	90	-152.261754554591
4.90	60	0	120	-152.261813389347
4.90	60	0	150	-152.261650306437
4.90	60	0	180	-152.369168057885
4.90	60	30	0	-152.36950364708
4.90	60	30	30	-152.261605823045
4.90	60	30	60	-152.261752867769
4.90	60	30	90	-152.261749972496
4.90	60	30	120	-152.261808328338
4.90	60	30	150	-152.261709067196
4.90	60	30	180	-152.369503646941
4.90	60	60	0	-152.370126561211
4.90	60	60	30	-152.261610983093
4.90	60	60	60	-152.261775350419
4.90	60	60	90	-152.26174113728
4.90	60	60	120	-152.261802672143
4.90	60	60	150	-152.261710955664
4.90	60	60	180	-152.370126560937
4.90	60	90	0	-152.370415492925
4.90	60	90	30	-152.261661124179
4.90	60	90	60	-152.261798042831
4.90	60	90	90	-152.261734765367
4.90	60	90	120	-152.261798043424
4.90	60	90	150	-152.261661124363
4.90	60	90	180	-152.370415493104
4.90	90	0	0	-152.369168177822
4.90	90	0	30	-152.261653368399
4.90	90	0	60	-152.261820914215
4.90	90	0	90	-152.261740798839
4.90	90	0	120	-152.261820914141
4.90	90	0	150	-152.261653368748
4.90	90	0	180	-152.369168058669
4.90	90	30	0	-152.369503647064
4.90	90	30	30	-152.261658331303
4.90	90	30	60	-152.261785411849
4.90	90	30	90	-152.261734398043
4.90	90	30	120	-152.261785411682
4.90	90	30	150	-152.26165833061
4.90	90	30	180	-152.369503646943
4.90	90	60	0	-152.370126561243
4.90	90	60	30	-152.261659207896
4.90	90	60	60	-152.261795271547
4.90	90	60	90	-152.261721315809
4.90	90	60	120	-152.261795271607
4.90	90	60	150	-152.2616592073
4.90	90	60	180	-152.370126560904
4.90	90	90	0	-152.370415492927
4.90	90	90	30	-152.261656441031
4.90	90	90	60	-152.26180314851
4.90	90	90	90	-152.26171206613
4.90	90	90	120	-152.261803148861
4.90	90	90	150	-152.261656441085
4.90	90	90	180	-152.370415493104
5.00	0	0	0	-152.261204831909
5.00	0	0	30	-152.261704845722
5.00	0	0	60	-152.26177426713
5.00	0	0	90	-152.261728041116
5.00	0	0	120	-152.261774267598
5.00	0	0	150	-152.261704846095
5.00	0	0	180	-152.261204831724
5.00	0	30	0	-152.26111360861
5.00	0	30	30	-152.261613743577
5.00	0	30	60	-152.261697259303
5.00	0	30	90	-152.261729539261
5.00	0	30	120	-152.261797553767
5.00	0	30	150	-152.261810413724
5.00	0	30	180	-152.261113608248
5.00	0	60	0	-152.370249491952
5.00	0	60	30	-152.261631536768
5.00	0	60	60	-152.261731778296
5.00	0	60	90	-152.261732592736
5.00	0	60	120	-152.261767068054
5.00	0	60	150	-152.261810335215
5.00	0	60	180	-152.370249491578
5.00	0	90	0	-152.370492718052
5.00	0	90	30	-152.261721592743
5.00	0	90	60	-152.261763052111
5.00	0	90	90	-152.261733119633
5.00	0	90	120	-152.261763052498
5.00	0	90	150	-152.261721592616
5.00	0	90	180	-152.370492717929
5.00	30	0	0	-152.261204831909
5.00	30	0	30	-152.261711110092
5.00	30	0	60	-152.26181402198
5.00	30	0	90	-152.261698516908
5.00	30	0	120	-152.261814022758
5.00	30	0	150	-152.26171110992
5.00	30	0	180	-152.261204831724
5.00	30	30	0	-152.26111360861
5.00	30	30	30	-152.261631617684
5.00	30	30	60	-152.261744529833
5.00	30	30	90	-152.261697918319
5.00	30	30	120	-152.261833393932
5.00	30	30	150	-152.261801559556
5.00	30	30	180	-152.261113608248
5.00	30	60	0	-152.370249491946
5.00	30	60	30	-152.261639695657
5.00	30	60	60	-152.261772084687
5.00	30	60	90	-152.261696980306
5.00	30	60	120	-152.261812750646
5.00	30	60	150	-152.261797769744
5.00	30	60	180	-152.370249491532
5.00	30	90	0	-152.370492718052
5.00	30	90	30	-152.261718716558
5.00	30	90	60	-152.261803296485
5.00	30	90	90	-152.261695330776
5.00	30	90	120	-152.261803296706
5.00	30	90	150	-152.26171871627
5.00	30	90	180	-152.370492717932
5.00	60	0	0	-152.261204831909
5.00	60	0	30	-152.261714655338
5.00	60	0	60	-152.261796405034
5.00	60	0	90	-152.261741798051
5.00	60	0	120	-152.261796405005
5.00	60	0	150	-152.261714656794
5.00	60	0	180	-152.261204831724
5.00	60	30	0	-152.26111360861
5.00	60	30	30	-152.261668162944
5.00	60	30	60	-152.261749637213
5.00	60	30	90	-152.261737108259
5.00	60	30	120	-152.261804090726
5.00	60	30	150	-152.261766694692
5.00	60	30	180	-152.261113608248
5.00	60	60	0	-152.370249491974
5.00	60	60	30	-152.26166638724
5.00	60	60	60	-152.261759420201
5.00	60	60	90	-152.261728345014
5.00	60	60	120	-152.261787049433
5.00	60	60	150	-152.261755739059
5.00	60	60	180	-152.370249491538
5.00	60	90	0	-152.370492718056
5.00	60	90	30	-152.261705491286
5.00	60	90	60	-152.261779115544
5.00	60	90	90	-152.261722274441
5.00	60	90	120	-152.261779114935
5.00	60	90	150	-152.261705491318
5.00	60	90	180	-152.370492717927
5.00	90	0	0	-152.26120483191
5.00	90	0	30	-152.261718465011
5.00	90	0	60	-152.261803927638
5.00	90	0	90	-152.261728039936
5.00	90	0	120	-152.261803927067
5.00	90	0	150	-152.261718465159
5.00	90	0	180	-152.261204831724
5.00	90	30	0	-152.26111360861
5.00	90	30	30	-152.261717935099
5.00	90	30	60	-152.261789244437
5.00	90	30	90	-152.261721708667
5.00	90	30	120	-152.261789244532
5.00	90	30	150	-152.261717935875
5.00	90	30	180	-152.261113608248
5.00	90	60	0	-152.370249491937
5.00	90	60	30	-152.26170842813
5.00	90	60	60	-152.261781199501
5.00	90	60	90	-152.261709103311
5.00	90	60	120	-152.261781199454
5.00	90	60	150	-152.26170842766
5.00	90	60	180	-152.370249491569
5.00	90	90	0	-152.370492718046
5.00	90	90	30	-152.261699133868
